GbGDiv simplified results table from 'accumulate-22.txt' records table.
Isolate records read from table: 5629

Locus	Missing	Paralogous	CountNuc
MYCO000814	1121	23	13	
MYCO000815	85	6	41	
MYCO000820	16	0	29	
MYCO000821	32	0	20	
MYCO000823	114	0	58	
MYCO000824	14	0	26	
MYCO000859	83	0	78	
MYCO000860	342	0	109	
MYCO000861	55	0	67	
MYCO000871	16	0	14	
MYCO000876	9	0	75	
MYCO000884	20	0	49	
MYCO000885	72	0	38	
MYCO000886	1304	0	79	
MYCO000889	1113	0	57	
MYCO000896	76	0	60	
MYCO000902	47	0	33	
MYCO000903	11	0	13	
MYCO000906	1440	0	55	
MYCO000926	29	0	70	
MYCO000927	248	0	43	
MYCO000929	487	0	36	
MYCO000946	61	0	75	
MYCO000949	239	0	104	
MYCO000951	48	0	54	
MYCO000952	102	0	45	
MYCO000953	399	0	55	
MYCO000957	601	0	58	
MYCO000981	57	0	36	
MYCO000983	703	0	66	
MYCO000993	174	0	33	
MYCO000994	381	0	61	
MYCO000995	23	0	36	
MYCO001001	49	0	66	
MYCO001002	88	0	71	
MYCO001007	16	0	63	
MYCO001008	332	0	39	
MYCO001009	282	0	48	
MYCO001010	124	0	51	
MYCO001011	48	0	36	
MYCO001013	68	0	64	
MYCO001014	41	0	37	
MYCO001015	36	0	35	
MYCO001017	9	0	35	
MYCO001018	65	0	72	
MYCO001020	650	0	172	
MYCO001022	265	0	35	
MYCO001023	201	0	63	
MYCO001026	375	0	44	
MYCO001070	34	0	27	
MYCO001071	24	0	58	
MYCO001072	5	0	34	
MYCO001077	89	0	68	
MYCO001079	102	0	42	
MYCO001080	300	0	20	
MYCO001082	52	0	32	
MYCO001086	77	0	44	
MYCO001092	149	0	36	
MYCO001094	99	0	26	
MYCO001095	142	0	55	
MYCO001098	103	0	47	
MYCO001099	356	0	45	
MYCO001108	114	0	54	
MYCO001110	20	0	40	
MYCO001112	731	0	46	
MYCO001165	265	0	89	
MYCO001173	320	0	107	
MYCO001177	18	0	8	
MYCO001178	212	0	63	
MYCO001193	548	0	53	
MYCO001201	326	0	43	
MYCO001202	267	0	36	
MYCO001207	386	0	48	
MYCO001208	39	0	33	
MYCO001213	266	0	63	
MYCO001220	332	0	22	
MYCO001221	7	0	34	
MYCO001223	908	0	75	
MYCO001229	168	0	56	
MYCO001238	67	0	43	
MYCO001239	23	0	49	
MYCO001245	114	0	50	
MYCO001248	639	0	145	
MYCO001253	244	0	88	
MYCO001272	424	0	73	
MYCO001273	25	0	81	
MYCO001277	610	0	45	
MYCO001292	46	0	75	
MYCO001293	75	0	50	
MYCO001294	101	0	51	
MYCO001295	78	0	48	
MYCO001297	478	0	64	
MYCO001299	52	0	31	
MYCO001302	17	0	39	
MYCO001305	10	0	9	
MYCO001308	89	0	55	
MYCO001309	20	0	42	
MYCO001310	26	0	49	
MYCO001311	22	0	24	
MYCO001315	33	0	42	
MYCO001321	89	0	31	
MYCO001323	118	0	55	
MYCO001326	76	0	95	
MYCO001327	102	0	78	
MYCO001328	199	0	122	
MYCO001338	146	0	35	
MYCO001340	78	0	31	
MYCO001380	66	0	37	
MYCO001381	607	0	50	
MYCO001383	53	0	48	
MYCO001384	529	0	168	
MYCO001385	891	0	39	
MYCO001388	7	0	28	
MYCO001390	2	0	14	
MYCO001391	994	0	60	
MYCO001392	541	0	70	
MYCO001402	2282	0	68	
MYCO001407	774	0	77	
MYCO001408	186	0	33	
MYCO001410	21	0	64	
MYCO001412	28	0	31	
MYCO001415	31	0	48	
MYCO001416	10	0	21	
MYCO001420	40	0	76	
MYCO001421	31	0	43	
MYCO001436	13	0	47	
MYCO001437	64	0	52	
MYCO001438	30	0	35	
MYCO001440	32	0	13	
MYCO001445	363	0	36	
MYCO001447	663	0	100	
MYCO001448	69	0	55	
MYCO001449	296	0	89	
MYCO001451	107	0	43	
MYCO001457	13	0	35	
MYCO001458	29	0	45	
MYCO001462	76	0	60	
MYCO001463	23	0	28	
MYCO001464	303	0	54	
MYCO001465	22	0	17	
MYCO001466	10	0	9	
MYCO001467	115	2866	66	
MYCO001473	58	0	57	
MYCO001474	178	0	20	
MYCO001475	33	0	95	
MYCO001479	124	0	51	
MYCO001480	179	0	43	
MYCO001481	33	0	46	
MYCO001483	148	0	24	
MYCO001484	47	0	38	
MYCO001485	172	0	37	
MYCO001493	894	0	78	
MYCO001536	187	0	143	
MYCO001540	44	0	55	
MYCO001547	204	0	121	
MYCO001557	944	0	59	
MYCO001559	1226	0	62	
MYCO001564	69	0	98	
MYCO001568	355	0	54	
MYCO001569	1065	0	39	
MYCO001589	23	0	37	
MYCO001593	9	0	29	
MYCO001594	70	0	54	
MYCO001595	614	0	68	
MYCO001599	517	0	57	
MYCO001600	12	0	53	
MYCO001601	2	0	30	
MYCO001603	16	0	39	
MYCO001605	25	0	35	
MYCO001609	134	0	76	
MYCO001611	100	0	28	
MYCO001612	16	0	60	
MYCO001617	75	0	68	
MYCO001626	30	0	27	
MYCO001627	166	0	41	
MYCO001629	206	0	134	
MYCO001633	734	0	100	
MYCO001638	262	0	127	
MYCO001641	5629	0	0	
MYCO001649	431	0	42	
MYCO001652	326	0	45	
MYCO001653	988	0	43	
MYCO001654	153	0	33	
MYCO001655	634	0	56	
MYCO001656	464	0	42	
MYCO001657	526	0	22	
MYCO001658	171	0	60	
MYCO001659	518	0	58	
MYCO001689	19	0	47	
MYCO001694	204	0	43	
MYCO001695	6	0	42	
MYCO001697	10	0	36	
MYCO001699	32	0	109	
MYCO001701	95	0	30	
MYCO001708	31	0	33	
MYCO001709	8	0	45	
MYCO001711	7	0	40	
MYCO001712	40	0	34	
MYCO001713	260	0	63	
MYCO001821	57	0	106	
MYCO001827	11	0	22	
MYCO001829	61	0	23	
MYCO001830	31	0	72	
MYCO001832	160	0	134	
MYCO001837	141	0	104	
MYCO001842	120	0	76	
MYCO001843	138	0	76	
MYCO001844	80	0	86	
MYCO001854	63	0	70	
MYCO001886	115	0	53	
MYCO001894	248	0	65	
MYCO001981	22	0	30	
MYCO002050	6	0	13	
MYCO002089	424	0	61	
MYCO002090	5504	0	12	
MYCO002092	676	0	131	
MYCO002093	60	0	40	
MYCO002096	40	0	52	
MYCO002097	127	0	49	
MYCO002109	22	0	34	
MYCO002110	63	0	41	
MYCO002111	154	0	10	
MYCO002112	2441	0	58	
MYCO002115	53	0	86	
MYCO002118	24	0	26	
MYCO002119	39	0	47	
MYCO002121	74	0	32	
MYCO002122	5	0	18	
MYCO002125	52	0	33	
MYCO002130	710	0	40	
MYCO002134	31	0	26	
MYCO002139	120	0	47	
MYCO002140	2	0	26	
MYCO002141	99	0	68	
MYCO002145	80	0	32	
MYCO002150	350	0	33	
MYCO002151	379	0	32	
MYCO002153	1076	0	67	
MYCO002154	1187	0	43	
MYCO002155	929	0	96	
MYCO002156	26	0	55	
MYCO002157	2454	0	55	
MYCO002163	250	0	78	
MYCO002166	21	0	14	
MYCO002170	677	0	32	
MYCO002176	147	0	54	
MYCO002178	32	0	37	
MYCO002179	112	0	19	
MYCO002182	44	0	29	
MYCO002186	6	0	15	
MYCO002187	1593	0	76	
MYCO002188	62	0	60	
MYCO002192	177	0	45	
MYCO002193	9	0	22	
MYCO002194	49	0	42	
MYCO002195	31	0	51	
MYCO002196	24	0	74	
MYCO002199	3	0	21	
MYCO002200	37	0	49	
MYCO002201	234	0	74	
MYCO002202	255	0	46	
MYCO002210	113	0	52	
MYCO002211	161	0	61	
MYCO002213	303	0	84	
MYCO002216	52	0	58	
MYCO002217	310	0	39	
MYCO002218	248	0	55	
MYCO002219	187	0	35	
MYCO002220	40	0	64	
MYCO002221	1244	0	109	
MYCO002222	60	0	59	
MYCO002225	182	0	47	
MYCO002228	83	0	51	
MYCO002230	380	0	49	
MYCO002235	98	0	49	
MYCO002239	3	0	24	
MYCO002241	693	0	81	
MYCO002242	253	0	45	
MYCO002243	599	0	38	
MYCO002244	7	0	10	
MYCO002245	103	0	52	
MYCO002246	67	0	48	
MYCO002247	242	0	53	
MYCO002257	63	0	44	
MYCO002259	287	0	47	
MYCO002315	967	0	71	
MYCO002343	284	0	80	
MYCO002344	859	0	47	
MYCO002357	18	0	38	
MYCO002361	16	0	27	
MYCO002362	161	0	32	
MYCO002364	15	0	41	
MYCO002366	19	0	68	
MYCO002367	11	0	20	
MYCO002368	58	0	47	
MYCO002373	85	0	52	
MYCO002374	184	0	57	
MYCO002399	81	0	40	
MYCO002400	63	0	60	
MYCO002402	92	0	108	
MYCO002404	44	0	92	
MYCO002409	24	0	34	
MYCO002410	11	0	32	
MYCO002411	141	0	69	
MYCO002413	217	0	41	
MYCO002420	251	0	26	
MYCO002421	2	0	18	
MYCO002425	469	0	46	
MYCO002426	1594	0	52	
MYCO002427	498	0	55	
MYCO002439	867	0	38	
MYCO002440	138	0	72	
MYCO002445	33	0	15	
MYCO002447	106	0	68	
MYCO002448	243	0	113	
MYCO002454	39	0	53	
MYCO002455	99	0	70	
MYCO002457	39	0	39	
MYCO002460	8	0	20	
MYCO002461	11	0	26	
MYCO002462	360	0	51	
MYCO002465	87	0	22	
MYCO002466	55	0	28	
MYCO002467	134	0	115	
MYCO002470	12	0	27	
MYCO002477	33	0	67	
MYCO002500	17	0	53	
MYCO002502	71	0	75	
MYCO002509	18	0	50	
MYCO002511	22	0	23	
MYCO002518	673	0	47	
MYCO002521	2	0	27	
MYCO002523	53	0	13	
MYCO002524	1627	0	297	
MYCO002533	25	0	23	
MYCO002534	7	0	24	
MYCO002538	307	0	50	
MYCO002540	1239	0	58	
MYCO002555	108	0	88	
MYCO002559	497	0	48	
MYCO002568	74	0	45	
MYCO002572	203	0	74	
MYCO002575	88	0	47	
MYCO002580	262	0	43	
MYCO002582	45	0	41	
MYCO002583	150	0	91	
MYCO002587	852	0	78	
MYCO002589	183	0	60	
MYCO002592	239	0	39	
MYCO002593	126	0	28	
MYCO002594	5	0	19	
MYCO002603	14	0	32	
MYCO002606	52	0	36	
MYCO002610	143	0	46	
MYCO002611	111	0	51	
MYCO002612	9	0	31	
MYCO002613	9	0	18	
MYCO002614	99	0	67	
MYCO002670	31	0	43	
MYCO002673	652	1434	47	
MYCO002676	33	0	21	
MYCO002678	510	0	48	
MYCO002682	120	0	71	
MYCO002696	146	0	43	
MYCO002697	14	0	19	
MYCO002699	0	0	13	
MYCO002702	14	0	45	
MYCO002703	199	0	54	
MYCO002708	5	0	14	
MYCO002710	105	0	38	
MYCO002711	40	0	34	
MYCO002714	41	0	45	
MYCO002715	735	0	63	
MYCO002720	20	0	44	
MYCO002724	61	0	72	
MYCO002725	151	0	63	
MYCO002726	81	0	35	
MYCO002727	305	0	49	
MYCO002731	636	0	54	
MYCO002733	1294	0	61	
MYCO002744	168	0	38	
MYCO002748	537	0	119	
MYCO002750	112	0	40	
MYCO002753	17	0	48	
MYCO002754	48	0	29	
MYCO002764	107	0	50	
MYCO002773	32	0	36	
MYCO002782	425	0	62	
MYCO002783	186	0	76	
MYCO002788	611	0	22	
MYCO002794	31	0	35	
MYCO002795	111	0	48	
MYCO002828	2534	687	49	
MYCO002838	109	0	26	
MYCO002839	2151	0	94	
MYCO002841	34	0	56	
MYCO002846	16	0	58	
MYCO002847	133	0	51	
MYCO002861	27	0	35	
MYCO002864	64	0	59	
MYCO002868	16	0	38	
MYCO002870	130	0	45	
MYCO002882	12	0	30	
MYCO002883	6	0	36	
MYCO002889	118	0	29	
MYCO002894	723	0	34	
MYCO002901	4	0	9	
MYCO002902	318	0	38	
MYCO002915	110	0	53	
MYCO002916	441	0	58	
MYCO002917	889	0	71	
MYCO002918	350	0	114	
MYCO002919	8	0	14	
MYCO002921	196	0	59	
MYCO002927	32	0	35	
MYCO002965	4	0	13	
MYCO002967	371	0	98	
MYCO002976	93	0	36	
MYCO002981	239	0	56	
MYCO002982	36	0	50	
MYCO002984	77	0	70	
MYCO002988	147	0	45	
MYCO002992	168	0	71	
MYCO002993	14	0	36	
MYCO002995	204	0	52	
MYCO002996	370	0	69	
MYCO003001	25	0	39	
MYCO003003	258	0	76	
MYCO003006	193	0	44	
MYCO003009	28	0	66	
MYCO003010	523	0	41	
MYCO003011	1006	0	56	
MYCO003014	527	0	87	
MYCO003024	256	0	60	
MYCO003025	158	0	51	
MYCO003027	47	0	53	
MYCO003028	716	0	40	
MYCO003029	27	0	30	
MYCO003031	319	0	71	
MYCO003032	562	0	43	
MYCO003034	23	0	32	
MYCO003038	13	0	42	
MYCO003042	102	0	45	
MYCO003043	17	0	59	
MYCO003045	8	0	42	
MYCO003048	24	0	46	
MYCO003049	141	0	82	
MYCO003051	46	0	61	
MYCO003052	25	0	15	
MYCO003053	6	0	9	
MYCO003054	189	0	35	
MYCO003057	23	0	40	
MYCO003085	321	0	45	
MYCO003100	12	0	21	
MYCO003101	31	0	30	
MYCO003102	5	0	32	
MYCO003105	253	0	52	
MYCO003117	85	6	41	
MYCO003118	1121	23	13	
MYCO003139	28	0	70	
MYCO003140	28	0	63	
MYCO003193	91	0	132	
MYCO003194	6	0	38	
MYCO003195	446	0	72	
MYCO003197	38	0	59	
MYCO003198	400	0	78	
MYCO003205	58	0	35	
MYCO003206	33	0	63	
MYCO003207	21	0	40	
MYCO003208	73	0	30	
MYCO003211	446	0	82	
MYCO003213	20	0	48	
MYCO003214	37	0	41	
MYCO003219	8	0	8	
MYCO003220	33	0	56	
MYCO003221	0	0	12	
MYCO003223	6	0	31	
MYCO003228	537	0	48	
MYCO003229	33	0	75	
MYCO003240	608	0	97	
MYCO003241	256	0	29	
MYCO003245	24	0	62	
MYCO003246	17	0	19	
MYCO003248	63	0	79	
MYCO003252	273	0	56	
MYCO003255	153	0	42	
MYCO003257	276	0	55	
MYCO003258	380	0	22	
MYCO003261	21	0	45	
MYCO003262	324	0	52	
MYCO003264	25	0	35	
MYCO003265	139	0	43	
MYCO003267	382	0	50	
MYCO003274	10	0	51	
MYCO003275	177	0	27	
MYCO003276	156	0	55	
MYCO003277	11	0	30	
MYCO003280	46	0	62	
MYCO003285	186	0	64	
MYCO003290	32	0	46	
MYCO003296	1692	0	209	
MYCO003302	106	0	57	
MYCO003303	5578	0	2	
MYCO003304	61	0	15	
MYCO003305	112	0	45	
MYCO003306	347	0	57	
MYCO003313	36	0	30	
MYCO003317	22	0	29	
MYCO003318	290	0	63	
MYCO003319	77	0	41	
MYCO003328	432	0	56	
MYCO003329	69	0	71	
MYCO003330	573	0	58	
MYCO003336	17	0	35	
MYCO003340	29	0	49	
MYCO003341	747	0	55	
MYCO003356	31	0	36	
MYCO003392	59	4297	21	
MYCO003396	105	0	60	
MYCO003409	152	0	62	
MYCO003410	986	0	45	
MYCO003411	254	0	75	
MYCO003412	13	0	19	
MYCO003417	16	3230	50	
MYCO003418	1	0	11	
MYCO003419	236	0	42	
MYCO003422	6	0	22	
MYCO003432	45	0	52	
MYCO003433	2001	0	46	
MYCO003436	1388	0	63	
MYCO003441	617	0	64	
MYCO003455	267	0	37	
MYCO003457	23	0	51	
MYCO003462	9	0	14	
MYCO003464	18	0	42	
MYCO003490	70	0	70	
MYCO003500	27	0	40	
MYCO003501	38	0	33	
MYCO003504	41	0	52	
MYCO003520	68	0	60	
MYCO003570	22	0	38	
MYCO003571	68	0	46	
MYCO003579	813	0	58	
MYCO003580	118	0	45	
MYCO003583	6	0	21	
MYCO003589	1307	0	41	
MYCO003592	10	0	17	
MYCO003596	434	0	102	
MYCO003598	46	0	52	
MYCO003600	46	0	35	
MYCO003601	41	0	21	
MYCO003609	6	0	18	
MYCO003610	548	0	86	
MYCO003624	15	0	41	
MYCO003628	24	0	26	
MYCO003644	304	0	65	
MYCO003646	846	0	112	
MYCO003647	83	0	28	
MYCO003648	8	0	33	
MYCO003668	11	0	33	
MYCO003670	294	0	45	
MYCO003674	15	0	35	
MYCO003676	11	0	27	
MYCO003677	77	0	43	
MYCO003679	30	0	55	
MYCO003680	134	0	51	
MYCO003682	185	0	100	
MYCO003683	103	0	49	
MYCO003684	88	0	35	
MYCO003695	44	0	56	
MYCO003696	232	0	101	
MYCO003705	10	0	33	
MYCO003707	167	0	49	
MYCO003708	166	0	50	
MYCO003709	107	0	51	
MYCO003710	2234	0	53	
MYCO003711	51	0	58	
MYCO003712	732	0	53	
MYCO003713	54	0	25	
MYCO003715	8	0	22	
MYCO003717	6	0	37	
MYCO003718	5	0	17	
MYCO003719	32	0	63	
MYCO003720	188	0	66	
MYCO003721	487	0	82	
MYCO003722	25	0	71	
MYCO003765	621	0	48	
MYCO003774	26	0	55	
MYCO003775	79	0	76	
MYCO003777	338	0	50	
MYCO003778	60	0	65	
MYCO003780	527	0	29	
MYCO003781	13	0	32	
MYCO003782	57	0	46	
MYCO003783	56	0	37	
MYCO003790	32	0	67	
MYCO003791	63	0	51	
MYCO003793	946	0	176	
MYCO003794	310	0	198	
MYCO003795	262	0	284	
MYCO003799	27	0	72	
MYCO003801	60	0	72	
MYCO003802	112	0	48	
MYCO003804	63	0	55	
MYCO003806	21	0	85	
MYCO003808	351	0	70	
MYCO003809	11	0	46	
MYCO003816	414	0	44	
MYCO003834	163	0	59	
MYCO003835	739	0	72	
MYCO003842	149	0	72	
MYCO003847	2124	0	27	
MYCO003849	12	0	21	
MYCO003858	63	0	55	
MYCO003859	564	0	200	
MYCO003907	52	0	98	
MYCO003908	214	0	48	
MYCO003913	104	0	86	
MYCO003915	14	0	91	
MYCO003917	25	0	95	
MYCO003918	18	0	96	
MYCO003920	13	0	49	
MYCO003921	25	0	95	
MYCO013678	3	0	16	
MYCO000002	65	0	96	
MYCO000003	60	0	87	
MYCO000004	17	0	70	
MYCO000007	599	0	112	
MYCO000008	28	0	53	
MYCO000010	20	0	76	
MYCO000012	44	0	77	
MYCO000014	22	0	124	
MYCO000018	337	0	101	
MYCO000020	281	0	138	
MYCO000021	773	0	68	
MYCO000022	66	0	44	
MYCO000023	50	0	66	
MYCO000024	1716	0	62	
MYCO000025	601	0	43	
MYCO000026	186	0	100	
MYCO000027	29	0	19	
MYCO000028	18	0	24	
MYCO000029	411	0	99	
MYCO000030	1097	0	29	
MYCO000031	51	0	20	
MYCO000032	1723	0	130	
MYCO000033	20	0	15	
MYCO000034	13	0	28	
MYCO000035	83	0	150	
MYCO000036	117	0	62	
MYCO000037	75	0	91	
MYCO000039	247	0	30	
MYCO000040	86	0	68	
MYCO000041	508	0	185	
MYCO000042	380	0	83	
MYCO000043	47	0	56	
MYCO000044	696	0	52	
MYCO000045	2501	0	61	
MYCO000048	39	0	79	
MYCO000052	167	23	52	
MYCO000057	23	3363	61	
MYCO000058	89	0	152	
MYCO000059	25	0	56	
MYCO000060	14	0	58	
MYCO000061	1298	0	20	
MYCO000062	304	0	95	
MYCO000063	408	0	120	
MYCO000064	2316	0	152	
MYCO000065	13	0	16	
MYCO000067	22	0	38	
MYCO000069	129	0	76	
MYCO000070	29	3260	52	
MYCO000071	1558	0	62	
MYCO000072	1326	0	53	
MYCO000073	44	2382	55	
MYCO000074	2167	0	73	
MYCO000075	284	0	73	
MYCO000076	19	0	27	
MYCO000077	58	0	59	
MYCO000078	65	0	29	
MYCO000079	94	0	42	
MYCO000080	108	0	47	
MYCO000081	9	0	32	
MYCO000082	1460	0	29	
MYCO000083	2035	0	62	
MYCO000084	41	0	55	
MYCO000085	361	0	44	
MYCO000086	461	0	82	
MYCO000087	393	0	88	
MYCO000088	35	0	51	
MYCO000089	59	0	41	
MYCO000090	78	0	57	
MYCO000091	92	0	37	
MYCO000092	328	0	118	
MYCO000093	164	0	62	
MYCO000094	5431	83	40	
MYCO000095	2428	0	184	
MYCO000096	624	0	89	
MYCO000097	13	0	31	
MYCO000098	11	0	30	
MYCO000099	1592	0	73	
MYCO000100	8	0	9	
MYCO000101	235	0	380	
MYCO000102	138	0	121	
MYCO000103	242	0	126	
MYCO000104	1800	0	87	
MYCO000106	135	0	52	
MYCO000107	5577	0	6	
MYCO000108	16	0	14	
MYCO000109	1773	0	69	
MYCO000110	22	0	44	
MYCO000111	199	0	105	
MYCO000112	42	0	77	
MYCO000113	309	0	58	
MYCO000114	239	0	39	
MYCO000115	739	0	77	
MYCO000116	30	0	45	
MYCO000117	22	0	53	
MYCO000118	195	0	111	
MYCO000119	153	0	92	
MYCO000120	138	0	135	
MYCO000121	184	0	30	
MYCO000122	23	0	19	
MYCO000123	8	0	20	
MYCO000124	5476	0	6	
MYCO000125	320	0	60	
MYCO000126	54	0	106	
MYCO000127	48	0	64	
MYCO000128	56	0	32	
MYCO000130	8	0	42	
MYCO000131	43	0	69	
MYCO000132	243	0	53	
MYCO000133	659	0	49	
MYCO000134	1926	0	32	
MYCO000135	15	0	26	
MYCO000136	564	0	97	
MYCO000137	633	0	36	
MYCO000138	585	0	31	
MYCO000139	60	0	51	
MYCO000140	14	0	25	
MYCO000141	15	0	29	
MYCO000142	873	0	60	
MYCO000143	343	0	93	
MYCO000144	372	0	44	
MYCO000145	271	0	67	
MYCO000146	955	0	59	
MYCO000147	201	0	104	
MYCO000148	58	0	41	
MYCO000149	1020	0	50	
MYCO000150	39	0	19	
MYCO000151	411	0	114	
MYCO000152	132	0	112	
MYCO000153	107	0	47	
MYCO000154	66	0	52	
MYCO000155	165	0	54	
MYCO000156	5	0	18	
MYCO000157	415	0	69	
MYCO000158	16	0	36	
MYCO000159	463	0	95	
MYCO000160	55	0	103	
MYCO000161	172	0	84	
MYCO000162	321	0	69	
MYCO000163	4	0	35	
MYCO000164	14	0	22	
MYCO000165	2794	0	16	
MYCO000166	98	0	96	
MYCO000167	12	2803	30	
MYCO000168	85	0	60	
MYCO000169	165	0	92	
MYCO000170	16	0	46	
MYCO000171	1473	0	83	
MYCO000172	239	0	95	
MYCO000173	17	0	61	
MYCO000174	105	0	84	
MYCO000175	88	0	56	
MYCO000176	229	0	59	
MYCO000177	3	0	24	
MYCO000178	30	0	46	
MYCO000179	340	0	68	
MYCO000180	668	0	85	
MYCO000181	14	0	39	
MYCO000182	415	0	77	
MYCO000185	120	0	22	
MYCO000186	310	0	114	
MYCO000187	95	0	42	
MYCO000188	22	0	28	
MYCO000190	1	0	16	
MYCO000191	568	0	63	
MYCO000192	1307	0	55	
MYCO000193	53	0	122	
MYCO000194	437	0	215	
MYCO000195	910	0	37	
MYCO000196	90	0	26	
MYCO000197	5626	0	3	
MYCO000199	8	0	32	
MYCO000200	91	0	32	
MYCO000201	432	0	25	
MYCO000202	204	0	150	
MYCO000203	254	0	23	
MYCO000205	723	0	51	
MYCO000206	369	0	120	
MYCO000208	34	0	31	
MYCO000209	433	0	61	
MYCO000210	506	0	67	
MYCO000212	76	0	58	
MYCO000213	34	0	68	
MYCO000214	88	0	98	
MYCO000215	666	0	50	
