GbGDiv simplified results table from 'accumulate-15.txt' records table.
Isolate records read from table: 3840

Locus	Missing	Paralogous	CountNuc
MYCO000896	46	0	46	
MYCO000902	32	0	21	
MYCO000903	8	0	11	
MYCO000906	994	0	44	
MYCO000926	20	0	61	
MYCO000927	166	0	29	
MYCO000929	346	0	27	
MYCO000946	42	0	61	
MYCO000949	169	0	89	
MYCO000951	31	0	44	
MYCO000952	72	0	36	
MYCO000953	281	0	47	
MYCO000957	409	0	45	
MYCO000981	41	0	26	
MYCO000983	483	0	54	
MYCO000993	110	0	30	
MYCO000994	253	0	51	
MYCO000995	15	0	28	
MYCO001001	33	0	56	
MYCO001002	56	0	60	
MYCO001007	11	0	56	
MYCO001008	220	0	34	
MYCO001009	198	0	36	
MYCO001010	82	0	43	
MYCO001011	32	0	28	
MYCO001013	44	0	50	
MYCO001014	32	0	32	
MYCO001015	25	0	27	
MYCO001017	5	0	27	
MYCO001018	40	0	60	
MYCO001020	451	0	145	
MYCO001022	184	0	30	
MYCO001023	136	0	50	
MYCO001026	250	0	35	
MYCO001070	18	0	22	
MYCO001071	19	0	52	
MYCO001072	4	0	25	
MYCO001077	61	0	59	
MYCO001079	68	0	35	
MYCO001080	209	0	16	
MYCO001082	35	0	29	
MYCO001086	54	0	37	
MYCO001092	95	0	30	
MYCO001094	62	0	19	
MYCO001095	90	0	43	
MYCO001098	66	0	37	
MYCO001099	232	0	37	
MYCO001108	72	0	49	
MYCO001110	14	0	28	
MYCO001112	493	0	37	
MYCO001165	174	0	75	
MYCO001173	229	0	84	
MYCO001177	13	0	8	
MYCO001178	141	0	48	
MYCO001193	371	0	44	
MYCO001201	223	0	35	
MYCO001202	181	0	34	
MYCO001207	267	0	39	
MYCO001208	25	0	32	
MYCO001213	185	0	51	
MYCO001220	226	0	14	
MYCO001221	3	0	29	
MYCO001223	631	0	61	
MYCO001229	110	0	45	
MYCO001238	45	0	33	
MYCO001239	13	0	41	
MYCO001245	85	0	43	
MYCO001248	440	0	122	
MYCO001253	168	0	72	
MYCO001272	292	0	61	
MYCO001273	21	0	70	
MYCO001277	423	0	37	
MYCO001292	31	0	58	
MYCO001293	52	0	43	
MYCO001294	69	0	40	
MYCO001295	56	0	42	
MYCO001297	316	0	51	
MYCO001299	41	0	26	
MYCO001302	13	0	30	
MYCO001305	8	0	7	
MYCO001308	60	0	45	
MYCO001309	12	0	36	
MYCO001310	15	0	39	
MYCO001311	15	0	21	
MYCO001315	20	0	34	
MYCO001321	60	0	29	
MYCO001323	82	0	43	
MYCO001326	45	0	81	
MYCO001327	66	0	61	
MYCO001328	131	0	102	
MYCO001338	108	0	28	
MYCO001340	51	0	24	
MYCO001380	47	0	31	
MYCO001381	414	0	41	
MYCO001383	38	0	39	
MYCO001384	368	0	136	
MYCO001385	613	0	34	
MYCO001388	3	0	22	
MYCO001390	2	0	10	
MYCO001391	688	0	53	
MYCO001392	386	0	60	
MYCO001402	1578	0	56	
MYCO001407	538	0	64	
MYCO001408	126	0	24	
MYCO001410	12	0	49	
MYCO001412	18	0	24	
MYCO001415	18	0	40	
MYCO001416	8	0	19	
MYCO001420	28	0	58	
MYCO001421	24	0	33	
MYCO001436	6	0	37	
MYCO001437	43	0	45	
MYCO001438	18	0	27	
MYCO001440	20	0	13	
MYCO001445	242	0	32	
MYCO001447	456	0	77	
MYCO001448	44	0	46	
MYCO001449	198	0	69	
MYCO001451	76	0	37	
MYCO001457	9	0	28	
MYCO001458	20	0	39	
MYCO001462	49	0	51	
MYCO001463	13	0	25	
MYCO001464	209	0	45	
MYCO001465	11	0	13	
MYCO001466	8	0	9	
MYCO001467	70	1965	54	
MYCO001473	37	0	45	
MYCO001474	124	0	16	
MYCO001475	22	0	76	
MYCO001479	81	0	41	
MYCO001480	118	0	37	
MYCO001481	22	0	36	
MYCO001483	100	0	19	
MYCO001484	28	0	35	
MYCO001485	113	0	31	
MYCO001493	615	0	62	
MYCO001536	123	0	115	
MYCO001540	25	0	46	
MYCO001547	144	0	102	
MYCO001557	659	0	53	
MYCO001559	835	0	56	
MYCO001564	43	0	80	
MYCO001568	237	0	45	
MYCO001569	747	0	28	
MYCO001589	17	0	30	
MYCO001593	4	0	25	
MYCO001594	50	0	42	
MYCO001595	426	0	58	
MYCO001599	353	0	45	
MYCO001600	9	0	44	
MYCO001601	1	0	21	
MYCO001603	9	0	30	
MYCO001605	18	0	29	
MYCO001609	86	0	67	
MYCO001611	67	0	24	
MYCO001612	11	0	50	
MYCO001617	55	0	52	
MYCO001626	21	0	23	
MYCO001627	121	0	33	
MYCO001629	141	0	108	
MYCO001633	510	0	77	
MYCO001638	174	0	106	
MYCO001641	3840	0	0	
MYCO001649	304	0	33	
MYCO001652	224	0	35	
MYCO001653	682	0	30	
MYCO001654	103	0	24	
MYCO001655	429	0	45	
MYCO001656	323	0	30	
MYCO001657	364	0	18	
MYCO001658	114	0	45	
MYCO001659	359	0	47	
MYCO001689	14	0	38	
MYCO001694	141	0	33	
MYCO001695	4	0	34	
MYCO001697	6	0	28	
MYCO001699	22	0	88	
MYCO001701	60	0	26	
MYCO001708	21	0	27	
MYCO001709	5	0	39	
MYCO001711	3	0	32	
MYCO001712	26	0	29	
MYCO001713	177	0	49	
MYCO001821	38	0	87	
MYCO001827	5	0	19	
MYCO001829	36	0	21	
MYCO001830	19	0	52	
MYCO001832	110	0	115	
MYCO001837	95	0	79	
MYCO001842	81	0	62	
MYCO001843	99	0	58	
MYCO001844	56	0	71	
MYCO001854	38	0	58	
MYCO001886	80	0	45	
MYCO001894	169	0	57	
MYCO001981	18	0	25	
MYCO002050	4	0	10	
MYCO002089	287	0	51	
MYCO002090	3750	0	10	
MYCO002092	456	0	99	
MYCO002093	41	0	30	
MYCO002096	27	0	44	
MYCO002097	80	0	37	
MYCO002109	15	0	30	
MYCO002110	45	0	38	
MYCO002111	107	0	10	
MYCO002112	1676	0	47	
MYCO002115	36	0	69	
MYCO002118	15	0	23	
MYCO002119	26	0	41	
MYCO002121	50	0	25	
MYCO002122	4	0	13	
MYCO002125	37	0	26	
MYCO002130	489	0	34	
MYCO002134	22	0	21	
MYCO002139	79	0	42	
MYCO002140	2	0	20	
MYCO002141	70	0	57	
MYCO002145	55	0	27	
MYCO002150	239	0	31	
MYCO002151	257	0	22	
MYCO002153	756	0	57	
MYCO002154	830	0	34	
MYCO002155	631	0	73	
MYCO002156	19	0	44	
MYCO002157	1685	0	45	
MYCO002163	173	0	61	
MYCO002166	14	0	12	
MYCO002170	461	0	24	
MYCO002176	108	0	46	
MYCO002178	21	0	32	
MYCO002179	76	0	14	
MYCO002182	26	0	24	
MYCO002186	3	0	12	
MYCO002187	1095	0	55	
MYCO002188	44	0	55	
MYCO002192	115	0	35	
MYCO002193	8	0	16	
MYCO002194	33	0	32	
MYCO002195	17	0	46	
MYCO002196	16	0	57	
MYCO002199	0	0	19	
MYCO002200	25	0	36	
MYCO002201	159	0	59	
MYCO002202	177	0	38	
MYCO002210	72	0	39	
MYCO002211	117	0	53	
MYCO002213	207	0	71	
MYCO002216	36	0	48	
MYCO002217	210	0	31	
MYCO002218	168	0	39	
MYCO002219	119	0	27	
MYCO002220	27	0	49	
MYCO002221	871	0	88	
MYCO002222	39	0	48	
MYCO002225	128	0	41	
MYCO002228	56	0	43	
MYCO002230	250	0	38	
MYCO002235	72	0	41	
MYCO002239	2	0	18	
MYCO002241	484	0	67	
MYCO002242	180	0	37	
MYCO002243	410	0	33	
MYCO002244	5	0	6	
MYCO002245	72	0	43	
MYCO002246	40	0	38	
MYCO002247	168	0	43	
MYCO002257	41	0	35	
MYCO002259	198	0	35	
MYCO002315	664	0	59	
MYCO002343	197	0	61	
MYCO002344	601	0	37	
MYCO002357	11	0	33	
MYCO002361	10	0	22	
MYCO002362	108	0	26	
MYCO002364	10	0	35	
MYCO002366	12	0	55	
MYCO002367	6	0	18	
MYCO002368	41	0	39	
MYCO002373	66	0	40	
MYCO002374	127	0	48	
MYCO002399	54	0	34	
MYCO002400	47	0	48	
MYCO002402	61	0	93	
MYCO002404	27	0	73	
MYCO002409	15	0	29	
MYCO002410	8	0	25	
MYCO002411	97	0	58	
MYCO002413	142	0	34	
MYCO002420	160	0	22	
MYCO002421	1	0	15	
MYCO002425	314	0	37	
MYCO002426	1083	0	44	
MYCO002427	337	0	47	
MYCO002439	595	0	29	
MYCO002440	94	0	66	
MYCO002445	19	0	14	
MYCO002447	71	0	61	
MYCO002448	172	0	90	
MYCO002454	25	0	43	
MYCO002455	67	0	57	
MYCO002457	27	0	36	
MYCO002460	4	0	17	
MYCO002461	8	0	19	
MYCO002462	249	0	44	
MYCO002465	59	0	17	
MYCO002466	40	0	25	
MYCO002467	93	0	95	
MYCO002470	10	0	22	
MYCO002477	24	0	50	
MYCO002500	14	0	40	
MYCO002502	51	0	63	
MYCO002509	12	0	37	
MYCO002511	17	0	19	
MYCO002518	457	0	38	
MYCO002521	2	0	19	
MYCO002523	34	0	11	
MYCO002524	1128	0	233	
MYCO002533	18	0	19	
MYCO002534	2	0	18	
MYCO002538	207	0	44	
MYCO002540	872	0	46	
MYCO002555	69	0	72	
MYCO002559	339	0	38	
MYCO002568	45	0	41	
MYCO002572	136	0	57	
MYCO002575	65	0	40	
MYCO002580	172	0	38	
MYCO002582	32	0	36	
MYCO002583	101	0	78	
MYCO002587	603	0	63	
MYCO002589	118	0	49	
MYCO002592	170	0	32	
MYCO002593	78	0	22	
MYCO002594	2	0	16	
MYCO002603	9	0	27	
MYCO002606	35	0	30	
MYCO002610	93	0	39	
MYCO002611	76	0	45	
MYCO002612	7	0	26	
MYCO002613	7	0	14	
MYCO002614	67	0	59	
MYCO002670	22	0	36	
MYCO002673	443	991	42	
MYCO002676	26	0	16	
MYCO002678	342	0	37	
MYCO002682	89	0	58	
MYCO002696	106	0	36	
MYCO002697	8	0	16	
MYCO002699	0	0	11	
MYCO002702	11	0	40	
MYCO002703	135	0	44	
MYCO002708	3	0	13	
MYCO002710	71	0	34	
MYCO002711	26	0	28	
MYCO002714	28	0	37	
MYCO002715	508	0	51	
MYCO002720	15	0	37	
MYCO002724	45	0	64	
MYCO002725	103	0	49	
MYCO002726	52	0	30	
MYCO002727	213	0	40	
MYCO002731	437	0	44	
MYCO002733	897	0	45	
MYCO002744	108	0	32	
MYCO002748	362	0	96	
MYCO002750	71	0	37	
MYCO002753	13	0	43	
MYCO002754	28	0	26	
MYCO002764	72	0	42	
MYCO002773	20	0	26	
MYCO002782	290	0	54	
MYCO002783	136	0	63	
MYCO002788	420	0	16	
MYCO002794	22	0	27	
MYCO002795	75	0	37	
MYCO002828	1736	455	43	
MYCO002838	64	0	18	
MYCO002839	1493	0	77	
MYCO002841	23	0	45	
MYCO002846	7	0	51	
MYCO002847	91	0	43	
MYCO002861	18	0	27	
MYCO002864	48	0	46	
MYCO002868	12	0	32	
MYCO002870	92	0	33	
MYCO002882	11	0	29	
MYCO002883	4	0	26	
MYCO002889	78	0	26	
MYCO002894	493	0	29	
MYCO002901	2	0	8	
MYCO002902	214	0	28	
MYCO002915	73	0	49	
MYCO002916	308	0	44	
MYCO002917	605	0	59	
MYCO002918	243	0	92	
MYCO002919	4	0	12	
MYCO002921	128	0	47	
MYCO002927	23	0	31	
MYCO002965	3	0	11	
MYCO002967	250	0	78	
MYCO002976	61	0	29	
MYCO002981	170	0	47	
MYCO002982	25	0	39	
MYCO002984	51	0	50	
MYCO002988	99	0	34	
MYCO002992	121	0	61	
MYCO002993	11	0	30	
MYCO002995	138	0	39	
MYCO002996	249	0	60	
MYCO003001	18	0	34	
MYCO003003	180	0	58	
MYCO003006	121	0	33	
MYCO003009	21	0	46	
MYCO003010	337	0	32	
MYCO003011	702	0	43	
MYCO003014	355	0	73	
MYCO003024	164	0	50	
MYCO003025	106	0	34	
MYCO003027	38	0	43	
MYCO003028	490	0	37	
MYCO003029	19	0	24	
MYCO003031	211	0	56	
MYCO003032	387	0	33	
MYCO003034	12	0	29	
MYCO003038	10	0	34	
MYCO003042	61	0	38	
MYCO003043	9	0	43	
MYCO003045	4	0	36	
MYCO003048	17	0	36	
MYCO003049	89	0	64	
MYCO003051	29	0	48	
MYCO003052	17	0	13	
MYCO003053	4	0	6	
MYCO003054	130	0	31	
MYCO003057	16	0	35	
MYCO003085	212	0	38	
MYCO003100	10	0	19	
MYCO003101	22	0	27	
MYCO003102	2	0	26	
MYCO003105	177	0	43	
MYCO003117	54	4	39	
MYCO003118	757	14	13	
MYCO003139	21	0	60	
MYCO003140	21	0	55	
MYCO003193	71	0	103	
MYCO003194	3	0	30	
MYCO003195	311	0	60	
MYCO003197	31	0	48	
MYCO003198	265	0	67	
MYCO003205	38	0	30	
MYCO003206	22	0	55	
MYCO003207	17	0	32	
MYCO003208	53	0	24	
MYCO003211	299	0	68	
MYCO003213	16	0	38	
MYCO003214	25	0	36	
MYCO003219	6	0	7	
MYCO003220	24	0	48	
MYCO003221	0	0	11	
MYCO003223	4	0	26	
MYCO003228	372	0	38	
MYCO003229	24	0	66	
MYCO003240	413	0	79	
MYCO003241	177	0	24	
MYCO003245	17	0	54	
MYCO003246	13	0	16	
MYCO003248	39	0	55	
MYCO003252	177	0	39	
MYCO003255	102	0	36	
MYCO003257	202	0	42	
MYCO003258	261	0	14	
MYCO003261	14	0	42	
MYCO003262	219	0	39	
MYCO003264	18	0	31	
MYCO003265	97	0	33	
MYCO003267	264	0	38	
MYCO003274	8	0	38	
MYCO003275	111	0	24	
MYCO003276	99	0	44	
MYCO003277	7	0	26	
MYCO003280	34	0	51	
MYCO003285	128	0	54	
MYCO003290	24	0	42	
MYCO003296	1169	0	161	
MYCO003302	67	0	45	
MYCO003303	3798	0	2	
MYCO003304	41	0	12	
MYCO003305	74	0	38	
MYCO003306	245	0	50	
MYCO003313	26	0	23	
MYCO003317	14	0	26	
MYCO003318	201	0	51	
MYCO003319	45	0	35	
MYCO003328	300	0	45	
MYCO003329	48	0	63	
MYCO003330	390	0	42	
MYCO003336	15	0	29	
MYCO003340	23	0	43	
MYCO003341	509	0	43	
MYCO003356	23	0	30	
MYCO003392	42	2916	17	
MYCO003396	73	0	51	
MYCO003409	103	0	54	
MYCO003410	681	0	37	
MYCO003411	169	0	58	
MYCO003412	10	0	17	
MYCO003417	13	2185	42	
MYCO003418	0	0	9	
MYCO003419	152	0	34	
MYCO003422	4	0	20	
MYCO003432	34	0	38	
MYCO003433	1379	0	27	
MYCO003436	960	0	56	
MYCO003441	433	0	54	
MYCO003455	182	0	30	
MYCO003457	16	0	42	
MYCO003462	8	0	12	
MYCO003464	12	0	39	
MYCO003490	47	0	59	
MYCO003500	17	0	35	
MYCO003501	23	0	26	
MYCO003504	27	0	42	
MYCO003520	43	0	49	
MYCO003570	15	0	30	
MYCO003571	50	0	38	
MYCO003579	548	0	46	
MYCO003580	77	0	38	
MYCO003583	3	0	17	
MYCO003589	906	0	27	
MYCO003592	6	0	14	
MYCO003596	298	0	86	
MYCO003598	32	0	45	
MYCO003600	32	0	23	
MYCO003601	32	0	19	
MYCO003609	4	0	16	
MYCO003610	382	0	70	
MYCO003624	10	0	32	
MYCO003628	15	0	21	
MYCO003644	206	0	55	
MYCO003646	592	0	99	
MYCO003647	58	0	23	
MYCO003648	6	0	26	
MYCO003668	10	0	24	
MYCO003670	204	0	33	
MYCO003674	8	0	28	
MYCO003676	9	0	22	
MYCO003677	51	0	37	
MYCO003679	22	0	47	
MYCO003680	100	0	41	
MYCO003682	130	0	81	
MYCO003683	71	0	43	
MYCO003684	58	0	26	
MYCO003695	30	0	47	
MYCO003696	161	0	78	
MYCO003705	6	0	30	
MYCO003707	108	0	43	
MYCO003708	122	0	38	
MYCO003709	73	0	42	
MYCO003710	1544	0	39	
MYCO003711	30	0	51	
MYCO003712	504	0	41	
MYCO003713	39	0	22	
MYCO003715	5	0	19	
MYCO003717	3	0	29	
MYCO003718	3	0	12	
MYCO003719	22	0	57	
MYCO003720	127	0	51	
MYCO003721	345	0	66	
MYCO003722	18	0	57	
MYCO003765	426	0	37	
MYCO003774	19	0	44	
MYCO003775	57	0	64	
MYCO003777	222	0	43	
MYCO003778	44	0	54	
MYCO003780	363	0	22	
MYCO003781	7	0	19	
MYCO003782	38	0	38	
MYCO003783	41	0	30	
MYCO003790	21	0	51	
MYCO003791	42	0	37	
MYCO003793	651	0	143	
MYCO003794	207	0	158	
MYCO003795	184	0	226	
MYCO003799	22	0	58	
MYCO003801	36	0	59	
MYCO003802	73	0	38	
MYCO003804	42	0	42	
MYCO003806	15	0	67	
MYCO003808	241	0	59	
MYCO003809	5	0	39	
MYCO003816	283	0	36	
MYCO003834	105	0	42	
MYCO003835	509	0	57	
MYCO003842	106	0	60	
MYCO003847	1439	0	23	
MYCO003849	5	0	16	
MYCO003858	44	0	45	
MYCO003859	395	0	167	
MYCO003907	39	0	76	
MYCO003908	144	0	37	
MYCO003913	68	0	74	
MYCO003915	12	0	76	
MYCO003917	14	0	80	
MYCO003918	13	0	79	
MYCO003920	11	0	39	
MYCO003921	18	0	77	
MYCO013678	1	0	14	
MYCO000002	43	0	85	
MYCO000003	35	0	69	
MYCO000004	12	0	55	
MYCO000007	408	0	95	
MYCO000008	18	0	34	
MYCO000010	11	0	63	
MYCO000012	31	0	68	
MYCO000014	13	0	100	
MYCO000018	225	0	81	
MYCO000020	190	0	120	
MYCO000021	539	0	61	
MYCO000022	44	0	39	
MYCO000023	42	0	55	
MYCO000024	1164	0	47	
MYCO000025	406	0	37	
MYCO000026	128	0	83	
MYCO000027	21	0	17	
MYCO000028	11	0	19	
MYCO000029	286	0	83	
MYCO000030	770	0	26	
MYCO000031	31	0	19	
MYCO000032	1184	0	105	
MYCO000033	14	0	12	
MYCO000034	9	0	23	
MYCO000035	53	0	121	
MYCO000036	87	0	56	
MYCO000037	49	0	73	
MYCO000039	170	0	22	
MYCO000040	66	0	54	
MYCO000041	350	0	150	
MYCO000042	264	0	72	
MYCO000043	35	0	44	
MYCO000044	477	0	44	
MYCO000045	1707	0	51	
MYCO000048	28	0	60	
MYCO000052	117	13	46	
MYCO000057	18	2278	52	
MYCO000058	67	0	122	
MYCO000059	16	0	45	
MYCO000060	7	0	46	
MYCO000061	871	0	17	
MYCO000062	198	0	78	
MYCO000063	283	0	103	
MYCO000064	1586	0	125	
MYCO000065	10	0	12	
MYCO000067	14	0	34	
MYCO000069	89	0	65	
MYCO000070	18	2208	47	
MYCO000071	1042	0	50	
MYCO000072	887	0	46	
MYCO000073	30	1632	46	
MYCO000074	1477	0	59	
MYCO000075	192	0	60	
MYCO000076	10	0	21	
MYCO000077	43	0	43	
MYCO000078	49	0	25	
MYCO000079	61	0	34	
MYCO000080	75	0	38	
MYCO000081	6	0	29	
MYCO000082	975	0	25	
MYCO000083	1391	0	56	
MYCO000084	32	0	42	
MYCO000085	242	0	37	
MYCO000086	317	0	69	
MYCO000087	268	0	70	
MYCO000088	23	0	41	
MYCO000089	35	0	37	
MYCO000090	56	0	51	
MYCO000091	64	0	31	
MYCO000092	218	0	100	
MYCO000093	118	0	53	
MYCO000094	3703	57	32	
MYCO000095	1653	0	154	
MYCO000096	418	0	69	
MYCO000097	7	0	26	
MYCO000098	7	0	24	
MYCO000099	1090	0	64	
MYCO000100	5	0	8	
MYCO000101	157	0	308	
MYCO000102	100	0	96	
MYCO000103	162	0	97	
MYCO000104	1220	0	67	
MYCO000106	82	0	42	
MYCO000107	3797	0	6	
MYCO000108	14	0	12	
MYCO000109	1225	0	62	
MYCO000110	16	0	32	
MYCO000111	134	0	89	
MYCO000112	29	0	63	
MYCO000113	208	0	49	
MYCO000114	165	0	30	
MYCO000115	517	0	64	
MYCO000116	19	0	38	
MYCO000117	15	0	48	
MYCO000118	129	0	96	
MYCO000119	99	0	78	
MYCO000120	91	0	113	
MYCO000121	117	0	28	
MYCO000122	19	0	12	
MYCO000123	7	0	14	
MYCO000124	3742	0	4	
MYCO000125	218	0	50	
MYCO000126	38	0	73	
MYCO000127	33	0	53	
MYCO000128	39	0	29	
MYCO000130	6	0	34	
MYCO000131	26	0	61	
MYCO000132	162	0	44	
MYCO000133	458	0	40	
MYCO000134	1296	0	28	
MYCO000135	9	0	24	
MYCO000136	399	0	78	
MYCO000137	431	0	31	
MYCO000138	397	0	27	
MYCO000139	38	0	43	
MYCO000140	11	0	21	
MYCO000141	9	0	22	
MYCO000142	608	0	48	
MYCO000143	235	0	81	
MYCO000144	256	0	35	
MYCO000145	192	0	50	
MYCO000146	662	0	47	
MYCO000147	139	0	85	
MYCO000148	41	0	32	
MYCO000149	695	0	43	
MYCO000150	29	0	19	
MYCO000151	266	0	93	
MYCO000152	95	0	88	
MYCO000153	74	0	38	
MYCO000154	41	0	44	
MYCO000155	103	0	44	
MYCO000156	3	0	15	
MYCO000157	292	0	58	
MYCO000158	13	0	30	
MYCO000159	306	0	77	
MYCO000160	38	0	79	
MYCO000161	118	0	64	
MYCO000162	218	0	57	
MYCO000163	1	0	29	
MYCO000164	11	0	21	
MYCO000165	1905	0	11	
MYCO000166	64	0	81	
MYCO000167	6	1898	27	
MYCO000168	59	0	48	
MYCO000169	112	0	76	
MYCO000170	9	0	41	
MYCO000171	1017	0	69	
MYCO000172	176	0	71	
MYCO000173	13	0	53	
MYCO000174	67	0	68	
MYCO000175	55	0	45	
MYCO000176	149	0	51	
MYCO000177	2	0	19	
MYCO000178	17	0	42	
MYCO000179	226	0	55	
MYCO000180	451	0	75	
MYCO000181	10	0	32	
MYCO000182	289	0	66	
MYCO000185	77	0	18	
MYCO000186	213	0	95	
MYCO000187	60	0	36	
MYCO000188	16	0	24	
MYCO000190	1	0	13	
MYCO000191	395	0	55	
MYCO000192	911	0	42	
MYCO000193	36	0	94	
MYCO000194	314	0	172	
MYCO000195	625	0	29	
MYCO000196	64	0	24	
MYCO000197	3838	0	2	
MYCO000199	7	0	25	
MYCO000200	58	0	27	
MYCO000201	287	0	20	
MYCO000202	135	0	127	
MYCO000203	177	0	19	
MYCO000205	505	0	42	
MYCO000206	241	0	99	
MYCO000208	27	0	26	
MYCO000209	287	0	53	
MYCO000210	351	0	49	
MYCO000212	53	0	46	
MYCO000213	25	0	58	
MYCO000214	64	0	85	
MYCO000215	458	0	44	
MYCO000216	58	0	41	
MYCO000217	350	0	44	
