GbGDiv simplified results table from 'accumulate-2.txt' records table.
Isolate records read from table: 512

Locus	Missing	Paralogous	CountNuc
MYCO000823	11	0	19	
MYCO000824	2	0	12	
MYCO000859	10	0	24	
MYCO000860	42	0	23	
MYCO000861	3	0	27	
MYCO000871	1	0	5	
MYCO000876	0	0	18	
MYCO000884	1	0	8	
MYCO000885	8	0	9	
MYCO000886	115	0	14	
MYCO000889	110	0	13	
MYCO000896	8	0	9	
MYCO000902	6	0	8	
MYCO000903	3	0	4	
MYCO000906	132	0	12	
MYCO000926	4	0	16	
MYCO000927	25	0	7	
MYCO000929	52	0	8	
MYCO000946	9	0	16	
MYCO000949	24	0	29	
MYCO000951	4	0	10	
MYCO000952	13	0	14	
MYCO000953	37	0	10	
MYCO000957	59	0	10	
MYCO000981	6	0	8	
MYCO000983	70	0	19	
MYCO000993	21	0	9	
MYCO000994	40	0	16	
MYCO000995	3	0	10	
MYCO001001	4	0	13	
MYCO001002	9	0	13	
MYCO001007	3	0	17	
MYCO001008	30	0	14	
MYCO001009	31	0	8	
MYCO001010	12	0	14	
MYCO001011	4	0	10	
MYCO001013	5	0	14	
MYCO001014	4	0	10	
MYCO001015	5	0	9	
MYCO001017	1	0	9	
MYCO001018	5	0	18	
MYCO001020	60	0	37	
MYCO001022	28	0	8	
MYCO001023	21	0	18	
MYCO001026	33	0	15	
MYCO001070	2	0	6	
MYCO001071	3	0	16	
MYCO001072	2	0	12	
MYCO001077	10	0	17	
MYCO001079	8	0	12	
MYCO001080	23	0	3	
MYCO001082	3	0	10	
MYCO001086	8	0	12	
MYCO001092	18	0	10	
MYCO001094	12	0	6	
MYCO001095	16	0	11	
MYCO001098	8	0	13	
MYCO001099	36	0	9	
MYCO001108	7	0	15	
MYCO001110	1	0	13	
MYCO001112	66	0	10	
MYCO001165	22	0	20	
MYCO001173	33	0	21	
MYCO001177	4	0	1	
MYCO001178	19	0	14	
MYCO001193	50	0	12	
MYCO001201	24	0	18	
MYCO001202	28	0	11	
MYCO001207	40	0	15	
MYCO001208	4	0	9	
MYCO001213	29	0	16	
MYCO001220	28	0	1	
MYCO001221	0	0	10	
MYCO001223	93	0	15	
MYCO001229	12	0	9	
MYCO001238	9	0	10	
MYCO001239	2	0	8	
MYCO001245	18	0	13	
MYCO001248	75	0	35	
MYCO001253	25	0	22	
MYCO001272	43	0	11	
MYCO001273	4	0	17	
MYCO001277	62	0	10	
MYCO001292	7	0	15	
MYCO001293	12	0	6	
MYCO001294	15	0	12	
MYCO001295	7	0	15	
MYCO001297	47	0	17	
MYCO001299	4	0	7	
MYCO001302	3	0	8	
MYCO001305	3	0	3	
MYCO001308	11	0	11	
MYCO001309	2	0	9	
MYCO001310	4	0	10	
MYCO001311	4	0	4	
MYCO001315	1	0	9	
MYCO001321	8	0	9	
MYCO001323	12	0	14	
MYCO001326	5	0	20	
MYCO001327	13	0	16	
MYCO001328	22	0	29	
MYCO001338	15	0	9	
MYCO001340	8	0	8	
MYCO001380	11	0	13	
MYCO001381	56	0	18	
MYCO001383	3	0	15	
MYCO001384	46	0	39	
MYCO001385	88	0	9	
MYCO001388	1	0	8	
MYCO001390	1	0	5	
MYCO001391	94	0	12	
MYCO001392	54	0	29	
MYCO001402	223	0	17	
MYCO001407	70	0	24	
MYCO001408	16	0	6	
MYCO001410	1	0	12	
MYCO001412	1	0	12	
MYCO001415	3	0	12	
MYCO001416	1	0	5	
MYCO001420	5	0	19	
MYCO001421	3	0	8	
MYCO001436	1	0	16	
MYCO001437	10	0	9	
MYCO001438	3	0	7	
MYCO001440	3	0	3	
MYCO001445	28	0	14	
MYCO001447	70	0	19	
MYCO001448	7	0	10	
MYCO001449	23	0	19	
MYCO001451	9	0	19	
MYCO001457	2	0	7	
MYCO001458	5	0	15	
MYCO001462	7	0	19	
MYCO001463	1	0	12	
MYCO001464	27	0	18	
MYCO001465	1	0	6	
MYCO001466	0	0	5	
MYCO001467	11	255	21	
MYCO001473	5	0	11	
MYCO001474	20	0	6	
MYCO001475	5	0	21	
MYCO001479	14	0	10	
MYCO001480	15	0	11	
MYCO001481	3	0	8	
MYCO001483	15	0	6	
MYCO001484	2	0	12	
MYCO001485	16	0	13	
MYCO001493	91	0	16	
MYCO001536	17	0	39	
MYCO001540	4	0	9	
MYCO001547	25	0	33	
MYCO001557	90	0	16	
MYCO001559	120	0	15	
MYCO001564	7	0	20	
MYCO001568	34	0	15	
MYCO001569	99	0	11	
MYCO001589	2	0	9	
MYCO001593	0	0	5	
MYCO001594	7	0	12	
MYCO001595	60	0	17	
MYCO001599	46	0	15	
MYCO001600	0	0	7	
MYCO001601	0	0	8	
MYCO001603	0	0	5	
MYCO001605	0	0	11	
MYCO001609	9	0	10	
MYCO001611	7	0	6	
MYCO001612	1	0	13	
MYCO001617	8	0	13	
MYCO001626	2	0	6	
MYCO001627	21	0	13	
MYCO001629	17	0	29	
MYCO001633	65	0	31	
MYCO001638	27	0	30	
MYCO001641	512	0	0	
MYCO001649	49	0	10	
MYCO001652	24	0	13	
MYCO001653	94	0	8	
MYCO001654	16	0	11	
MYCO001655	63	0	11	
MYCO001656	40	0	6	
MYCO001657	52	0	5	
MYCO001658	16	0	12	
MYCO001659	54	0	17	
MYCO001689	3	0	11	
MYCO001694	17	0	8	
MYCO001695	1	0	11	
MYCO001697	2	0	8	
MYCO001699	3	0	24	
MYCO001701	9	0	9	
MYCO001708	3	0	8	
MYCO001709	0	0	12	
MYCO001711	0	0	12	
MYCO001712	2	0	9	
MYCO001713	21	0	13	
MYCO001821	5	0	29	
MYCO001827	2	0	6	
MYCO001829	7	0	6	
MYCO001830	0	0	15	
MYCO001832	18	0	24	
MYCO001837	17	0	15	
MYCO001842	12	0	18	
MYCO001843	15	0	15	
MYCO001844	7	0	23	
MYCO001854	7	0	14	
MYCO001886	13	0	14	
MYCO001894	24	0	17	
MYCO001981	2	0	5	
MYCO002050	0	0	1	
MYCO002089	38	0	16	
MYCO002090	508	0	2	
MYCO002092	61	0	34	
MYCO002093	8	0	13	
MYCO002096	4	0	12	
MYCO002097	13	0	14	
MYCO002109	5	0	14	
MYCO002110	6	0	10	
MYCO002111	17	0	5	
MYCO002112	231	0	15	
MYCO002115	7	0	24	
MYCO002118	1	0	6	
MYCO002119	2	0	11	
MYCO002121	9	0	6	
MYCO002122	1	0	6	
MYCO002125	5	0	9	
MYCO002130	61	0	8	
MYCO002134	4	0	8	
MYCO002139	13	0	12	
MYCO002140	0	0	7	
MYCO002141	13	0	9	
MYCO002145	9	0	9	
MYCO002150	34	0	11	
MYCO002151	30	0	6	
MYCO002153	110	0	11	
MYCO002154	110	0	8	
MYCO002155	94	0	24	
MYCO002156	2	0	14	
MYCO002157	235	0	13	
MYCO002163	36	0	19	
MYCO002166	4	0	6	
MYCO002170	63	0	5	
MYCO002176	18	0	11	
MYCO002178	3	0	9	
MYCO002179	12	0	2	
MYCO002182	4	0	7	
MYCO002186	1	0	3	
MYCO002187	145	0	16	
MYCO002188	4	0	20	
MYCO002192	15	0	9	
MYCO002193	1	0	5	
MYCO002194	4	0	12	
MYCO002195	5	0	10	
MYCO002196	5	0	13	
MYCO002199	0	0	6	
MYCO002200	3	0	9	
MYCO002201	25	0	12	
MYCO002202	26	0	14	
MYCO002210	13	0	13	
MYCO002211	16	0	12	
MYCO002213	28	0	20	
MYCO002216	5	0	17	
MYCO002217	27	0	13	
MYCO002218	29	0	12	
MYCO002219	17	0	8	
MYCO002220	6	0	12	
MYCO002221	127	0	29	
MYCO002222	6	0	18	
MYCO002225	19	0	12	
MYCO002228	8	0	14	
MYCO002230	30	0	15	
MYCO002235	11	0	12	
MYCO002239	0	0	7	
MYCO002241	74	0	24	
MYCO002242	20	0	9	
MYCO002243	55	0	11	
MYCO002244	1	0	2	
MYCO002245	19	0	12	
MYCO002246	5	0	11	
MYCO002247	29	0	15	
MYCO002257	7	0	10	
MYCO002259	25	0	12	
MYCO002315	90	0	9	
MYCO002343	28	0	20	
MYCO002344	83	0	14	
MYCO002357	5	0	14	
MYCO002361	2	0	7	
MYCO002362	11	0	8	
MYCO002364	3	0	8	
MYCO002366	1	0	14	
MYCO002367	0	0	9	
MYCO002368	9	0	9	
MYCO002373	9	0	11	
MYCO002374	16	0	18	
MYCO002399	6	0	9	
MYCO002400	7	0	14	
MYCO002402	7	0	22	
MYCO002404	6	0	19	
MYCO002409	2	0	8	
MYCO002410	1	0	6	
MYCO002411	10	0	16	
MYCO002413	18	0	14	
MYCO002420	26	0	6	
MYCO002421	0	0	5	
MYCO002425	43	0	11	
MYCO002426	167	0	12	
MYCO002427	48	0	10	
MYCO002439	84	0	11	
MYCO002440	10	0	21	
MYCO002445	3	0	4	
MYCO002447	7	0	15	
MYCO002448	29	0	21	
MYCO002454	3	0	15	
MYCO002455	12	0	14	
MYCO002457	6	0	8	
MYCO002460	1	0	7	
MYCO002461	3	0	6	
MYCO002462	41	0	14	
MYCO002465	12	0	3	
MYCO002466	4	0	8	
MYCO002467	17	0	25	
MYCO002470	2	0	6	
MYCO002477	2	0	18	
MYCO002500	0	0	11	
MYCO002502	9	0	22	
MYCO002509	2	0	14	
MYCO002511	4	0	7	
MYCO002518	63	0	8	
MYCO002521	0	0	6	
MYCO002523	8	0	6	
MYCO002524	159	0	56	
MYCO002533	4	0	4	
MYCO002534	0	0	8	
MYCO002538	25	0	10	
MYCO002540	128	0	6	
MYCO002555	10	0	25	
MYCO002559	46	0	11	
MYCO002568	6	0	22	
MYCO002572	20	0	21	
MYCO002575	12	0	11	
MYCO002580	25	0	17	
MYCO002582	6	0	12	
MYCO002583	14	0	20	
MYCO002587	86	0	15	
MYCO002589	16	0	10	
MYCO002592	23	0	13	
MYCO002593	11	0	5	
MYCO002594	0	0	3	
MYCO002603	0	0	8	
MYCO002606	3	0	10	
MYCO002610	15	0	13	
MYCO002611	9	0	8	
MYCO002612	1	0	5	
MYCO002613	1	0	7	
MYCO002614	10	0	16	
MYCO002670	1	0	10	
MYCO002673	66	132	10	
MYCO002676	5	0	7	
MYCO002678	52	0	14	
MYCO002682	17	0	10	
MYCO002696	13	0	10	
MYCO002697	2	0	7	
MYCO002699	0	0	5	
MYCO002702	0	0	17	
MYCO002703	21	0	14	
MYCO002708	2	0	3	
MYCO002710	8	0	10	
MYCO002711	3	0	8	
MYCO002714	4	0	16	
MYCO002715	74	0	8	
MYCO002720	4	0	13	
MYCO002724	10	0	19	
MYCO002725	17	0	13	
MYCO002726	9	0	5	
MYCO002727	36	0	13	
MYCO002731	58	0	10	
MYCO002733	131	0	9	
MYCO002744	19	0	10	
MYCO002748	56	0	26	
MYCO002750	8	0	10	
MYCO002753	3	0	12	
MYCO002754	3	0	7	
MYCO002764	10	0	12	
MYCO002773	2	0	5	
MYCO002782	47	0	13	
MYCO002783	18	0	16	
MYCO002788	54	0	7	
MYCO002794	2	0	8	
MYCO002795	11	0	12	
MYCO002828	233	69	16	
MYCO002838	9	0	6	
MYCO002839	207	0	22	
MYCO002841	3	0	16	
MYCO002846	2	0	12	
MYCO002847	12	0	21	
MYCO002861	5	0	11	
MYCO002864	8	0	17	
MYCO002868	2	0	11	
MYCO002870	16	0	6	
MYCO002882	2	0	8	
MYCO002883	0	0	7	
MYCO002889	13	0	9	
MYCO002894	67	0	5	
MYCO002901	1	0	4	
MYCO002902	34	0	7	
MYCO002915	12	0	14	
MYCO002916	35	0	19	
MYCO002917	85	0	20	
MYCO002918	29	0	24	
MYCO002919	1	0	5	
MYCO002921	15	0	10	
MYCO002927	3	0	12	
MYCO002965	2	0	1	
MYCO002967	38	0	21	
MYCO002976	8	0	12	
MYCO002981	24	0	19	
MYCO002982	2	0	15	
MYCO002984	10	0	17	
MYCO002988	14	0	15	
MYCO002992	19	0	21	
MYCO002993	1	0	6	
MYCO002995	23	0	15	
MYCO002996	32	0	22	
MYCO003001	3	0	7	
MYCO003003	25	0	13	
MYCO003006	22	0	7	
MYCO003009	5	0	9	
MYCO003010	54	0	9	
MYCO003011	102	0	9	
MYCO003014	45	0	18	
MYCO003024	26	0	16	
MYCO003025	19	0	12	
MYCO003027	7	0	13	
MYCO003028	66	0	9	
MYCO003029	5	0	11	
MYCO003031	25	0	21	
MYCO003032	55	0	12	
MYCO003034	3	0	8	
MYCO003038	3	0	9	
MYCO003042	7	0	11	
MYCO003043	2	0	11	
MYCO003045	1	0	8	
MYCO003048	4	0	6	
MYCO003049	17	0	17	
MYCO003051	9	0	11	
MYCO003052	5	0	2	
MYCO003053	1	0	2	
MYCO003054	26	0	7	
MYCO003057	2	0	12	
MYCO003085	27	0	9	
MYCO003100	2	0	7	
MYCO003101	3	0	9	
MYCO003102	1	0	9	
MYCO003105	27	0	9	
MYCO003117	8	0	9	
MYCO003118	102	0	7	
MYCO003139	6	0	17	
MYCO003140	4	0	17	
MYCO003193	18	0	30	
MYCO003194	0	0	10	
MYCO003195	50	0	16	
MYCO003197	3	0	18	
MYCO003198	27	0	19	
MYCO003205	5	0	8	
MYCO003206	2	0	16	
MYCO003207	5	0	11	
MYCO003208	9	0	13	
MYCO003211	38	0	19	
MYCO003213	1	0	10	
MYCO003214	4	0	7	
MYCO003219	0	0	4	
MYCO003220	5	0	16	
MYCO003221	0	0	7	
MYCO003223	0	0	8	
MYCO003228	47	0	12	
MYCO003229	5	0	19	
MYCO003240	54	0	20	
MYCO003241	28	0	11	
MYCO003245	2	0	19	
MYCO003246	4	0	3	
MYCO003248	5	0	15	
MYCO003252	29	0	11	
MYCO003255	13	0	9	
MYCO003257	24	0	9	
MYCO003258	31	0	2	
MYCO003261	2	0	12	
MYCO003262	27	0	9	
MYCO003264	3	0	12	
MYCO003265	18	0	8	
MYCO003267	42	0	11	
MYCO003274	0	0	14	
MYCO003275	19	0	11	
MYCO003276	14	0	15	
MYCO003277	2	0	9	
MYCO003280	6	0	17	
MYCO003285	20	0	18	
MYCO003290	2	0	13	
MYCO003296	158	0	46	
MYCO003302	10	0	15	
MYCO003303	506	0	1	
MYCO003304	6	0	2	
MYCO003305	12	0	15	
MYCO003306	41	0	17	
MYCO003313	5	0	11	
MYCO003317	1	0	14	
MYCO003318	26	0	14	
MYCO003319	7	0	10	
MYCO003328	34	0	13	
MYCO003329	6	0	20	
MYCO003330	53	0	10	
MYCO003336	4	0	10	
MYCO003340	4	0	15	
MYCO003341	69	0	9	
MYCO003356	2	0	11	
MYCO003392	5	393	11	
MYCO003396	11	0	16	
MYCO003409	14	0	15	
MYCO003410	97	0	9	
MYCO003411	26	0	17	
MYCO003412	0	0	5	
MYCO003417	1	297	12	
MYCO003418	0	0	3	
MYCO003419	23	0	12	
MYCO003422	1	0	5	
MYCO003432	1	0	9	
MYCO003433	177	0	6	
MYCO003436	125	0	15	
MYCO003441	63	0	22	
MYCO003455	19	0	6	
MYCO003457	5	0	13	
MYCO003462	4	0	8	
MYCO003464	2	0	13	
MYCO003490	10	0	21	
MYCO003500	6	0	15	
MYCO003501	3	0	10	
MYCO003504	5	0	12	
MYCO003520	8	0	16	
MYCO003570	1	0	13	
MYCO003571	7	0	10	
MYCO003579	81	0	20	
MYCO003580	12	0	13	
MYCO003583	1	0	3	
MYCO003589	124	0	9	
MYCO003592	2	0	6	
MYCO003596	39	0	25	
MYCO003598	6	0	15	
MYCO003600	3	0	10	
MYCO003601	7	0	9	
MYCO003609	2	0	7	
MYCO003610	59	0	21	
MYCO003624	1	0	8	
MYCO003628	3	0	7	
MYCO003644	21	0	13	
MYCO003646	87	0	30	
MYCO003647	12	0	8	
MYCO003648	2	0	6	
MYCO003668	2	0	7	
MYCO003670	24	0	10	
MYCO003674	2	0	10	
MYCO003676	0	0	10	
MYCO003677	6	0	11	
MYCO003679	5	0	16	
MYCO003680	14	0	13	
MYCO003682	17	0	22	
MYCO003683	10	0	12	
MYCO003684	7	0	5	
MYCO003695	4	0	17	
MYCO003696	26	0	24	
MYCO003705	0	0	11	
MYCO003707	19	0	10	
MYCO003708	17	0	11	
MYCO003709	17	0	15	
MYCO003710	209	0	13	
MYCO003711	6	0	18	
MYCO003712	69	0	9	
MYCO003713	5	0	8	
MYCO003715	0	0	8	
MYCO003717	0	0	9	
MYCO003718	0	0	6	
MYCO003719	6	0	15	
MYCO003720	16	0	16	
MYCO003721	47	0	17	
MYCO003722	4	0	14	
MYCO003765	60	0	13	
MYCO003774	1	0	14	
MYCO003775	11	0	28	
MYCO003777	30	0	12	
MYCO003778	3	0	13	
MYCO003780	53	0	9	
MYCO003781	3	0	3	
MYCO003782	7	0	12	
MYCO003783	8	0	10	
MYCO003790	5	0	13	
MYCO003791	5	0	16	
MYCO003793	93	0	38	
MYCO003794	32	0	55	
MYCO003795	33	0	68	
MYCO003799	3	0	18	
MYCO003801	4	0	20	
MYCO003802	15	0	10	
MYCO003804	8	0	18	
MYCO003806	0	0	19	
MYCO003808	33	0	19	
MYCO003809	0	0	14	
MYCO003816	40	0	7	
MYCO003834	20	0	12	
MYCO003835	78	0	14	
MYCO003842	17	0	23	
MYCO003847	206	0	7	
MYCO003849	0	0	2	
MYCO003858	5	0	18	
MYCO003859	57	0	36	
MYCO003907	5	0	17	
MYCO003908	19	0	11	
MYCO003913	8	0	27	
MYCO003915	2	0	16	
MYCO003917	1	0	23	
MYCO003918	3	0	17	
MYCO003920	2	0	16	
MYCO003921	5	0	23	
MYCO013678	0	0	6	
MYCO000002	8	0	32	
MYCO000003	3	0	21	
MYCO000004	3	0	21	
MYCO000007	58	0	26	
MYCO000008	1	0	14	
MYCO000010	2	0	26	
MYCO000012	4	0	21	
MYCO000014	2	0	31	
MYCO000018	30	0	25	
MYCO000020	30	0	41	
MYCO000021	79	0	21	
MYCO000022	8	0	12	
MYCO000023	7	0	19	
MYCO000024	153	0	13	
MYCO000025	57	0	9	
MYCO000026	20	0	39	
MYCO000027	2	0	9	
MYCO000028	1	0	7	
MYCO000029	41	0	28	
MYCO000030	102	0	8	
MYCO000031	4	0	5	
MYCO000032	164	0	30	
MYCO000033	1	0	5	
MYCO000034	1	0	8	
MYCO000035	8	0	34	
MYCO000036	15	0	19	
MYCO000037	8	0	26	
MYCO000039	21	0	8	
MYCO000040	13	0	21	
MYCO000041	54	0	46	
MYCO000042	35	0	14	
MYCO000043	4	0	16	
MYCO000044	69	0	14	
MYCO000045	233	0	15	
MYCO000048	1	0	20	
MYCO000052	17	4	10	
MYCO000057	1	314	10	
MYCO000058	11	0	26	
MYCO000059	3	0	14	
MYCO000060	2	0	10	
MYCO000061	113	0	7	
MYCO000062	24	0	23	
MYCO000063	36	0	32	
MYCO000064	224	0	38	
MYCO000065	1	0	5	
MYCO000067	2	0	12	
MYCO000069	16	0	26	
MYCO000070	4	288	18	
MYCO000071	137	0	18	
MYCO000072	119	0	9	
MYCO000073	4	219	20	
MYCO000074	199	0	13	
MYCO000075	28	0	15	
MYCO000076	0	0	4	
MYCO000077	7	0	7	
MYCO000078	11	0	10	
MYCO000079	9	0	14	
MYCO000080	11	0	17	
MYCO000081	1	0	14	
MYCO000082	127	0	9	
MYCO000083	188	0	15	
MYCO000084	2	0	9	
MYCO000085	32	0	11	
MYCO000086	42	0	20	
MYCO000087	33	0	15	
MYCO000088	3	0	14	
MYCO000089	5	0	13	
MYCO000090	13	0	12	
MYCO000091	8	0	9	
MYCO000092	36	0	36	
MYCO000093	14	0	15	
MYCO000094	498	6	11	
MYCO000095	223	0	52	
MYCO000096	54	0	24	
MYCO000097	3	0	8	
MYCO000098	4	0	11	
MYCO000099	160	0	13	
MYCO000100	2	0	3	
MYCO000101	26	0	76	
MYCO000102	17	0	27	
MYCO000103	25	0	28	
MYCO000104	160	0	23	
MYCO000106	11	0	17	
MYCO000107	506	0	1	
MYCO000108	2	0	2	
MYCO000109	174	0	19	
MYCO000110	1	0	10	
MYCO000111	18	0	32	
MYCO000112	9	0	21	
MYCO000113	26	0	15	
MYCO000114	28	0	11	
MYCO000115	66	0	19	
MYCO000116	3	0	11	
MYCO000117	1	0	15	
MYCO000118	16	0	29	
MYCO000119	16	0	28	
MYCO000120	13	0	32	
MYCO000121	15	0	15	
MYCO000122	3	0	4	
MYCO000123	1	0	5	
MYCO000124	497	0	1	
MYCO000125	34	0	10	
MYCO000126	9	0	23	
MYCO000127	5	0	21	
MYCO000128	8	0	9	
MYCO000130	1	0	8	
MYCO000131	4	0	20	
MYCO000132	26	0	16	
MYCO000133	53	0	10	
MYCO000134	171	0	10	
MYCO000135	1	0	5	
MYCO000136	54	0	26	
MYCO000137	68	0	9	
MYCO000138	59	0	11	
MYCO000139	5	0	15	
MYCO000140	1	0	6	
MYCO000141	3	0	11	
MYCO000142	88	0	15	
MYCO000143	41	0	22	
MYCO000144	38	0	9	
MYCO000145	23	0	11	
MYCO000146	102	0	10	
MYCO000147	20	0	14	
MYCO000148	7	0	6	
MYCO000149	106	0	13	
MYCO000150	7	0	3	
MYCO000151	36	0	27	
MYCO000152	8	0	25	
MYCO000153	12	0	13	
MYCO000154	6	0	11	
MYCO000155	19	0	11	
MYCO000156	1	0	7	
MYCO000157	40	0	17	
MYCO000158	2	0	15	
MYCO000159	39	0	21	
MYCO000160	7	0	26	
MYCO000161	15	0	23	
MYCO000162	29	0	14	
MYCO000163	0	0	10	
MYCO000164	1	0	9	
MYCO000165	264	0	3	
MYCO000166	5	0	21	
MYCO000167	1	261	11	
MYCO000168	11	0	17	
MYCO000169	16	0	23	
MYCO000170	3	0	9	
MYCO000171	146	0	13	
MYCO000172	29	0	27	
MYCO000173	3	0	14	
MYCO000174	12	0	18	
MYCO000175	8	0	21	
MYCO000176	17	0	13	
MYCO000177	0	0	7	
MYCO000178	0	0	8	
MYCO000179	28	0	13	
MYCO000180	61	0	26	
MYCO000181	0	0	11	
MYCO000182	41	0	23	
MYCO000185	8	0	8	
MYCO000186	33	0	26	
MYCO000187	10	0	9	
MYCO000188	2	0	8	
MYCO000190	0	0	7	
MYCO000191	50	0	12	
MYCO000192	135	0	11	
MYCO000193	10	0	30	
MYCO000194	38	0	54	
MYCO000195	96	0	9	
MYCO000196	5	0	10	
MYCO000197	512	0	0	
MYCO000199	1	0	11	
MYCO000200	8	0	7	
MYCO000201	41	0	5	
MYCO000202	21	0	31	
MYCO000203	30	0	6	
MYCO000205	74	0	11	
MYCO000206	32	0	26	
MYCO000208	5	0	6	
MYCO000209	38	0	12	
MYCO000210	47	0	13	
MYCO000212	11	0	16	
MYCO000213	7	0	19	
MYCO000214	14	0	27	
MYCO000215	63	0	14	
MYCO000216	7	0	10	
MYCO000217	53	0	12	
MYCO000218	156	0	13	
MYCO000219	0	0	12	
MYCO000220	19	0	14	
MYCO000221	59	0	14	
