GbGDiv simplified results table from 'accumulate-14.txt' records table.
Isolate records read from table: 3584

Locus	Missing	Paralogous	CountNuc
MYCO000993	106	0	29	
MYCO000994	238	0	50	
MYCO000995	15	0	27	
MYCO001001	33	0	52	
MYCO001002	53	0	55	
MYCO001007	10	0	55	
MYCO001008	207	0	33	
MYCO001009	183	0	35	
MYCO001010	78	0	40	
MYCO001011	28	0	27	
MYCO001013	42	0	50	
MYCO001014	31	0	31	
MYCO001015	24	0	25	
MYCO001017	5	0	25	
MYCO001018	38	0	59	
MYCO001020	418	0	137	
MYCO001022	174	0	28	
MYCO001023	125	0	48	
MYCO001026	234	0	33	
MYCO001070	15	0	22	
MYCO001071	18	0	52	
MYCO001072	3	0	25	
MYCO001077	57	0	54	
MYCO001079	65	0	33	
MYCO001080	201	0	16	
MYCO001082	34	0	27	
MYCO001086	51	0	35	
MYCO001092	92	0	29	
MYCO001094	59	0	18	
MYCO001095	83	0	41	
MYCO001098	61	0	35	
MYCO001099	215	0	37	
MYCO001108	66	0	48	
MYCO001110	14	0	28	
MYCO001112	451	0	37	
MYCO001165	164	0	73	
MYCO001173	214	0	79	
MYCO001177	13	0	8	
MYCO001178	136	0	45	
MYCO001193	352	0	42	
MYCO001201	212	0	34	
MYCO001202	170	0	34	
MYCO001207	248	0	37	
MYCO001208	25	0	30	
MYCO001213	174	0	50	
MYCO001220	214	0	13	
MYCO001221	3	0	27	
MYCO001223	590	0	57	
MYCO001229	100	0	44	
MYCO001238	41	0	31	
MYCO001239	13	0	39	
MYCO001245	83	0	42	
MYCO001248	410	0	118	
MYCO001253	153	0	72	
MYCO001272	275	0	58	
MYCO001273	17	0	66	
MYCO001277	403	0	37	
MYCO001292	30	0	53	
MYCO001293	49	0	41	
MYCO001294	62	0	39	
MYCO001295	54	0	38	
MYCO001297	296	0	50	
MYCO001299	38	0	25	
MYCO001302	12	0	30	
MYCO001305	8	0	7	
MYCO001308	58	0	43	
MYCO001309	11	0	36	
MYCO001310	15	0	35	
MYCO001311	15	0	20	
MYCO001315	20	0	33	
MYCO001321	58	0	29	
MYCO001323	79	0	42	
MYCO001326	42	0	78	
MYCO001327	63	0	56	
MYCO001328	123	0	97	
MYCO001338	102	0	26	
MYCO001340	48	0	23	
MYCO001380	45	0	30	
MYCO001381	388	0	41	
MYCO001383	35	0	37	
MYCO001384	343	0	133	
MYCO001385	580	0	33	
MYCO001388	3	0	22	
MYCO001390	2	0	10	
MYCO001391	649	0	52	
MYCO001392	365	0	58	
MYCO001402	1482	0	54	
MYCO001407	509	0	62	
MYCO001408	114	0	22	
MYCO001410	12	0	46	
MYCO001412	18	0	24	
MYCO001415	15	0	39	
MYCO001416	7	0	19	
MYCO001420	26	0	55	
MYCO001421	23	0	33	
MYCO001436	6	0	36	
MYCO001437	40	0	43	
MYCO001438	14	0	27	
MYCO001440	19	0	13	
MYCO001445	227	0	32	
MYCO001447	431	0	70	
MYCO001448	43	0	43	
MYCO001449	185	0	66	
MYCO001451	74	0	36	
MYCO001457	7	0	27	
MYCO001458	17	0	37	
MYCO001462	46	0	50	
MYCO001463	10	0	24	
MYCO001464	196	0	44	
MYCO001465	11	0	13	
MYCO001466	7	0	9	
MYCO001467	67	1824	53	
MYCO001473	35	0	43	
MYCO001474	115	0	16	
MYCO001475	20	0	71	
MYCO001479	77	0	39	
MYCO001480	112	0	36	
MYCO001481	18	0	35	
MYCO001483	95	0	19	
MYCO001484	27	0	32	
MYCO001485	112	0	29	
MYCO001493	573	0	62	
MYCO001536	117	0	110	
MYCO001540	24	0	44	
MYCO001547	133	0	94	
MYCO001557	611	0	52	
MYCO001559	783	0	55	
MYCO001564	43	0	79	
MYCO001568	219	0	45	
MYCO001569	702	0	27	
MYCO001589	16	0	30	
MYCO001593	4	0	25	
MYCO001594	49	0	39	
MYCO001595	396	0	57	
MYCO001599	324	0	43	
MYCO001600	9	0	41	
MYCO001601	1	0	20	
MYCO001603	9	0	29	
MYCO001605	17	0	28	
MYCO001609	85	0	65	
MYCO001611	61	0	24	
MYCO001612	11	0	46	
MYCO001617	53	0	49	
MYCO001626	21	0	20	
MYCO001627	112	0	32	
MYCO001629	126	0	104	
MYCO001633	476	0	73	
MYCO001638	161	0	99	
MYCO001641	3584	0	0	
MYCO001649	286	0	30	
MYCO001652	208	0	34	
MYCO001653	643	0	28	
MYCO001654	96	0	21	
MYCO001655	405	0	43	
MYCO001656	302	0	27	
MYCO001657	340	0	18	
MYCO001658	108	0	44	
MYCO001659	335	0	44	
MYCO001689	13	0	36	
MYCO001694	130	0	31	
MYCO001695	4	0	32	
MYCO001697	6	0	26	
MYCO001699	21	0	84	
MYCO001701	53	0	25	
MYCO001708	21	0	25	
MYCO001709	5	0	36	
MYCO001711	3	0	31	
MYCO001712	24	0	28	
MYCO001713	162	0	47	
MYCO001821	37	0	83	
MYCO001827	4	0	19	
MYCO001829	35	0	19	
MYCO001830	17	0	50	
MYCO001832	98	0	113	
MYCO001837	89	0	75	
MYCO001842	77	0	56	
MYCO001843	92	0	58	
MYCO001844	52	0	69	
MYCO001854	36	0	57	
MYCO001886	71	0	44	
MYCO001894	160	0	56	
MYCO001981	16	0	23	
MYCO002050	4	0	10	
MYCO002089	270	0	48	
MYCO002090	3499	0	9	
MYCO002092	425	0	96	
MYCO002093	39	0	29	
MYCO002096	23	0	41	
MYCO002097	77	0	34	
MYCO002109	13	0	30	
MYCO002110	40	0	38	
MYCO002111	103	0	10	
MYCO002112	1565	0	45	
MYCO002115	33	0	65	
MYCO002118	13	0	23	
MYCO002119	25	0	40	
MYCO002121	47	0	23	
MYCO002122	3	0	13	
MYCO002125	36	0	25	
MYCO002130	463	0	33	
MYCO002134	20	0	21	
MYCO002139	72	0	37	
MYCO002140	2	0	20	
MYCO002141	67	0	56	
MYCO002145	55	0	26	
MYCO002150	231	0	29	
MYCO002151	243	0	21	
MYCO002153	710	0	56	
MYCO002154	783	0	32	
MYCO002155	592	0	67	
MYCO002156	18	0	42	
MYCO002157	1577	0	45	
MYCO002163	160	0	56	
MYCO002166	14	0	12	
MYCO002170	431	0	24	
MYCO002176	101	0	40	
MYCO002178	20	0	28	
MYCO002179	70	0	13	
MYCO002182	25	0	22	
MYCO002186	3	0	12	
MYCO002187	1022	0	51	
MYCO002188	43	0	52	
MYCO002192	104	0	32	
MYCO002193	7	0	16	
MYCO002194	29	0	32	
MYCO002195	15	0	44	
MYCO002196	16	0	52	
MYCO002199	0	0	18	
MYCO002200	24	0	35	
MYCO002201	144	0	56	
MYCO002202	170	0	37	
MYCO002210	70	0	38	
MYCO002211	110	0	50	
MYCO002213	192	0	69	
MYCO002216	33	0	47	
MYCO002217	195	0	29	
MYCO002218	153	0	36	
MYCO002219	107	0	26	
MYCO002220	27	0	47	
MYCO002221	818	0	86	
MYCO002222	38	0	47	
MYCO002225	118	0	40	
MYCO002228	54	0	43	
MYCO002230	229	0	35	
MYCO002235	69	0	37	
MYCO002239	2	0	16	
MYCO002241	456	0	59	
MYCO002242	168	0	34	
MYCO002243	382	0	33	
MYCO002244	5	0	4	
MYCO002245	66	0	40	
MYCO002246	37	0	36	
MYCO002247	158	0	42	
MYCO002257	40	0	34	
MYCO002259	184	0	33	
MYCO002315	629	0	52	
MYCO002343	185	0	59	
MYCO002344	566	0	37	
MYCO002357	11	0	32	
MYCO002361	9	0	20	
MYCO002362	103	0	25	
MYCO002364	10	0	33	
MYCO002366	12	0	52	
MYCO002367	6	0	18	
MYCO002368	41	0	36	
MYCO002373	58	0	39	
MYCO002374	116	0	43	
MYCO002399	50	0	33	
MYCO002400	44	0	45	
MYCO002402	55	0	89	
MYCO002404	27	0	73	
MYCO002409	15	0	27	
MYCO002410	8	0	25	
MYCO002411	94	0	58	
MYCO002413	138	0	34	
MYCO002420	153	0	20	
MYCO002421	1	0	14	
MYCO002425	292	0	36	
MYCO002426	1022	0	42	
MYCO002427	312	0	45	
MYCO002439	561	0	28	
MYCO002440	89	0	65	
MYCO002445	17	0	12	
MYCO002447	64	0	58	
MYCO002448	162	0	86	
MYCO002454	24	0	41	
MYCO002455	64	0	49	
MYCO002457	25	0	36	
MYCO002460	3	0	15	
MYCO002461	6	0	18	
MYCO002462	238	0	43	
MYCO002465	52	0	16	
MYCO002466	38	0	25	
MYCO002467	87	0	90	
MYCO002470	10	0	22	
MYCO002477	23	0	47	
MYCO002500	14	0	37	
MYCO002502	44	0	61	
MYCO002509	10	0	37	
MYCO002511	17	0	17	
MYCO002518	432	0	36	
MYCO002521	2	0	18	
MYCO002523	32	0	11	
MYCO002524	1058	0	223	
MYCO002533	16	0	19	
MYCO002534	2	0	17	
MYCO002538	193	0	41	
MYCO002540	823	0	43	
MYCO002555	66	0	70	
MYCO002559	318	0	35	
MYCO002568	41	0	40	
MYCO002572	129	0	52	
MYCO002575	62	0	39	
MYCO002580	162	0	38	
MYCO002582	32	0	35	
MYCO002583	95	0	72	
MYCO002587	564	0	59	
MYCO002589	109	0	48	
MYCO002592	159	0	32	
MYCO002593	74	0	21	
MYCO002594	2	0	16	
MYCO002603	8	0	27	
MYCO002606	33	0	27	
MYCO002610	89	0	37	
MYCO002611	73	0	44	
MYCO002612	7	0	26	
MYCO002613	5	0	13	
MYCO002614	62	0	58	
MYCO002670	17	0	35	
MYCO002673	417	921	42	
MYCO002676	23	0	15	
MYCO002678	321	0	35	
MYCO002682	82	0	55	
MYCO002696	101	0	32	
MYCO002697	6	0	16	
MYCO002699	0	0	11	
MYCO002702	11	0	39	
MYCO002703	123	0	44	
MYCO002708	3	0	13	
MYCO002710	68	0	33	
MYCO002711	25	0	27	
MYCO002714	26	0	36	
MYCO002715	481	0	50	
MYCO002720	14	0	36	
MYCO002724	41	0	62	
MYCO002725	95	0	48	
MYCO002726	47	0	30	
MYCO002727	200	0	39	
MYCO002731	406	0	40	
MYCO002733	843	0	44	
MYCO002744	105	0	31	
MYCO002748	333	0	92	
MYCO002750	62	0	36	
MYCO002753	13	0	43	
MYCO002754	26	0	24	
MYCO002764	70	0	40	
MYCO002773	20	0	26	
MYCO002782	274	0	53	
MYCO002783	128	0	61	
MYCO002788	385	0	15	
MYCO002794	22	0	27	
MYCO002795	71	0	36	
MYCO002828	1619	432	43	
MYCO002838	60	0	18	
MYCO002839	1400	0	74	
MYCO002841	22	0	44	
MYCO002846	7	0	49	
MYCO002847	85	0	41	
MYCO002861	18	0	24	
MYCO002864	46	0	41	
MYCO002868	10	0	32	
MYCO002870	84	0	33	
MYCO002882	11	0	28	
MYCO002883	3	0	26	
MYCO002889	72	0	25	
MYCO002894	464	0	27	
MYCO002901	2	0	8	
MYCO002902	200	0	27	
MYCO002915	70	0	46	
MYCO002916	287	0	44	
MYCO002917	569	0	56	
MYCO002918	229	0	91	
MYCO002919	4	0	12	
MYCO002921	120	0	42	
MYCO002927	21	0	29	
MYCO002965	3	0	11	
MYCO002967	225	0	76	
MYCO002976	57	0	27	
MYCO002981	158	0	43	
MYCO002982	21	0	39	
MYCO002984	44	0	48	
MYCO002988	93	0	32	
MYCO002992	112	0	58	
MYCO002993	11	0	29	
MYCO002995	133	0	38	
MYCO002996	233	0	57	
MYCO003001	17	0	33	
MYCO003003	168	0	56	
MYCO003006	112	0	32	
MYCO003009	19	0	45	
MYCO003010	317	0	31	
MYCO003011	662	0	37	
MYCO003014	332	0	67	
MYCO003024	154	0	46	
MYCO003025	99	0	34	
MYCO003027	35	0	42	
MYCO003028	456	0	35	
MYCO003029	19	0	24	
MYCO003031	196	0	54	
MYCO003032	359	0	29	
MYCO003034	12	0	27	
MYCO003038	10	0	31	
MYCO003042	61	0	33	
MYCO003043	9	0	43	
MYCO003045	3	0	34	
MYCO003048	15	0	35	
MYCO003049	84	0	63	
MYCO003051	27	0	46	
MYCO003052	17	0	12	
MYCO003053	2	0	6	
MYCO003054	124	0	28	
MYCO003057	16	0	35	
MYCO003085	201	0	36	
MYCO003100	9	0	18	
MYCO003101	21	0	26	
MYCO003102	2	0	23	
MYCO003105	166	0	41	
MYCO003117	53	4	38	
MYCO003118	703	13	13	
MYCO003139	20	0	56	
MYCO003140	19	0	53	
MYCO003193	68	0	101	
MYCO003194	2	0	30	
MYCO003195	295	0	55	
MYCO003197	31	0	46	
MYCO003198	249	0	65	
MYCO003205	37	0	30	
MYCO003206	21	0	53	
MYCO003207	15	0	32	
MYCO003208	50	0	22	
MYCO003211	277	0	67	
MYCO003213	15	0	35	
MYCO003214	25	0	34	
MYCO003219	5	0	7	
MYCO003220	21	0	47	
MYCO003221	0	0	11	
MYCO003223	4	0	25	
MYCO003228	348	0	37	
MYCO003229	22	0	62	
MYCO003240	389	0	77	
MYCO003241	167	0	24	
MYCO003245	15	0	52	
MYCO003246	13	0	16	
MYCO003248	38	0	55	
MYCO003252	159	0	37	
MYCO003255	95	0	32	
MYCO003257	192	0	39	
MYCO003258	242	0	13	
MYCO003261	14	0	42	
MYCO003262	203	0	38	
MYCO003264	16	0	31	
MYCO003265	92	0	29	
MYCO003267	251	0	36	
MYCO003274	7	0	35	
MYCO003275	105	0	23	
MYCO003276	90	0	42	
MYCO003277	7	0	26	
MYCO003280	33	0	46	
MYCO003285	121	0	51	
MYCO003290	24	0	40	
MYCO003296	1086	0	158	
MYCO003302	66	0	44	
MYCO003303	3546	0	2	
MYCO003304	40	0	12	
MYCO003305	72	0	37	
MYCO003306	234	0	49	
MYCO003313	26	0	23	
MYCO003317	12	0	25	
MYCO003318	184	0	49	
MYCO003319	44	0	35	
MYCO003328	283	0	43	
MYCO003329	46	0	62	
MYCO003330	367	0	41	
MYCO003336	14	0	29	
MYCO003340	20	0	42	
MYCO003341	478	0	42	
MYCO003356	19	0	30	
MYCO003392	37	2720	16	
MYCO003396	68	0	48	
MYCO003409	94	0	53	
MYCO003410	641	0	35	
MYCO003411	156	0	56	
MYCO003412	9	0	17	
MYCO003417	12	2033	40	
MYCO003418	0	0	9	
MYCO003419	144	0	33	
MYCO003422	4	0	20	
MYCO003432	34	0	36	
MYCO003433	1293	0	26	
MYCO003436	901	0	52	
MYCO003441	403	0	52	
MYCO003455	171	0	29	
MYCO003457	16	0	40	
MYCO003462	8	0	11	
MYCO003464	11	0	38	
MYCO003490	44	0	56	
MYCO003500	16	0	33	
MYCO003501	20	0	26	
MYCO003504	25	0	40	
MYCO003520	42	0	48	
MYCO003570	13	0	29	
MYCO003571	45	0	35	
MYCO003579	518	0	44	
MYCO003580	75	0	37	
MYCO003583	3	0	17	
MYCO003589	843	0	25	
MYCO003592	6	0	14	
MYCO003596	279	0	83	
MYCO003598	31	0	42	
MYCO003600	32	0	22	
MYCO003601	30	0	19	
MYCO003609	4	0	15	
MYCO003610	357	0	66	
MYCO003624	9	0	32	
MYCO003628	13	0	20	
MYCO003644	192	0	51	
MYCO003646	553	0	99	
MYCO003647	54	0	22	
MYCO003648	6	0	24	
MYCO003668	10	0	22	
MYCO003670	186	0	31	
MYCO003674	7	0	27	
MYCO003676	9	0	21	
MYCO003677	45	0	35	
MYCO003679	20	0	46	
MYCO003680	91	0	40	
MYCO003682	119	0	77	
MYCO003683	67	0	41	
MYCO003684	53	0	22	
MYCO003695	29	0	46	
MYCO003696	149	0	75	
MYCO003705	6	0	27	
MYCO003707	104	0	41	
MYCO003708	111	0	38	
MYCO003709	67	0	40	
MYCO003710	1440	0	38	
MYCO003711	28	0	50	
MYCO003712	471	0	40	
MYCO003713	37	0	21	
MYCO003715	4	0	18	
MYCO003717	3	0	27	
MYCO003718	3	0	10	
MYCO003719	21	0	56	
MYCO003720	118	0	49	
MYCO003721	325	0	65	
MYCO003722	14	0	50	
MYCO003765	406	0	37	
MYCO003774	19	0	42	
MYCO003775	53	0	63	
MYCO003777	204	0	40	
MYCO003778	42	0	51	
MYCO003780	346	0	22	
MYCO003781	7	0	19	
MYCO003782	35	0	37	
MYCO003783	39	0	30	
MYCO003790	18	0	48	
MYCO003791	41	0	36	
MYCO003793	614	0	138	
MYCO003794	195	0	151	
MYCO003795	172	0	220	
MYCO003799	21	0	50	
MYCO003801	34	0	57	
MYCO003802	65	0	36	
MYCO003804	36	0	41	
MYCO003806	14	0	67	
MYCO003808	231	0	57	
MYCO003809	5	0	36	
MYCO003816	265	0	35	
MYCO003834	101	0	41	
MYCO003835	481	0	52	
MYCO003842	98	0	59	
MYCO003847	1355	0	23	
MYCO003849	4	0	16	
MYCO003858	42	0	43	
MYCO003859	368	0	164	
MYCO003907	36	0	72	
MYCO003908	134	0	35	
MYCO003913	66	0	73	
MYCO003915	11	0	72	
MYCO003917	11	0	78	
MYCO003918	11	0	72	
MYCO003920	10	0	36	
MYCO003921	14	0	72	
MYCO013678	1	0	14	
MYCO000002	40	0	82	
MYCO000003	32	0	67	
MYCO000004	11	0	51	
MYCO000007	385	0	92	
MYCO000008	16	0	32	
MYCO000010	11	0	63	
MYCO000012	27	0	65	
MYCO000014	13	0	95	
MYCO000018	206	0	74	
MYCO000020	184	0	116	
MYCO000021	504	0	59	
MYCO000022	40	0	39	
MYCO000023	39	0	53	
MYCO000024	1089	0	47	
MYCO000025	376	0	37	
MYCO000026	117	0	82	
MYCO000027	20	0	17	
MYCO000028	11	0	19	
MYCO000029	269	0	79	
MYCO000030	730	0	26	
MYCO000031	30	0	19	
MYCO000032	1101	0	100	
MYCO000033	13	0	12	
MYCO000034	9	0	23	
MYCO000035	47	0	116	
MYCO000036	80	0	56	
MYCO000037	45	0	72	
MYCO000039	156	0	20	
MYCO000040	61	0	53	
MYCO000041	332	0	146	
MYCO000042	240	0	68	
MYCO000043	33	0	42	
MYCO000044	454	0	43	
MYCO000045	1599	0	50	
MYCO000048	26	0	59	
MYCO000052	114	13	45	
MYCO000057	15	2126	49	
MYCO000058	62	0	117	
MYCO000059	15	0	43	
MYCO000060	7	0	39	
MYCO000061	818	0	17	
MYCO000062	184	0	73	
MYCO000063	268	0	97	
MYCO000064	1481	0	121	
MYCO000065	8	0	12	
MYCO000067	14	0	33	
MYCO000069	84	0	62	
MYCO000070	17	2058	43	
MYCO000071	975	0	50	
MYCO000072	835	0	45	
MYCO000073	25	1520	46	
MYCO000074	1375	0	57	
MYCO000075	176	0	55	
MYCO000076	9	0	20	
MYCO000077	40	0	40	
MYCO000078	44	0	24	
MYCO000079	59	0	32	
MYCO000080	68	0	37	
MYCO000081	6	0	29	
MYCO000082	916	0	25	
MYCO000083	1311	0	52	
MYCO000084	30	0	41	
MYCO000085	227	0	37	
MYCO000086	295	0	66	
MYCO000087	249	0	66	
MYCO000088	22	0	37	
MYCO000089	35	0	37	
MYCO000090	51	0	49	
MYCO000091	64	0	28	
MYCO000092	195	0	99	
MYCO000093	114	0	51	
MYCO000094	3455	55	31	
MYCO000095	1548	0	150	
MYCO000096	392	0	68	
MYCO000097	7	0	25	
MYCO000098	7	0	21	
MYCO000099	1029	0	62	
MYCO000100	5	0	8	
MYCO000101	145	0	297	
MYCO000102	95	0	94	
MYCO000103	154	0	94	
MYCO000104	1137	0	65	
MYCO000106	78	0	40	
MYCO000107	3545	0	5	
MYCO000108	14	0	12	
MYCO000109	1150	0	59	
MYCO000110	14	0	31	
MYCO000111	121	0	85	
MYCO000112	28	0	59	
MYCO000113	190	0	49	
MYCO000114	158	0	29	
MYCO000115	476	0	61	
MYCO000116	18	0	38	
MYCO000117	14	0	47	
MYCO000118	116	0	91	
MYCO000119	91	0	74	
MYCO000120	90	0	108	
MYCO000121	112	0	27	
MYCO000122	19	0	10	
MYCO000123	7	0	13	
MYCO000124	3495	0	3	
MYCO000125	205	0	47	
MYCO000126	38	0	72	
MYCO000127	31	0	49	
MYCO000128	36	0	29	
MYCO000130	5	0	34	
MYCO000131	24	0	60	
MYCO000132	148	0	42	
MYCO000133	434	0	39	
MYCO000134	1207	0	27	
MYCO000135	8	0	23	
MYCO000136	375	0	77	
MYCO000137	410	0	31	
MYCO000138	375	0	25	
MYCO000139	36	0	42	
MYCO000140	10	0	21	
MYCO000141	9	0	22	
MYCO000142	572	0	44	
MYCO000143	220	0	78	
MYCO000144	231	0	35	
MYCO000145	180	0	45	
MYCO000146	625	0	44	
MYCO000147	133	0	80	
MYCO000148	37	0	29	
MYCO000149	658	0	41	
MYCO000150	29	0	19	
MYCO000151	245	0	91	
MYCO000152	85	0	84	
MYCO000153	69	0	37	
MYCO000154	38	0	41	
MYCO000155	98	0	43	
MYCO000156	3	0	15	
MYCO000157	283	0	53	
MYCO000158	12	0	29	
MYCO000159	287	0	75	
MYCO000160	37	0	73	
MYCO000161	111	0	61	
MYCO000162	197	0	57	
MYCO000163	1	0	28	
MYCO000164	9	0	20	
MYCO000165	1781	0	11	
MYCO000166	59	0	74	
MYCO000167	4	1778	27	
MYCO000168	53	0	46	
MYCO000169	100	0	75	
MYCO000170	9	0	37	
MYCO000171	956	0	67	
MYCO000172	165	0	67	
MYCO000173	12	0	51	
MYCO000174	62	0	66	
MYCO000175	48	0	42	
MYCO000176	136	0	49	
MYCO000177	2	0	19	
MYCO000178	15	0	40	
MYCO000179	210	0	53	
MYCO000180	424	0	71	
MYCO000181	10	0	31	
MYCO000182	274	0	65	
MYCO000185	69	0	17	
MYCO000186	196	0	92	
MYCO000187	57	0	35	
MYCO000188	14	0	24	
MYCO000190	1	0	12	
MYCO000191	369	0	53	
MYCO000192	849	0	41	
MYCO000193	35	0	87	
MYCO000194	281	0	169	
MYCO000195	589	0	26	
MYCO000196	56	0	22	
MYCO000197	3582	0	2	
MYCO000199	7	0	24	
MYCO000200	54	0	26	
MYCO000201	266	0	17	
MYCO000202	125	0	119	
MYCO000203	164	0	18	
MYCO000205	475	0	41	
MYCO000206	227	0	95	
MYCO000208	27	0	25	
MYCO000209	269	0	51	
MYCO000210	326	0	45	
MYCO000212	49	0	44	
MYCO000213	23	0	57	
MYCO000214	61	0	78	
MYCO000215	420	0	41	
MYCO000216	53	0	41	
MYCO000217	327	0	43	
