GbGDiv simplified results table from 'accumulate-21.txt' records table.
Isolate records read from table: 5374

Locus	Missing	Paralogous	CountNuc
MYCO000486	322	0	65	
MYCO000489	790	0	27	
MYCO000490	68	0	41	
MYCO000491	7	0	19	
MYCO000495	14	0	44	
MYCO000496	67	0	43	
MYCO000498	91	0	45	
MYCO000501	29	0	47	
MYCO000502	44	0	42	
MYCO000505	1288	0	38	
MYCO000509	120	0	69	
MYCO000510	95	0	39	
MYCO000512	119	0	40	
MYCO000524	433	0	56	
MYCO000527	163	0	38	
MYCO000528	820	0	57	
MYCO000529	196	0	53	
MYCO000548	38	0	37	
MYCO000551	180	0	91	
MYCO000553	509	0	42	
MYCO000555	501	0	55	
MYCO000557	63	0	72	
MYCO000558	263	0	28	
MYCO000562	26	0	48	
MYCO000563	113	0	43	
MYCO000564	65	0	56	
MYCO000566	16	0	23	
MYCO000636	9	0	22	
MYCO000639	209	0	26	
MYCO000647	202	0	64	
MYCO000655	30	0	51	
MYCO000667	263	0	272	
MYCO000668	223	0	254	
MYCO000672	232	0	87	
MYCO000684	77	0	94	
MYCO000685	19	0	32	
MYCO000693	509	0	47	
MYCO000696	88	0	70	
MYCO000732	13	0	58	
MYCO000733	10	0	22	
MYCO000734	561	0	29	
MYCO000757	12	0	30	
MYCO000758	146	0	154	
MYCO000772	172	0	57	
MYCO000777	59	0	41	
MYCO000780	19	0	38	
MYCO000782	5249	0	5	
MYCO000788	152	0	25	
MYCO000803	126	0	91	
MYCO000808	100	0	69	
MYCO000809	9	0	42	
MYCO000810	6	0	9	
MYCO000814	1068	22	13	
MYCO000815	82	6	41	
MYCO000820	15	0	28	
MYCO000821	30	0	20	
MYCO000823	109	0	57	
MYCO000824	11	0	26	
MYCO000859	80	0	78	
MYCO000860	327	0	104	
MYCO000861	50	0	67	
MYCO000871	16	0	14	
MYCO000876	9	0	74	
MYCO000884	18	0	49	
MYCO000885	70	0	37	
MYCO000886	1249	0	77	
MYCO000889	1066	0	56	
MYCO000896	69	0	59	
MYCO000902	45	0	33	
MYCO000903	11	0	13	
MYCO000906	1379	0	52	
MYCO000926	26	0	67	
MYCO000927	237	0	42	
MYCO000929	470	0	35	
MYCO000946	58	0	74	
MYCO000949	224	0	103	
MYCO000951	46	0	53	
MYCO000952	97	0	45	
MYCO000953	386	0	54	
MYCO000957	571	0	58	
MYCO000981	56	0	33	
MYCO000983	673	0	64	
MYCO000993	165	0	33	
MYCO000994	361	0	59	
MYCO000995	22	0	35	
MYCO001001	46	0	64	
MYCO001002	83	0	71	
MYCO001007	16	0	63	
MYCO001008	311	0	38	
MYCO001009	269	0	44	
MYCO001010	114	0	51	
MYCO001011	46	0	34	
MYCO001013	64	0	62	
MYCO001014	40	0	36	
MYCO001015	36	0	35	
MYCO001017	7	0	34	
MYCO001018	62	0	71	
MYCO001020	615	0	168	
MYCO001022	252	0	35	
MYCO001023	191	0	60	
MYCO001026	356	0	43	
MYCO001070	33	0	24	
MYCO001071	23	0	58	
MYCO001072	5	0	34	
MYCO001077	85	0	66	
MYCO001079	96	0	41	
MYCO001080	288	0	20	
MYCO001082	50	0	32	
MYCO001086	74	0	44	
MYCO001092	142	0	35	
MYCO001094	95	0	26	
MYCO001095	137	0	53	
MYCO001098	96	0	46	
MYCO001099	338	0	44	
MYCO001108	107	0	51	
MYCO001110	18	0	39	
MYCO001112	705	0	43	
MYCO001165	252	0	88	
MYCO001173	305	0	102	
MYCO001177	17	0	8	
MYCO001178	203	0	62	
MYCO001193	515	0	52	
MYCO001201	314	0	41	
MYCO001202	251	0	36	
MYCO001207	367	0	46	
MYCO001208	36	0	32	
MYCO001213	251	0	62	
MYCO001220	315	0	22	
MYCO001221	7	0	32	
MYCO001223	863	0	73	
MYCO001229	158	0	55	
MYCO001238	63	0	41	
MYCO001239	21	0	49	
MYCO001245	106	0	50	
MYCO001248	610	0	144	
MYCO001253	234	0	87	
MYCO001272	406	0	73	
MYCO001273	25	0	79	
MYCO001277	589	0	43	
MYCO001292	43	0	72	
MYCO001293	68	0	50	
MYCO001294	97	0	51	
MYCO001295	74	0	46	
MYCO001297	456	0	63	
MYCO001299	51	0	31	
MYCO001302	16	0	38	
MYCO001305	9	0	9	
MYCO001308	85	0	55	
MYCO001309	19	0	41	
MYCO001310	25	0	47	
MYCO001311	19	0	24	
MYCO001315	31	0	39	
MYCO001321	87	0	31	
MYCO001323	113	0	55	
MYCO001326	74	0	94	
MYCO001327	96	0	77	
MYCO001328	188	0	117	
MYCO001338	140	0	33	
MYCO001340	72	0	30	
MYCO001380	63	0	36	
MYCO001381	571	0	50	
MYCO001383	53	0	47	
MYCO001384	508	0	166	
MYCO001385	841	0	39	
MYCO001388	7	0	27	
MYCO001390	2	0	14	
MYCO001391	952	0	59	
MYCO001392	520	0	69	
MYCO001402	2181	0	68	
MYCO001407	739	0	76	
MYCO001408	175	0	32	
MYCO001410	19	0	61	
MYCO001412	25	0	31	
MYCO001415	30	0	47	
MYCO001416	9	0	20	
MYCO001420	37	0	72	
MYCO001421	31	0	42	
MYCO001436	12	0	47	
MYCO001437	60	0	50	
MYCO001438	29	0	34	
MYCO001440	29	0	13	
MYCO001445	345	0	35	
MYCO001447	632	0	98	
MYCO001448	66	0	53	
MYCO001449	280	0	87	
MYCO001451	103	0	42	
MYCO001457	12	0	33	
MYCO001458	29	0	43	
MYCO001462	71	0	60	
MYCO001463	23	0	27	
MYCO001464	287	0	54	
MYCO001465	21	0	16	
MYCO001466	10	0	9	
MYCO001467	112	2728	66	
MYCO001473	55	0	54	
MYCO001474	166	0	18	
MYCO001475	31	0	95	
MYCO001479	119	0	51	
MYCO001480	168	0	43	
MYCO001481	32	0	46	
MYCO001483	144	0	24	
MYCO001484	42	0	38	
MYCO001485	167	0	36	
MYCO001493	848	0	75	
MYCO001536	179	0	139	
MYCO001540	42	0	54	
MYCO001547	193	0	118	
MYCO001557	905	0	57	
MYCO001559	1179	0	62	
MYCO001564	65	0	94	
MYCO001568	340	0	54	
MYCO001569	1016	0	38	
MYCO001589	21	0	37	
MYCO001593	8	0	28	
MYCO001594	69	0	53	
MYCO001595	584	0	67	
MYCO001599	488	0	56	
MYCO001600	11	0	51	
MYCO001601	2	0	29	
MYCO001603	14	0	38	
MYCO001605	24	0	34	
MYCO001609	129	0	74	
MYCO001611	97	0	28	
MYCO001612	15	0	58	
MYCO001617	70	0	65	
MYCO001626	28	0	27	
MYCO001627	161	0	40	
MYCO001629	193	0	132	
MYCO001633	697	0	98	
MYCO001638	249	0	124	
MYCO001641	5374	0	0	
MYCO001649	413	0	42	
MYCO001652	305	0	45	
MYCO001653	939	0	40	
MYCO001654	147	0	32	
MYCO001655	598	0	55	
MYCO001656	442	0	39	
MYCO001657	497	0	22	
MYCO001658	163	0	60	
MYCO001659	494	0	55	
MYCO001689	18	0	45	
MYCO001694	194	0	42	
MYCO001695	6	0	42	
MYCO001697	9	0	34	
MYCO001699	31	0	108	
MYCO001701	89	0	29	
MYCO001708	30	0	32	
MYCO001709	8	0	44	
MYCO001711	6	0	38	
MYCO001712	38	0	34	
MYCO001713	246	0	62	
MYCO001821	55	0	103	
MYCO001827	10	0	22	
MYCO001829	58	0	22	
MYCO001830	30	0	70	
MYCO001832	151	0	134	
MYCO001837	136	0	102	
MYCO001842	112	0	75	
MYCO001843	134	0	72	
MYCO001844	77	0	85	
MYCO001854	62	0	67	
MYCO001886	110	0	53	
MYCO001894	236	0	65	
MYCO001981	22	0	30	
MYCO002050	6	0	13	
MYCO002089	407	0	60	
MYCO002090	5254	0	12	
MYCO002092	645	0	128	
MYCO002093	57	0	39	
MYCO002096	38	0	52	
MYCO002097	120	0	49	
MYCO002109	21	0	32	
MYCO002110	60	0	40	
MYCO002111	149	0	10	
MYCO002112	2323	0	55	
MYCO002115	51	0	83	
MYCO002118	22	0	26	
MYCO002119	37	0	47	
MYCO002121	71	0	31	
MYCO002122	5	0	17	
MYCO002125	50	0	33	
MYCO002130	680	0	40	
MYCO002134	31	0	26	
MYCO002139	113	0	45	
MYCO002140	2	0	26	
MYCO002141	93	0	67	
MYCO002145	75	0	32	
MYCO002150	339	0	33	
MYCO002151	359	0	30	
MYCO002153	1025	0	64	
MYCO002154	1139	0	42	
MYCO002155	883	0	96	
MYCO002156	25	0	54	
MYCO002157	2344	0	54	
MYCO002163	234	0	77	
MYCO002166	20	0	14	
MYCO002170	648	0	32	
MYCO002176	140	0	53	
MYCO002178	30	0	35	
MYCO002179	106	0	18	
MYCO002182	42	0	29	
MYCO002186	6	0	15	
MYCO002187	1522	0	73	
MYCO002188	60	0	60	
MYCO002192	167	0	44	
MYCO002193	9	0	22	
MYCO002194	47	0	41	
MYCO002195	30	0	51	
MYCO002196	24	0	72	
MYCO002199	3	0	21	
MYCO002200	34	0	49	
MYCO002201	225	0	73	
MYCO002202	244	0	45	
MYCO002210	109	0	48	
MYCO002211	156	0	60	
MYCO002213	286	0	83	
MYCO002216	51	0	58	
MYCO002217	292	0	38	
MYCO002218	235	0	53	
MYCO002219	177	0	34	
MYCO002220	37	0	64	
MYCO002221	1192	0	109	
MYCO002222	59	0	56	
MYCO002225	174	0	47	
MYCO002228	80	0	50	
MYCO002230	362	0	49	
MYCO002235	95	0	49	
MYCO002239	3	0	23	
MYCO002241	666	0	80	
MYCO002242	235	0	44	
MYCO002243	572	0	37	
MYCO002244	7	0	10	
MYCO002245	98	0	50	
MYCO002246	64	0	48	
MYCO002247	234	0	51	
MYCO002257	60	0	43	
MYCO002259	270	0	47	
MYCO002315	934	0	69	
MYCO002343	268	0	77	
MYCO002344	827	0	45	
MYCO002357	17	0	35	
MYCO002361	14	0	27	
MYCO002362	154	0	31	
MYCO002364	14	0	38	
MYCO002366	18	0	67	
MYCO002367	11	0	20	
MYCO002368	57	0	46	
MYCO002373	82	0	51	
MYCO002374	173	0	55	
MYCO002399	78	0	39	
MYCO002400	61	0	59	
MYCO002402	90	0	107	
MYCO002404	43	0	89	
MYCO002409	24	0	34	
MYCO002410	11	0	30	
MYCO002411	134	0	67	
MYCO002413	204	0	40	
MYCO002420	240	0	25	
MYCO002421	2	0	17	
MYCO002425	441	0	45	
MYCO002426	1523	0	52	
MYCO002427	473	0	54	
MYCO002439	820	0	37	
MYCO002440	133	0	71	
MYCO002445	33	0	15	
MYCO002447	102	0	68	
MYCO002448	229	0	113	
MYCO002454	36	0	52	
MYCO002455	94	0	65	
MYCO002457	35	0	38	
MYCO002460	8	0	20	
MYCO002461	11	0	26	
MYCO002462	345	0	51	
MYCO002465	81	0	22	
MYCO002466	52	0	28	
MYCO002467	126	0	112	
MYCO002470	12	0	27	
MYCO002477	32	0	65	
MYCO002500	16	0	52	
MYCO002502	69	0	73	
MYCO002509	18	0	49	
MYCO002511	21	0	22	
MYCO002518	640	0	47	
MYCO002521	2	0	27	
MYCO002523	51	0	12	
MYCO002524	1558	0	292	
MYCO002533	23	0	22	
MYCO002534	6	0	23	
MYCO002538	291	0	49	
MYCO002540	1181	0	57	
MYCO002555	101	0	85	
MYCO002559	474	0	47	
MYCO002568	68	0	44	
MYCO002572	195	0	74	
MYCO002575	84	0	45	
MYCO002580	249	0	43	
MYCO002582	44	0	38	
MYCO002583	144	0	89	
MYCO002587	811	0	75	
MYCO002589	172	0	59	
MYCO002592	228	0	39	
MYCO002593	118	0	27	
MYCO002594	5	0	19	
MYCO002603	13	0	30	
MYCO002606	49	0	34	
MYCO002610	133	0	45	
MYCO002611	105	0	51	
MYCO002612	8	0	31	
MYCO002613	9	0	17	
MYCO002614	96	0	65	
MYCO002670	31	0	43	
MYCO002673	627	1364	47	
MYCO002676	33	0	20	
MYCO002678	480	0	47	
MYCO002682	116	0	68	
MYCO002696	142	0	42	
MYCO002697	13	0	18	
MYCO002699	0	0	13	
MYCO002702	13	0	44	
MYCO002703	192	0	54	
MYCO002708	5	0	13	
MYCO002710	101	0	37	
MYCO002711	39	0	34	
MYCO002714	39	0	45	
MYCO002715	699	0	60	
MYCO002720	20	0	44	
MYCO002724	59	0	71	
MYCO002725	143	0	62	
MYCO002726	76	0	34	
MYCO002727	288	0	47	
MYCO002731	602	0	53	
MYCO002733	1232	0	60	
MYCO002744	162	0	38	
MYCO002748	506	0	116	
MYCO002750	105	0	40	
MYCO002753	17	0	48	
MYCO002754	45	0	29	
MYCO002764	101	0	49	
MYCO002773	31	0	35	
MYCO002782	402	0	59	
MYCO002783	179	0	76	
MYCO002788	581	0	21	
MYCO002794	29	0	35	
MYCO002795	102	0	48	
MYCO002828	2428	643	49	
MYCO002838	104	0	25	
MYCO002839	2050	0	92	
MYCO002841	33	0	56	
MYCO002846	16	0	58	
MYCO002847	129	0	51	
MYCO002861	25	0	32	
MYCO002864	62	0	57	
MYCO002868	16	0	38	
MYCO002870	124	0	42	
MYCO002882	12	0	29	
MYCO002883	6	0	35	
MYCO002889	112	0	29	
MYCO002894	690	0	33	
MYCO002901	4	0	9	
MYCO002902	306	0	38	
MYCO002915	105	0	51	
MYCO002916	420	0	57	
MYCO002917	849	0	68	
MYCO002918	330	0	111	
MYCO002919	6	0	13	
MYCO002921	184	0	58	
MYCO002927	30	0	34	
MYCO002965	4	0	13	
MYCO002967	354	0	98	
MYCO002976	88	0	36	
MYCO002981	229	0	55	
MYCO002982	36	0	49	
MYCO002984	73	0	67	
MYCO002988	142	0	44	
MYCO002992	163	0	70	
MYCO002993	13	0	36	
MYCO002995	199	0	52	
MYCO002996	349	0	67	
MYCO003001	25	0	38	
MYCO003003	242	0	72	
MYCO003006	188	0	43	
MYCO003009	25	0	64	
MYCO003010	502	0	38	
MYCO003011	964	0	54	
MYCO003014	503	0	84	
MYCO003024	242	0	59	
MYCO003025	150	0	50	
MYCO003027	46	0	50	
MYCO003028	680	0	40	
MYCO003029	25	0	29	
MYCO003031	301	0	70	
MYCO003032	534	0	42	
MYCO003034	22	0	31	
MYCO003038	13	0	39	
MYCO003042	98	0	44	
MYCO003043	15	0	56	
MYCO003045	8	0	41	
MYCO003048	24	0	45	
MYCO003049	134	0	82	
MYCO003051	42	0	59	
MYCO003052	24	0	15	
MYCO003053	6	0	9	
MYCO003054	183	0	35	
MYCO003057	23	0	39	
MYCO003085	302	0	44	
MYCO003100	12	0	21	
MYCO003101	31	0	30	
MYCO003102	5	0	31	
MYCO003105	241	0	51	
MYCO003117	82	6	41	
MYCO003118	1068	22	13	
MYCO003139	27	0	70	
MYCO003140	26	0	63	
MYCO003193	90	0	127	
MYCO003194	6	0	38	
MYCO003195	429	0	72	
MYCO003197	36	0	58	
MYCO003198	384	0	78	
MYCO003205	54	0	35	
MYCO003206	32	0	61	
MYCO003207	21	0	40	
MYCO003208	69	0	28	
MYCO003211	423	0	80	
MYCO003213	18	0	47	
MYCO003214	35	0	38	
MYCO003219	8	0	8	
MYCO003220	30	0	55	
MYCO003221	0	0	12	
MYCO003223	5	0	31	
MYCO003228	504	0	48	
MYCO003229	32	0	74	
MYCO003240	580	0	96	
MYCO003241	244	0	28	
MYCO003245	24	0	61	
MYCO003246	15	0	18	
MYCO003248	58	0	76	
MYCO003252	260	0	54	
MYCO003255	145	0	41	
MYCO003257	268	0	54	
MYCO003258	358	0	20	
MYCO003261	21	0	45	
MYCO003262	311	0	51	
MYCO003264	23	0	32	
MYCO003265	132	0	41	
MYCO003267	369	0	50	
MYCO003274	10	0	51	
MYCO003275	166	0	27	
MYCO003276	147	0	54	
MYCO003277	10	0	30	
MYCO003280	44	0	60	
MYCO003285	174	0	64	
MYCO003290	30	0	46	
MYCO003296	1617	0	200	
MYCO003302	103	0	55	
MYCO003303	5326	0	2	
MYCO003304	58	0	15	
MYCO003305	109	0	44	
MYCO003306	334	0	55	
MYCO003313	35	0	29	
MYCO003317	22	0	29	
MYCO003318	276	0	62	
MYCO003319	71	0	41	
MYCO003328	407	0	54	
MYCO003329	66	0	70	
MYCO003330	542	0	54	
MYCO003336	17	0	35	
MYCO003340	28	0	49	
MYCO003341	710	0	55	
MYCO003356	29	0	36	
MYCO003392	56	4103	21	
MYCO003396	99	0	59	
MYCO003409	144	0	61	
MYCO003410	940	0	45	
MYCO003411	242	0	73	
MYCO003412	12	0	19	
MYCO003417	16	3078	50	
MYCO003418	1	0	10	
MYCO003419	223	0	42	
MYCO003422	6	0	21	
MYCO003432	44	0	49	
MYCO003433	1906	0	45	
MYCO003436	1332	0	63	
MYCO003441	589	0	64	
MYCO003455	257	0	36	
MYCO003457	21	0	49	
MYCO003462	8	0	14	
MYCO003464	17	0	41	
MYCO003490	67	0	68	
MYCO003500	26	0	39	
MYCO003501	36	0	32	
MYCO003504	40	0	51	
MYCO003520	62	0	58	
MYCO003570	20	0	36	
MYCO003571	66	0	44	
MYCO003579	776	0	58	
MYCO003580	110	0	44	
MYCO003583	5	0	21	
MYCO003589	1249	0	39	
MYCO003592	10	0	17	
MYCO003596	421	0	101	
MYCO003598	43	0	51	
MYCO003600	45	0	35	
MYCO003601	39	0	21	
MYCO003609	5	0	18	
MYCO003610	522	0	84	
MYCO003624	15	0	41	
MYCO003628	23	0	25	
MYCO003644	289	0	64	
MYCO003646	817	0	110	
MYCO003647	79	0	28	
MYCO003648	8	0	31	
MYCO003668	11	0	30	
MYCO003670	278	0	45	
MYCO003674	12	0	35	
MYCO003676	11	0	26	
MYCO003677	75	0	42	
MYCO003679	29	0	52	
MYCO003680	126	0	50	
MYCO003682	178	0	97	
MYCO003683	98	0	49	
MYCO003684	81	0	34	
MYCO003695	43	0	55	
MYCO003696	224	0	98	
MYCO003705	10	0	32	
MYCO003707	158	0	48	
MYCO003708	159	0	50	
MYCO003709	103	0	49	
MYCO003710	2137	0	52	
MYCO003711	46	0	58	
MYCO003712	693	0	52	
MYCO003713	53	0	25	
MYCO003715	7	0	22	
MYCO003717	6	0	35	
MYCO003718	4	0	16	
MYCO003719	32	0	63	
MYCO003720	178	0	65	
MYCO003721	468	0	81	
MYCO003722	23	0	69	
MYCO003765	603	0	48	
MYCO003774	25	0	54	
MYCO003775	77	0	75	
MYCO003777	318	0	49	
MYCO003778	59	0	65	
MYCO003780	509	0	29	
MYCO003781	12	0	32	
MYCO003782	53	0	46	
MYCO003783	54	0	37	
MYCO003790	31	0	65	
MYCO003791	58	0	49	
MYCO003793	907	0	171	
MYCO003794	293	0	188	
MYCO003795	255	0	276	
MYCO003799	26	0	72	
MYCO003801	56	0	71	
MYCO003802	106	0	46	
MYCO003804	59	0	55	
MYCO003806	20	0	82	
MYCO003808	340	0	68	
MYCO003809	10	0	45	
MYCO003816	389	0	42	
MYCO003834	155	0	57	
MYCO003835	702	0	72	
MYCO003842	140	0	71	
MYCO003847	2029	0	26	
MYCO003849	12	0	21	
MYCO003858	59	0	54	
MYCO003859	546	0	196	
MYCO003907	48	0	93	
MYCO003908	205	0	48	
MYCO003913	98	0	86	
MYCO003915	14	0	91	
MYCO003917	23	0	93	
MYCO003918	18	0	94	
MYCO003920	13	0	49	
MYCO003921	25	0	95	
MYCO013678	3	0	16	
MYCO000002	62	0	93	
MYCO000003	57	0	83	
MYCO000004	17	0	67	
MYCO000007	574	0	110	
MYCO000008	27	0	51	
MYCO000010	19	0	74	
MYCO000012	41	0	76	
MYCO000014	20	0	120	
MYCO000018	318	0	100	
MYCO000020	270	0	136	
MYCO000021	745	0	66	
MYCO000022	61	0	44	
MYCO000023	48	0	64	
MYCO000024	1636	0	60	
MYCO000025	577	0	39	
MYCO000026	176	0	98	
MYCO000027	27	0	19	
MYCO000028	18	0	23	
MYCO000029	397	0	96	
MYCO000030	1045	0	29	
MYCO000031	50	0	20	
MYCO000032	1645	0	127	
MYCO000033	19	0	15	
MYCO000034	13	0	27	
MYCO000035	81	0	147	
MYCO000036	114	0	61	
MYCO000037	71	0	90	
MYCO000039	234	0	29	
MYCO000040	83	0	67	
MYCO000041	490	0	181	
MYCO000042	364	0	82	
MYCO000043	44	0	55	
MYCO000044	672	0	52	
MYCO000045	2393	0	60	
MYCO000048	35	0	77	
MYCO000052	162	22	50	
MYCO000057	23	3200	60	
MYCO000058	81	0	150	
MYCO000059	25	0	56	
MYCO000060	12	0	58	
MYCO000061	1236	0	20	
MYCO000062	288	0	93	
MYCO000063	387	0	117	
MYCO000064	2208	0	149	
MYCO000065	13	0	16	
MYCO000067	21	0	37	
MYCO000069	121	0	74	
MYCO000070	27	3104	52	
MYCO000071	1480	0	59	
MYCO000072	1263	0	52	
MYCO000073	41	2272	55	
MYCO000074	2076	0	70	
MYCO000075	269	0	72	
MYCO000076	17	0	27	
MYCO000077	55	0	55	
MYCO000078	62	0	28	
MYCO000079	88	0	41	
MYCO000080	101	0	44	
MYCO000081	8	0	32	
MYCO000082	1389	0	29	
MYCO000083	1944	0	62	
MYCO000084	39	0	54	
MYCO000085	343	0	43	
MYCO000086	440	0	81	
MYCO000087	380	0	85	
MYCO000088	33	0	51	
MYCO000089	56	0	41	
MYCO000090	75	0	56	
MYCO000091	86	0	37	
MYCO000092	310	0	117	
MYCO000093	156	0	60	
MYCO000094	5187	78	38	
MYCO000095	2317	0	181	
MYCO000096	597	0	85	
MYCO000097	10	0	31	
MYCO000098	10	0	29	
MYCO000099	1526	0	73	
MYCO000100	8	0	8	
MYCO000101	224	0	372	
MYCO000102	132	0	120	
MYCO000103	231	0	125	
MYCO000104	1714	0	83	
MYCO000106	127	0	50	
MYCO000107	5325	0	6	
MYCO000108	16	0	14	
MYCO000109	1682	0	68	
MYCO000110	21	0	44	
MYCO000111	190	0	99	
MYCO000112	40	0	75	
MYCO000113	297	0	57	
MYCO000114	230	0	39	
MYCO000115	711	0	76	
MYCO000116	30	0	44	
MYCO000117	21	0	53	
MYCO000118	185	0	109	
MYCO000119	144	0	90	
MYCO000120	129	0	133	
MYCO000121	175	0	30	
MYCO000122	23	0	19	
MYCO000123	8	0	20	
MYCO000124	5226	0	6	
MYCO000125	303	0	60	
MYCO000126	53	0	102	
MYCO000127	42	0	61	
MYCO000128	55	0	32	
MYCO000130	8	0	42	
MYCO000131	41	0	67	
MYCO000132	229	0	53	
MYCO000133	632	0	48	
MYCO000134	1835	0	31	
MYCO000135	15	0	25	
MYCO000136	543	0	94	
MYCO000137	602	0	36	
MYCO000138	556	0	30	
MYCO000139	58	0	51	
MYCO000140	14	0	24	
MYCO000141	15	0	28	
MYCO000142	831	0	58	
MYCO000143	331	0	92	
MYCO000144	354	0	43	
MYCO000145	258	0	64	
MYCO000146	916	0	58	
MYCO000147	196	0	103	
MYCO000148	56	0	39	
MYCO000149	978	0	49	
MYCO000150	37	0	19	
MYCO000151	389	0	112	
MYCO000152	129	0	109	
MYCO000153	101	0	43	
MYCO000154	64	0	52	
MYCO000155	154	0	53	
MYCO000156	5	0	16	
MYCO000157	401	0	69	
MYCO000158	16	0	36	
MYCO000159	443	0	92	
MYCO000160	54	0	102	
MYCO000161	166	0	78	
MYCO000162	303	0	68	
MYCO000163	4	0	34	
MYCO000164	14	0	21	
MYCO000165	2671	0	16	
MYCO000166	95	0	92	
MYCO000167	12	2671	30	
MYCO000168	80	0	57	
MYCO000169	155	0	89	
MYCO000170	15	0	45	
MYCO000171	1403	0	81	
MYCO000172	232	0	92	
MYCO000173	17	0	59	
MYCO000174	98	0	84	
MYCO000175	81	0	54	
MYCO000176	216	0	59	
MYCO000177	3	0	24	
MYCO000178	27	0	46	
MYCO000179	319	0	66	
MYCO000180	641	0	82	
MYCO000181	13	0	38	
MYCO000182	399	0	76	
MYCO000185	116	0	22	
MYCO000186	300	0	110	
MYCO000187	89	0	41	
MYCO000188	22	0	28	
MYCO000190	1	0	16	
MYCO000191	542	0	61	
MYCO000192	1243	0	54	
MYCO000193	49	0	119	
MYCO000194	419	0	207	
MYCO000195	874	0	37	
MYCO000196	86	0	26	
MYCO000197	5371	0	3	
MYCO000199	8	0	32	
MYCO000200	87	0	32	
MYCO000201	412	0	25	
MYCO000202	190	0	145	
MYCO000203	241	0	23	
MYCO000205	695	0	51	
MYCO000206	349	0	118	
MYCO000208	31	0	30	
MYCO000209	410	0	59	
MYCO000210	485	0	65	
MYCO000212	72	0	57	
MYCO000213	33	0	64	
MYCO000214	85	0	97	
MYCO000215	636	0	50	
