GbGDiv simplified results table from 'accumulate-9.txt' records table.
Isolate records read from table: 2304

Locus	Missing	Paralogous	CountNuc
MYCO000244	45	1137	50	
MYCO000247	6	0	19	
MYCO000248	11	0	40	
MYCO000270	22	0	67	
MYCO000274	146	0	26	
MYCO000321	4	0	13	
MYCO000322	20	0	37	
MYCO000334	4	0	19	
MYCO000337	19	0	30	
MYCO000350	29	0	35	
MYCO000352	232	0	33	
MYCO000357	9	0	31	
MYCO000360	86	0	18	
MYCO000383	424	0	20	
MYCO000384	292	0	60	
MYCO000407	92	0	31	
MYCO000410	68	0	63	
MYCO000411	49	0	27	
MYCO000414	476	0	19	
MYCO000415	492	0	29	
MYCO000417	155	551	25	
MYCO000423	16	0	34	
MYCO000429	7	0	19	
MYCO000432	4	0	19	
MYCO000433	11	0	27	
MYCO000439	86	0	28	
MYCO000440	24	0	31	
MYCO000462	6	0	26	
MYCO000465	23	0	53	
MYCO000466	9	0	17	
MYCO000467	8	0	28	
MYCO000468	24	0	17	
MYCO000472	4	0	18	
MYCO000475	57	0	24	
MYCO000483	25	0	26	
MYCO000484	28	0	26	
MYCO000486	128	0	42	
MYCO000489	330	0	18	
MYCO000490	28	0	30	
MYCO000491	5	0	13	
MYCO000495	6	0	24	
MYCO000496	28	0	28	
MYCO000498	31	0	29	
MYCO000501	13	0	28	
MYCO000502	14	0	20	
MYCO000505	547	0	23	
MYCO000509	50	0	46	
MYCO000510	41	0	26	
MYCO000512	43	0	28	
MYCO000524	190	0	30	
MYCO000527	62	0	21	
MYCO000528	337	0	36	
MYCO000529	69	0	34	
MYCO000548	15	0	20	
MYCO000551	74	0	56	
MYCO000553	213	0	27	
MYCO000555	215	0	31	
MYCO000557	28	0	47	
MYCO000558	108	0	19	
MYCO000562	9	0	33	
MYCO000563	45	0	28	
MYCO000564	28	0	35	
MYCO000566	4	0	17	
MYCO000636	5	0	18	
MYCO000639	95	0	16	
MYCO000647	86	0	37	
MYCO000655	15	0	34	
MYCO000667	121	0	170	
MYCO000668	86	0	167	
MYCO000672	95	0	66	
MYCO000684	35	0	55	
MYCO000685	10	0	17	
MYCO000693	206	0	31	
MYCO000696	35	0	41	
MYCO000732	6	0	35	
MYCO000733	4	0	14	
MYCO000734	237	0	12	
MYCO000757	5	0	21	
MYCO000758	50	0	90	
MYCO000772	66	0	39	
MYCO000777	22	0	25	
MYCO000780	7	0	22	
MYCO000782	2247	0	4	
MYCO000788	57	0	17	
MYCO000803	55	0	60	
MYCO000808	41	0	41	
MYCO000809	3	0	23	
MYCO000810	0	0	5	
MYCO000814	452	9	13	
MYCO000815	35	4	29	
MYCO000820	8	0	18	
MYCO000821	12	0	13	
MYCO000823	41	0	35	
MYCO000824	6	0	21	
MYCO000859	33	0	50	
MYCO000860	145	0	63	
MYCO000861	16	0	44	
MYCO000871	7	0	8	
MYCO000876	1	0	47	
MYCO000884	8	0	33	
MYCO000885	33	0	22	
MYCO000886	521	0	39	
MYCO000889	453	0	33	
MYCO000896	33	0	34	
MYCO000902	16	0	14	
MYCO000903	6	0	9	
MYCO000906	585	0	33	
MYCO000926	10	0	48	
MYCO000927	93	0	21	
MYCO000929	199	0	20	
MYCO000946	25	0	47	
MYCO000949	100	0	71	
MYCO000951	17	0	30	
MYCO000952	41	0	25	
MYCO000953	160	0	36	
MYCO000957	223	0	35	
MYCO000981	26	0	20	
MYCO000983	276	0	44	
MYCO000993	68	0	23	
MYCO000994	149	0	37	
MYCO000995	9	0	19	
MYCO001001	20	0	45	
MYCO001002	34	0	43	
MYCO001007	6	0	39	
MYCO001008	120	0	23	
MYCO001009	112	0	25	
MYCO001010	44	0	26	
MYCO001011	13	0	24	
MYCO001013	27	0	39	
MYCO001014	16	0	24	
MYCO001015	14	0	19	
MYCO001017	2	0	21	
MYCO001018	20	0	45	
MYCO001020	251	0	98	
MYCO001022	112	0	20	
MYCO001023	73	0	40	
MYCO001026	150	0	30	
MYCO001070	6	0	17	
MYCO001071	11	0	35	
MYCO001072	2	0	21	
MYCO001077	35	0	44	
MYCO001079	38	0	25	
MYCO001080	121	0	10	
MYCO001082	17	0	21	
MYCO001086	33	0	30	
MYCO001092	57	0	25	
MYCO001094	37	0	14	
MYCO001095	51	0	32	
MYCO001098	37	0	26	
MYCO001099	130	0	29	
MYCO001108	34	0	39	
MYCO001110	6	0	26	
MYCO001112	283	0	32	
MYCO001165	96	0	62	
MYCO001173	130	0	63	
MYCO001177	10	0	6	
MYCO001178	90	0	34	
MYCO001193	217	0	33	
MYCO001201	135	0	27	
MYCO001202	105	0	29	
MYCO001207	145	0	33	
MYCO001208	13	0	21	
MYCO001213	112	0	42	
MYCO001220	125	0	9	
MYCO001221	0	0	19	
MYCO001223	363	0	44	
MYCO001229	58	0	31	
MYCO001238	25	0	22	
MYCO001239	6	0	26	
MYCO001245	53	0	31	
MYCO001248	255	0	88	
MYCO001253	97	0	60	
MYCO001272	176	0	48	
MYCO001273	13	0	47	
MYCO001277	253	0	31	
MYCO001292	18	0	36	
MYCO001293	33	0	33	
MYCO001294	38	0	30	
MYCO001295	32	0	31	
MYCO001297	184	0	43	
MYCO001299	22	0	21	
MYCO001302	8	0	24	
MYCO001305	6	0	5	
MYCO001308	35	0	34	
MYCO001309	6	0	28	
MYCO001310	11	0	28	
MYCO001311	10	0	14	
MYCO001315	15	0	23	
MYCO001321	37	0	25	
MYCO001323	51	0	34	
MYCO001326	26	0	55	
MYCO001327	40	0	40	
MYCO001328	74	0	75	
MYCO001338	63	0	20	
MYCO001340	29	0	18	
MYCO001380	28	0	26	
MYCO001381	235	0	31	
MYCO001383	17	0	28	
MYCO001384	211	0	104	
MYCO001385	359	0	25	
MYCO001388	2	0	16	
MYCO001390	1	0	7	
MYCO001391	402	0	43	
MYCO001392	222	0	48	
MYCO001402	929	0	42	
MYCO001407	311	0	50	
MYCO001408	67	0	16	
MYCO001410	7	0	32	
MYCO001412	13	0	20	
MYCO001415	11	0	26	
MYCO001416	4	0	17	
MYCO001420	17	0	46	
MYCO001421	11	0	24	
MYCO001436	3	0	26	
MYCO001437	24	0	24	
MYCO001438	6	0	19	
MYCO001440	10	0	10	
MYCO001445	131	0	27	
MYCO001447	265	0	49	
MYCO001448	27	0	36	
MYCO001449	118	0	53	
MYCO001451	50	0	31	
MYCO001457	5	0	21	
MYCO001458	12	0	30	
MYCO001462	28	0	38	
MYCO001463	9	0	22	
MYCO001464	113	0	35	
MYCO001465	6	0	10	
MYCO001466	2	0	8	
MYCO001467	45	1143	40	
MYCO001473	20	0	37	
MYCO001474	69	0	15	
MYCO001475	9	0	58	
MYCO001479	49	0	27	
MYCO001480	67	0	29	
MYCO001481	12	0	26	
MYCO001483	57	0	12	
MYCO001484	15	0	24	
MYCO001485	66	0	21	
MYCO001493	358	0	48	
MYCO001536	69	0	88	
MYCO001540	11	0	29	
MYCO001547	83	0	70	
MYCO001557	378	0	39	
MYCO001559	487	0	45	
MYCO001564	28	0	56	
MYCO001568	136	0	33	
MYCO001569	442	0	22	
MYCO001589	9	0	22	
MYCO001593	3	0	19	
MYCO001594	26	0	28	
MYCO001595	249	0	46	
MYCO001599	199	0	31	
MYCO001600	4	0	34	
MYCO001601	0	0	16	
MYCO001603	3	0	22	
MYCO001605	10	0	22	
MYCO001609	53	0	45	
MYCO001611	35	0	22	
MYCO001612	6	0	36	
MYCO001617	31	0	39	
MYCO001626	12	0	13	
MYCO001627	70	0	24	
MYCO001629	75	0	82	
MYCO001633	302	0	63	
MYCO001638	97	0	77	
MYCO001641	2304	0	0	
MYCO001649	177	0	22	
MYCO001652	125	0	26	
MYCO001653	398	0	22	
MYCO001654	58	0	17	
MYCO001655	246	0	27	
MYCO001656	187	0	21	
MYCO001657	210	0	15	
MYCO001658	64	0	34	
MYCO001659	208	0	34	
MYCO001689	8	0	28	
MYCO001694	71	0	20	
MYCO001695	2	0	24	
MYCO001697	3	0	15	
MYCO001699	11	0	59	
MYCO001701	29	0	19	
MYCO001708	12	0	20	
MYCO001709	0	0	29	
MYCO001711	0	0	27	
MYCO001712	14	0	25	
MYCO001713	93	0	33	
MYCO001821	23	0	68	
MYCO001827	3	0	14	
MYCO001829	18	0	18	
MYCO001830	9	0	35	
MYCO001832	63	0	82	
MYCO001837	54	0	52	
MYCO001842	53	0	42	
MYCO001843	58	0	44	
MYCO001844	35	0	52	
MYCO001854	23	0	41	
MYCO001886	40	0	35	
MYCO001894	98	0	40	
MYCO001981	10	0	14	
MYCO002050	2	0	8	
MYCO002089	163	0	35	
MYCO002090	2249	0	8	
MYCO002092	267	0	74	
MYCO002093	28	0	23	
MYCO002096	11	0	34	
MYCO002097	44	0	26	
MYCO002109	12	0	25	
MYCO002110	23	0	31	
MYCO002111	59	0	9	
MYCO002112	987	0	36	
MYCO002115	24	0	56	
MYCO002118	4	0	16	
MYCO002119	13	0	34	
MYCO002121	30	0	19	
MYCO002122	1	0	9	
MYCO002125	25	0	18	
MYCO002130	285	0	21	
MYCO002134	12	0	18	
MYCO002139	41	0	25	
MYCO002140	2	0	16	
MYCO002141	46	0	45	
MYCO002145	34	0	20	
MYCO002150	141	0	24	
MYCO002151	151	0	16	
MYCO002153	450	0	36	
MYCO002154	478	0	25	
MYCO002155	363	0	50	
MYCO002156	11	0	35	
MYCO002157	987	0	36	
MYCO002163	101	0	41	
MYCO002166	11	0	10	
MYCO002170	258	0	19	
MYCO002176	61	0	32	
MYCO002178	9	0	22	
MYCO002179	42	0	10	
MYCO002182	14	0	17	
MYCO002186	2	0	8	
MYCO002187	635	0	36	
MYCO002188	23	0	43	
MYCO002192	62	0	25	
MYCO002193	5	0	12	
MYCO002194	19	0	24	
MYCO002195	10	0	31	
MYCO002196	12	0	40	
MYCO002199	0	0	10	
MYCO002200	16	0	23	
MYCO002201	83	0	38	
MYCO002202	107	0	31	
MYCO002210	45	0	32	
MYCO002211	59	0	40	
MYCO002213	114	0	58	
MYCO002216	18	0	42	
MYCO002217	118	0	26	
MYCO002218	89	0	30	
MYCO002219	63	0	20	
MYCO002220	16	0	37	
MYCO002221	500	0	70	
MYCO002222	27	0	38	
MYCO002225	72	0	34	
MYCO002228	32	0	34	
MYCO002230	136	0	31	
MYCO002235	42	0	29	
MYCO002239	1	0	11	
MYCO002241	283	0	50	
MYCO002242	93	0	29	
MYCO002243	247	0	24	
MYCO002244	3	0	3	
MYCO002245	42	0	26	
MYCO002246	26	0	25	
MYCO002247	101	0	35	
MYCO002257	23	0	28	
MYCO002259	114	0	24	
MYCO002315	390	0	38	
MYCO002343	107	0	49	
MYCO002344	342	0	31	
MYCO002357	9	0	24	
MYCO002361	6	0	16	
MYCO002362	57	0	20	
MYCO002364	5	0	25	
MYCO002366	8	0	37	
MYCO002367	2	0	15	
MYCO002368	28	0	28	
MYCO002373	34	0	31	
MYCO002374	66	0	33	
MYCO002399	29	0	24	
MYCO002400	32	0	35	
MYCO002402	34	0	70	
MYCO002404	15	0	55	
MYCO002409	11	0	22	
MYCO002410	6	0	20	
MYCO002411	64	0	46	
MYCO002413	87	0	25	
MYCO002420	91	0	18	
MYCO002421	0	0	12	
MYCO002425	177	0	29	
MYCO002426	657	0	38	
MYCO002427	187	0	30	
MYCO002439	338	0	23	
MYCO002440	54	0	53	
MYCO002445	11	0	8	
MYCO002447	33	0	43	
MYCO002448	105	0	72	
MYCO002454	12	0	34	
MYCO002455	38	0	35	
MYCO002457	18	0	27	
MYCO002460	2	0	14	
MYCO002461	3	0	12	
MYCO002462	153	0	32	
MYCO002465	28	0	12	
MYCO002466	23	0	22	
MYCO002467	50	0	71	
MYCO002470	5	0	15	
MYCO002477	12	0	35	
MYCO002500	7	0	29	
MYCO002502	26	0	50	
MYCO002509	7	0	29	
MYCO002511	10	0	12	
MYCO002518	272	0	30	
MYCO002521	1	0	12	
MYCO002523	19	0	8	
MYCO002524	650	0	167	
MYCO002533	7	0	16	
MYCO002534	0	0	13	
MYCO002538	110	0	32	
MYCO002540	513	0	32	
MYCO002555	44	0	51	
MYCO002559	192	0	29	
MYCO002568	23	0	36	
MYCO002572	72	0	37	
MYCO002575	43	0	33	
MYCO002580	103	0	27	
MYCO002582	22	0	23	
MYCO002583	60	0	49	
MYCO002587	350	0	40	
MYCO002589	63	0	41	
MYCO002592	94	0	25	
MYCO002593	46	0	19	
MYCO002594	1	0	10	
MYCO002603	4	0	22	
MYCO002606	20	0	22	
MYCO002610	56	0	32	
MYCO002611	38	0	32	
MYCO002612	3	0	22	
MYCO002613	4	0	9	
MYCO002614	38	0	44	
MYCO002670	10	0	27	
MYCO002673	263	571	28	
MYCO002676	14	0	14	
MYCO002678	191	0	30	
MYCO002682	47	0	38	
MYCO002696	56	0	26	
MYCO002697	4	0	12	
MYCO002699	0	0	7	
MYCO002702	8	0	31	
MYCO002703	69	0	37	
MYCO002708	3	0	9	
MYCO002710	41	0	23	
MYCO002711	16	0	21	
MYCO002714	14	0	27	
MYCO002715	318	0	33	
MYCO002720	9	0	29	
MYCO002724	33	0	51	
MYCO002725	64	0	28	
MYCO002726	24	0	25	
MYCO002727	127	0	29	
MYCO002731	247	0	29	
MYCO002733	522	0	35	
MYCO002744	65	0	20	
MYCO002748	211	0	67	
MYCO002750	37	0	29	
MYCO002753	11	0	36	
MYCO002754	16	0	20	
MYCO002764	39	0	28	
MYCO002773	11	0	17	
MYCO002782	167	0	40	
MYCO002783	77	0	52	
MYCO002788	234	0	13	
MYCO002794	13	0	22	
MYCO002795	49	0	28	
MYCO002828	1038	279	34	
MYCO002838	32	0	11	
MYCO002839	886	0	50	
MYCO002841	14	0	34	
MYCO002846	4	0	39	
MYCO002847	52	0	36	
MYCO002861	10	0	16	
MYCO002864	30	0	31	
MYCO002868	6	0	29	
MYCO002870	44	0	22	
MYCO002882	6	0	23	
MYCO002883	2	0	19	
MYCO002889	42	0	20	
MYCO002894	285	0	17	
MYCO002901	1	0	8	
MYCO002902	122	0	20	
MYCO002915	42	0	40	
MYCO002916	177	0	33	
MYCO002917	347	0	44	
MYCO002918	138	0	72	
MYCO002919	2	0	10	
MYCO002921	67	0	26	
MYCO002927	13	0	22	
MYCO002965	2	0	8	
MYCO002967	137	0	60	
MYCO002976	36	0	25	
MYCO002981	105	0	35	
MYCO002982	12	0	33	
MYCO002984	24	0	37	
MYCO002988	51	0	28	
MYCO002992	70	0	50	
MYCO002993	6	0	22	
MYCO002995	82	0	32	
MYCO002996	142	0	48	
MYCO003001	16	0	22	
MYCO003003	101	0	42	
MYCO003006	69	0	20	
MYCO003009	14	0	35	
MYCO003010	215	0	24	
MYCO003011	413	0	25	
MYCO003014	204	0	52	
MYCO003024	96	0	34	
MYCO003025	61	0	26	
MYCO003027	22	0	30	
MYCO003028	276	0	23	
MYCO003029	10	0	22	
MYCO003031	113	0	42	
MYCO003032	228	0	24	
MYCO003034	8	0	19	
MYCO003038	4	0	24	
MYCO003042	34	0	26	
MYCO003043	6	0	30	
MYCO003045	3	0	26	
MYCO003048	10	0	28	
MYCO003049	52	0	54	
MYCO003051	19	0	39	
MYCO003052	10	0	8	
MYCO003053	1	0	5	
MYCO003054	79	0	23	
MYCO003057	8	0	24	
MYCO003085	135	0	29	
MYCO003100	6	0	16	
MYCO003101	11	0	24	
MYCO003102	2	0	20	
MYCO003105	98	0	28	
MYCO003117	35	4	29	
MYCO003118	452	9	13	
MYCO003139	12	0	41	
MYCO003140	10	0	41	
MYCO003193	42	0	75	
MYCO003194	1	0	25	
MYCO003195	192	0	47	
MYCO003197	19	0	33	
MYCO003198	153	0	53	
MYCO003205	18	0	23	
MYCO003206	10	0	39	
MYCO003207	12	0	23	
MYCO003208	30	0	21	
MYCO003211	169	0	53	
MYCO003213	7	0	24	
MYCO003214	13	0	29	
MYCO003219	3	0	6	
MYCO003220	13	0	34	
MYCO003221	0	0	11	
MYCO003223	0	0	21	
MYCO003228	208	0	29	
MYCO003229	16	0	49	
MYCO003240	244	0	62	
MYCO003241	109	0	21	
MYCO003245	7	0	42	
MYCO003246	7	0	12	
MYCO003248	20	0	40	
MYCO003252	106	0	30	
MYCO003255	51	0	27	
MYCO003257	112	0	29	
MYCO003258	147	0	7	
MYCO003261	8	0	30	
MYCO003262	123	0	30	
MYCO003264	11	0	25	
MYCO003265	56	0	23	
MYCO003267	164	0	28	
MYCO003274	2	0	28	
MYCO003275	57	0	18	
MYCO003276	51	0	30	
MYCO003277	4	0	18	
MYCO003280	19	0	41	
MYCO003285	71	0	38	
MYCO003290	13	0	30	
MYCO003296	677	0	115	
MYCO003302	36	0	36	
MYCO003303	2280	0	2	
MYCO003304	23	0	8	
MYCO003305	42	0	32	
MYCO003306	149	0	39	
MYCO003313	13	0	17	
MYCO003317	9	0	17	
MYCO003318	109	0	41	
MYCO003319	26	0	28	
MYCO003328	172	0	33	
MYCO003329	27	0	48	
MYCO003330	225	0	28	
MYCO003336	11	0	24	
MYCO003340	15	0	34	
MYCO003341	290	0	32	
MYCO003356	10	0	25	
MYCO003392	25	1738	14	
MYCO003396	38	0	39	
MYCO003409	59	0	41	
MYCO003410	399	0	21	
MYCO003411	90	0	42	
MYCO003412	5	0	16	
MYCO003417	5	1288	35	
MYCO003418	0	0	7	
MYCO003419	88	0	26	
MYCO003422	2	0	15	
MYCO003432	19	0	25	
MYCO003433	806	0	21	
MYCO003436	560	0	40	
MYCO003441	251	0	40	
MYCO003455	101	0	21	
MYCO003457	11	0	34	
MYCO003462	6	0	11	
MYCO003464	7	0	27	
MYCO003490	28	0	49	
MYCO003500	12	0	27	
MYCO003501	12	0	20	
MYCO003504	13	0	29	
MYCO003520	23	0	33	
MYCO003570	7	0	19	
MYCO003571	25	0	25	
MYCO003579	330	0	38	
MYCO003580	43	0	24	
MYCO003583	2	0	13	
MYCO003589	530	0	21	
MYCO003592	5	0	12	
MYCO003596	176	0	62	
MYCO003598	19	0	34	
MYCO003600	19	0	20	
MYCO003601	23	0	12	
MYCO003609	2	0	13	
MYCO003610	220	0	48	
MYCO003624	6	0	22	
MYCO003628	7	0	16	
MYCO003644	115	0	39	
MYCO003646	348	0	82	
MYCO003647	37	0	15	
MYCO003648	5	0	19	
MYCO003668	6	0	18	
MYCO003670	103	0	25	
MYCO003674	5	0	19	
MYCO003676	4	0	18	
MYCO003677	25	0	27	
MYCO003679	9	0	34	
MYCO003680	55	0	26	
MYCO003682	67	0	63	
MYCO003683	46	0	29	
MYCO003684	28	0	17	
MYCO003695	17	0	35	
MYCO003696	91	0	55	
MYCO003705	3	0	20	
MYCO003707	63	0	34	
MYCO003708	62	0	29	
MYCO003709	47	0	29	
MYCO003710	917	0	31	
MYCO003711	19	0	43	
MYCO003712	282	0	25	
MYCO003713	22	0	19	
MYCO003715	3	0	16	
MYCO003717	2	0	23	
MYCO003718	1	0	10	
MYCO003719	13	0	41	
MYCO003720	65	0	33	
MYCO003721	191	0	45	
MYCO003722	9	0	37	
MYCO003765	251	0	31	
MYCO003774	10	0	35	
MYCO003775	31	0	55	
MYCO003777	125	0	36	
MYCO003778	25	0	35	
MYCO003780	205	0	16	
MYCO003781	5	0	12	
MYCO003782	21	0	29	
MYCO003783	25	0	22	
MYCO003790	10	0	38	
MYCO003791	27	0	31	
MYCO003793	383	0	98	
MYCO003794	112	0	116	
MYCO003795	104	0	171	
MYCO003799	12	0	39	
MYCO003801	18	0	49	
MYCO003802	37	0	31	
MYCO003804	23	0	31	
MYCO003806	5	0	47	
MYCO003808	137	0	46	
MYCO003809	2	0	28	
MYCO003816	166	0	31	
MYCO003834	63	0	31	
MYCO003835	295	0	36	
MYCO003842	55	0	46	
MYCO003847	876	0	20	
MYCO003849	4	0	10	
MYCO003858	25	0	35	
MYCO003859	232	0	117	
MYCO003907	18	0	57	
MYCO003908	78	0	25	
MYCO003913	39	0	59	
MYCO003915	6	0	58	
MYCO003917	4	0	55	
MYCO003918	8	0	57	
MYCO003920	6	0	30	
MYCO003921	11	0	53	
MYCO013678	1	0	13	
MYCO000002	21	0	65	
MYCO000003	18	0	51	
MYCO000004	8	0	42	
MYCO000007	236	0	77	
MYCO000008	9	0	28	
MYCO000010	7	0	49	
MYCO000012	16	0	45	
MYCO000014	10	0	78	
MYCO000018	115	0	62	
MYCO000020	112	0	85	
MYCO000021	325	0	48	
MYCO000022	21	0	28	
MYCO000023	21	0	41	
MYCO000024	690	0	36	
MYCO000025	236	0	28	
MYCO000026	66	0	69	
MYCO000027	13	0	14	
MYCO000028	7	0	15	
MYCO000029	165	0	62	
MYCO000030	486	0	21	
MYCO000031	20	0	11	
MYCO000032	708	0	78	
MYCO000033	6	0	11	
MYCO000034	4	0	19	
MYCO000035	32	0	93	
MYCO000036	45	0	41	
MYCO000037	28	0	55	
MYCO000039	92	0	15	
MYCO000040	36	0	41	
MYCO000041	215	0	113	
MYCO000042	158	0	43	
MYCO000043	18	0	31	
MYCO000044	276	0	37	
MYCO000045	1032	0	36	
MYCO000048	14	0	46	
MYCO000052	71	9	32	
MYCO000057	9	1335	37	
MYCO000058	35	0	85	
MYCO000059	11	0	32	
MYCO000060	6	0	30	
MYCO000061	528	0	15	
MYCO000062	106	0	52	
MYCO000063	169	0	73	
MYCO000064	940	0	90	
MYCO000065	6	0	9	
MYCO000067	7	0	25	
MYCO000069	47	0	48	
MYCO000070	9	1292	38	
MYCO000071	631	0	44	
MYCO000072	544	0	33	
MYCO000073	13	959	36	
MYCO000074	883	0	43	
MYCO000075	107	0	43	
MYCO000076	6	0	12	
MYCO000077	29	0	32	
MYCO000078	26	0	17	
MYCO000079	36	0	28	
MYCO000080	46	0	30	
MYCO000081	3	0	23	
MYCO000082	590	0	21	
MYCO000083	821	0	46	
MYCO000084	14	0	32	
MYCO000085	140	0	29	
MYCO000086	182	0	52	
MYCO000087	151	0	48	
MYCO000088	12	0	22	
MYCO000089	21	0	30	
MYCO000090	33	0	35	
MYCO000091	40	0	24	
MYCO000092	112	0	80	
MYCO000093	66	0	36	
MYCO000094	2226	33	28	
MYCO000095	991	0	126	
MYCO000096	242	0	53	
MYCO000097	5	0	14	
MYCO000098	6	0	20	
MYCO000099	664	0	47	
MYCO000100	4	0	7	
MYCO000101	88	0	232	
MYCO000102	63	0	68	
MYCO000103	97	0	70	
MYCO000104	720	0	51	
MYCO000106	40	0	34	
MYCO000107	2279	0	3	
MYCO000108	10	0	9	
MYCO000109	724	0	44	
MYCO000110	10	0	23	
MYCO000111	69	0	71	
MYCO000112	21	0	46	
MYCO000113	117	0	37	
MYCO000114	112	0	21	
MYCO000115	298	0	45	
MYCO000116	13	0	30	
MYCO000117	11	0	36	
MYCO000118	69	0	67	
MYCO000119	54	0	61	
MYCO000120	57	0	85	
MYCO000121	73	0	23	
MYCO000122	8	0	6	
MYCO000123	5	0	11	
MYCO000124	2240	0	2	
MYCO000125	121	0	36	
MYCO000126	21	0	59	
MYCO000127	18	0	34	
MYCO000128	24	0	22	
MYCO000130	4	0	24	
MYCO000131	14	0	40	
MYCO000132	87	0	27	
MYCO000133	262	0	33	
MYCO000134	762	0	20	
MYCO000135	4	0	16	
MYCO000136	229	0	59	
MYCO000137	269	0	19	
MYCO000138	248	0	19	
MYCO000139	18	0	33	
MYCO000140	5	0	16	
MYCO000141	6	0	18	
MYCO000142	349	0	35	
MYCO000143	138	0	63	
MYCO000144	139	0	25	
MYCO000145	125	0	30	
MYCO000146	407	0	33	
MYCO000147	85	0	59	
MYCO000148	23	0	21	
MYCO000149	425	0	31	
MYCO000150	19	0	15	
MYCO000151	150	0	68	
MYCO000152	45	0	66	
MYCO000153	42	0	30	
MYCO000154	22	0	26	
MYCO000155	58	0	27	
MYCO000156	2	0	15	
MYCO000157	181	0	43	
MYCO000158	8	0	23	
MYCO000159	177	0	57	
MYCO000160	24	0	52	
MYCO000161	67	0	47	
MYCO000162	115	0	37	
MYCO000163	1	0	24	
MYCO000164	5	0	15	
MYCO000165	1138	0	9	
MYCO000166	38	0	58	
MYCO000167	3	1127	22	
MYCO000168	36	0	36	
MYCO000169	58	0	59	
MYCO000170	6	0	27	
MYCO000171	596	0	44	
MYCO000172	110	0	54	
MYCO000173	6	0	37	
MYCO000174	35	0	52	
MYCO000175	30	0	34	
MYCO000176	75	0	41	
MYCO000177	2	0	16	
MYCO000178	8	0	28	
MYCO000179	131	0	34	
MYCO000180	283	0	53	
MYCO000181	5	0	25	
MYCO000182	172	0	54	
MYCO000185	38	0	14	
MYCO000186	114	0	73	
MYCO000187	34	0	32	
MYCO000188	11	0	16	
MYCO000190	0	0	10	
MYCO000191	225	0	36	
MYCO000192	520	0	31	
MYCO000193	26	0	66	
MYCO000194	172	0	124	
MYCO000195	381	0	19	
MYCO000196	28	0	19	
MYCO000197	2304	0	0	
MYCO000199	3	0	21	
MYCO000200	33	0	18	
MYCO000201	171	0	11	
MYCO000202	74	0	95	
MYCO000203	97	0	15	
MYCO000205	304	0	37	
MYCO000206	130	0	69	
MYCO000208	18	0	18	
MYCO000209	160	0	40	
MYCO000210	204	0	36	
MYCO000212	29	0	34	
MYCO000213	16	0	43	
MYCO000214	38	0	62	
MYCO000215	259	0	34	
MYCO000216	27	0	30	
MYCO000217	204	0	31	
MYCO000218	663	0	37	
MYCO000219	0	0	25	
