GbGDiv simplified results table from 'accumulate-23.txt' records table.
Isolate records read from table: 5884

Locus	Missing	Paralogous	CountNuc
MYCO000495	16	0	45	
MYCO000496	76	0	44	
MYCO000498	102	0	48	
MYCO000501	31	0	49	
MYCO000502	47	0	43	
MYCO000505	1418	0	40	
MYCO000509	132	0	70	
MYCO000510	104	0	41	
MYCO000512	133	0	43	
MYCO000524	475	0	59	
MYCO000527	181	0	39	
MYCO000528	916	0	60	
MYCO000529	216	0	54	
MYCO000548	42	0	40	
MYCO000551	203	0	96	
MYCO000553	567	0	45	
MYCO000555	551	0	55	
MYCO000557	68	0	83	
MYCO000558	292	0	29	
MYCO000562	29	0	49	
MYCO000563	123	0	47	
MYCO000564	74	0	58	
MYCO000566	18	0	24	
MYCO000636	10	0	24	
MYCO000639	230	0	27	
MYCO000647	217	0	68	
MYCO000655	32	0	53	
MYCO000667	289	0	284	
MYCO000668	239	0	267	
MYCO000672	254	0	93	
MYCO000684	82	0	98	
MYCO000685	21	0	33	
MYCO000693	565	0	49	
MYCO000696	96	0	73	
MYCO000732	15	0	60	
MYCO000733	10	0	22	
MYCO000734	621	0	32	
MYCO000757	12	0	33	
MYCO000758	160	0	160	
MYCO000772	184	0	58	
MYCO000777	66	0	43	
MYCO000780	22	0	43	
MYCO000782	5752	0	5	
MYCO000788	166	0	26	
MYCO000803	137	0	99	
MYCO000808	111	0	71	
MYCO000809	10	0	43	
MYCO000810	6	0	9	
MYCO000814	1176	23	13	
MYCO000815	92	6	44	
MYCO000820	16	0	30	
MYCO000821	33	0	20	
MYCO000823	117	0	59	
MYCO000824	14	0	26	
MYCO000859	86	0	78	
MYCO000860	358	0	111	
MYCO000861	58	0	68	
MYCO000871	17	0	14	
MYCO000876	9	0	75	
MYCO000884	22	0	49	
MYCO000885	76	0	39	
MYCO000886	1367	0	83	
MYCO000889	1172	0	57	
MYCO000896	81	0	60	
MYCO000902	49	0	33	
MYCO000903	12	0	13	
MYCO000906	1512	0	56	
MYCO000926	30	0	71	
MYCO000927	260	0	44	
MYCO000929	513	0	36	
MYCO000946	65	0	75	
MYCO000949	253	0	106	
MYCO000951	49	0	54	
MYCO000952	106	0	49	
MYCO000953	421	0	56	
MYCO000957	630	0	61	
MYCO000981	60	0	36	
MYCO000983	740	0	69	
MYCO000993	180	0	34	
MYCO000994	398	0	61	
MYCO000995	23	0	37	
MYCO001001	51	0	68	
MYCO001002	92	0	71	
MYCO001007	16	0	65	
MYCO001008	347	0	40	
MYCO001009	297	0	53	
MYCO001010	129	0	53	
MYCO001011	49	0	38	
MYCO001013	72	0	66	
MYCO001014	43	0	37	
MYCO001015	39	0	35	
MYCO001017	10	0	35	
MYCO001018	69	0	74	
MYCO001020	680	0	174	
MYCO001022	278	0	35	
MYCO001023	213	0	66	
MYCO001026	395	0	45	
MYCO001070	36	0	27	
MYCO001071	25	0	58	
MYCO001072	5	0	34	
MYCO001077	93	0	68	
MYCO001079	108	0	44	
MYCO001080	318	0	21	
MYCO001082	54	0	33	
MYCO001086	82	0	46	
MYCO001092	159	0	37	
MYCO001094	102	0	28	
MYCO001095	148	0	56	
MYCO001098	105	0	47	
MYCO001099	373	0	45	
MYCO001108	119	0	54	
MYCO001110	22	0	40	
MYCO001112	764	0	47	
MYCO001165	278	0	92	
MYCO001173	335	0	113	
MYCO001177	18	0	8	
MYCO001178	222	0	65	
MYCO001193	572	0	54	
MYCO001201	349	0	43	
MYCO001202	283	0	38	
MYCO001207	398	0	50	
MYCO001208	42	0	34	
MYCO001213	277	0	65	
MYCO001220	349	0	22	
MYCO001221	7	0	36	
MYCO001223	952	0	76	
MYCO001229	173	0	56	
MYCO001238	68	0	44	
MYCO001239	24	0	50	
MYCO001245	117	0	50	
MYCO001248	666	0	148	
MYCO001253	255	0	89	
MYCO001272	450	0	77	
MYCO001273	25	0	84	
MYCO001277	642	0	45	
MYCO001292	48	0	77	
MYCO001293	81	0	53	
MYCO001294	105	0	53	
MYCO001295	81	0	49	
MYCO001297	496	0	71	
MYCO001299	54	0	32	
MYCO001302	17	0	40	
MYCO001305	10	0	9	
MYCO001308	90	0	56	
MYCO001309	22	0	43	
MYCO001310	28	0	49	
MYCO001311	24	0	25	
MYCO001315	33	0	43	
MYCO001321	93	0	32	
MYCO001323	129	0	57	
MYCO001326	78	0	97	
MYCO001327	106	0	80	
MYCO001328	211	0	125	
MYCO001338	152	0	35	
MYCO001340	82	0	31	
MYCO001380	70	0	40	
MYCO001381	641	0	51	
MYCO001383	55	0	50	
MYCO001384	551	0	171	
MYCO001385	936	0	40	
MYCO001388	8	0	29	
MYCO001390	2	0	16	
MYCO001391	1039	0	62	
MYCO001392	567	0	70	
MYCO001402	2397	0	71	
MYCO001407	819	0	77	
MYCO001408	200	0	34	
MYCO001410	22	0	65	
MYCO001412	28	0	32	
MYCO001415	32	0	49	
MYCO001416	10	0	22	
MYCO001420	41	0	82	
MYCO001421	33	0	44	
MYCO001436	14	0	48	
MYCO001437	67	0	56	
MYCO001438	32	0	36	
MYCO001440	33	0	14	
MYCO001445	383	0	37	
MYCO001447	695	0	102	
MYCO001448	74	0	56	
MYCO001449	310	0	94	
MYCO001451	111	0	43	
MYCO001457	13	0	35	
MYCO001458	33	0	45	
MYCO001462	80	0	61	
MYCO001463	24	0	30	
MYCO001464	317	0	55	
MYCO001465	23	0	18	
MYCO001466	11	0	10	
MYCO001467	124	2983	70	
MYCO001473	60	0	59	
MYCO001474	184	0	20	
MYCO001475	33	0	98	
MYCO001479	128	0	54	
MYCO001480	193	0	46	
MYCO001481	34	0	46	
MYCO001483	154	0	24	
MYCO001484	47	0	38	
MYCO001485	181	0	37	
MYCO001493	931	0	78	
MYCO001536	194	0	148	
MYCO001540	47	0	56	
MYCO001547	216	0	124	
MYCO001557	997	0	62	
MYCO001559	1286	0	65	
MYCO001564	71	0	99	
MYCO001568	370	0	56	
MYCO001569	1115	0	39	
MYCO001589	23	0	39	
MYCO001593	9	0	29	
MYCO001594	71	0	55	
MYCO001595	645	0	70	
MYCO001599	540	0	58	
MYCO001600	13	0	54	
MYCO001601	2	0	31	
MYCO001603	17	0	41	
MYCO001605	27	0	35	
MYCO001609	144	0	77	
MYCO001611	105	0	29	
MYCO001612	16	0	61	
MYCO001617	78	0	68	
MYCO001626	31	0	30	
MYCO001627	174	0	42	
MYCO001629	215	0	143	
MYCO001633	774	0	103	
MYCO001638	277	0	132	
MYCO001641	5884	0	0	
MYCO001649	449	0	44	
MYCO001652	336	0	46	
MYCO001653	1039	0	44	
MYCO001654	163	0	34	
MYCO001655	664	0	58	
MYCO001656	483	0	45	
MYCO001657	550	0	24	
MYCO001658	180	0	60	
MYCO001659	544	0	62	
MYCO001689	20	0	49	
MYCO001694	213	0	44	
MYCO001695	6	0	42	
MYCO001697	10	0	36	
MYCO001699	34	0	111	
MYCO001701	100	0	30	
MYCO001708	32	0	34	
MYCO001709	8	0	48	
MYCO001711	7	0	40	
MYCO001712	40	0	34	
MYCO001713	272	0	64	
MYCO001821	61	0	109	
MYCO001827	11	0	22	
MYCO001829	65	0	23	
MYCO001830	32	0	72	
MYCO001832	168	0	140	
MYCO001837	148	0	104	
MYCO001842	126	0	79	
MYCO001843	145	0	77	
MYCO001844	83	0	88	
MYCO001854	66	0	70	
MYCO001886	121	0	54	
MYCO001894	258	0	70	
MYCO001981	23	0	30	
MYCO002050	6	0	13	
MYCO002089	440	0	62	
MYCO002090	5753	0	12	
MYCO002092	701	0	133	
MYCO002093	63	0	40	
MYCO002096	41	0	52	
MYCO002097	135	0	50	
MYCO002109	22	0	35	
MYCO002110	67	0	42	
MYCO002111	166	0	11	
MYCO002112	2548	0	59	
MYCO002115	58	0	86	
MYCO002118	25	0	28	
MYCO002119	40	0	48	
MYCO002121	79	0	34	
MYCO002122	5	0	20	
MYCO002125	55	0	36	
MYCO002130	746	0	41	
MYCO002134	33	0	27	
MYCO002139	125	0	48	
MYCO002140	2	0	27	
MYCO002141	104	0	68	
MYCO002145	87	0	34	
MYCO002150	365	0	33	
MYCO002151	404	0	32	
MYCO002153	1130	0	69	
MYCO002154	1246	0	44	
MYCO002155	978	0	98	
MYCO002156	26	0	55	
MYCO002157	2581	0	55	
MYCO002163	263	0	78	
MYCO002166	22	0	14	
MYCO002170	717	0	32	
MYCO002176	159	0	56	
MYCO002178	34	0	38	
MYCO002179	117	0	20	
MYCO002182	44	0	30	
MYCO002186	6	0	15	
MYCO002187	1682	0	79	
MYCO002188	65	0	61	
MYCO002192	190	0	46	
MYCO002193	10	0	22	
MYCO002194	52	0	42	
MYCO002195	32	0	53	
MYCO002196	25	0	75	
MYCO002199	3	0	21	
MYCO002200	41	0	49	
MYCO002201	247	0	77	
MYCO002202	268	0	47	
MYCO002210	120	0	52	
MYCO002211	170	0	61	
MYCO002213	314	0	86	
MYCO002216	54	0	59	
MYCO002217	323	0	39	
MYCO002218	258	0	56	
MYCO002219	193	0	36	
MYCO002220	41	0	65	
MYCO002221	1301	0	111	
MYCO002222	63	0	59	
MYCO002225	191	0	47	
MYCO002228	87	0	51	
MYCO002230	397	0	49	
MYCO002235	104	0	50	
MYCO002239	3	0	24	
MYCO002241	728	0	82	
MYCO002242	263	0	45	
MYCO002243	629	0	38	
MYCO002244	7	0	10	
MYCO002245	107	0	53	
MYCO002246	73	0	50	
MYCO002247	253	0	55	
MYCO002257	66	0	45	
MYCO002259	298	0	48	
MYCO002315	1017	0	72	
MYCO002343	300	0	83	
MYCO002344	906	0	48	
MYCO002357	18	0	40	
MYCO002361	18	0	28	
MYCO002362	165	0	32	
MYCO002364	15	0	43	
MYCO002366	23	0	71	
MYCO002367	11	0	20	
MYCO002368	59	0	48	
MYCO002373	89	0	54	
MYCO002374	192	0	59	
MYCO002399	84	0	40	
MYCO002400	68	0	60	
MYCO002402	97	0	110	
MYCO002404	45	0	96	
MYCO002409	25	0	34	
MYCO002410	12	0	32	
MYCO002411	152	0	71	
MYCO002413	225	0	41	
MYCO002420	265	0	26	
MYCO002421	2	0	18	
MYCO002425	493	0	48	
MYCO002426	1681	0	53	
MYCO002427	520	0	57	
MYCO002439	910	0	38	
MYCO002440	146	0	73	
MYCO002445	36	0	16	
MYCO002447	112	0	68	
MYCO002448	254	0	114	
MYCO002454	39	0	54	
MYCO002455	106	0	73	
MYCO002457	40	0	39	
MYCO002460	8	0	20	
MYCO002461	11	0	27	
MYCO002462	378	0	52	
MYCO002465	91	0	22	
MYCO002466	56	0	28	
MYCO002467	139	0	117	
MYCO002470	12	0	27	
MYCO002477	35	0	70	
MYCO002500	17	0	54	
MYCO002502	74	0	76	
MYCO002509	19	0	50	
MYCO002511	22	0	25	
MYCO002518	705	0	47	
MYCO002521	2	0	28	
MYCO002523	54	0	13	
MYCO002524	1714	0	302	
MYCO002533	26	0	24	
MYCO002534	7	0	25	
MYCO002538	321	0	50	
MYCO002540	1300	0	59	
MYCO002555	111	0	89	
MYCO002559	523	0	53	
MYCO002568	75	0	46	
MYCO002572	213	0	74	
MYCO002575	92	0	47	
MYCO002580	275	0	45	
MYCO002582	47	0	41	
MYCO002583	158	0	94	
MYCO002587	896	0	82	
MYCO002589	192	0	60	
MYCO002592	249	0	39	
MYCO002593	132	0	29	
MYCO002594	5	0	19	
MYCO002603	14	0	33	
MYCO002606	55	0	37	
MYCO002610	151	0	46	
MYCO002611	117	0	52	
MYCO002612	11	0	32	
MYCO002613	10	0	18	
MYCO002614	102	0	68	
MYCO002670	33	0	44	
MYCO002673	687	1494	50	
MYCO002676	35	0	24	
MYCO002678	533	0	49	
MYCO002682	129	0	71	
MYCO002696	152	0	45	
MYCO002697	15	0	21	
MYCO002699	0	0	13	
MYCO002702	14	0	47	
MYCO002703	207	0	55	
MYCO002708	5	0	14	
MYCO002710	109	0	39	
MYCO002711	41	0	34	
MYCO002714	43	0	45	
MYCO002715	770	0	67	
MYCO002720	21	0	46	
MYCO002724	63	0	73	
MYCO002725	156	0	67	
MYCO002726	84	0	37	
MYCO002727	319	0	49	
MYCO002731	669	0	55	
MYCO002733	1358	0	62	
MYCO002744	178	0	40	
MYCO002748	560	0	123	
MYCO002750	116	0	40	
MYCO002753	17	0	50	
MYCO002754	52	0	30	
MYCO002764	110	0	52	
MYCO002773	33	0	36	
MYCO002782	447	0	62	
MYCO002783	198	0	78	
MYCO002788	645	0	22	
MYCO002794	34	0	36	
MYCO002795	115	0	49	
MYCO002828	2646	722	50	
MYCO002838	115	0	26	
MYCO002839	2256	0	96	
MYCO002841	35	0	57	
MYCO002846	16	0	59	
MYCO002847	138	0	52	
MYCO002861	28	0	36	
MYCO002864	69	0	60	
MYCO002868	17	0	38	
MYCO002870	136	0	46	
MYCO002882	12	0	31	
MYCO002883	7	0	36	
MYCO002889	122	0	29	
MYCO002894	759	0	35	
MYCO002901	4	0	9	
MYCO002902	340	0	40	
MYCO002915	115	0	55	
MYCO002916	467	0	58	
MYCO002917	939	0	72	
MYCO002918	367	0	116	
MYCO002919	8	0	15	
MYCO002921	203	0	64	
MYCO002927	33	0	36	
MYCO002965	4	0	13	
MYCO002967	388	0	100	
MYCO002976	100	0	37	
MYCO002981	255	0	58	
MYCO002982	38	0	50	
MYCO002984	80	0	70	
MYCO002988	152	0	46	
MYCO002992	176	0	72	
MYCO002993	14	0	36	
MYCO002995	214	0	52	
MYCO002996	387	0	71	
MYCO003001	26	0	39	
MYCO003003	271	0	77	
MYCO003006	201	0	45	
MYCO003009	30	0	67	
MYCO003010	542	0	41	
MYCO003011	1054	0	59	
MYCO003014	550	0	91	
MYCO003024	268	0	60	
MYCO003025	165	0	53	
MYCO003027	49	0	53	
MYCO003028	752	0	41	
MYCO003029	29	0	31	
MYCO003031	333	0	74	
MYCO003032	592	0	44	
MYCO003034	25	0	33	
MYCO003038	14	0	43	
MYCO003042	105	0	45	
MYCO003043	17	0	60	
MYCO003045	9	0	43	
MYCO003048	25	0	47	
MYCO003049	151	0	83	
MYCO003051	48	0	62	
MYCO003052	25	0	15	
MYCO003053	6	0	9	
MYCO003054	204	0	36	
MYCO003057	24	0	41	
MYCO003085	342	0	45	
MYCO003100	12	0	22	
MYCO003101	34	0	30	
MYCO003102	5	0	32	
MYCO003105	265	0	54	
MYCO003117	92	6	44	
MYCO003118	1176	23	13	
MYCO003139	30	0	72	
MYCO003140	28	0	65	
MYCO003193	94	0	135	
MYCO003194	6	0	38	
MYCO003195	468	0	76	
MYCO003197	40	0	59	
MYCO003198	428	0	80	
MYCO003205	61	0	36	
MYCO003206	35	0	65	
MYCO003207	22	0	42	
MYCO003208	78	0	30	
MYCO003211	470	0	84	
MYCO003213	22	0	48	
MYCO003214	38	0	41	
MYCO003219	9	0	8	
MYCO003220	35	0	56	
MYCO003221	0	0	12	
MYCO003223	6	0	31	
MYCO003228	564	0	48	
MYCO003229	35	0	79	
MYCO003240	639	0	101	
MYCO003241	268	0	30	
MYCO003245	24	0	64	
MYCO003246	17	0	19	
MYCO003248	66	0	82	
MYCO003252	285	0	58	
MYCO003255	158	0	43	
MYCO003257	292	0	57	
MYCO003258	397	0	23	
MYCO003261	22	0	46	
MYCO003262	338	0	53	
MYCO003264	26	0	37	
MYCO003265	145	0	44	
MYCO003267	401	0	50	
MYCO003274	10	0	52	
MYCO003275	186	0	27	
MYCO003276	160	0	56	
MYCO003277	11	0	31	
MYCO003280	50	0	62	
MYCO003285	192	0	64	
MYCO003290	33	0	47	
MYCO003296	1778	0	212	
MYCO003302	113	0	60	
MYCO003303	5831	0	2	
MYCO003304	64	0	15	
MYCO003305	116	0	48	
MYCO003306	366	0	57	
MYCO003313	38	0	30	
MYCO003317	24	0	29	
MYCO003318	307	0	66	
MYCO003319	79	0	41	
MYCO003328	455	0	58	
MYCO003329	72	0	76	
MYCO003330	600	0	62	
MYCO003336	18	0	37	
MYCO003340	29	0	49	
MYCO003341	779	0	56	
MYCO003356	33	0	37	
MYCO003392	61	4493	21	
MYCO003396	109	0	60	
MYCO003409	160	0	63	
MYCO003410	1035	0	45	
MYCO003411	265	0	76	
MYCO003412	13	0	20	
MYCO003417	18	3369	51	
MYCO003418	1	0	11	
MYCO003419	249	0	43	
MYCO003422	6	0	22	
MYCO003432	47	0	52	
MYCO003433	2098	0	47	
MYCO003436	1456	0	68	
MYCO003441	644	0	65	
MYCO003455	281	0	38	
MYCO003457	23	0	51	
MYCO003462	9	0	14	
MYCO003464	19	0	43	
MYCO003490	73	0	72	
MYCO003500	27	0	40	
MYCO003501	39	0	33	
MYCO003504	43	0	54	
MYCO003520	73	0	60	
MYCO003570	22	0	40	
MYCO003571	72	0	47	
MYCO003579	850	0	62	
MYCO003580	122	0	45	
MYCO003583	6	0	22	
MYCO003589	1374	0	44	
MYCO003592	10	0	17	
MYCO003596	453	0	107	
MYCO003598	49	0	52	
MYCO003600	50	0	35	
MYCO003601	44	0	22	
MYCO003609	7	0	18	
MYCO003610	569	0	88	
MYCO003624	16	0	41	
MYCO003628	27	0	27	
MYCO003644	320	0	66	
MYCO003646	885	0	120	
MYCO003647	89	0	30	
MYCO003648	9	0	33	
MYCO003668	11	0	34	
MYCO003670	308	0	47	
MYCO003674	15	0	36	
MYCO003676	11	0	28	
MYCO003677	80	0	46	
MYCO003679	30	0	56	
MYCO003680	141	0	51	
MYCO003682	196	0	103	
MYCO003683	108	0	49	
MYCO003684	91	0	36	
MYCO003695	46	0	58	
MYCO003696	242	0	103	
MYCO003705	10	0	36	
MYCO003707	174	0	50	
MYCO003708	171	0	50	
MYCO003709	108	0	52	
MYCO003710	2334	0	56	
MYCO003711	55	0	59	
MYCO003712	776	0	54	
MYCO003713	61	0	26	
MYCO003715	8	0	23	
MYCO003717	6	0	37	
MYCO003718	5	0	17	
MYCO003719	34	0	64	
MYCO003720	205	0	69	
MYCO003721	511	0	82	
MYCO003722	25	0	73	
MYCO003765	658	0	49	
MYCO003774	27	0	56	
MYCO003775	85	0	76	
MYCO003777	355	0	51	
MYCO003778	64	0	67	
MYCO003780	557	0	29	
MYCO003781	13	0	32	
MYCO003782	59	0	47	
MYCO003783	58	0	38	
MYCO003790	33	0	68	
MYCO003791	68	0	54	
MYCO003793	985	0	180	
MYCO003794	322	0	206	
MYCO003795	272	0	289	
MYCO003799	27	0	75	
MYCO003801	62	0	74	
MYCO003802	114	0	51	
MYCO003804	64	0	55	
MYCO003806	23	0	86	
MYCO003808	367	0	73	
MYCO003809	11	0	48	
MYCO003816	438	0	46	
MYCO003834	172	0	60	
MYCO003835	777	0	76	
MYCO003842	153	0	75	
MYCO003847	2218	0	28	
MYCO003849	12	0	21	
MYCO003858	64	0	58	
MYCO003859	593	0	205	
MYCO003907	55	0	102	
MYCO003908	222	0	50	
MYCO003913	110	0	89	
MYCO003915	14	0	93	
MYCO003917	26	0	96	
MYCO003918	18	0	96	
MYCO003920	13	0	51	
MYCO003921	27	0	98	
MYCO013678	3	0	16	
MYCO000002	67	0	96	
MYCO000003	61	0	89	
MYCO000004	18	0	70	
MYCO000007	630	0	120	
MYCO000008	30	0	53	
MYCO000010	22	0	78	
MYCO000012	48	0	80	
MYCO000014	22	0	126	
MYCO000018	353	0	101	
MYCO000020	296	0	145	
MYCO000021	804	0	68	
MYCO000022	73	0	45	
MYCO000023	51	0	67	
MYCO000024	1809	0	62	
MYCO000025	630	0	43	
MYCO000026	196	0	103	
MYCO000027	30	0	19	
MYCO000028	19	0	26	
MYCO000029	433	0	100	
MYCO000030	1149	0	30	
MYCO000031	53	0	20	
MYCO000032	1805	0	132	
MYCO000033	21	0	15	
MYCO000034	13	0	28	
MYCO000035	88	0	152	
MYCO000036	123	0	62	
MYCO000037	79	0	91	
MYCO000039	257	0	31	
MYCO000040	89	0	71	
MYCO000041	534	0	188	
MYCO000042	390	0	83	
MYCO000043	49	0	56	
MYCO000044	737	0	53	
MYCO000045	2605	0	63	
MYCO000048	41	0	79	
MYCO000052	177	24	54	
MYCO000057	24	3500	62	
MYCO000058	91	0	155	
MYCO000059	25	0	57	
MYCO000060	14	0	60	
MYCO000061	1364	0	20	
MYCO000062	318	0	99	
MYCO000063	430	0	126	
MYCO000064	2423	0	156	
MYCO000065	13	0	16	
MYCO000067	22	0	42	
MYCO000069	135	0	79	
MYCO000070	31	3404	53	
MYCO000071	1634	0	64	
MYCO000072	1393	0	54	
MYCO000073	46	2483	55	
MYCO000074	2277	0	75	
MYCO000075	290	0	73	
MYCO000076	21	0	27	
MYCO000077	61	0	60	
MYCO000078	67	0	29	
MYCO000079	97	0	43	
MYCO000080	113	0	47	
MYCO000081	9	0	32	
MYCO000082	1542	0	30	
MYCO000083	2132	0	63	
MYCO000084	43	0	55	
MYCO000085	380	0	44	
MYCO000086	484	0	82	
MYCO000087	411	0	93	
MYCO000088	35	0	51	
MYCO000089	61	0	42	
MYCO000090	82	0	57	
MYCO000091	94	0	40	
MYCO000092	340	0	124	
MYCO000093	177	0	64	
MYCO000094	5679	85	40	
MYCO000095	2535	0	185	
MYCO000096	651	0	92	
MYCO000097	14	0	32	
MYCO000098	11	0	30	
MYCO000099	1680	0	75	
MYCO000100	9	0	9	
MYCO000101	245	0	392	
MYCO000102	144	0	126	
MYCO000103	256	0	129	
MYCO000104	1895	0	87	
MYCO000106	146	0	52	
MYCO000107	5830	0	6	
MYCO000108	16	0	14	
MYCO000109	1867	0	72	
MYCO000110	24	0	44	
MYCO000111	214	0	106	
MYCO000112	43	0	78	
MYCO000113	318	0	60	
MYCO000114	248	0	39	
MYCO000115	778	0	78	
MYCO000116	30	0	48	
MYCO000117	23	0	54	
MYCO000118	204	0	117	
MYCO000119	159	0	92	
MYCO000120	146	0	139	
MYCO000121	197	0	30	
MYCO000122	23	0	21	
MYCO000123	8	0	20	
MYCO000124	5727	0	6	
MYCO000125	336	0	61	
MYCO000126	56	0	108	
MYCO000127	53	0	64	
MYCO000128	57	0	34	
MYCO000130	8	0	43	
MYCO000131	44	0	69	
MYCO000132	254	0	54	
MYCO000133	689	0	49	
MYCO000134	2029	0	33	
MYCO000135	15	0	27	
MYCO000136	597	0	98	
MYCO000137	665	0	36	
MYCO000138	615	0	31	
MYCO000139	63	0	54	
MYCO000140	16	0	25	
MYCO000141	15	0	29	
MYCO000142	916	0	62	
MYCO000143	355	0	100	
MYCO000144	395	0	45	
MYCO000145	283	0	68	
MYCO000146	991	0	62	
MYCO000147	211	0	108	
MYCO000148	62	0	41	
MYCO000149	1061	0	52	
MYCO000150	41	0	19	
MYCO000151	429	0	117	
MYCO000152	139	0	115	
MYCO000153	111	0	48	
MYCO000154	68	0	53	
MYCO000155	170	0	55	
MYCO000156	6	0	18	
MYCO000157	442	0	72	
MYCO000158	16	0	36	
MYCO000159	485	0	97	
MYCO000160	58	0	108	
MYCO000161	181	0	85	
MYCO000162	333	0	71	
MYCO000163	4	0	36	
MYCO000164	14	0	24	
MYCO000165	2925	0	16	
MYCO000166	102	0	99	
MYCO000167	12	2927	30	
MYCO000168	87	0	60	
MYCO000169	172	0	95	
MYCO000170	16	0	47	
MYCO000171	1546	0	85	
MYCO000172	251	0	97	
MYCO000173	18	0	61	
MYCO000174	110	0	87	
MYCO000175	93	0	58	
MYCO000176	239	0	60	
MYCO000177	3	0	25	
MYCO000178	33	0	46	
MYCO000179	356	0	70	
MYCO000180	710	0	87	
MYCO000181	15	0	41	
MYCO000182	435	0	79	
MYCO000185	124	0	24	
MYCO000186	321	0	118	
MYCO000187	98	0	45	
MYCO000188	23	0	28	
MYCO000190	1	0	16	
MYCO000191	600	0	65	
MYCO000192	1378	0	56	
MYCO000193	56	0	123	
MYCO000194	458	0	220	
MYCO000195	944	0	37	
MYCO000196	93	0	26	
MYCO000197	5881	0	3	
MYCO000199	8	0	32	
MYCO000200	97	0	33	
MYCO000201	459	0	26	
MYCO000202	214	0	151	
MYCO000203	265	0	23	
MYCO000205	751	0	51	
MYCO000206	385	0	124	
MYCO000208	34	0	32	
MYCO000209	456	0	64	
MYCO000210	536	0	71	
MYCO000212	78	0	58	
MYCO000213	35	0	69	
MYCO000214	89	0	100	
MYCO000215	701	0	50	
