GbGDiv simplified results table from 'accumulate-25.txt' records table.
Isolate records read from table: 6394

Locus	Missing	Paralogous	CountNuc
MYCO000953	455	0	57	
MYCO000957	681	0	63	
MYCO000981	65	0	36	
MYCO000983	796	0	73	
MYCO000993	191	0	38	
MYCO000994	432	0	66	
MYCO000995	24	0	39	
MYCO001001	56	0	71	
MYCO001002	100	0	73	
MYCO001007	18	0	66	
MYCO001008	375	0	43	
MYCO001009	316	0	55	
MYCO001010	140	0	55	
MYCO001011	53	0	43	
MYCO001013	77	0	70	
MYCO001014	50	0	38	
MYCO001015	42	0	38	
MYCO001017	13	0	37	
MYCO001018	74	0	77	
MYCO001020	732	0	183	
MYCO001022	301	0	36	
MYCO001023	232	0	68	
MYCO001026	421	0	49	
MYCO001070	38	0	27	
MYCO001071	26	0	60	
MYCO001072	7	0	40	
MYCO001077	99	0	72	
MYCO001079	117	0	45	
MYCO001080	342	0	22	
MYCO001082	60	0	36	
MYCO001086	91	0	46	
MYCO001092	173	0	38	
MYCO001094	112	0	28	
MYCO001095	158	0	59	
MYCO001098	117	0	49	
MYCO001099	401	0	50	
MYCO001108	131	0	58	
MYCO001110	24	0	42	
MYCO001112	834	0	52	
MYCO001165	300	0	94	
MYCO001173	362	0	117	
MYCO001177	20	0	8	
MYCO001178	237	0	69	
MYCO001193	611	0	57	
MYCO001201	379	0	45	
MYCO001202	305	0	41	
MYCO001207	425	0	51	
MYCO001208	46	0	35	
MYCO001213	299	0	69	
MYCO001220	377	0	23	
MYCO001221	9	0	36	
MYCO001223	1037	0	77	
MYCO001229	186	0	58	
MYCO001238	75	0	46	
MYCO001239	29	0	55	
MYCO001245	124	0	50	
MYCO001248	714	0	157	
MYCO001253	277	0	95	
MYCO001272	486	0	80	
MYCO001273	27	0	87	
MYCO001277	691	0	47	
MYCO001292	51	0	82	
MYCO001293	88	0	56	
MYCO001294	114	0	56	
MYCO001295	88	0	50	
MYCO001297	528	0	73	
MYCO001299	59	0	33	
MYCO001302	19	0	41	
MYCO001305	12	0	11	
MYCO001308	99	0	59	
MYCO001309	26	0	45	
MYCO001310	30	0	50	
MYCO001311	27	0	27	
MYCO001315	44	0	44	
MYCO001321	102	0	33	
MYCO001323	138	0	57	
MYCO001326	82	0	103	
MYCO001327	113	0	84	
MYCO001328	227	0	129	
MYCO001338	163	0	36	
MYCO001340	90	0	32	
MYCO001380	74	0	42	
MYCO001381	689	0	53	
MYCO001383	64	0	55	
MYCO001384	592	0	179	
MYCO001385	1021	0	41	
MYCO001388	10	0	32	
MYCO001390	2	0	16	
MYCO001391	1119	0	66	
MYCO001392	611	0	71	
MYCO001402	2581	0	77	
MYCO001407	887	0	80	
MYCO001408	217	0	36	
MYCO001410	23	0	67	
MYCO001412	32	0	32	
MYCO001415	35	0	51	
MYCO001416	12	0	24	
MYCO001420	44	0	87	
MYCO001421	35	0	47	
MYCO001436	16	0	51	
MYCO001437	72	0	57	
MYCO001438	35	0	39	
MYCO001440	34	0	17	
MYCO001445	415	0	39	
MYCO001447	751	0	104	
MYCO001448	83	0	58	
MYCO001449	336	0	96	
MYCO001451	123	0	44	
MYCO001457	14	0	36	
MYCO001458	41	0	48	
MYCO001462	84	0	64	
MYCO001463	27	0	34	
MYCO001464	344	0	58	
MYCO001465	26	0	18	
MYCO001466	13	0	11	
MYCO001467	129	3240	73	
MYCO001473	62	0	60	
MYCO001474	196	0	22	
MYCO001475	38	0	101	
MYCO001479	147	0	56	
MYCO001480	208	0	46	
MYCO001481	38	0	47	
MYCO001483	170	0	26	
MYCO001484	52	0	38	
MYCO001485	192	0	38	
MYCO001493	999	0	79	
MYCO001536	218	0	152	
MYCO001540	50	0	56	
MYCO001547	231	0	133	
MYCO001557	1082	0	64	
MYCO001559	1396	0	65	
MYCO001564	81	0	105	
MYCO001568	393	0	61	
MYCO001569	1213	0	41	
MYCO001589	25	0	42	
MYCO001593	12	0	33	
MYCO001594	77	0	58	
MYCO001595	692	0	74	
MYCO001599	586	0	59	
MYCO001600	14	0	56	
MYCO001601	2	0	32	
MYCO001603	19	0	44	
MYCO001605	29	0	37	
MYCO001609	152	0	82	
MYCO001611	112	0	29	
MYCO001612	18	0	64	
MYCO001617	86	0	71	
MYCO001626	37	0	30	
MYCO001627	191	0	45	
MYCO001629	236	0	149	
MYCO001633	840	0	107	
MYCO001638	296	0	136	
MYCO001641	6394	0	0	
MYCO001649	486	0	47	
MYCO001652	368	0	50	
MYCO001653	1124	0	45	
MYCO001654	179	0	36	
MYCO001655	721	0	60	
MYCO001656	528	0	47	
MYCO001657	591	0	26	
MYCO001658	198	0	61	
MYCO001659	585	0	64	
MYCO001689	25	0	52	
MYCO001694	233	0	44	
MYCO001695	8	0	43	
MYCO001697	11	0	37	
MYCO001699	39	0	117	
MYCO001701	108	0	33	
MYCO001708	33	0	35	
MYCO001709	9	0	49	
MYCO001711	8	0	42	
MYCO001712	43	0	36	
MYCO001713	293	0	69	
MYCO001821	65	0	114	
MYCO001827	11	0	22	
MYCO001829	72	0	23	
MYCO001830	35	0	72	
MYCO001832	181	0	144	
MYCO001837	160	0	110	
MYCO001842	132	0	84	
MYCO001843	157	0	83	
MYCO001844	91	0	96	
MYCO001854	75	0	72	
MYCO001886	126	0	57	
MYCO001894	281	0	70	
MYCO001981	26	0	31	
MYCO002050	7	0	13	
MYCO002089	484	0	65	
MYCO002090	6249	0	12	
MYCO002092	768	0	137	
MYCO002093	73	0	43	
MYCO002096	47	0	58	
MYCO002097	148	0	52	
MYCO002109	25	0	35	
MYCO002110	74	0	43	
MYCO002111	178	0	11	
MYCO002112	2760	0	60	
MYCO002115	64	0	91	
MYCO002118	30	0	29	
MYCO002119	43	0	49	
MYCO002121	89	0	35	
MYCO002122	6	0	20	
MYCO002125	61	0	41	
MYCO002130	800	0	43	
MYCO002134	35	0	27	
MYCO002139	136	0	49	
MYCO002140	3	0	29	
MYCO002141	110	0	71	
MYCO002145	96	0	34	
MYCO002150	391	0	35	
MYCO002151	438	0	33	
MYCO002153	1227	0	70	
MYCO002154	1345	0	48	
MYCO002155	1061	0	103	
MYCO002156	30	0	56	
MYCO002157	2789	0	56	
MYCO002163	286	0	85	
MYCO002166	24	0	15	
MYCO002170	771	0	34	
MYCO002176	166	0	60	
MYCO002178	38	0	40	
MYCO002179	126	0	20	
MYCO002182	48	0	32	
MYCO002186	7	0	18	
MYCO002187	1816	0	81	
MYCO002188	70	0	66	
MYCO002192	204	0	53	
MYCO002193	11	0	24	
MYCO002194	57	0	43	
MYCO002195	34	0	56	
MYCO002196	30	0	78	
MYCO002199	5	0	22	
MYCO002200	44	0	52	
MYCO002201	273	0	80	
MYCO002202	287	0	50	
MYCO002210	132	0	57	
MYCO002211	185	0	61	
MYCO002213	337	0	88	
MYCO002216	59	0	59	
MYCO002217	346	0	40	
MYCO002218	277	0	57	
MYCO002219	212	0	40	
MYCO002220	46	0	67	
MYCO002221	1408	0	114	
MYCO002222	70	0	61	
MYCO002225	205	0	48	
MYCO002228	95	0	52	
MYCO002230	425	0	54	
MYCO002235	112	0	52	
MYCO002239	5	0	24	
MYCO002241	795	0	85	
MYCO002242	288	0	46	
MYCO002243	680	0	42	
MYCO002244	7	0	11	
MYCO002245	118	0	53	
MYCO002246	79	0	51	
MYCO002247	277	0	56	
MYCO002257	70	0	47	
MYCO002259	322	0	50	
MYCO002315	1097	0	73	
MYCO002343	322	0	83	
MYCO002344	969	0	51	
MYCO002357	20	0	43	
MYCO002361	21	0	30	
MYCO002362	176	0	32	
MYCO002364	17	0	45	
MYCO002366	26	0	73	
MYCO002367	12	0	20	
MYCO002368	64	0	55	
MYCO002373	101	0	55	
MYCO002374	206	0	60	
MYCO002399	89	0	45	
MYCO002400	73	0	63	
MYCO002402	107	0	114	
MYCO002404	50	0	100	
MYCO002409	27	0	36	
MYCO002410	13	0	33	
MYCO002411	161	0	77	
MYCO002413	242	0	42	
MYCO002420	289	0	27	
MYCO002421	5	0	20	
MYCO002425	527	0	53	
MYCO002426	1820	0	54	
MYCO002427	569	0	59	
MYCO002439	979	0	39	
MYCO002440	158	0	77	
MYCO002445	39	0	16	
MYCO002447	120	0	76	
MYCO002448	281	0	114	
MYCO002454	43	0	57	
MYCO002455	112	0	80	
MYCO002457	43	0	41	
MYCO002460	9	0	20	
MYCO002461	12	0	29	
MYCO002462	409	0	54	
MYCO002465	98	0	23	
MYCO002466	62	0	29	
MYCO002467	147	0	122	
MYCO002470	14	0	27	
MYCO002477	41	0	72	
MYCO002500	18	0	58	
MYCO002502	84	0	79	
MYCO002509	21	0	51	
MYCO002511	24	0	26	
MYCO002518	765	0	51	
MYCO002521	5	0	30	
MYCO002523	61	0	13	
MYCO002524	1855	0	317	
MYCO002533	32	0	24	
MYCO002534	8	0	26	
MYCO002538	347	0	55	
MYCO002540	1402	0	62	
MYCO002555	123	0	94	
MYCO002559	561	0	56	
MYCO002568	83	0	49	
MYCO002572	230	0	79	
MYCO002575	99	0	48	
MYCO002580	296	0	46	
MYCO002582	52	0	42	
MYCO002583	175	0	98	
MYCO002587	965	0	88	
MYCO002589	210	0	62	
MYCO002592	275	0	39	
MYCO002593	144	0	31	
MYCO002594	5	0	19	
MYCO002603	16	0	34	
MYCO002606	63	0	38	
MYCO002610	165	0	49	
MYCO002611	128	0	56	
MYCO002612	13	0	33	
MYCO002613	11	0	18	
MYCO002614	112	0	70	
MYCO002670	37	0	49	
MYCO002673	740	1626	51	
MYCO002676	38	0	27	
MYCO002678	575	0	52	
MYCO002682	145	0	75	
MYCO002696	169	0	47	
MYCO002697	17	0	21	
MYCO002699	0	0	13	
MYCO002702	15	0	50	
MYCO002703	222	0	56	
MYCO002708	7	0	18	
MYCO002710	119	0	42	
MYCO002711	46	0	34	
MYCO002714	46	0	45	
MYCO002715	836	0	69	
MYCO002720	25	0	51	
MYCO002724	69	0	77	
MYCO002725	167	0	71	
MYCO002726	90	0	40	
MYCO002727	337	0	54	
MYCO002731	719	0	56	
MYCO002733	1470	0	69	
MYCO002744	192	0	41	
MYCO002748	608	0	124	
MYCO002750	125	0	41	
MYCO002753	19	0	52	
MYCO002754	61	0	31	
MYCO002764	119	0	57	
MYCO002773	34	0	40	
MYCO002782	481	0	66	
MYCO002783	216	0	85	
MYCO002788	707	0	23	
MYCO002794	38	0	38	
MYCO002795	127	0	50	
MYCO002828	2890	777	54	
MYCO002838	125	0	28	
MYCO002839	2442	0	98	
MYCO002841	39	0	59	
MYCO002846	19	0	61	
MYCO002847	152	0	57	
MYCO002861	32	0	38	
MYCO002864	74	0	64	
MYCO002868	18	0	42	
MYCO002870	147	0	47	
MYCO002882	14	0	32	
MYCO002883	14	0	36	
MYCO002889	133	0	30	
MYCO002894	818	0	35	
MYCO002901	5	0	10	
MYCO002902	367	0	41	
MYCO002915	123	0	60	
MYCO002916	501	0	60	
MYCO002917	1013	0	75	
MYCO002918	397	0	120	
MYCO002919	10	0	16	
MYCO002921	220	0	67	
MYCO002927	35	0	36	
MYCO002965	4	0	15	
MYCO002967	418	0	106	
MYCO002976	108	0	39	
MYCO002981	280	0	61	
MYCO002982	41	0	51	
MYCO002984	91	0	75	
MYCO002988	160	0	48	
MYCO002992	191	0	72	
MYCO002993	15	0	36	
MYCO002995	239	0	54	
MYCO002996	413	0	75	
MYCO003001	31	0	41	
MYCO003003	296	0	79	
MYCO003006	222	0	46	
MYCO003009	33	0	70	
MYCO003010	591	0	44	
MYCO003011	1140	0	61	
MYCO003014	603	0	95	
MYCO003024	293	0	61	
MYCO003025	181	0	56	
MYCO003027	50	0	57	
MYCO003028	815	0	42	
MYCO003029	30	0	32	
MYCO003031	356	0	75	
MYCO003032	636	0	46	
MYCO003034	30	0	38	
MYCO003038	16	0	43	
MYCO003042	117	0	50	
MYCO003043	24	0	63	
MYCO003045	13	0	44	
MYCO003048	28	0	48	
MYCO003049	168	0	84	
MYCO003051	56	0	63	
MYCO003052	28	0	16	
MYCO003053	8	0	9	
MYCO003054	221	0	39	
MYCO003057	27	0	44	
MYCO003085	377	0	49	
MYCO003100	14	0	23	
MYCO003101	38	0	33	
MYCO003102	6	0	32	
MYCO003105	286	0	55	
MYCO003117	101	6	47	
MYCO003118	1269	25	13	
MYCO003139	31	0	75	
MYCO003140	31	0	69	
MYCO003193	100	0	144	
MYCO003194	8	0	39	
MYCO003195	505	0	79	
MYCO003197	43	0	64	
MYCO003198	462	0	83	
MYCO003205	68	0	39	
MYCO003206	41	0	68	
MYCO003207	24	0	44	
MYCO003208	84	0	32	
MYCO003211	502	0	93	
MYCO003213	26	0	48	
MYCO003214	43	0	41	
MYCO003219	9	0	8	
MYCO003220	37	0	60	
MYCO003221	0	0	12	
MYCO003223	6	0	34	
MYCO003228	608	0	48	
MYCO003229	38	0	82	
MYCO003240	684	0	106	
MYCO003241	290	0	32	
MYCO003245	27	0	67	
MYCO003246	19	0	19	
MYCO003248	73	0	83	
MYCO003252	310	0	63	
MYCO003255	173	0	46	
MYCO003257	312	0	58	
MYCO003258	428	0	24	
MYCO003261	24	0	48	
MYCO003262	370	0	56	
MYCO003264	28	0	38	
MYCO003265	158	0	46	
MYCO003267	431	0	51	
MYCO003274	11	0	53	
MYCO003275	202	0	28	
MYCO003276	168	0	59	
MYCO003277	13	0	32	
MYCO003280	53	0	66	
MYCO003285	211	0	67	
MYCO003290	38	0	50	
MYCO003296	1919	0	224	
MYCO003302	123	0	66	
MYCO003303	6336	0	2	
MYCO003304	70	0	16	
MYCO003305	123	0	48	
MYCO003306	395	0	62	
MYCO003313	43	0	31	
MYCO003317	26	0	29	
MYCO003318	334	0	68	
MYCO003319	85	0	44	
MYCO003328	484	0	61	
MYCO003329	76	0	76	
MYCO003330	639	0	63	
MYCO003336	19	0	41	
MYCO003340	33	0	52	
MYCO003341	841	0	57	
MYCO003356	39	0	37	
MYCO003392	65	4881	21	
MYCO003396	117	0	63	
MYCO003409	174	0	66	
MYCO003410	1119	0	48	
MYCO003411	282	0	80	
MYCO003412	14	0	20	
MYCO003417	19	3660	51	
MYCO003418	4	0	12	
MYCO003419	267	0	45	
MYCO003422	7	0	22	
MYCO003432	50	0	56	
MYCO003433	2268	0	50	
MYCO003436	1580	0	71	
MYCO003441	695	0	67	
MYCO003455	306	0	38	
MYCO003457	29	0	53	
MYCO003462	9	0	14	
MYCO003464	21	0	44	
MYCO003490	82	0	77	
MYCO003500	30	0	41	
MYCO003501	47	0	34	
MYCO003504	49	0	59	
MYCO003520	82	0	62	
MYCO003570	23	0	40	
MYCO003571	77	0	49	
MYCO003579	919	0	66	
MYCO003580	130	0	48	
MYCO003583	6	0	24	
MYCO003589	1494	0	45	
MYCO003592	12	0	17	
MYCO003596	496	0	109	
MYCO003598	54	0	56	
MYCO003600	58	0	35	
MYCO003601	49	0	23	
MYCO003609	8	0	18	
MYCO003610	619	0	90	
MYCO003624	18	0	44	
MYCO003628	30	0	29	
MYCO003644	346	0	67	
MYCO003646	953	0	120	
MYCO003647	99	0	30	
MYCO003648	11	0	33	
MYCO003668	15	0	35	
MYCO003670	329	0	49	
MYCO003674	16	0	36	
MYCO003676	12	0	28	
MYCO003677	89	0	46	
MYCO003679	33	0	61	
MYCO003680	156	0	53	
MYCO003682	216	0	110	
MYCO003683	116	0	53	
MYCO003684	95	0	36	
MYCO003695	49	0	60	
MYCO003696	259	0	107	
MYCO003705	12	0	41	
MYCO003707	189	0	52	
MYCO003708	189	0	50	
MYCO003709	110	0	55	
MYCO003710	2531	0	59	
MYCO003711	63	0	61	
MYCO003712	838	0	55	
MYCO003713	65	0	26	
MYCO003715	9	0	23	
MYCO003717	8	0	39	
MYCO003718	6	0	18	
MYCO003719	38	0	67	
MYCO003720	227	0	72	
MYCO003721	548	0	88	
MYCO003722	28	0	74	
MYCO003765	709	0	49	
MYCO003774	32	0	57	
MYCO003775	97	0	79	
MYCO003777	381	0	53	
MYCO003778	67	0	70	
MYCO003780	599	0	31	
MYCO003781	14	0	34	
MYCO003782	63	0	48	
MYCO003783	62	0	40	
MYCO003790	36	0	70	
MYCO003791	73	0	55	
MYCO003793	1061	0	188	
MYCO003794	347	0	216	
MYCO003795	302	0	297	
MYCO003799	31	0	79	
MYCO003801	67	0	78	
MYCO003802	126	0	53	
MYCO003804	66	0	56	
MYCO003806	25	0	90	
MYCO003808	396	0	77	
MYCO003809	12	0	50	
MYCO003816	469	0	50	
MYCO003834	190	0	63	
MYCO003835	838	0	76	
MYCO003842	167	0	78	
MYCO003847	2397	0	28	
MYCO003849	15	0	22	
MYCO003858	67	0	61	
MYCO003859	644	0	208	
MYCO003907	64	0	106	
MYCO003908	238	0	52	
MYCO003913	119	0	92	
MYCO003915	16	0	98	
MYCO003917	29	0	100	
MYCO003918	19	0	100	
MYCO003920	16	0	53	
MYCO003921	29	0	100	
MYCO013678	5	0	17	
MYCO000002	73	0	98	
MYCO000003	65	0	91	
MYCO000004	21	0	76	
MYCO000007	688	0	123	
MYCO000008	35	0	55	
MYCO000010	25	0	82	
MYCO000012	53	0	82	
MYCO000014	23	0	132	
MYCO000018	378	0	106	
MYCO000020	325	0	155	
MYCO000021	861	0	71	
MYCO000022	84	0	48	
MYCO000023	57	0	68	
MYCO000024	1968	0	65	
MYCO000025	693	0	44	
MYCO000026	208	0	109	
MYCO000027	35	0	19	
MYCO000028	20	0	26	
MYCO000029	481	0	104	
MYCO000030	1244	0	31	
MYCO000031	59	0	20	
MYCO000032	1938	0	138	
MYCO000033	24	0	15	
MYCO000034	15	0	29	
MYCO000035	101	0	154	
MYCO000036	137	0	64	
MYCO000037	87	0	95	
MYCO000039	278	0	32	
MYCO000040	98	0	75	
MYCO000041	578	0	194	
MYCO000042	427	0	85	
MYCO000043	55	0	57	
MYCO000044	796	0	55	
MYCO000045	2824	0	63	
MYCO000048	42	0	80	
MYCO000052	190	27	55	
MYCO000057	27	3802	64	
MYCO000058	104	0	158	
MYCO000059	30	0	58	
MYCO000060	16	0	60	
MYCO000061	1482	0	20	
MYCO000062	342	0	102	
MYCO000063	470	0	131	
MYCO000064	2637	0	168	
MYCO000065	15	0	16	
MYCO000067	24	0	42	
MYCO000069	145	0	84	
MYCO000070	35	3699	54	
MYCO000071	1772	0	72	
MYCO000072	1514	0	56	
MYCO000073	50	2713	57	
MYCO000074	2474	0	76	
MYCO000075	312	0	77	
MYCO000076	22	0	28	
MYCO000077	65	0	61	
MYCO000078	75	0	30	
MYCO000079	102	0	44	
MYCO000080	123	0	47	
MYCO000081	10	0	33	
MYCO000082	1681	0	31	
MYCO000083	2308	0	65	
MYCO000084	51	0	55	
MYCO000085	409	0	47	
MYCO000086	516	0	87	
MYCO000087	451	0	97	
MYCO000088	41	0	53	
MYCO000089	68	0	43	
MYCO000090	92	0	60	
MYCO000091	102	0	43	
MYCO000092	366	0	129	
MYCO000093	190	0	65	
MYCO000094	6170	88	42	
MYCO000095	2739	0	196	
MYCO000096	707	0	100	
MYCO000097	15	0	33	
MYCO000098	13	0	31	
MYCO000099	1807	0	77	
MYCO000100	9	0	9	
MYCO000101	260	0	408	
MYCO000102	155	0	129	
MYCO000103	273	0	135	
MYCO000104	2060	0	94	
MYCO000106	155	0	54	
MYCO000107	6336	0	6	
MYCO000108	20	0	15	
MYCO000109	2030	0	77	
MYCO000110	28	0	46	
MYCO000111	233	0	111	
MYCO000112	49	0	84	
MYCO000113	352	0	61	
MYCO000114	272	0	42	
MYCO000115	843	0	80	
MYCO000116	32	0	50	
MYCO000117	25	0	58	
MYCO000118	219	0	123	
MYCO000119	172	0	97	
MYCO000120	158	0	145	
MYCO000121	212	0	32	
MYCO000122	27	0	21	
MYCO000123	8	0	20	
MYCO000124	6226	0	6	
MYCO000125	363	0	64	
MYCO000126	62	0	113	
MYCO000127	61	0	67	
MYCO000128	62	0	39	
MYCO000130	9	0	45	
MYCO000131	51	0	76	
MYCO000132	272	0	56	
MYCO000133	740	0	50	
MYCO000134	2205	0	34	
MYCO000135	16	0	31	
MYCO000136	653	0	104	
MYCO000137	715	0	37	
MYCO000138	663	0	33	
MYCO000139	66	0	56	
MYCO000140	19	0	25	
MYCO000141	17	0	31	
MYCO000142	989	0	64	
MYCO000143	387	0	105	
MYCO000144	431	0	46	
MYCO000145	302	0	74	
MYCO000146	1061	0	65	
MYCO000147	228	0	112	
MYCO000148	65	0	44	
MYCO000149	1143	0	55	
MYCO000150	45	0	20	
MYCO000151	466	0	122	
MYCO000152	149	0	120	
MYCO000153	117	0	48	
MYCO000154	73	0	55	
MYCO000155	187	0	58	
MYCO000156	8	0	18	
MYCO000157	481	0	74	
MYCO000158	17	0	39	
MYCO000159	521	0	100	
MYCO000160	64	0	110	
MYCO000161	194	0	86	
MYCO000162	360	0	74	
MYCO000163	7	0	37	
MYCO000164	15	0	27	
MYCO000165	3166	0	17	
MYCO000166	112	0	108	
MYCO000167	13	3188	30	
MYCO000168	92	0	61	
MYCO000169	187	0	98	
MYCO000170	17	0	48	
MYCO000171	1672	0	89	
MYCO000172	270	0	103	
MYCO000173	19	0	63	
MYCO000174	118	0	91	
MYCO000175	96	0	60	
MYCO000176	256	0	63	
MYCO000177	3	0	26	
MYCO000178	35	0	47	
MYCO000179	378	0	74	
MYCO000180	770	0	92	
MYCO000181	16	0	41	
MYCO000182	473	0	83	
MYCO000185	131	0	24	
MYCO000186	349	0	122	
MYCO000187	111	0	50	
MYCO000188	25	0	31	
MYCO000190	1	0	16	
MYCO000191	647	0	68	
MYCO000192	1491	0	59	
MYCO000193	62	0	129	
MYCO000194	504	0	226	
MYCO000195	1013	0	37	
MYCO000196	102	0	28	
MYCO000197	6391	0	3	
MYCO000199	10	0	33	
MYCO000200	105	0	34	
MYCO000201	498	0	26	
MYCO000202	231	0	159	
MYCO000203	284	0	25	
MYCO000205	806	0	53	
MYCO000206	412	0	129	
MYCO000208	40	0	33	
MYCO000209	488	0	68	
MYCO000210	579	0	74	
MYCO000212	83	0	59	
MYCO000213	39	0	73	
MYCO000214	102	0	103	
