GbGDiv simplified results table from 'accumulate-19.txt' records table.
Isolate records read from table: 4864

Locus	Missing	Paralogous	CountNuc
MYCO000274	315	0	42	
MYCO000321	12	0	26	
MYCO000322	62	0	53	
MYCO000334	6	0	30	
MYCO000337	46	0	49	
MYCO000350	84	0	57	
MYCO000352	504	0	47	
MYCO000357	17	0	50	
MYCO000360	168	0	26	
MYCO000383	903	0	28	
MYCO000384	615	0	92	
MYCO000407	220	0	53	
MYCO000410	151	0	98	
MYCO000411	129	0	41	
MYCO000414	1009	0	31	
MYCO000415	1061	0	43	
MYCO000417	344	1207	31	
MYCO000423	31	0	50	
MYCO000429	13	0	31	
MYCO000432	15	0	29	
MYCO000433	31	0	45	
MYCO000439	184	0	48	
MYCO000440	55	0	55	
MYCO000462	12	0	40	
MYCO000465	44	0	74	
MYCO000466	22	0	29	
MYCO000467	20	0	43	
MYCO000468	39	0	36	
MYCO000472	12	0	30	
MYCO000475	114	0	33	
MYCO000483	56	0	51	
MYCO000484	51	0	36	
MYCO000486	292	0	63	
MYCO000489	710	0	26	
MYCO000490	62	0	40	
MYCO000491	7	0	19	
MYCO000495	13	0	41	
MYCO000496	60	0	40	
MYCO000498	88	0	44	
MYCO000501	25	0	42	
MYCO000502	41	0	38	
MYCO000505	1164	0	35	
MYCO000509	110	0	64	
MYCO000510	87	0	36	
MYCO000512	107	0	34	
MYCO000524	397	0	55	
MYCO000527	149	0	36	
MYCO000528	746	0	55	
MYCO000529	177	0	52	
MYCO000548	34	0	33	
MYCO000551	167	0	86	
MYCO000553	469	0	39	
MYCO000555	452	0	48	
MYCO000557	57	0	65	
MYCO000558	235	0	26	
MYCO000562	24	0	47	
MYCO000563	105	0	41	
MYCO000564	57	0	55	
MYCO000566	15	0	21	
MYCO000636	9	0	20	
MYCO000639	192	0	24	
MYCO000647	183	0	59	
MYCO000655	29	0	48	
MYCO000667	237	0	255	
MYCO000668	196	0	245	
MYCO000672	208	0	83	
MYCO000684	71	0	86	
MYCO000685	18	0	31	
MYCO000693	456	0	47	
MYCO000696	82	0	65	
MYCO000732	12	0	54	
MYCO000733	10	0	20	
MYCO000734	509	0	28	
MYCO000757	11	0	27	
MYCO000758	131	0	145	
MYCO000772	155	0	54	
MYCO000777	58	0	40	
MYCO000780	17	0	36	
MYCO000782	4749	0	5	
MYCO000788	141	0	24	
MYCO000803	114	0	84	
MYCO000808	90	0	66	
MYCO000809	8	0	39	
MYCO000810	5	0	8	
MYCO000814	972	20	13	
MYCO000815	66	6	41	
MYCO000820	15	0	27	
MYCO000821	29	0	19	
MYCO000823	103	0	52	
MYCO000824	9	0	23	
MYCO000859	72	0	73	
MYCO000860	298	0	98	
MYCO000861	46	0	63	
MYCO000871	15	0	14	
MYCO000876	8	0	66	
MYCO000884	17	0	48	
MYCO000885	64	0	35	
MYCO000886	1125	0	71	
MYCO000889	959	0	53	
MYCO000896	64	0	56	
MYCO000902	42	0	31	
MYCO000903	9	0	13	
MYCO000906	1248	0	51	
MYCO000926	25	0	66	
MYCO000927	215	0	37	
MYCO000929	430	0	31	
MYCO000946	54	0	71	
MYCO000949	205	0	99	
MYCO000951	44	0	50	
MYCO000952	90	0	43	
MYCO000953	348	0	51	
MYCO000957	513	0	56	
MYCO000981	51	0	31	
MYCO000983	605	0	62	
MYCO000993	149	0	31	
MYCO000994	322	0	55	
MYCO000995	21	0	30	
MYCO001001	44	0	61	
MYCO001002	73	0	69	
MYCO001007	15	0	61	
MYCO001008	283	0	37	
MYCO001009	243	0	41	
MYCO001010	106	0	48	
MYCO001011	42	0	32	
MYCO001013	57	0	60	
MYCO001014	38	0	35	
MYCO001015	34	0	29	
MYCO001017	7	0	31	
MYCO001018	57	0	67	
MYCO001020	556	0	162	
MYCO001022	231	0	33	
MYCO001023	173	0	52	
MYCO001026	319	0	40	
MYCO001070	30	0	23	
MYCO001071	22	0	57	
MYCO001072	5	0	32	
MYCO001077	79	0	63	
MYCO001079	89	0	39	
MYCO001080	263	0	18	
MYCO001082	45	0	32	
MYCO001086	69	0	40	
MYCO001092	123	0	34	
MYCO001094	84	0	24	
MYCO001095	119	0	49	
MYCO001098	89	0	43	
MYCO001099	300	0	42	
MYCO001108	95	0	50	
MYCO001110	18	0	34	
MYCO001112	627	0	42	
MYCO001165	228	0	85	
MYCO001173	284	0	98	
MYCO001177	17	0	8	
MYCO001178	179	0	55	
MYCO001193	465	0	49	
MYCO001201	279	0	41	
MYCO001202	229	0	36	
MYCO001207	338	0	45	
MYCO001208	34	0	32	
MYCO001213	231	0	58	
MYCO001220	286	0	20	
MYCO001221	6	0	31	
MYCO001223	783	0	69	
MYCO001229	145	0	51	
MYCO001238	57	0	36	
MYCO001239	19	0	48	
MYCO001245	101	0	47	
MYCO001248	549	0	142	
MYCO001253	216	0	81	
MYCO001272	366	0	69	
MYCO001273	24	0	77	
MYCO001277	527	0	43	
MYCO001292	41	0	68	
MYCO001293	64	0	49	
MYCO001294	88	0	51	
MYCO001295	70	0	43	
MYCO001297	406	0	61	
MYCO001299	48	0	31	
MYCO001302	15	0	35	
MYCO001305	9	0	9	
MYCO001308	81	0	51	
MYCO001309	17	0	40	
MYCO001310	24	0	43	
MYCO001311	18	0	24	
MYCO001315	28	0	38	
MYCO001321	76	0	30	
MYCO001323	104	0	54	
MYCO001326	65	0	87	
MYCO001327	90	0	73	
MYCO001328	171	0	112	
MYCO001338	132	0	31	
MYCO001340	64	0	28	
MYCO001380	60	0	34	
MYCO001381	513	0	49	
MYCO001383	46	0	44	
MYCO001384	459	0	157	
MYCO001385	758	0	38	
MYCO001388	6	0	26	
MYCO001390	2	0	14	
MYCO001391	859	0	57	
MYCO001392	475	0	66	
MYCO001402	1978	0	65	
MYCO001407	666	0	74	
MYCO001408	164	0	30	
MYCO001410	15	0	57	
MYCO001412	23	0	29	
MYCO001415	28	0	46	
MYCO001416	9	0	20	
MYCO001420	36	0	69	
MYCO001421	29	0	40	
MYCO001436	11	0	45	
MYCO001437	57	0	47	
MYCO001438	27	0	32	
MYCO001440	27	0	13	
MYCO001445	313	0	34	
MYCO001447	571	0	90	
MYCO001448	61	0	49	
MYCO001449	249	0	81	
MYCO001451	98	0	40	
MYCO001457	11	0	30	
MYCO001458	26	0	40	
MYCO001462	66	0	58	
MYCO001463	21	0	27	
MYCO001464	259	0	49	
MYCO001465	19	0	15	
MYCO001466	10	0	9	
MYCO001467	95	2481	60	
MYCO001473	50	0	52	
MYCO001474	158	0	18	
MYCO001475	28	0	85	
MYCO001479	109	0	46	
MYCO001480	149	0	42	
MYCO001481	29	0	40	
MYCO001483	130	0	22	
MYCO001484	37	0	38	
MYCO001485	150	0	33	
MYCO001493	773	0	73	
MYCO001536	168	0	127	
MYCO001540	35	0	52	
MYCO001547	176	0	111	
MYCO001557	816	0	57	
MYCO001559	1063	0	60	
MYCO001564	59	0	86	
MYCO001568	301	0	52	
MYCO001569	920	0	33	
MYCO001589	20	0	35	
MYCO001593	6	0	28	
MYCO001594	64	0	50	
MYCO001595	529	0	64	
MYCO001599	449	0	52	
MYCO001600	10	0	46	
MYCO001601	2	0	26	
MYCO001603	13	0	34	
MYCO001605	22	0	32	
MYCO001609	110	0	71	
MYCO001611	87	0	27	
MYCO001612	13	0	58	
MYCO001617	64	0	62	
MYCO001626	27	0	26	
MYCO001627	148	0	37	
MYCO001629	173	0	122	
MYCO001633	628	0	93	
MYCO001638	226	0	119	
MYCO001641	4864	0	0	
MYCO001649	378	0	41	
MYCO001652	278	0	41	
MYCO001653	848	0	39	
MYCO001654	134	0	29	
MYCO001655	536	0	52	
MYCO001656	400	0	37	
MYCO001657	447	0	18	
MYCO001658	149	0	54	
MYCO001659	451	0	51	
MYCO001689	18	0	44	
MYCO001694	176	0	40	
MYCO001695	6	0	39	
MYCO001697	9	0	32	
MYCO001699	28	0	99	
MYCO001701	78	0	28	
MYCO001708	26	0	30	
MYCO001709	8	0	44	
MYCO001711	6	0	36	
MYCO001712	35	0	31	
MYCO001713	224	0	58	
MYCO001821	52	0	97	
MYCO001827	9	0	21	
MYCO001829	53	0	21	
MYCO001830	27	0	63	
MYCO001832	141	0	121	
MYCO001837	126	0	97	
MYCO001842	97	0	75	
MYCO001843	124	0	69	
MYCO001844	71	0	81	
MYCO001854	56	0	64	
MYCO001886	103	0	51	
MYCO001894	214	0	62	
MYCO001981	22	0	29	
MYCO002050	6	0	13	
MYCO002089	365	0	59	
MYCO002090	4756	0	10	
MYCO002092	584	0	121	
MYCO002093	53	0	33	
MYCO002096	34	0	49	
MYCO002097	108	0	43	
MYCO002109	18	0	32	
MYCO002110	58	0	39	
MYCO002111	138	0	10	
MYCO002112	2121	0	55	
MYCO002115	48	0	76	
MYCO002118	19	0	25	
MYCO002119	35	0	45	
MYCO002121	68	0	29	
MYCO002122	5	0	14	
MYCO002125	45	0	30	
MYCO002130	610	0	38	
MYCO002134	30	0	22	
MYCO002139	101	0	45	
MYCO002140	2	0	25	
MYCO002141	84	0	65	
MYCO002145	71	0	31	
MYCO002150	302	0	33	
MYCO002151	327	0	28	
MYCO002153	927	0	62	
MYCO002154	1024	0	37	
MYCO002155	794	0	94	
MYCO002156	24	0	49	
MYCO002157	2116	0	52	
MYCO002163	212	0	73	
MYCO002166	19	0	13	
MYCO002170	580	0	30	
MYCO002176	128	0	50	
MYCO002178	28	0	35	
MYCO002179	100	0	16	
MYCO002182	37	0	28	
MYCO002186	5	0	14	
MYCO002187	1373	0	68	
MYCO002188	56	0	57	
MYCO002192	151	0	42	
MYCO002193	8	0	21	
MYCO002194	44	0	41	
MYCO002195	28	0	51	
MYCO002196	24	0	69	
MYCO002199	3	0	19	
MYCO002200	31	0	45	
MYCO002201	208	0	66	
MYCO002202	217	0	44	
MYCO002210	100	0	46	
MYCO002211	145	0	56	
MYCO002213	261	0	82	
MYCO002216	48	0	53	
MYCO002217	263	0	38	
MYCO002218	214	0	48	
MYCO002219	160	0	29	
MYCO002220	36	0	57	
MYCO002221	1078	0	98	
MYCO002222	53	0	53	
MYCO002225	155	0	44	
MYCO002228	72	0	49	
MYCO002230	322	0	46	
MYCO002235	87	0	44	
MYCO002239	3	0	21	
MYCO002241	603	0	74	
MYCO002242	218	0	39	
MYCO002243	518	0	36	
MYCO002244	6	0	7	
MYCO002245	88	0	47	
MYCO002246	58	0	45	
MYCO002247	211	0	49	
MYCO002257	54	0	40	
MYCO002259	246	0	44	
MYCO002315	844	0	66	
MYCO002343	238	0	71	
MYCO002344	753	0	43	
MYCO002357	16	0	34	
MYCO002361	14	0	27	
MYCO002362	146	0	28	
MYCO002364	12	0	36	
MYCO002366	18	0	64	
MYCO002367	8	0	20	
MYCO002368	52	0	45	
MYCO002373	78	0	45	
MYCO002374	161	0	53	
MYCO002399	74	0	37	
MYCO002400	56	0	53	
MYCO002402	80	0	105	
MYCO002404	41	0	83	
MYCO002409	21	0	34	
MYCO002410	11	0	29	
MYCO002411	119	0	65	
MYCO002413	177	0	39	
MYCO002420	209	0	25	
MYCO002421	2	0	16	
MYCO002425	397	0	43	
MYCO002426	1374	0	49	
MYCO002427	422	0	51	
MYCO002439	745	0	35	
MYCO002440	125	0	68	
MYCO002445	32	0	14	
MYCO002447	94	0	67	
MYCO002448	211	0	105	
MYCO002454	33	0	48	
MYCO002455	85	0	62	
MYCO002457	33	0	37	
MYCO002460	7	0	18	
MYCO002461	11	0	25	
MYCO002462	309	0	49	
MYCO002465	76	0	20	
MYCO002466	48	0	26	
MYCO002467	117	0	110	
MYCO002470	10	0	25	
MYCO002477	31	0	59	
MYCO002500	16	0	49	
MYCO002502	63	0	68	
MYCO002509	17	0	45	
MYCO002511	19	0	21	
MYCO002518	573	0	46	
MYCO002521	2	0	23	
MYCO002523	48	0	11	
MYCO002524	1408	0	275	
MYCO002533	20	0	22	
MYCO002534	5	0	21	
MYCO002538	265	0	47	
MYCO002540	1073	0	51	
MYCO002555	86	0	82	
MYCO002559	428	0	43	
MYCO002568	63	0	44	
MYCO002572	175	0	68	
MYCO002575	76	0	44	
MYCO002580	224	0	41	
MYCO002582	42	0	37	
MYCO002583	134	0	82	
MYCO002587	741	0	71	
MYCO002589	154	0	57	
MYCO002592	210	0	36	
MYCO002593	105	0	26	
MYCO002594	3	0	17	
MYCO002603	12	0	29	
MYCO002606	45	0	32	
MYCO002610	120	0	44	
MYCO002611	95	0	49	
MYCO002612	8	0	29	
MYCO002613	9	0	17	
MYCO002614	89	0	62	
MYCO002670	30	0	39	
MYCO002673	564	1234	46	
MYCO002676	29	0	18	
MYCO002678	430	0	45	
MYCO002682	105	0	67	
MYCO002696	133	0	40	
MYCO002697	11	0	17	
MYCO002699	0	0	12	
MYCO002702	12	0	43	
MYCO002703	180	0	51	
MYCO002708	4	0	13	
MYCO002710	89	0	37	
MYCO002711	36	0	31	
MYCO002714	38	0	44	
MYCO002715	632	0	55	
MYCO002720	18	0	43	
MYCO002724	55	0	68	
MYCO002725	132	0	57	
MYCO002726	69	0	32	
MYCO002727	262	0	46	
MYCO002731	544	0	48	
MYCO002733	1123	0	56	
MYCO002744	142	0	35	
MYCO002748	458	0	112	
MYCO002750	96	0	40	
MYCO002753	15	0	46	
MYCO002754	41	0	29	
MYCO002764	91	0	47	
MYCO002773	29	0	30	
MYCO002782	364	0	58	
MYCO002783	165	0	73	
MYCO002788	528	0	18	
MYCO002794	26	0	34	
MYCO002795	94	0	42	
MYCO002828	2205	572	46	
MYCO002838	93	0	22	
MYCO002839	1859	0	87	
MYCO002841	32	0	54	
MYCO002846	12	0	54	
MYCO002847	117	0	48	
MYCO002861	24	0	31	
MYCO002864	57	0	54	
MYCO002868	15	0	38	
MYCO002870	113	0	39	
MYCO002882	11	0	29	
MYCO002883	6	0	33	
MYCO002889	104	0	29	
MYCO002894	621	0	30	
MYCO002901	4	0	9	
MYCO002902	273	0	33	
MYCO002915	93	0	51	
MYCO002916	383	0	50	
MYCO002917	769	0	67	
MYCO002918	303	0	104	
MYCO002919	5	0	13	
MYCO002921	163	0	54	
MYCO002927	29	0	33	
MYCO002965	4	0	12	
MYCO002967	325	0	91	
MYCO002976	82	0	32	
MYCO002981	210	0	51	
MYCO002982	32	0	46	
MYCO002984	65	0	59	
MYCO002988	126	0	40	
MYCO002992	152	0	66	
MYCO002993	12	0	34	
MYCO002995	173	0	46	
MYCO002996	317	0	66	
MYCO003001	23	0	35	
MYCO003003	223	0	65	
MYCO003006	173	0	39	
MYCO003009	24	0	61	
MYCO003010	445	0	36	
MYCO003011	871	0	51	
MYCO003014	452	0	81	
MYCO003024	213	0	55	
MYCO003025	142	0	45	
MYCO003027	44	0	46	
MYCO003028	615	0	38	
MYCO003029	23	0	28	
MYCO003031	270	0	63	
MYCO003032	484	0	38	
MYCO003034	21	0	31	
MYCO003038	12	0	37	
MYCO003042	88	0	42	
MYCO003043	14	0	54	
MYCO003045	6	0	40	
MYCO003048	21	0	39	
MYCO003049	117	0	73	
MYCO003051	39	0	55	
MYCO003052	23	0	14	
MYCO003053	5	0	9	
MYCO003054	163	0	34	
MYCO003057	20	0	36	
MYCO003085	266	0	42	
MYCO003100	12	0	21	
MYCO003101	30	0	29	
MYCO003102	4	0	30	
MYCO003105	222	0	48	
MYCO003117	66	6	41	
MYCO003118	972	20	13	
MYCO003139	25	0	67	
MYCO003140	25	0	62	
MYCO003193	85	0	122	
MYCO003194	5	0	34	
MYCO003195	382	0	70	
MYCO003197	33	0	53	
MYCO003198	344	0	73	
MYCO003205	50	0	31	
MYCO003206	30	0	58	
MYCO003207	21	0	38	
MYCO003208	63	0	26	
MYCO003211	379	0	76	
MYCO003213	17	0	42	
MYCO003214	33	0	38	
MYCO003219	8	0	7	
MYCO003220	29	0	54	
MYCO003221	0	0	12	
MYCO003223	5	0	27	
MYCO003228	459	0	46	
MYCO003229	31	0	74	
MYCO003240	519	0	91	
MYCO003241	224	0	28	
MYCO003245	22	0	58	
MYCO003246	15	0	18	
MYCO003248	54	0	68	
MYCO003252	228	0	49	
MYCO003255	133	0	41	
MYCO003257	245	0	50	
MYCO003258	323	0	19	
MYCO003261	19	0	44	
MYCO003262	281	0	48	
MYCO003264	22	0	32	
MYCO003265	122	0	38	
MYCO003267	333	0	42	
MYCO003274	9	0	48	
MYCO003275	146	0	26	
MYCO003276	129	0	50	
MYCO003277	9	0	29	
MYCO003280	40	0	55	
MYCO003285	156	0	62	
MYCO003290	27	0	46	
MYCO003296	1453	0	188	
MYCO003302	95	0	52	
MYCO003303	4819	0	2	
MYCO003304	53	0	12	
MYCO003305	94	0	41	
MYCO003306	306	0	53	
MYCO003313	31	0	28	
MYCO003317	20	0	27	
MYCO003318	252	0	59	
MYCO003319	60	0	41	
MYCO003328	374	0	52	
MYCO003329	58	0	69	
MYCO003330	488	0	52	
MYCO003336	17	0	33	
MYCO003340	27	0	48	
MYCO003341	636	0	54	
MYCO003356	27	0	34	
MYCO003392	51	3704	20	
MYCO003396	92	0	59	
MYCO003409	132	0	57	
MYCO003410	843	0	43	
MYCO003411	218	0	68	
MYCO003412	12	0	19	
MYCO003417	16	2782	46	
MYCO003418	1	0	10	
MYCO003419	198	0	40	
MYCO003422	5	0	21	
MYCO003432	43	0	44	
MYCO003433	1729	0	39	
MYCO003436	1206	0	60	
MYCO003441	537	0	62	
MYCO003455	227	0	35	
MYCO003457	19	0	48	
MYCO003462	8	0	12	
MYCO003464	16	0	41	
MYCO003490	61	0	65	
MYCO003500	23	0	38	
MYCO003501	33	0	29	
MYCO003504	38	0	50	
MYCO003520	53	0	55	
MYCO003570	19	0	33	
MYCO003571	61	0	41	
MYCO003579	699	0	51	
MYCO003580	100	0	41	
MYCO003583	4	0	17	
MYCO003589	1130	0	31	
MYCO003592	9	0	16	
MYCO003596	382	0	94	
MYCO003598	41	0	50	
MYCO003600	39	0	32	
MYCO003601	35	0	20	
MYCO003609	5	0	17	
MYCO003610	475	0	83	
MYCO003624	12	0	39	
MYCO003628	22	0	24	
MYCO003644	262	0	63	
MYCO003646	733	0	108	
MYCO003647	72	0	24	
MYCO003648	8	0	29	
MYCO003668	11	0	27	
MYCO003670	255	0	42	
MYCO003674	12	0	34	
MYCO003676	11	0	24	
MYCO003677	65	0	40	
MYCO003679	25	0	52	
MYCO003680	120	0	46	
MYCO003682	162	0	90	
MYCO003683	91	0	47	
MYCO003684	75	0	30	
MYCO003695	40	0	53	
MYCO003696	204	0	90	
MYCO003705	9	0	31	
MYCO003707	145	0	47	
MYCO003708	150	0	49	
MYCO003709	98	0	43	
MYCO003710	1946	0	48	
MYCO003711	41	0	54	
MYCO003712	625	0	49	
MYCO003713	50	0	23	
MYCO003715	6	0	21	
MYCO003717	6	0	33	
MYCO003718	4	0	16	
MYCO003719	32	0	61	
MYCO003720	159	0	58	
MYCO003721	424	0	72	
MYCO003722	22	0	63	
MYCO003765	544	0	46	
MYCO003774	25	0	53	
MYCO003775	74	0	72	
MYCO003777	287	0	48	
MYCO003778	56	0	61	
MYCO003780	460	0	28	
MYCO003781	11	0	28	
MYCO003782	50	0	45	
MYCO003783	49	0	33	
MYCO003790	29	0	60	
MYCO003791	57	0	44	
MYCO003793	819	0	159	
MYCO003794	265	0	179	
MYCO003795	232	0	262	
MYCO003799	25	0	66	
MYCO003801	51	0	66	
MYCO003802	98	0	45	
MYCO003804	55	0	52	
MYCO003806	19	0	75	
MYCO003808	308	0	65	
MYCO003809	9	0	44	
MYCO003816	354	0	37	
MYCO003834	144	0	52	
MYCO003835	636	0	67	
MYCO003842	131	0	68	
MYCO003847	1842	0	24	
MYCO003849	8	0	20	
MYCO003858	53	0	52	
MYCO003859	491	0	189	
MYCO003907	45	0	90	
MYCO003908	185	0	46	
MYCO003913	88	0	79	
MYCO003915	14	0	87	
MYCO003917	22	0	90	
MYCO003918	16	0	89	
MYCO003920	13	0	46	
MYCO003921	23	0	88	
MYCO013678	3	0	15	
MYCO000002	55	0	91	
MYCO000003	53	0	77	
MYCO000004	15	0	64	
MYCO000007	521	0	103	
MYCO000008	25	0	46	
MYCO000010	19	0	68	
MYCO000012	39	0	73	
MYCO000014	16	0	118	
MYCO000018	288	0	92	
MYCO000020	246	0	131	
MYCO000021	681	0	65	
MYCO000022	52	0	42	
MYCO000023	46	0	61	
MYCO000024	1483	0	55	
MYCO000025	525	0	39	
MYCO000026	159	0	91	
MYCO000027	25	0	18	
MYCO000028	15	0	22	
MYCO000029	369	0	92	
MYCO000030	952	0	29	
MYCO000031	45	0	20	
MYCO000032	1487	0	121	
MYCO000033	18	0	12	
MYCO000034	12	0	26	
MYCO000035	71	0	136	
MYCO000036	107	0	58	
MYCO000037	64	0	83	
MYCO000039	211	0	27	
MYCO000040	78	0	57	
MYCO000041	442	0	175	
MYCO000042	335	0	78	
MYCO000043	40	0	51	
MYCO000044	602	0	50	
MYCO000045	2177	0	56	
MYCO000048	33	0	70	
MYCO000052	141	19	48	
MYCO000057	21	2901	57	
MYCO000058	80	0	142	
MYCO000059	23	0	54	
MYCO000060	12	0	52	
MYCO000061	1122	0	18	
MYCO000062	260	0	87	
MYCO000063	356	0	112	
MYCO000064	1993	0	142	
MYCO000065	13	0	15	
MYCO000067	20	0	36	
MYCO000069	117	0	69	
MYCO000070	26	2807	50	
MYCO000071	1344	0	56	
MYCO000072	1146	0	49	
MYCO000073	39	2059	52	
MYCO000074	1883	0	70	
MYCO000075	247	0	70	
MYCO000076	15	0	24	
MYCO000077	53	0	49	
MYCO000078	62	0	26	
MYCO000079	80	0	38	
MYCO000080	93	0	43	
MYCO000081	7	0	31	
MYCO000082	1247	0	28	
MYCO000083	1760	0	58	
MYCO000084	38	0	50	
MYCO000085	311	0	40	
MYCO000086	402	0	77	
MYCO000087	346	0	80	
MYCO000088	32	0	48	
MYCO000089	50	0	37	
MYCO000090	69	0	56	
MYCO000091	79	0	36	
MYCO000092	281	0	109	
MYCO000093	144	0	55	
MYCO000094	4699	67	38	
MYCO000095	2109	0	170	
MYCO000096	536	0	81	
MYCO000097	10	0	30	
MYCO000098	10	0	26	
MYCO000099	1385	0	71	
MYCO000100	7	0	8	
MYCO000101	204	0	344	
MYCO000102	122	0	111	
MYCO000103	203	0	116	
MYCO000104	1556	0	79	
MYCO000106	111	0	47	
MYCO000107	4818	0	6	
MYCO000108	16	0	14	
MYCO000109	1534	0	63	
MYCO000110	20	0	40	
MYCO000111	173	0	98	
MYCO000112	37	0	71	
MYCO000113	268	0	53	
MYCO000114	207	0	38	
MYCO000115	645	0	70	
MYCO000116	27	0	43	
MYCO000117	21	0	51	
MYCO000118	171	0	107	
MYCO000119	130	0	84	
MYCO000120	117	0	129	
MYCO000121	155	0	30	
MYCO000122	20	0	13	
MYCO000123	8	0	18	
MYCO000124	4738	0	5	
MYCO000125	275	0	55	
MYCO000126	49	0	94	
MYCO000127	39	0	58	
MYCO000128	52	0	32	
MYCO000130	8	0	39	
MYCO000131	41	0	64	
MYCO000132	211	0	52	
MYCO000133	574	0	45	
MYCO000134	1664	0	29	
MYCO000135	14	0	25	
MYCO000136	489	0	91	
MYCO000137	546	0	34	
MYCO000138	502	0	29	
MYCO000139	56	0	50	
MYCO000140	14	0	22	
MYCO000141	15	0	26	
MYCO000142	750	0	56	
MYCO000143	293	0	88	
MYCO000144	324	0	40	
MYCO000145	240	0	58	
MYCO000146	837	0	55	
MYCO000147	178	0	98	
MYCO000148	49	0	36	
MYCO000149	888	0	48	
MYCO000150	37	0	19	
MYCO000151	350	0	103	
MYCO000152	122	0	104	
MYCO000153	93	0	41	
MYCO000154	58	0	52	
MYCO000155	138	0	51	
MYCO000156	5	0	16	
MYCO000157	360	0	66	
MYCO000158	15	0	34	
MYCO000159	399	0	91	
MYCO000160	49	0	95	
MYCO000161	153	0	72	
MYCO000162	282	0	66	
MYCO000163	1	0	33	
MYCO000164	13	0	21	
MYCO000165	2424	0	13	
MYCO000166	81	0	89	
MYCO000167	12	2421	29	
MYCO000168	73	0	53	
MYCO000169	146	0	84	
MYCO000170	12	0	44	
MYCO000171	1266	0	77	
MYCO000172	211	0	86	
MYCO000173	17	0	57	
MYCO000174	93	0	81	
MYCO000175	73	0	50	
MYCO000176	194	0	56	
MYCO000177	3	0	24	
MYCO000178	25	0	43	
MYCO000179	287	0	63	
MYCO000180	569	0	81	
MYCO000181	13	0	36	
MYCO000182	363	0	73	
MYCO000185	109	0	21	
MYCO000186	268	0	102	
MYCO000187	81	0	41	
MYCO000188	18	0	28	
MYCO000190	1	0	15	
MYCO000191	492	0	60	
MYCO000192	1130	0	51	
MYCO000193	46	0	112	
MYCO000194	386	0	196	
MYCO000195	796	0	37	
MYCO000196	82	0	26	
MYCO000197	4862	0	2	
MYCO000199	8	0	30	
MYCO000200	78	0	32	
MYCO000201	371	0	24	
MYCO000202	170	0	138	
MYCO000203	220	0	22	
MYCO000205	635	0	49	
MYCO000206	314	0	114	
MYCO000208	29	0	28	
MYCO000209	365	0	56	
MYCO000210	439	0	59	
MYCO000212	70	0	54	
MYCO000213	32	0	61	
MYCO000214	82	0	94	
MYCO000215	574	0	49	
MYCO000216	71	0	43	
