GbGDiv simplified results table from 'accumulate-7.txt' records table.
Isolate records read from table: 1792

Locus	Missing	Paralogous	CountNuc
MYCO000184	84	0	16	
MYCO000189	227	0	37	
MYCO000198	12	0	69	
MYCO000204	48	0	28	
MYCO000207	5	0	23	
MYCO000211	17	0	62	
MYCO000223	170	0	38	
MYCO000225	10	0	24	
MYCO000227	185	0	40	
MYCO000228	30	0	33	
MYCO000236	408	0	85	
MYCO000237	46	0	41	
MYCO000238	4	0	20	
MYCO000241	7	0	32	
MYCO000242	311	0	37	
MYCO000243	142	0	35	
MYCO000244	29	886	44	
MYCO000247	4	0	17	
MYCO000248	4	0	34	
MYCO000270	15	0	59	
MYCO000274	114	0	23	
MYCO000321	3	0	9	
MYCO000322	14	0	30	
MYCO000334	2	0	19	
MYCO000337	14	0	28	
MYCO000350	23	0	32	
MYCO000352	184	0	28	
MYCO000357	6	0	29	
MYCO000360	71	0	18	
MYCO000383	333	0	17	
MYCO000384	233	0	49	
MYCO000407	70	0	24	
MYCO000410	52	0	51	
MYCO000411	36	0	24	
MYCO000414	381	0	17	
MYCO000415	389	0	24	
MYCO000417	119	425	19	
MYCO000423	13	0	31	
MYCO000429	6	0	15	
MYCO000432	1	0	15	
MYCO000433	7	0	24	
MYCO000439	62	0	22	
MYCO000440	19	0	25	
MYCO000462	5	0	22	
MYCO000465	16	0	47	
MYCO000466	8	0	15	
MYCO000467	3	0	27	
MYCO000468	19	0	15	
MYCO000472	3	0	15	
MYCO000475	47	0	22	
MYCO000483	19	0	26	
MYCO000484	16	0	25	
MYCO000486	95	0	33	
MYCO000489	258	0	16	
MYCO000490	19	0	28	
MYCO000491	2	0	11	
MYCO000495	3	0	21	
MYCO000496	20	0	23	
MYCO000498	21	0	27	
MYCO000501	12	0	26	
MYCO000502	12	0	19	
MYCO000505	425	0	20	
MYCO000509	36	0	40	
MYCO000510	31	0	21	
MYCO000512	32	0	24	
MYCO000524	143	0	29	
MYCO000527	45	0	17	
MYCO000528	263	0	29	
MYCO000529	53	0	30	
MYCO000548	10	0	15	
MYCO000551	61	0	48	
MYCO000553	162	0	22	
MYCO000555	171	0	24	
MYCO000557	20	0	42	
MYCO000558	85	0	15	
MYCO000562	6	0	29	
MYCO000563	32	0	24	
MYCO000564	20	0	31	
MYCO000566	3	0	14	
MYCO000636	5	0	17	
MYCO000639	73	0	13	
MYCO000647	69	0	31	
MYCO000655	10	0	28	
MYCO000667	96	0	141	
MYCO000668	67	0	141	
MYCO000672	70	0	53	
MYCO000684	27	0	49	
MYCO000685	9	0	15	
MYCO000693	153	0	26	
MYCO000696	29	0	34	
MYCO000732	4	0	32	
MYCO000733	2	0	13	
MYCO000734	182	0	12	
MYCO000757	3	0	19	
MYCO000758	38	0	72	
MYCO000772	52	0	33	
MYCO000777	15	0	23	
MYCO000780	4	0	21	
MYCO000782	1748	0	4	
MYCO000788	45	0	15	
MYCO000803	39	0	53	
MYCO000808	34	0	38	
MYCO000809	3	0	22	
MYCO000810	0	0	5	
MYCO000814	347	9	12	
MYCO000815	27	4	23	
MYCO000820	5	0	16	
MYCO000821	8	0	12	
MYCO000823	33	0	29	
MYCO000824	5	0	18	
MYCO000859	27	0	42	
MYCO000860	116	0	52	
MYCO000861	9	0	41	
MYCO000871	6	0	8	
MYCO000876	1	0	42	
MYCO000884	4	0	29	
MYCO000885	24	0	19	
MYCO000886	402	0	33	
MYCO000889	355	0	29	
MYCO000896	25	0	29	
MYCO000902	11	0	12	
MYCO000903	6	0	8	
MYCO000906	446	0	26	
MYCO000926	6	0	41	
MYCO000927	67	0	15	
MYCO000929	154	0	16	
MYCO000946	19	0	39	
MYCO000949	74	0	58	
MYCO000951	10	0	26	
MYCO000952	31	0	23	
MYCO000953	123	0	32	
MYCO000957	180	0	29	
MYCO000981	19	0	19	
MYCO000983	219	0	39	
MYCO000993	51	0	19	
MYCO000994	112	0	30	
MYCO000995	9	0	17	
MYCO001001	12	0	38	
MYCO001002	21	0	36	
MYCO001007	5	0	31	
MYCO001008	94	0	19	
MYCO001009	88	0	19	
MYCO001010	31	0	22	
MYCO001011	7	0	23	
MYCO001013	18	0	31	
MYCO001014	9	0	20	
MYCO001015	9	0	17	
MYCO001017	1	0	19	
MYCO001018	13	0	41	
MYCO001020	189	0	79	
MYCO001022	81	0	17	
MYCO001023	59	0	33	
MYCO001026	121	0	28	
MYCO001070	3	0	14	
MYCO001071	8	0	32	
MYCO001072	2	0	17	
MYCO001077	26	0	36	
MYCO001079	27	0	18	
MYCO001080	95	0	9	
MYCO001082	12	0	20	
MYCO001086	22	0	26	
MYCO001092	44	0	22	
MYCO001094	24	0	11	
MYCO001095	45	0	26	
MYCO001098	27	0	23	
MYCO001099	96	0	25	
MYCO001108	23	0	30	
MYCO001110	3	0	24	
MYCO001112	216	0	26	
MYCO001165	70	0	56	
MYCO001173	97	0	52	
MYCO001177	6	0	5	
MYCO001178	66	0	30	
MYCO001193	171	0	28	
MYCO001201	104	0	27	
MYCO001202	80	0	24	
MYCO001207	112	0	30	
MYCO001208	7	0	19	
MYCO001213	84	0	36	
MYCO001220	97	0	9	
MYCO001221	0	0	19	
MYCO001223	284	0	37	
MYCO001229	38	0	29	
MYCO001238	17	0	18	
MYCO001239	3	0	23	
MYCO001245	39	0	29	
MYCO001248	195	0	75	
MYCO001253	75	0	52	
MYCO001272	142	0	42	
MYCO001273	7	0	39	
MYCO001277	198	0	28	
MYCO001292	11	0	31	
MYCO001293	27	0	26	
MYCO001294	27	0	23	
MYCO001295	21	0	30	
MYCO001297	142	0	38	
MYCO001299	13	0	17	
MYCO001302	7	0	22	
MYCO001305	4	0	4	
MYCO001308	24	0	28	
MYCO001309	5	0	24	
MYCO001310	5	0	23	
MYCO001311	9	0	12	
MYCO001315	8	0	23	
MYCO001321	28	0	21	
MYCO001323	36	0	30	
MYCO001326	15	0	43	
MYCO001327	33	0	33	
MYCO001328	56	0	63	
MYCO001338	46	0	16	
MYCO001340	22	0	15	
MYCO001380	21	0	25	
MYCO001381	183	0	27	
MYCO001383	13	0	22	
MYCO001384	161	0	87	
MYCO001385	280	0	20	
MYCO001388	2	0	14	
MYCO001390	1	0	7	
MYCO001391	309	0	38	
MYCO001392	175	0	43	
MYCO001402	736	0	36	
MYCO001407	246	0	43	
MYCO001408	43	0	14	
MYCO001410	4	0	29	
MYCO001412	9	0	16	
MYCO001415	8	0	24	
MYCO001416	3	0	15	
MYCO001420	13	0	44	
MYCO001421	10	0	20	
MYCO001436	2	0	22	
MYCO001437	18	0	22	
MYCO001438	6	0	17	
MYCO001440	7	0	9	
MYCO001445	99	0	26	
MYCO001447	213	0	44	
MYCO001448	21	0	31	
MYCO001449	90	0	48	
MYCO001451	37	0	29	
MYCO001457	5	0	17	
MYCO001458	10	0	28	
MYCO001462	21	0	32	
MYCO001463	4	0	20	
MYCO001464	82	0	29	
MYCO001465	5	0	8	
MYCO001466	2	0	7	
MYCO001467	29	891	36	
MYCO001473	13	0	32	
MYCO001474	47	0	13	
MYCO001475	7	0	45	
MYCO001479	37	0	23	
MYCO001480	51	0	26	
MYCO001481	8	0	23	
MYCO001483	47	0	10	
MYCO001484	8	0	21	
MYCO001485	51	0	17	
MYCO001493	282	0	40	
MYCO001536	53	0	73	
MYCO001540	5	0	27	
MYCO001547	62	0	64	
MYCO001557	292	0	36	
MYCO001559	383	0	39	
MYCO001564	23	0	49	
MYCO001568	102	0	31	
MYCO001569	346	0	18	
MYCO001589	6	0	17	
MYCO001593	3	0	13	
MYCO001594	18	0	26	
MYCO001595	190	0	40	
MYCO001599	154	0	26	
MYCO001600	3	0	27	
MYCO001601	0	0	14	
MYCO001603	2	0	18	
MYCO001605	2	0	17	
MYCO001609	37	0	37	
MYCO001611	26	0	15	
MYCO001612	3	0	30	
MYCO001617	22	0	34	
MYCO001626	9	0	11	
MYCO001627	53	0	21	
MYCO001629	59	0	66	
MYCO001633	231	0	59	
MYCO001638	80	0	65	
MYCO001641	1792	0	0	
MYCO001649	140	0	19	
MYCO001652	96	0	24	
MYCO001653	307	0	19	
MYCO001654	48	0	13	
MYCO001655	186	0	24	
MYCO001656	146	0	16	
MYCO001657	169	0	13	
MYCO001658	45	0	29	
MYCO001659	158	0	28	
MYCO001689	7	0	24	
MYCO001694	52	0	18	
MYCO001695	2	0	19	
MYCO001697	3	0	12	
MYCO001699	7	0	54	
MYCO001701	20	0	17	
MYCO001708	8	0	16	
MYCO001709	0	0	27	
MYCO001711	0	0	23	
MYCO001712	10	0	25	
MYCO001713	66	0	29	
MYCO001821	16	0	59	
MYCO001827	3	0	12	
MYCO001829	13	0	17	
MYCO001830	5	0	29	
MYCO001832	48	0	66	
MYCO001837	43	0	43	
MYCO001842	36	0	38	
MYCO001843	40	0	31	
MYCO001844	23	0	48	
MYCO001854	20	0	33	
MYCO001886	28	0	28	
MYCO001894	78	0	37	
MYCO001981	7	0	11	
MYCO002050	2	0	7	
MYCO002089	124	0	33	
MYCO002090	1753	0	4	
MYCO002092	207	0	68	
MYCO002093	21	0	22	
MYCO002096	9	0	27	
MYCO002097	32	0	23	
MYCO002109	11	0	21	
MYCO002110	16	0	26	
MYCO002111	45	0	8	
MYCO002112	767	0	33	
MYCO002115	17	0	46	
MYCO002118	2	0	13	
MYCO002119	8	0	30	
MYCO002121	19	0	17	
MYCO002122	1	0	9	
MYCO002125	20	0	13	
MYCO002130	216	0	19	
MYCO002134	7	0	16	
MYCO002139	30	0	24	
MYCO002140	1	0	12	
MYCO002141	30	0	34	
MYCO002145	28	0	17	
MYCO002150	112	0	21	
MYCO002151	112	0	13	
MYCO002153	355	0	33	
MYCO002154	375	0	23	
MYCO002155	285	0	44	
MYCO002156	7	0	29	
MYCO002157	773	0	30	
MYCO002163	79	0	37	
MYCO002166	6	0	10	
MYCO002170	206	0	14	
MYCO002176	49	0	28	
MYCO002178	8	0	22	
MYCO002179	33	0	9	
MYCO002182	11	0	14	
MYCO002186	2	0	6	
MYCO002187	494	0	30	
MYCO002188	13	0	36	
MYCO002192	48	0	23	
MYCO002193	5	0	9	
MYCO002194	13	0	23	
MYCO002195	9	0	22	
MYCO002196	10	0	36	
MYCO002199	0	0	9	
MYCO002200	13	0	18	
MYCO002201	62	0	32	
MYCO002202	85	0	24	
MYCO002210	35	0	28	
MYCO002211	43	0	32	
MYCO002213	87	0	48	
MYCO002216	13	0	37	
MYCO002217	86	0	24	
MYCO002218	74	0	27	
MYCO002219	49	0	16	
MYCO002220	12	0	31	
MYCO002221	388	0	64	
MYCO002222	20	0	33	
MYCO002225	53	0	31	
MYCO002228	23	0	31	
MYCO002230	106	0	28	
MYCO002235	29	0	25	
MYCO002239	1	0	9	
MYCO002241	225	0	44	
MYCO002242	69	0	25	
MYCO002243	194	0	22	
MYCO002244	2	0	2	
MYCO002245	35	0	24	
MYCO002246	18	0	21	
MYCO002247	78	0	32	
MYCO002257	15	0	24	
MYCO002259	80	0	20	
MYCO002315	310	0	36	
MYCO002343	81	0	43	
MYCO002344	270	0	30	
MYCO002357	8	0	21	
MYCO002361	4	0	13	
MYCO002362	40	0	18	
MYCO002364	5	0	23	
MYCO002366	3	0	31	
MYCO002367	2	0	13	
MYCO002368	22	0	26	
MYCO002373	27	0	27	
MYCO002374	46	0	30	
MYCO002399	21	0	21	
MYCO002400	23	0	25	
MYCO002402	22	0	59	
MYCO002404	12	0	46	
MYCO002409	7	0	18	
MYCO002410	4	0	16	
MYCO002411	45	0	37	
MYCO002413	66	0	23	
MYCO002420	70	0	18	
MYCO002421	0	0	11	
MYCO002425	140	0	22	
MYCO002426	524	0	33	
MYCO002427	143	0	22	
MYCO002439	264	0	22	
MYCO002440	41	0	44	
MYCO002445	8	0	7	
MYCO002447	21	0	38	
MYCO002448	78	0	62	
MYCO002454	8	0	26	
MYCO002455	27	0	30	
MYCO002457	14	0	23	
MYCO002460	1	0	13	
MYCO002461	3	0	11	
MYCO002462	122	0	28	
MYCO002465	22	0	10	
MYCO002466	15	0	20	
MYCO002467	37	0	56	
MYCO002470	5	0	12	
MYCO002477	8	0	35	
MYCO002500	5	0	26	
MYCO002502	19	0	45	
MYCO002509	6	0	26	
MYCO002511	7	0	11	
MYCO002518	217	0	24	
MYCO002521	1	0	12	
MYCO002523	15	0	8	
MYCO002524	505	0	143	
MYCO002533	7	0	12	
MYCO002534	0	0	11	
MYCO002538	84	0	29	
MYCO002540	404	0	28	
MYCO002555	31	0	44	
MYCO002559	142	0	26	
MYCO002568	16	0	32	
MYCO002572	48	0	33	
MYCO002575	31	0	26	
MYCO002580	75	0	25	
MYCO002582	15	0	19	
MYCO002583	44	0	44	
MYCO002587	270	0	33	
MYCO002589	43	0	32	
MYCO002592	70	0	24	
MYCO002593	34	0	17	
MYCO002594	0	0	9	
MYCO002603	1	0	19	
MYCO002606	15	0	18	
MYCO002610	42	0	29	
MYCO002611	28	0	26	
MYCO002612	3	0	19	
MYCO002613	2	0	9	
MYCO002614	28	0	38	
MYCO002670	6	0	22	
MYCO002673	212	436	23	
MYCO002676	10	0	12	
MYCO002678	150	0	24	
MYCO002682	34	0	35	
MYCO002696	41	0	22	
MYCO002697	3	0	12	
MYCO002699	0	0	6	
MYCO002702	5	0	29	
MYCO002703	49	0	31	
MYCO002708	3	0	7	
MYCO002710	33	0	19	
MYCO002711	11	0	17	
MYCO002714	10	0	23	
MYCO002715	257	0	27	
MYCO002720	6	0	24	
MYCO002724	28	0	47	
MYCO002725	50	0	25	
MYCO002726	18	0	17	
MYCO002727	104	0	29	
MYCO002731	190	0	26	
MYCO002733	412	0	30	
MYCO002744	48	0	17	
MYCO002748	161	0	51	
MYCO002750	29	0	21	
MYCO002753	9	0	32	
MYCO002754	13	0	17	
MYCO002764	30	0	25	
MYCO002773	7	0	15	
MYCO002782	127	0	33	
MYCO002783	58	0	44	
MYCO002788	171	0	12	
MYCO002794	7	0	19	
MYCO002795	32	0	25	
MYCO002828	806	220	30	
MYCO002838	27	0	10	
MYCO002839	694	0	42	
MYCO002841	11	0	27	
MYCO002846	3	0	34	
MYCO002847	38	0	30	
MYCO002861	9	0	16	
MYCO002864	23	0	26	
MYCO002868	3	0	27	
MYCO002870	34	0	17	
MYCO002882	3	0	19	
MYCO002883	2	0	17	
MYCO002889	32	0	16	
MYCO002894	221	0	15	
MYCO002901	1	0	6	
MYCO002902	96	0	19	
MYCO002915	31	0	30	
MYCO002916	136	0	27	
MYCO002917	271	0	36	
MYCO002918	107	0	61	
MYCO002919	2	0	10	
MYCO002921	51	0	24	
MYCO002927	9	0	20	
MYCO002965	2	0	8	
MYCO002967	102	0	53	
MYCO002976	28	0	22	
MYCO002981	77	0	30	
MYCO002982	9	0	30	
MYCO002984	20	0	34	
MYCO002988	37	0	26	
MYCO002992	54	0	42	
MYCO002993	3	0	19	
MYCO002995	61	0	30	
MYCO002996	110	0	44	
MYCO003001	12	0	22	
MYCO003003	72	0	35	
MYCO003006	51	0	14	
MYCO003009	7	0	30	
MYCO003010	170	0	19	
MYCO003011	326	0	19	
MYCO003014	151	0	50	
MYCO003024	76	0	31	
MYCO003025	48	0	23	
MYCO003027	16	0	25	
MYCO003028	217	0	17	
MYCO003029	7	0	19	
MYCO003031	85	0	36	
MYCO003032	179	0	21	
MYCO003034	3	0	13	
MYCO003038	4	0	20	
MYCO003042	23	0	22	
MYCO003043	3	0	27	
MYCO003045	3	0	20	
MYCO003048	8	0	19	
MYCO003049	40	0	43	
MYCO003051	15	0	34	
MYCO003052	8	0	6	
MYCO003053	1	0	3	
MYCO003054	63	0	21	
MYCO003057	7	0	22	
MYCO003085	103	0	25	
MYCO003100	3	0	15	
MYCO003101	7	0	21	
MYCO003102	2	0	20	
MYCO003105	71	0	23	
MYCO003117	27	4	23	
MYCO003118	347	9	12	
MYCO003139	8	0	38	
MYCO003140	7	0	33	
MYCO003193	30	0	59	
MYCO003194	1	0	22	
MYCO003195	154	0	42	
MYCO003197	8	0	30	
MYCO003198	116	0	44	
MYCO003205	12	0	20	
MYCO003206	5	0	34	
MYCO003207	10	0	22	
MYCO003208	22	0	18	
MYCO003211	127	0	46	
MYCO003213	5	0	21	
MYCO003214	9	0	22	
MYCO003219	2	0	6	
MYCO003220	11	0	30	
MYCO003221	0	0	11	
MYCO003223	0	0	20	
MYCO003228	160	0	26	
MYCO003229	15	0	42	
MYCO003240	187	0	51	
MYCO003241	88	0	17	
MYCO003245	3	0	35	
MYCO003246	6	0	10	
MYCO003248	12	0	34	
MYCO003252	83	0	29	
MYCO003255	35	0	25	
MYCO003257	90	0	25	
MYCO003258	112	0	5	
MYCO003261	6	0	25	
MYCO003262	90	0	25	
MYCO003264	7	0	22	
MYCO003265	46	0	20	
MYCO003267	126	0	23	
MYCO003274	1	0	24	
MYCO003275	43	0	16	
MYCO003276	38	0	25	
MYCO003277	4	0	17	
MYCO003280	12	0	35	
MYCO003285	54	0	32	
MYCO003290	9	0	24	
MYCO003296	533	0	96	
MYCO003302	26	0	31	
MYCO003303	1774	0	2	
MYCO003304	15	0	7	
MYCO003305	33	0	26	
MYCO003306	121	0	38	
MYCO003313	9	0	15	
MYCO003317	7	0	17	
MYCO003318	82	0	33	
MYCO003319	23	0	21	
MYCO003328	132	0	28	
MYCO003329	19	0	39	
MYCO003330	174	0	25	
MYCO003336	7	0	18	
MYCO003340	12	0	29	
MYCO003341	222	0	29	
MYCO003356	6	0	21	
MYCO003392	21	1343	12	
MYCO003396	28	0	34	
MYCO003409	45	0	36	
MYCO003410	308	0	16	
MYCO003411	68	0	35	
MYCO003412	1	0	11	
MYCO003417	2	1005	33	
MYCO003418	0	0	6	
MYCO003419	68	0	20	
MYCO003422	2	0	13	
MYCO003432	10	0	20	
MYCO003433	625	0	15	
MYCO003436	431	0	38	
MYCO003441	193	0	38	
MYCO003455	72	0	15	
MYCO003457	11	0	30	
MYCO003462	5	0	11	
MYCO003464	4	0	26	
MYCO003490	23	0	40	
MYCO003500	9	0	23	
MYCO003501	11	0	16	
MYCO003504	9	0	23	
MYCO003520	18	0	29	
MYCO003570	4	0	17	
MYCO003571	16	0	25	
MYCO003579	256	0	34	
MYCO003580	32	0	24	
MYCO003583	1	0	8	
MYCO003589	413	0	19	
MYCO003592	3	0	11	
MYCO003596	136	0	55	
MYCO003598	12	0	27	
MYCO003600	10	0	17	
MYCO003601	17	0	11	
MYCO003609	2	0	10	
MYCO003610	173	0	42	
MYCO003624	5	0	20	
MYCO003628	3	0	15	
MYCO003644	84	0	31	
MYCO003646	278	0	68	
MYCO003647	27	0	13	
MYCO003648	5	0	13	
MYCO003668	3	0	17	
MYCO003670	75	0	20	
MYCO003674	3	0	17	
MYCO003676	2	0	16	
MYCO003677	20	0	23	
MYCO003679	8	0	29	
MYCO003680	43	0	23	
MYCO003682	46	0	53	
MYCO003683	33	0	26	
MYCO003684	18	0	14	
MYCO003695	12	0	30	
MYCO003696	74	0	49	
MYCO003705	2	0	17	
MYCO003707	45	0	27	
MYCO003708	46	0	26	
MYCO003709	37	0	27	
MYCO003710	720	0	26	
MYCO003711	16	0	37	
MYCO003712	223	0	19	
MYCO003713	16	0	15	
MYCO003715	1	0	14	
MYCO003717	2	0	19	
MYCO003718	1	0	8	
MYCO003719	9	0	36	
MYCO003720	47	0	30	
MYCO003721	150	0	38	
MYCO003722	8	0	33	
MYCO003765	199	0	28	
MYCO003774	5	0	29	
MYCO003775	20	0	46	
MYCO003777	94	0	32	
MYCO003778	15	0	30	
MYCO003780	165	0	16	
MYCO003781	5	0	9	
MYCO003782	16	0	23	
MYCO003783	17	0	22	
MYCO003790	10	0	33	
MYCO003791	19	0	28	
MYCO003793	309	0	83	
MYCO003794	89	0	104	
MYCO003795	85	0	145	
MYCO003799	9	0	34	
MYCO003801	10	0	40	
MYCO003802	30	0	25	
MYCO003804	19	0	29	
MYCO003806	4	0	39	
MYCO003808	109	0	41	
MYCO003809	2	0	26	
MYCO003816	125	0	27	
MYCO003834	46	0	28	
MYCO003835	232	0	31	
MYCO003842	42	0	37	
MYCO003847	682	0	17	
MYCO003849	3	0	6	
MYCO003858	16	0	29	
MYCO003859	184	0	92	
MYCO003907	14	0	45	
MYCO003908	59	0	22	
MYCO003913	32	0	52	
MYCO003915	5	0	41	
MYCO003917	4	0	49	
MYCO003918	6	0	45	
MYCO003920	4	0	27	
MYCO003921	9	0	43	
MYCO013678	1	0	12	
MYCO000002	15	0	58	
MYCO000003	13	0	46	
MYCO000004	5	0	37	
MYCO000007	182	0	63	
MYCO000008	6	0	26	
MYCO000010	5	0	44	
MYCO000012	10	0	38	
MYCO000014	8	0	66	
MYCO000018	85	0	52	
MYCO000020	91	0	80	
MYCO000021	260	0	40	
MYCO000022	19	0	23	
MYCO000023	17	0	35	
MYCO000024	532	0	29	
MYCO000025	180	0	25	
MYCO000026	47	0	59	
MYCO000027	9	0	13	
MYCO000028	4	0	13	
MYCO000029	128	0	56	
MYCO000030	387	0	20	
MYCO000031	18	0	10	
MYCO000032	549	0	62	
MYCO000033	4	0	10	
MYCO000034	4	0	15	
MYCO000035	26	0	76	
MYCO000036	33	0	36	
MYCO000037	22	0	45	
MYCO000039	67	0	13	
MYCO000040	28	0	34	
MYCO000041	170	0	94	
MYCO000042	122	0	36	
MYCO000043	10	0	27	
MYCO000044	218	0	30	
MYCO000045	805	0	32	
MYCO000048	9	0	41	
MYCO000052	51	7	28	
MYCO000057	9	1042	29	
MYCO000058	28	0	74	
MYCO000059	7	0	25	
MYCO000060	5	0	27	
MYCO000061	401	0	14	
MYCO000062	82	0	45	
MYCO000063	129	0	65	
MYCO000064	746	0	81	
MYCO000065	4	0	7	
MYCO000067	6	0	22	
MYCO000069	41	0	46	
MYCO000070	6	1007	32	
MYCO000071	476	0	41	
MYCO000072	413	0	31	
MYCO000073	8	752	32	
MYCO000074	677	0	37	
MYCO000075	87	0	37	
MYCO000076	6	0	12	
MYCO000077	26	0	27	
MYCO000078	21	0	17	
MYCO000079	22	0	27	
MYCO000080	34	0	25	
MYCO000081	3	0	20	
MYCO000082	460	0	18	
MYCO000083	647	0	42	
MYCO000084	11	0	25	
MYCO000085	104	0	29	
MYCO000086	137	0	44	
MYCO000087	116	0	40	
MYCO000088	11	0	21	
MYCO000089	19	0	28	
MYCO000090	31	0	28	
MYCO000091	30	0	20	
MYCO000092	88	0	74	
MYCO000093	51	0	35	
MYCO000094	1726	28	25	
MYCO000095	761	0	111	
MYCO000096	192	0	44	
MYCO000097	5	0	13	
MYCO000098	6	0	16	
MYCO000099	519	0	37	
MYCO000100	4	0	6	
MYCO000101	66	0	197	
MYCO000102	47	0	52	
MYCO000103	77	0	58	
MYCO000104	541	0	46	
MYCO000106	29	0	31	
MYCO000107	1774	0	3	
MYCO000108	8	0	9	
MYCO000109	563	0	37	
MYCO000110	8	0	17	
MYCO000111	54	0	57	
MYCO000112	20	0	40	
MYCO000113	91	0	34	
MYCO000114	88	0	20	
MYCO000115	219	0	40	
MYCO000116	11	0	26	
MYCO000117	7	0	32	
MYCO000118	57	0	58	
MYCO000119	43	0	52	
MYCO000120	43	0	68	
MYCO000121	57	0	22	
MYCO000122	5	0	6	
MYCO000123	4	0	10	
MYCO000124	1743	0	2	
MYCO000125	91	0	29	
MYCO000126	15	0	50	
MYCO000127	13	0	31	
MYCO000128	18	0	21	
MYCO000130	4	0	20	
MYCO000131	11	0	35	
MYCO000132	66	0	23	
MYCO000133	206	0	27	
MYCO000134	576	0	19	
MYCO000135	3	0	12	
MYCO000136	177	0	51	
MYCO000137	214	0	16	
MYCO000138	199	0	19	
MYCO000139	12	0	32	
MYCO000140	4	0	13	
MYCO000141	5	0	17	
MYCO000142	276	0	28	
MYCO000143	105	0	53	
MYCO000144	107	0	22	
MYCO000145	99	0	27	
MYCO000146	321	0	28	
MYCO000147	65	0	50	
MYCO000148	18	0	18	
MYCO000149	339	0	27	
MYCO000150	14	0	12	
MYCO000151	118	0	61	
MYCO000152	29	0	58	
MYCO000153	30	0	27	
MYCO000154	17	0	22	
MYCO000155	46	0	20	
MYCO000156	1	0	12	
MYCO000157	142	0	34	
MYCO000158	4	0	22	
MYCO000159	131	0	45	
MYCO000160	17	0	43	
MYCO000161	53	0	42	
MYCO000162	88	0	32	
MYCO000163	1	0	19	
MYCO000164	3	0	14	
MYCO000165	877	0	8	
MYCO000166	30	0	50	
MYCO000167	2	875	20	
MYCO000168	31	0	33	
MYCO000169	42	0	50	
MYCO000170	6	0	23	
MYCO000171	474	0	42	
MYCO000172	88	0	42	
MYCO000173	5	0	30	
MYCO000174	28	0	42	
MYCO000175	28	0	32	
MYCO000176	59	0	36	
MYCO000177	2	0	14	
MYCO000178	5	0	25	
MYCO000179	100	0	31	
MYCO000180	221	0	46	
MYCO000181	4	0	24	
MYCO000182	137	0	48	
MYCO000185	29	0	12	
MYCO000186	91	0	62	
MYCO000187	24	0	25	
MYCO000188	6	0	15	
MYCO000190	0	0	9	
MYCO000191	172	0	30	
MYCO000192	401	0	26	
MYCO000193	20	0	57	
MYCO000194	133	0	108	
MYCO000195	308	0	18	
MYCO000196	22	0	17	
MYCO000197	1792	0	0	
MYCO000199	2	0	19	
MYCO000200	22	0	13	
MYCO000201	130	0	7	
MYCO000202	57	0	78	
MYCO000203	74	0	15	
MYCO000205	245	0	31	
MYCO000206	96	0	60	
MYCO000208	11	0	15	
MYCO000209	123	0	35	
MYCO000210	152	0	28	
MYCO000212	23	0	29	
MYCO000213	11	0	37	
MYCO000214	29	0	55	
MYCO000215	191	0	28	
MYCO000216	19	0	23	
MYCO000217	157	0	24	
MYCO000218	521	0	32	
MYCO000219	0	0	22	
MYCO000220	66	0	29	
