GbGDiv simplified results table from 'accumulate-4.txt' records table.
Isolate records read from table: 1024

Locus	Missing	Paralogous	CountNuc
MYCO000906	260	0	17	
MYCO000926	6	0	27	
MYCO000927	38	0	10	
MYCO000929	94	0	12	
MYCO000946	12	0	28	
MYCO000949	44	0	36	
MYCO000951	8	0	21	
MYCO000952	21	0	18	
MYCO000953	74	0	17	
MYCO000957	110	0	19	
MYCO000981	10	0	13	
MYCO000983	129	0	31	
MYCO000993	33	0	12	
MYCO000994	67	0	23	
MYCO000995	5	0	12	
MYCO001001	4	0	31	
MYCO001002	13	0	28	
MYCO001007	4	0	23	
MYCO001008	52	0	17	
MYCO001009	59	0	14	
MYCO001010	22	0	18	
MYCO001011	6	0	15	
MYCO001013	10	0	18	
MYCO001014	5	0	15	
MYCO001015	7	0	12	
MYCO001017	1	0	12	
MYCO001018	6	0	29	
MYCO001020	121	0	53	
MYCO001022	50	0	12	
MYCO001023	39	0	23	
MYCO001026	72	0	20	
MYCO001070	2	0	12	
MYCO001071	3	0	23	
MYCO001072	2	0	14	
MYCO001077	14	0	26	
MYCO001079	17	0	15	
MYCO001080	52	0	6	
MYCO001082	5	0	15	
MYCO001086	15	0	16	
MYCO001092	27	0	15	
MYCO001094	20	0	9	
MYCO001095	32	0	20	
MYCO001098	16	0	17	
MYCO001099	57	0	14	
MYCO001108	13	0	22	
MYCO001110	1	0	17	
MYCO001112	120	0	22	
MYCO001165	39	0	35	
MYCO001173	51	0	33	
MYCO001177	5	0	3	
MYCO001178	40	0	23	
MYCO001193	94	0	21	
MYCO001201	55	0	25	
MYCO001202	47	0	14	
MYCO001207	64	0	21	
MYCO001208	5	0	13	
MYCO001213	49	0	22	
MYCO001220	53	0	6	
MYCO001221	0	0	13	
MYCO001223	159	0	25	
MYCO001229	21	0	21	
MYCO001238	12	0	14	
MYCO001239	2	0	14	
MYCO001245	25	0	20	
MYCO001248	118	0	58	
MYCO001253	50	0	34	
MYCO001272	84	0	25	
MYCO001273	5	0	29	
MYCO001277	113	0	20	
MYCO001292	9	0	21	
MYCO001293	14	0	15	
MYCO001294	18	0	18	
MYCO001295	11	0	21	
MYCO001297	82	0	27	
MYCO001299	8	0	12	
MYCO001302	6	0	12	
MYCO001305	4	0	4	
MYCO001308	14	0	19	
MYCO001309	2	0	16	
MYCO001310	4	0	16	
MYCO001311	6	0	7	
MYCO001315	3	0	16	
MYCO001321	18	0	13	
MYCO001323	22	0	22	
MYCO001326	7	0	35	
MYCO001327	15	0	23	
MYCO001328	35	0	46	
MYCO001338	25	0	12	
MYCO001340	13	0	13	
MYCO001380	14	0	21	
MYCO001381	103	0	24	
MYCO001383	6	0	17	
MYCO001384	88	0	62	
MYCO001385	157	0	13	
MYCO001388	2	0	12	
MYCO001390	1	0	6	
MYCO001391	178	0	27	
MYCO001392	101	0	37	
MYCO001402	422	0	28	
MYCO001407	137	0	32	
MYCO001408	26	0	12	
MYCO001410	2	0	21	
MYCO001412	6	0	15	
MYCO001415	3	0	18	
MYCO001416	2	0	13	
MYCO001420	6	0	31	
MYCO001421	7	0	11	
MYCO001436	1	0	19	
MYCO001437	11	0	16	
MYCO001438	3	0	13	
MYCO001440	5	0	3	
MYCO001445	53	0	19	
MYCO001447	132	0	33	
MYCO001448	10	0	16	
MYCO001449	56	0	32	
MYCO001451	21	0	23	
MYCO001457	2	0	12	
MYCO001458	6	0	22	
MYCO001462	9	0	24	
MYCO001463	2	0	14	
MYCO001464	47	0	23	
MYCO001465	2	0	6	
MYCO001466	0	0	6	
MYCO001467	19	498	29	
MYCO001473	9	0	23	
MYCO001474	32	0	9	
MYCO001475	6	0	31	
MYCO001479	23	0	14	
MYCO001480	33	0	23	
MYCO001481	6	0	15	
MYCO001483	26	0	7	
MYCO001484	4	0	16	
MYCO001485	25	0	14	
MYCO001493	167	0	29	
MYCO001536	30	0	55	
MYCO001540	4	0	13	
MYCO001547	43	0	46	
MYCO001557	178	0	22	
MYCO001559	217	0	23	
MYCO001564	14	0	31	
MYCO001568	57	0	23	
MYCO001569	194	0	15	
MYCO001589	3	0	11	
MYCO001593	3	0	9	
MYCO001594	11	0	20	
MYCO001595	103	0	29	
MYCO001599	85	0	19	
MYCO001600	1	0	15	
MYCO001601	0	0	9	
MYCO001603	2	0	9	
MYCO001605	1	0	15	
MYCO001609	19	0	25	
MYCO001611	17	0	9	
MYCO001612	2	0	19	
MYCO001617	17	0	25	
MYCO001626	4	0	9	
MYCO001627	35	0	14	
MYCO001629	34	0	47	
MYCO001633	130	0	46	
MYCO001638	53	0	51	
MYCO001641	1024	0	0	
MYCO001649	84	0	13	
MYCO001652	50	0	19	
MYCO001653	180	0	14	
MYCO001654	29	0	12	
MYCO001655	107	0	19	
MYCO001656	78	0	11	
MYCO001657	96	0	10	
MYCO001658	32	0	24	
MYCO001659	92	0	23	
MYCO001689	6	0	18	
MYCO001694	29	0	11	
MYCO001695	2	0	17	
MYCO001697	3	0	10	
MYCO001699	3	0	38	
MYCO001701	11	0	11	
MYCO001708	4	0	12	
MYCO001709	0	0	21	
MYCO001711	0	0	15	
MYCO001712	6	0	19	
MYCO001713	40	0	22	
MYCO001821	9	0	39	
MYCO001827	3	0	7	
MYCO001829	10	0	11	
MYCO001830	1	0	20	
MYCO001832	33	0	43	
MYCO001837	27	0	29	
MYCO001842	21	0	28	
MYCO001843	26	0	22	
MYCO001844	12	0	34	
MYCO001854	12	0	20	
MYCO001886	19	0	22	
MYCO001894	45	0	30	
MYCO001981	4	0	6	
MYCO002050	1	0	2	
MYCO002089	72	0	24	
MYCO002090	1004	0	4	
MYCO002092	116	0	49	
MYCO002093	14	0	19	
MYCO002096	6	0	19	
MYCO002097	20	0	18	
MYCO002109	8	0	15	
MYCO002110	7	0	19	
MYCO002111	29	0	6	
MYCO002112	442	0	23	
MYCO002115	11	0	35	
MYCO002118	1	0	9	
MYCO002119	4	0	22	
MYCO002121	11	0	11	
MYCO002122	1	0	8	
MYCO002125	10	0	12	
MYCO002130	118	0	13	
MYCO002134	5	0	10	
MYCO002139	18	0	18	
MYCO002140	0	0	12	
MYCO002141	22	0	20	
MYCO002145	14	0	11	
MYCO002150	74	0	15	
MYCO002151	60	0	10	
MYCO002153	203	0	17	
MYCO002154	205	0	16	
MYCO002155	166	0	33	
MYCO002156	4	0	23	
MYCO002157	443	0	17	
MYCO002163	50	0	25	
MYCO002166	4	0	7	
MYCO002170	123	0	10	
MYCO002176	29	0	21	
MYCO002178	5	0	17	
MYCO002179	21	0	6	
MYCO002182	7	0	11	
MYCO002186	1	0	5	
MYCO002187	285	0	23	
MYCO002188	8	0	27	
MYCO002192	26	0	20	
MYCO002193	2	0	7	
MYCO002194	7	0	20	
MYCO002195	7	0	12	
MYCO002196	6	0	22	
MYCO002199	0	0	6	
MYCO002200	6	0	14	
MYCO002201	35	0	21	
MYCO002202	49	0	20	
MYCO002210	22	0	20	
MYCO002211	25	0	20	
MYCO002213	49	0	28	
MYCO002216	10	0	23	
MYCO002217	46	0	21	
MYCO002218	42	0	19	
MYCO002219	27	0	12	
MYCO002220	8	0	24	
MYCO002221	222	0	47	
MYCO002222	11	0	24	
MYCO002225	33	0	19	
MYCO002228	12	0	24	
MYCO002230	55	0	23	
MYCO002235	17	0	16	
MYCO002239	1	0	8	
MYCO002241	142	0	31	
MYCO002242	39	0	16	
MYCO002243	111	0	18	
MYCO002244	2	0	2	
MYCO002245	26	0	16	
MYCO002246	9	0	14	
MYCO002247	49	0	20	
MYCO002257	10	0	15	
MYCO002259	47	0	15	
MYCO002315	179	0	19	
MYCO002343	45	0	27	
MYCO002344	155	0	22	
MYCO002357	6	0	18	
MYCO002361	3	0	11	
MYCO002362	23	0	14	
MYCO002364	4	0	15	
MYCO002366	3	0	20	
MYCO002367	1	0	11	
MYCO002368	15	0	16	
MYCO002373	16	0	18	
MYCO002374	28	0	25	
MYCO002399	12	0	14	
MYCO002400	14	0	22	
MYCO002402	18	0	39	
MYCO002404	8	0	34	
MYCO002409	2	0	11	
MYCO002410	2	0	10	
MYCO002411	25	0	23	
MYCO002413	40	0	18	
MYCO002420	45	0	12	
MYCO002421	0	0	8	
MYCO002425	76	0	18	
MYCO002426	304	0	22	
MYCO002427	87	0	15	
MYCO002439	148	0	18	
MYCO002440	26	0	32	
MYCO002445	5	0	6	
MYCO002447	14	0	28	
MYCO002448	51	0	39	
MYCO002454	6	0	19	
MYCO002455	22	0	20	
MYCO002457	9	0	15	
MYCO002460	1	0	10	
MYCO002461	3	0	8	
MYCO002462	76	0	20	
MYCO002465	14	0	5	
MYCO002466	5	0	16	
MYCO002467	22	0	40	
MYCO002470	3	0	9	
MYCO002477	6	0	25	
MYCO002500	1	0	17	
MYCO002502	11	0	31	
MYCO002509	3	0	19	
MYCO002511	6	0	9	
MYCO002518	129	0	10	
MYCO002521	0	0	10	
MYCO002523	10	0	6	
MYCO002524	288	0	100	
MYCO002533	4	0	8	
MYCO002534	0	0	9	
MYCO002538	49	0	19	
MYCO002540	239	0	16	
MYCO002555	21	0	37	
MYCO002559	77	0	19	
MYCO002568	10	0	27	
MYCO002572	29	0	27	
MYCO002575	20	0	17	
MYCO002580	41	0	22	
MYCO002582	9	0	14	
MYCO002583	26	0	31	
MYCO002587	154	0	23	
MYCO002589	27	0	19	
MYCO002592	37	0	18	
MYCO002593	20	0	10	
MYCO002594	0	0	6	
MYCO002603	1	0	12	
MYCO002606	8	0	14	
MYCO002610	28	0	21	
MYCO002611	16	0	18	
MYCO002612	2	0	13	
MYCO002613	1	0	8	
MYCO002614	17	0	31	
MYCO002670	4	0	13	
MYCO002673	123	241	16	
MYCO002676	6	0	12	
MYCO002678	86	0	15	
MYCO002682	21	0	18	
MYCO002696	27	0	16	
MYCO002697	2	0	10	
MYCO002699	0	0	6	
MYCO002702	2	0	23	
MYCO002703	27	0	21	
MYCO002708	3	0	5	
MYCO002710	17	0	13	
MYCO002711	8	0	11	
MYCO002714	6	0	19	
MYCO002715	154	0	9	
MYCO002720	6	0	18	
MYCO002724	20	0	32	
MYCO002725	31	0	19	
MYCO002726	12	0	8	
MYCO002727	64	0	22	
MYCO002731	112	0	19	
MYCO002733	231	0	20	
MYCO002744	29	0	15	
MYCO002748	90	0	35	
MYCO002750	15	0	13	
MYCO002753	5	0	23	
MYCO002754	5	0	12	
MYCO002764	19	0	20	
MYCO002773	4	0	9	
MYCO002782	77	0	22	
MYCO002783	32	0	26	
MYCO002788	105	0	9	
MYCO002794	4	0	15	
MYCO002795	21	0	18	
MYCO002828	464	132	20	
MYCO002838	16	0	9	
MYCO002839	382	0	33	
MYCO002841	9	0	23	
MYCO002846	2	0	25	
MYCO002847	23	0	25	
MYCO002861	7	0	14	
MYCO002864	14	0	23	
MYCO002868	3	0	17	
MYCO002870	21	0	12	
MYCO002882	3	0	16	
MYCO002883	2	0	10	
MYCO002889	22	0	13	
MYCO002894	124	0	11	
MYCO002901	1	0	5	
MYCO002902	56	0	14	
MYCO002915	21	0	18	
MYCO002916	70	0	22	
MYCO002917	160	0	28	
MYCO002918	68	0	38	
MYCO002919	1	0	8	
MYCO002921	25	0	16	
MYCO002927	6	0	15	
MYCO002965	2	0	5	
MYCO002967	60	0	36	
MYCO002976	14	0	14	
MYCO002981	48	0	22	
MYCO002982	6	0	19	
MYCO002984	12	0	23	
MYCO002988	24	0	23	
MYCO002992	36	0	30	
MYCO002993	1	0	10	
MYCO002995	45	0	23	
MYCO002996	61	0	35	
MYCO003001	5	0	15	
MYCO003003	46	0	26	
MYCO003006	36	0	11	
MYCO003009	5	0	22	
MYCO003010	104	0	12	
MYCO003011	187	0	11	
MYCO003014	86	0	31	
MYCO003024	46	0	19	
MYCO003025	26	0	19	
MYCO003027	13	0	17	
MYCO003028	127	0	15	
MYCO003029	6	0	13	
MYCO003031	50	0	27	
MYCO003032	102	0	15	
MYCO003034	3	0	10	
MYCO003038	3	0	16	
MYCO003042	13	0	14	
MYCO003043	2	0	21	
MYCO003045	1	0	15	
MYCO003048	6	0	14	
MYCO003049	27	0	27	
MYCO003051	11	0	22	
MYCO003052	6	0	5	
MYCO003053	1	0	3	
MYCO003054	44	0	12	
MYCO003057	3	0	18	
MYCO003085	57	0	17	
MYCO003100	3	0	10	
MYCO003101	5	0	16	
MYCO003102	1	0	17	
MYCO003105	41	0	18	
MYCO003117	18	1	15	
MYCO003118	194	3	12	
MYCO003139	6	0	26	
MYCO003140	5	0	26	
MYCO003193	23	0	45	
MYCO003194	0	0	17	
MYCO003195	93	0	29	
MYCO003197	5	0	22	
MYCO003198	59	0	33	
MYCO003205	8	0	14	
MYCO003206	3	0	23	
MYCO003207	7	0	18	
MYCO003208	16	0	15	
MYCO003211	66	0	37	
MYCO003213	2	0	16	
MYCO003214	5	0	16	
MYCO003219	2	0	5	
MYCO003220	8	0	23	
MYCO003221	0	0	9	
MYCO003223	0	0	13	
MYCO003228	88	0	15	
MYCO003229	8	0	27	
MYCO003240	103	0	35	
MYCO003241	54	0	15	
MYCO003245	3	0	24	
MYCO003246	5	0	7	
MYCO003248	8	0	24	
MYCO003252	51	0	18	
MYCO003255	23	0	18	
MYCO003257	47	0	18	
MYCO003258	59	0	3	
MYCO003261	3	0	17	
MYCO003262	53	0	17	
MYCO003264	5	0	18	
MYCO003265	29	0	18	
MYCO003267	74	0	17	
MYCO003274	0	0	20	
MYCO003275	26	0	14	
MYCO003276	19	0	21	
MYCO003277	2	0	14	
MYCO003280	8	0	26	
MYCO003285	36	0	22	
MYCO003290	6	0	15	
MYCO003296	301	0	74	
MYCO003302	17	0	20	
MYCO003303	1016	0	2	
MYCO003304	10	0	3	
MYCO003305	18	0	23	
MYCO003306	77	0	28	
MYCO003313	8	0	13	
MYCO003317	3	0	16	
MYCO003318	44	0	23	
MYCO003319	16	0	16	
MYCO003328	68	0	22	
MYCO003329	12	0	28	
MYCO003330	99	0	16	
MYCO003336	6	0	14	
MYCO003340	9	0	26	
MYCO003341	127	0	21	
MYCO003356	4	0	14	
MYCO003392	12	768	12	
MYCO003396	13	0	24	
MYCO003409	27	0	26	
MYCO003410	184	0	13	
MYCO003411	43	0	26	
MYCO003412	0	0	9	
MYCO003417	1	575	24	
MYCO003418	0	0	5	
MYCO003419	47	0	17	
MYCO003422	1	0	9	
MYCO003432	3	0	16	
MYCO003433	334	0	10	
MYCO003436	242	0	29	
MYCO003441	116	0	29	
MYCO003455	39	0	10	
MYCO003457	7	0	22	
MYCO003462	4	0	9	
MYCO003464	2	0	19	
MYCO003490	15	0	26	
MYCO003500	8	0	18	
MYCO003501	5	0	13	
MYCO003504	6	0	20	
MYCO003520	11	0	24	
MYCO003570	3	0	15	
MYCO003571	11	0	18	
MYCO003579	150	0	26	
MYCO003580	19	0	19	
MYCO003583	1	0	5	
MYCO003589	231	0	14	
MYCO003592	3	0	9	
MYCO003596	80	0	37	
MYCO003598	8	0	19	
MYCO003600	7	0	15	
MYCO003601	7	0	10	
MYCO003609	2	0	8	
MYCO003610	101	0	30	
MYCO003624	3	0	12	
MYCO003628	3	0	12	
MYCO003644	44	0	20	
MYCO003646	160	0	42	
MYCO003647	18	0	11	
MYCO003648	3	0	9	
MYCO003668	2	0	9	
MYCO003670	43	0	11	
MYCO003674	2	0	14	
MYCO003676	0	0	12	
MYCO003677	13	0	19	
MYCO003679	5	0	23	
MYCO003680	24	0	15	
MYCO003682	28	0	38	
MYCO003683	16	0	19	
MYCO003684	10	0	7	
MYCO003695	5	0	22	
MYCO003696	44	0	35	
MYCO003705	1	0	14	
MYCO003707	29	0	20	
MYCO003708	30	0	16	
MYCO003709	25	0	19	
MYCO003710	413	0	16	
MYCO003711	9	0	31	
MYCO003712	131	0	14	
MYCO003713	11	0	12	
MYCO003715	0	0	11	
MYCO003717	1	0	11	
MYCO003718	1	0	7	
MYCO003719	8	0	27	
MYCO003720	28	0	24	
MYCO003721	93	0	27	
MYCO003722	5	0	21	
MYCO003765	115	0	19	
MYCO003774	1	0	20	
MYCO003775	16	0	40	
MYCO003777	46	0	25	
MYCO003778	6	0	24	
MYCO003780	99	0	11	
MYCO003781	3	0	8	
MYCO003782	10	0	16	
MYCO003783	11	0	14	
MYCO003790	7	0	20	
MYCO003791	13	0	23	
MYCO003793	176	0	53	
MYCO003794	52	0	80	
MYCO003795	49	0	102	
MYCO003799	5	0	27	
MYCO003801	6	0	25	
MYCO003802	21	0	18	
MYCO003804	11	0	23	
MYCO003806	2	0	30	
MYCO003808	63	0	31	
MYCO003809	1	0	19	
MYCO003816	66	0	14	
MYCO003834	31	0	18	
MYCO003835	131	0	18	
MYCO003842	26	0	34	
MYCO003847	385	0	11	
MYCO003849	1	0	3	
MYCO003858	10	0	25	
MYCO003859	106	0	64	
MYCO003907	6	0	30	
MYCO003908	36	0	14	
MYCO003913	21	0	36	
MYCO003915	4	0	29	
MYCO003917	1	0	35	
MYCO003918	5	0	30	
MYCO003920	3	0	20	
MYCO003921	7	0	35	
MYCO013678	0	0	10	
MYCO000002	9	0	43	
MYCO000003	6	0	27	
MYCO000004	3	0	28	
MYCO000007	108	0	44	
MYCO000008	3	0	20	
MYCO000010	3	0	32	
MYCO000012	5	0	28	
MYCO000014	4	0	45	
MYCO000018	48	0	37	
MYCO000020	55	0	63	
MYCO000021	147	0	29	
MYCO000022	13	0	19	
MYCO000023	10	0	27	
MYCO000024	295	0	18	
MYCO000025	101	0	13	
MYCO000026	31	0	48	
MYCO000027	7	0	9	
MYCO000028	2	0	10	
MYCO000029	74	0	39	
MYCO000030	225	0	15	
MYCO000031	8	0	9	
MYCO000032	310	0	49	
MYCO000033	1	0	8	
MYCO000034	2	0	12	
MYCO000035	15	0	52	
MYCO000036	20	0	25	
MYCO000037	15	0	34	
MYCO000039	37	0	10	
MYCO000040	22	0	25	
MYCO000041	103	0	74	
MYCO000042	72	0	27	
MYCO000043	9	0	19	
MYCO000044	126	0	20	
MYCO000045	455	0	21	
MYCO000048	2	0	30	
MYCO000052	33	5	17	
MYCO000057	7	604	18	
MYCO000058	19	0	45	
MYCO000059	5	0	20	
MYCO000060	3	0	20	
MYCO000061	219	0	11	
MYCO000062	43	0	31	
MYCO000063	74	0	47	
MYCO000064	419	0	56	
MYCO000065	1	0	6	
MYCO000067	2	0	17	
MYCO000069	26	0	40	
MYCO000070	5	580	28	
MYCO000071	273	0	28	
MYCO000072	228	0	20	
MYCO000073	6	433	27	
MYCO000074	394	0	22	
MYCO000075	46	0	25	
MYCO000076	5	0	7	
MYCO000077	11	0	14	
MYCO000078	14	0	13	
MYCO000079	12	0	17	
MYCO000080	18	0	20	
MYCO000081	2	0	18	
MYCO000082	265	0	11	
MYCO000083	353	0	30	
MYCO000084	5	0	15	
MYCO000085	58	0	22	
MYCO000086	72	0	31	
MYCO000087	67	0	25	
MYCO000088	5	0	20	
MYCO000089	8	0	20	
MYCO000090	17	0	21	
MYCO000091	20	0	14	
MYCO000092	52	0	57	
MYCO000093	31	0	23	
MYCO000094	989	19	16	
MYCO000095	433	0	80	
MYCO000096	105	0	35	
MYCO000097	4	0	11	
MYCO000098	4	0	12	
MYCO000099	308	0	27	
MYCO000100	3	0	5	
MYCO000101	40	0	130	
MYCO000102	30	0	40	
MYCO000103	51	0	40	
MYCO000104	312	0	34	
MYCO000106	19	0	25	
MYCO000107	1016	0	2	
MYCO000108	3	0	5	
MYCO000109	309	0	29	
MYCO000110	4	0	14	
MYCO000111	33	0	47	
MYCO000112	11	0	32	
MYCO000113	48	0	20	
MYCO000114	53	0	17	
MYCO000115	134	0	31	
MYCO000116	5	0	18	
MYCO000117	4	0	23	
MYCO000118	37	0	41	
MYCO000119	24	0	42	
MYCO000120	22	0	49	
MYCO000121	29	0	18	
MYCO000122	4	0	5	
MYCO000123	1	0	8	
MYCO000124	994	0	2	
MYCO000125	51	0	23	
MYCO000126	12	0	36	
MYCO000127	8	0	28	
MYCO000128	12	0	13	
MYCO000130	2	0	14	
MYCO000131	7	0	29	
MYCO000132	41	0	21	
MYCO000133	114	0	18	
MYCO000134	332	0	14	
MYCO000135	1	0	10	
MYCO000136	100	0	39	
MYCO000137	128	0	10	
MYCO000138	117	0	14	
MYCO000139	6	0	25	
MYCO000140	2	0	10	
MYCO000141	3	0	12	
MYCO000142	161	0	17	
MYCO000143	72	0	41	
MYCO000144	67	0	14	
MYCO000145	56	0	18	
MYCO000146	186	0	19	
MYCO000147	39	0	30	
MYCO000148	11	0	8	
MYCO000149	197	0	21	
MYCO000150	10	0	9	
MYCO000151	74	0	37	
MYCO000152	12	0	40	
MYCO000153	21	0	18	
MYCO000154	10	0	16	
MYCO000155	28	0	15	
MYCO000156	1	0	8	
MYCO000157	80	0	27	
MYCO000158	2	0	18	
MYCO000159	80	0	31	
MYCO000160	11	0	33	
MYCO000161	26	0	31	
MYCO000162	49	0	22	
MYCO000163	1	0	12	
MYCO000164	3	0	11	
MYCO000165	506	0	5	
MYCO000166	13	0	40	
MYCO000167	1	496	16	
MYCO000168	20	0	25	
MYCO000169	25	0	41	
MYCO000170	4	0	18	
MYCO000171	263	0	23	
MYCO000172	57	0	35	
MYCO000173	4	0	24	
MYCO000174	18	0	31	
MYCO000175	16	0	28	
MYCO000176	31	0	24	
MYCO000177	1	0	10	
MYCO000178	1	0	18	
MYCO000179	55	0	21	
MYCO000180	125	0	39	
MYCO000181	1	0	19	
MYCO000182	88	0	31	
MYCO000185	13	0	10	
MYCO000186	59	0	45	
MYCO000187	14	0	14	
MYCO000188	4	0	11	
MYCO000190	0	0	8	
MYCO000191	91	0	17	
MYCO000192	240	0	14	
MYCO000193	15	0	42	
MYCO000194	76	0	77	
MYCO000195	177	0	14	
MYCO000196	11	0	11	
MYCO000197	1024	0	0	
MYCO000199	1	0	16	
MYCO000200	13	0	10	
MYCO000201	67	0	7	
MYCO000202	35	0	53	
MYCO000203	50	0	14	
MYCO000205	137	0	16	
MYCO000206	53	0	43	
MYCO000208	7	0	10	
MYCO000209	79	0	22	
MYCO000210	94	0	20	
MYCO000212	15	0	21	
MYCO000213	8	0	27	
MYCO000214	20	0	41	
MYCO000215	119	0	20	
MYCO000216	15	0	17	
MYCO000217	92	0	17	
MYCO000218	292	0	25	
MYCO000219	0	0	18	
MYCO000220	37	0	20	
