GbGDiv simplified results table from 'accumulate-12.txt' records table.
Isolate records read from table: 3072

Locus	Missing	Paralogous	CountNuc
MYCO001098	55	0	30	
MYCO001099	186	0	34	
MYCO001108	54	0	45	
MYCO001110	11	0	28	
MYCO001112	386	0	34	
MYCO001165	143	0	70	
MYCO001173	183	0	71	
MYCO001177	11	0	6	
MYCO001178	123	0	40	
MYCO001193	298	0	36	
MYCO001201	183	0	29	
MYCO001202	144	0	30	
MYCO001207	208	0	33	
MYCO001208	22	0	28	
MYCO001213	149	0	49	
MYCO001220	181	0	13	
MYCO001221	2	0	26	
MYCO001223	508	0	53	
MYCO001229	87	0	41	
MYCO001238	37	0	27	
MYCO001239	11	0	32	
MYCO001245	75	0	38	
MYCO001248	355	0	103	
MYCO001253	130	0	68	
MYCO001272	240	0	54	
MYCO001273	16	0	62	
MYCO001277	352	0	36	
MYCO001292	28	0	48	
MYCO001293	43	0	40	
MYCO001294	54	0	36	
MYCO001295	45	0	36	
MYCO001297	253	0	47	
MYCO001299	33	0	23	
MYCO001302	10	0	29	
MYCO001305	7	0	7	
MYCO001308	51	0	41	
MYCO001309	9	0	33	
MYCO001310	14	0	30	
MYCO001311	15	0	19	
MYCO001315	18	0	33	
MYCO001321	52	0	28	
MYCO001323	70	0	38	
MYCO001326	37	0	75	
MYCO001327	53	0	50	
MYCO001328	107	0	90	
MYCO001338	90	0	25	
MYCO001340	41	0	20	
MYCO001380	42	0	28	
MYCO001381	325	0	35	
MYCO001383	27	0	32	
MYCO001384	300	0	122	
MYCO001385	502	0	31	
MYCO001388	3	0	22	
MYCO001390	2	0	10	
MYCO001391	557	0	49	
MYCO001392	312	0	53	
MYCO001402	1262	0	47	
MYCO001407	437	0	58	
MYCO001408	100	0	20	
MYCO001410	9	0	41	
MYCO001412	16	0	23	
MYCO001415	13	0	38	
MYCO001416	6	0	19	
MYCO001420	24	0	52	
MYCO001421	19	0	29	
MYCO001436	5	0	29	
MYCO001437	33	0	37	
MYCO001438	12	0	23	
MYCO001440	16	0	12	
MYCO001445	195	0	30	
MYCO001447	363	0	64	
MYCO001448	35	0	40	
MYCO001449	163	0	64	
MYCO001451	66	0	34	
MYCO001457	7	0	25	
MYCO001458	15	0	34	
MYCO001462	41	0	45	
MYCO001463	10	0	23	
MYCO001464	164	0	43	
MYCO001465	9	0	13	
MYCO001466	4	0	8	
MYCO001467	63	1557	47	
MYCO001473	30	0	42	
MYCO001474	99	0	16	
MYCO001475	16	0	68	
MYCO001479	68	0	32	
MYCO001480	97	0	35	
MYCO001481	17	0	35	
MYCO001483	83	0	18	
MYCO001484	23	0	31	
MYCO001485	93	0	25	
MYCO001493	492	0	55	
MYCO001536	98	0	101	
MYCO001540	18	0	39	
MYCO001547	118	0	85	
MYCO001557	523	0	45	
MYCO001559	673	0	51	
MYCO001564	37	0	67	
MYCO001568	189	0	43	
MYCO001569	604	0	23	
MYCO001589	12	0	28	
MYCO001593	4	0	24	
MYCO001594	44	0	35	
MYCO001595	337	0	53	
MYCO001599	279	0	40	
MYCO001600	6	0	39	
MYCO001601	1	0	19	
MYCO001603	8	0	26	
MYCO001605	15	0	25	
MYCO001609	73	0	58	
MYCO001611	53	0	23	
MYCO001612	9	0	41	
MYCO001617	45	0	47	
MYCO001626	16	0	16	
MYCO001627	99	0	28	
MYCO001629	107	0	97	
MYCO001633	410	0	69	
MYCO001638	139	0	91	
MYCO001641	3072	0	0	
MYCO001649	247	0	27	
MYCO001652	177	0	29	
MYCO001653	553	0	25	
MYCO001654	87	0	21	
MYCO001655	343	0	36	
MYCO001656	259	0	25	
MYCO001657	293	0	16	
MYCO001658	95	0	42	
MYCO001659	282	0	38	
MYCO001689	12	0	34	
MYCO001694	112	0	25	
MYCO001695	4	0	29	
MYCO001697	5	0	25	
MYCO001699	17	0	76	
MYCO001701	46	0	21	
MYCO001708	19	0	22	
MYCO001709	4	0	32	
MYCO001711	1	0	31	
MYCO001712	21	0	28	
MYCO001713	141	0	45	
MYCO001821	32	0	78	
MYCO001827	4	0	17	
MYCO001829	32	0	19	
MYCO001830	14	0	42	
MYCO001832	91	0	105	
MYCO001837	80	0	59	
MYCO001842	70	0	52	
MYCO001843	81	0	57	
MYCO001844	44	0	65	
MYCO001854	31	0	48	
MYCO001886	61	0	42	
MYCO001894	133	0	54	
MYCO001981	15	0	16	
MYCO002050	2	0	9	
MYCO002089	232	0	44	
MYCO002090	2995	0	9	
MYCO002092	369	0	86	
MYCO002093	37	0	26	
MYCO002096	21	0	40	
MYCO002097	66	0	33	
MYCO002109	12	0	28	
MYCO002110	37	0	35	
MYCO002111	85	0	9	
MYCO002112	1344	0	41	
MYCO002115	30	0	63	
MYCO002118	11	0	20	
MYCO002119	24	0	38	
MYCO002121	42	0	21	
MYCO002122	2	0	10	
MYCO002125	34	0	25	
MYCO002130	399	0	30	
MYCO002134	18	0	20	
MYCO002139	64	0	33	
MYCO002140	2	0	20	
MYCO002141	65	0	50	
MYCO002145	50	0	25	
MYCO002150	200	0	28	
MYCO002151	209	0	19	
MYCO002153	618	0	52	
MYCO002154	664	0	29	
MYCO002155	507	0	61	
MYCO002156	15	0	39	
MYCO002157	1342	0	40	
MYCO002163	143	0	51	
MYCO002166	13	0	11	
MYCO002170	364	0	23	
MYCO002176	86	0	37	
MYCO002178	16	0	28	
MYCO002179	59	0	13	
MYCO002182	21	0	19	
MYCO002186	2	0	11	
MYCO002187	874	0	45	
MYCO002188	35	0	45	
MYCO002192	90	0	29	
MYCO002193	6	0	15	
MYCO002194	27	0	30	
MYCO002195	13	0	38	
MYCO002196	13	0	49	
MYCO002199	0	0	16	
MYCO002200	22	0	31	
MYCO002201	125	0	50	
MYCO002202	141	0	36	
MYCO002210	65	0	38	
MYCO002211	90	0	44	
MYCO002213	160	0	66	
MYCO002216	27	0	46	
MYCO002217	166	0	27	
MYCO002218	133	0	35	
MYCO002219	92	0	23	
MYCO002220	22	0	41	
MYCO002221	703	0	81	
MYCO002222	33	0	43	
MYCO002225	106	0	40	
MYCO002228	46	0	39	
MYCO002230	199	0	35	
MYCO002235	63	0	33	
MYCO002239	1	0	11	
MYCO002241	394	0	56	
MYCO002242	140	0	32	
MYCO002243	329	0	31	
MYCO002244	4	0	4	
MYCO002245	60	0	36	
MYCO002246	34	0	33	
MYCO002247	136	0	39	
MYCO002257	36	0	33	
MYCO002259	160	0	31	
MYCO002315	540	0	43	
MYCO002343	160	0	55	
MYCO002344	477	0	34	
MYCO002357	10	0	30	
MYCO002361	7	0	19	
MYCO002362	88	0	24	
MYCO002364	7	0	31	
MYCO002366	11	0	46	
MYCO002367	5	0	17	
MYCO002368	36	0	33	
MYCO002373	50	0	37	
MYCO002374	99	0	40	
MYCO002399	43	0	30	
MYCO002400	40	0	38	
MYCO002402	50	0	84	
MYCO002404	25	0	70	
MYCO002409	13	0	26	
MYCO002410	8	0	24	
MYCO002411	84	0	48	
MYCO002413	124	0	31	
MYCO002420	130	0	19	
MYCO002421	1	0	12	
MYCO002425	247	0	33	
MYCO002426	876	0	40	
MYCO002427	266	0	37	
MYCO002439	484	0	28	
MYCO002440	75	0	61	
MYCO002445	15	0	9	
MYCO002447	55	0	52	
MYCO002448	143	0	81	
MYCO002454	20	0	39	
MYCO002455	58	0	47	
MYCO002457	24	0	31	
MYCO002460	3	0	15	
MYCO002461	5	0	15	
MYCO002462	208	0	37	
MYCO002465	45	0	15	
MYCO002466	32	0	25	
MYCO002467	77	0	81	
MYCO002470	8	0	20	
MYCO002477	17	0	40	
MYCO002500	10	0	35	
MYCO002502	37	0	58	
MYCO002509	10	0	34	
MYCO002511	16	0	14	
MYCO002518	370	0	32	
MYCO002521	2	0	15	
MYCO002523	27	0	10	
MYCO002524	895	0	208	
MYCO002533	14	0	18	
MYCO002534	1	0	16	
MYCO002538	162	0	37	
MYCO002540	704	0	40	
MYCO002555	57	0	62	
MYCO002559	274	0	31	
MYCO002568	35	0	39	
MYCO002572	111	0	47	
MYCO002575	59	0	38	
MYCO002580	141	0	35	
MYCO002582	28	0	32	
MYCO002583	87	0	66	
MYCO002587	481	0	52	
MYCO002589	95	0	46	
MYCO002592	138	0	28	
MYCO002593	65	0	20	
MYCO002594	2	0	13	
MYCO002603	8	0	26	
MYCO002606	29	0	27	
MYCO002610	81	0	34	
MYCO002611	64	0	43	
MYCO002612	6	0	25	
MYCO002613	5	0	11	
MYCO002614	55	0	53	
MYCO002670	15	0	32	
MYCO002673	359	789	39	
MYCO002676	19	0	14	
MYCO002678	277	0	34	
MYCO002682	72	0	47	
MYCO002696	89	0	30	
MYCO002697	5	0	14	
MYCO002699	0	0	8	
MYCO002702	10	0	36	
MYCO002703	109	0	40	
MYCO002708	3	0	10	
MYCO002710	57	0	31	
MYCO002711	23	0	25	
MYCO002714	22	0	32	
MYCO002715	422	0	43	
MYCO002720	13	0	33	
MYCO002724	38	0	61	
MYCO002725	85	0	37	
MYCO002726	42	0	27	
MYCO002727	174	0	35	
MYCO002731	345	0	36	
MYCO002733	721	0	42	
MYCO002744	89	0	30	
MYCO002748	286	0	80	
MYCO002750	52	0	33	
MYCO002753	12	0	38	
MYCO002754	22	0	24	
MYCO002764	57	0	35	
MYCO002773	19	0	22	
MYCO002782	233	0	49	
MYCO002783	110	0	55	
MYCO002788	325	0	15	
MYCO002794	18	0	25	
MYCO002795	62	0	33	
MYCO002828	1386	368	39	
MYCO002838	49	0	16	
MYCO002839	1198	0	66	
MYCO002841	19	0	42	
MYCO002846	6	0	45	
MYCO002847	77	0	40	
MYCO002861	13	0	21	
MYCO002864	41	0	38	
MYCO002868	8	0	31	
MYCO002870	68	0	32	
MYCO002882	10	0	25	
MYCO002883	3	0	25	
MYCO002889	61	0	23	
MYCO002894	390	0	24	
MYCO002901	2	0	8	
MYCO002902	175	0	25	
MYCO002915	64	0	43	
MYCO002916	246	0	40	
MYCO002917	490	0	52	
MYCO002918	196	0	85	
MYCO002919	4	0	11	
MYCO002921	106	0	36	
MYCO002927	19	0	26	
MYCO002965	3	0	8	
MYCO002967	194	0	71	
MYCO002976	51	0	27	
MYCO002981	138	0	40	
MYCO002982	16	0	37	
MYCO002984	40	0	43	
MYCO002988	76	0	32	
MYCO002992	99	0	56	
MYCO002993	9	0	26	
MYCO002995	115	0	36	
MYCO002996	197	0	53	
MYCO003001	17	0	30	
MYCO003003	145	0	53	
MYCO003006	100	0	28	
MYCO003009	18	0	41	
MYCO003010	286	0	28	
MYCO003011	564	0	31	
MYCO003014	288	0	61	
MYCO003024	136	0	42	
MYCO003025	91	0	31	
MYCO003027	30	0	36	
MYCO003028	387	0	30	
MYCO003029	16	0	23	
MYCO003031	165	0	48	
MYCO003032	306	0	28	
MYCO003034	11	0	25	
MYCO003038	8	0	29	
MYCO003042	54	0	32	
MYCO003043	9	0	39	
MYCO003045	3	0	31	
MYCO003048	15	0	32	
MYCO003049	78	0	61	
MYCO003051	24	0	45	
MYCO003052	14	0	9	
MYCO003053	2	0	6	
MYCO003054	112	0	27	
MYCO003057	15	0	31	
MYCO003085	174	0	33	
MYCO003100	8	0	17	
MYCO003101	17	0	25	
MYCO003102	2	0	22	
MYCO003105	142	0	38	
MYCO003117	44	4	33	
MYCO003118	596	12	13	
MYCO003139	17	0	50	
MYCO003140	18	0	46	
MYCO003193	57	0	89	
MYCO003194	1	0	28	
MYCO003195	256	0	53	
MYCO003197	26	0	44	
MYCO003198	215	0	60	
MYCO003205	28	0	29	
MYCO003206	16	0	49	
MYCO003207	14	0	26	
MYCO003208	46	0	21	
MYCO003211	236	0	62	
MYCO003213	10	0	31	
MYCO003214	19	0	34	
MYCO003219	4	0	7	
MYCO003220	19	0	40	
MYCO003221	0	0	11	
MYCO003223	2	0	25	
MYCO003228	293	0	36	
MYCO003229	20	0	58	
MYCO003240	333	0	73	
MYCO003241	149	0	23	
MYCO003245	13	0	50	
MYCO003246	10	0	14	
MYCO003248	29	0	52	
MYCO003252	133	0	33	
MYCO003255	82	0	30	
MYCO003257	161	0	35	
MYCO003258	207	0	10	
MYCO003261	11	0	37	
MYCO003262	172	0	35	
MYCO003264	16	0	30	
MYCO003265	80	0	27	
MYCO003267	223	0	33	
MYCO003274	7	0	33	
MYCO003275	93	0	18	
MYCO003276	76	0	39	
MYCO003277	7	0	25	
MYCO003280	26	0	44	
MYCO003285	110	0	46	
MYCO003290	21	0	35	
MYCO003296	926	0	143	
MYCO003302	56	0	43	
MYCO003303	3043	0	2	
MYCO003304	35	0	11	
MYCO003305	62	0	35	
MYCO003306	204	0	45	
MYCO003313	23	0	21	
MYCO003317	10	0	22	
MYCO003318	155	0	44	
MYCO003319	36	0	35	
MYCO003328	238	0	37	
MYCO003329	38	0	58	
MYCO003330	312	0	36	
MYCO003336	14	0	27	
MYCO003340	17	0	39	
MYCO003341	401	0	39	
MYCO003356	15	0	29	
MYCO003392	33	2320	15	
MYCO003396	59	0	47	
MYCO003409	83	0	50	
MYCO003410	547	0	30	
MYCO003411	131	0	47	
MYCO003412	7	0	17	
MYCO003417	9	1747	39	
MYCO003418	0	0	7	
MYCO003419	123	0	30	
MYCO003422	3	0	19	
MYCO003432	28	0	34	
MYCO003433	1095	0	24	
MYCO003436	759	0	49	
MYCO003441	344	0	47	
MYCO003455	150	0	24	
MYCO003457	14	0	38	
MYCO003462	8	0	11	
MYCO003464	8	0	33	
MYCO003490	34	0	56	
MYCO003500	14	0	31	
MYCO003501	18	0	22	
MYCO003504	23	0	38	
MYCO003520	36	0	41	
MYCO003570	8	0	26	
MYCO003571	42	0	32	
MYCO003579	450	0	44	
MYCO003580	67	0	30	
MYCO003583	3	0	16	
MYCO003589	717	0	23	
MYCO003592	6	0	13	
MYCO003596	247	0	70	
MYCO003598	26	0	38	
MYCO003600	30	0	21	
MYCO003601	26	0	16	
MYCO003609	4	0	15	
MYCO003610	315	0	60	
MYCO003624	7	0	26	
MYCO003628	11	0	18	
MYCO003644	164	0	48	
MYCO003646	475	0	95	
MYCO003647	48	0	20	
MYCO003648	5	0	23	
MYCO003668	9	0	20	
MYCO003670	166	0	30	
MYCO003674	7	0	24	
MYCO003676	6	0	19	
MYCO003677	40	0	32	
MYCO003679	18	0	40	
MYCO003680	77	0	37	
MYCO003682	102	0	73	
MYCO003683	60	0	33	
MYCO003684	47	0	20	
MYCO003695	25	0	37	
MYCO003696	133	0	70	
MYCO003705	5	0	24	
MYCO003707	92	0	38	
MYCO003708	100	0	34	
MYCO003709	65	0	36	
MYCO003710	1234	0	37	
MYCO003711	27	0	47	
MYCO003712	404	0	34	
MYCO003713	32	0	20	
MYCO003715	4	0	18	
MYCO003717	3	0	24	
MYCO003718	2	0	10	
MYCO003719	19	0	48	
MYCO003720	100	0	42	
MYCO003721	274	0	60	
MYCO003722	11	0	46	
MYCO003765	348	0	36	
MYCO003774	16	0	39	
MYCO003775	48	0	61	
MYCO003777	176	0	39	
MYCO003778	38	0	46	
MYCO003780	293	0	19	
MYCO003781	6	0	18	
MYCO003782	31	0	33	
MYCO003783	31	0	27	
MYCO003790	16	0	43	
MYCO003791	37	0	35	
MYCO003793	529	0	118	
MYCO003794	170	0	140	
MYCO003795	150	0	206	
MYCO003799	18	0	49	
MYCO003801	29	0	54	
MYCO003802	55	0	34	
MYCO003804	32	0	39	
MYCO003806	13	0	62	
MYCO003808	197	0	52	
MYCO003809	4	0	33	
MYCO003816	228	0	34	
MYCO003834	89	0	37	
MYCO003835	415	0	47	
MYCO003842	85	0	57	
MYCO003847	1157	0	21	
MYCO003849	4	0	15	
MYCO003858	35	0	40	
MYCO003859	321	0	150	
MYCO003907	27	0	67	
MYCO003908	119	0	32	
MYCO003913	55	0	69	
MYCO003915	11	0	66	
MYCO003917	9	0	71	
MYCO003918	10	0	68	
MYCO003920	8	0	33	
MYCO003921	14	0	68	
MYCO013678	1	0	14	
MYCO000002	35	0	75	
MYCO000003	30	0	64	
MYCO000004	10	0	49	
MYCO000007	329	0	88	
MYCO000008	13	0	31	
MYCO000010	11	0	59	
MYCO000012	25	0	61	
MYCO000014	12	0	88	
MYCO000018	176	0	72	
MYCO000020	159	0	109	
MYCO000021	442	0	54	
MYCO000022	30	0	36	
MYCO000023	32	0	49	
MYCO000024	919	0	43	
MYCO000025	314	0	35	
MYCO000026	96	0	79	
MYCO000027	17	0	15	
MYCO000028	8	0	18	
MYCO000029	230	0	74	
MYCO000030	639	0	25	
MYCO000031	26	0	16	
MYCO000032	949	0	92	
MYCO000033	8	0	12	
MYCO000034	6	0	22	
MYCO000035	41	0	108	
MYCO000036	66	0	50	
MYCO000037	40	0	62	
MYCO000039	134	0	18	
MYCO000040	54	0	48	
MYCO000041	290	0	135	
MYCO000042	203	0	57	
MYCO000043	27	0	40	
MYCO000044	389	0	40	
MYCO000045	1365	0	44	
MYCO000048	20	0	51	
MYCO000052	101	11	41	
MYCO000057	14	1817	49	
MYCO000058	52	0	107	
MYCO000059	15	0	37	
MYCO000060	6	0	39	
MYCO000061	692	0	16	
MYCO000062	154	0	63	
MYCO000063	225	0	89	
MYCO000064	1266	0	107	
MYCO000065	7	0	12	
MYCO000067	11	0	29	
MYCO000069	74	0	55	
MYCO000070	16	1760	42	
MYCO000071	834	0	49	
MYCO000072	711	0	40	
MYCO000073	21	1297	41	
MYCO000074	1174	0	52	
MYCO000075	154	0	53	
MYCO000076	8	0	16	
MYCO000077	37	0	39	
MYCO000078	39	0	22	
MYCO000079	52	0	30	
MYCO000080	64	0	35	
MYCO000081	4	0	27	
MYCO000082	785	0	23	
MYCO000083	1119	0	51	
MYCO000084	25	0	40	
MYCO000085	190	0	36	
MYCO000086	252	0	61	
MYCO000087	212	0	60	
MYCO000088	18	0	31	
MYCO000089	29	0	36	
MYCO000090	44	0	46	
MYCO000091	54	0	26	
MYCO000092	160	0	91	
MYCO000093	97	0	46	
MYCO000094	2967	47	29	
MYCO000095	1330	0	141	
MYCO000096	341	0	65	
MYCO000097	6	0	21	
MYCO000098	6	0	21	
MYCO000099	881	0	56	
MYCO000100	4	0	8	
MYCO000101	123	0	270	
MYCO000102	85	0	85	
MYCO000103	141	0	83	
MYCO000104	962	0	61	
MYCO000106	65	0	39	
MYCO000107	3042	0	4	
MYCO000108	12	0	11	
MYCO000109	984	0	56	
MYCO000110	13	0	26	
MYCO000111	103	0	83	
MYCO000112	25	0	51	
MYCO000113	158	0	43	
MYCO000114	143	0	25	
MYCO000115	413	0	51	
MYCO000116	16	0	38	
MYCO000117	14	0	45	
MYCO000118	99	0	83	
MYCO000119	79	0	69	
MYCO000120	77	0	101	
MYCO000121	94	0	24	
MYCO000122	14	0	9	
MYCO000123	6	0	13	
MYCO000124	2992	0	3	
MYCO000125	173	0	42	
MYCO000126	31	0	68	
MYCO000127	26	0	42	
MYCO000128	33	0	26	
MYCO000130	4	0	32	
MYCO000131	19	0	53	
MYCO000132	128	0	36	
MYCO000133	377	0	37	
MYCO000134	1023	0	24	
MYCO000135	7	0	19	
MYCO000136	328	0	71	
MYCO000137	361	0	24	
MYCO000138	327	0	22	
MYCO000139	31	0	40	
MYCO000140	10	0	18	
MYCO000141	9	0	20	
MYCO000142	484	0	41	
MYCO000143	190	0	73	
MYCO000144	201	0	34	
MYCO000145	161	0	38	
MYCO000146	545	0	42	
MYCO000147	120	0	73	
MYCO000148	33	0	25	
MYCO000149	573	0	39	
MYCO000150	26	0	18	
MYCO000151	209	0	79	
MYCO000152	67	0	79	
MYCO000153	60	0	35	
MYCO000154	30	0	39	
MYCO000155	85	0	37	
MYCO000156	3	0	15	
MYCO000157	244	0	47	
MYCO000158	11	0	23	
MYCO000159	240	0	67	
MYCO000160	34	0	64	
MYCO000161	98	0	56	
MYCO000162	173	0	53	
MYCO000163	1	0	26	
MYCO000164	9	0	17	
MYCO000165	1527	0	10	
MYCO000166	51	0	67	
MYCO000167	3	1533	25	
MYCO000168	47	0	41	
MYCO000169	88	0	66	
MYCO000170	8	0	32	
MYCO000171	810	0	58	
MYCO000172	148	0	63	
MYCO000173	11	0	45	
MYCO000174	56	0	64	
MYCO000175	42	0	38	
MYCO000176	113	0	46	
MYCO000177	2	0	18	
MYCO000178	14	0	37	
MYCO000179	180	0	48	
MYCO000180	368	0	63	
MYCO000181	7	0	29	
MYCO000182	236	0	64	
MYCO000185	61	0	16	
MYCO000186	170	0	86	
MYCO000187	44	0	34	
MYCO000188	12	0	21	
MYCO000190	0	0	11	
MYCO000191	309	0	50	
MYCO000192	724	0	38	
MYCO000193	32	0	82	
MYCO000194	246	0	156	
MYCO000195	508	0	23	
MYCO000196	42	0	22	
MYCO000197	3071	0	1	
MYCO000199	5	0	24	
MYCO000200	48	0	24	
MYCO000201	234	0	13	
MYCO000202	110	0	111	
MYCO000203	141	0	18	
MYCO000205	412	0	40	
MYCO000206	191	0	87	
MYCO000208	24	0	20	
MYCO000209	230	0	44	
MYCO000210	282	0	40	
MYCO000212	44	0	42	
MYCO000213	22	0	52	
MYCO000214	53	0	72	
MYCO000215	361	0	40	
MYCO000216	45	0	35	
MYCO000217	280	0	35	
MYCO000218	911	0	42	
