GbGDiv simplified results table from 'accumulate-1.txt' records table.
Isolate records read from table: 256

Locus	Missing	Paralogous	CountNuc
MYCO002163	21	0	13	
MYCO002166	1	0	5	
MYCO002170	38	0	3	
MYCO002176	7	0	11	
MYCO002178	1	0	6	
MYCO002179	6	0	2	
MYCO002182	2	0	4	
MYCO002186	1	0	1	
MYCO002187	67	0	14	
MYCO002188	4	0	15	
MYCO002192	10	0	4	
MYCO002193	0	0	5	
MYCO002194	3	0	7	
MYCO002195	3	0	7	
MYCO002196	3	0	9	
MYCO002199	0	0	5	
MYCO002200	1	0	6	
MYCO002201	15	0	10	
MYCO002202	16	0	9	
MYCO002210	9	0	8	
MYCO002211	10	0	8	
MYCO002213	17	0	14	
MYCO002216	3	0	12	
MYCO002217	15	0	6	
MYCO002218	15	0	8	
MYCO002219	11	0	5	
MYCO002220	3	0	8	
MYCO002221	69	0	15	
MYCO002222	3	0	7	
MYCO002225	11	0	6	
MYCO002228	4	0	7	
MYCO002230	13	0	13	
MYCO002235	10	0	10	
MYCO002239	0	0	5	
MYCO002241	40	0	15	
MYCO002242	14	0	6	
MYCO002243	31	0	8	
MYCO002244	1	0	2	
MYCO002245	11	0	7	
MYCO002246	2	0	6	
MYCO002247	16	0	8	
MYCO002257	5	0	6	
MYCO002259	17	0	9	
MYCO002315	53	0	6	
MYCO002343	15	0	14	
MYCO002344	46	0	12	
MYCO002357	3	0	12	
MYCO002361	1	0	5	
MYCO002362	9	0	3	
MYCO002364	1	0	4	
MYCO002366	0	0	10	
MYCO002367	0	0	7	
MYCO002368	3	0	6	
MYCO002373	6	0	6	
MYCO002374	10	0	10	
MYCO002399	3	0	6	
MYCO002400	5	0	8	
MYCO002402	5	0	14	
MYCO002404	3	0	11	
MYCO002409	1	0	7	
MYCO002410	1	0	5	
MYCO002411	8	0	10	
MYCO002413	9	0	10	
MYCO002420	12	0	4	
MYCO002421	0	0	4	
MYCO002425	21	0	5	
MYCO002426	85	0	6	
MYCO002427	26	0	8	
MYCO002439	47	0	10	
MYCO002440	8	0	16	
MYCO002445	2	0	1	
MYCO002447	7	0	9	
MYCO002448	17	0	15	
MYCO002454	2	0	10	
MYCO002455	6	0	8	
MYCO002457	4	0	7	
MYCO002460	0	0	5	
MYCO002461	2	0	4	
MYCO002462	22	0	10	
MYCO002465	7	0	1	
MYCO002466	2	0	2	
MYCO002467	10	0	16	
MYCO002470	1	0	3	
MYCO002477	1	0	11	
MYCO002500	0	0	9	
MYCO002502	4	0	14	
MYCO002509	1	0	8	
MYCO002511	3	0	4	
MYCO002518	31	0	5	
MYCO002521	0	0	5	
MYCO002523	6	0	5	
MYCO002524	85	0	30	
MYCO002533	1	0	3	
MYCO002534	0	0	6	
MYCO002538	13	0	4	
MYCO002540	71	0	6	
MYCO002555	4	0	12	
MYCO002559	24	0	9	
MYCO002568	4	0	12	
MYCO002572	11	0	17	
MYCO002575	5	0	7	
MYCO002580	15	0	11	
MYCO002582	6	0	10	
MYCO002583	8	0	14	
MYCO002587	51	0	10	
MYCO002589	11	0	6	
MYCO002592	13	0	9	
MYCO002593	6	0	2	
MYCO002594	0	0	3	
MYCO002603	0	0	5	
MYCO002606	2	0	7	
MYCO002610	8	0	11	
MYCO002611	8	0	6	
MYCO002612	1	0	4	
MYCO002613	0	0	4	
MYCO002614	7	0	10	
MYCO002670	1	0	6	
MYCO002673	38	62	7	
MYCO002676	5	0	6	
MYCO002678	27	0	10	
MYCO002682	11	0	6	
MYCO002696	11	0	7	
MYCO002697	0	0	5	
MYCO002699	0	0	2	
MYCO002702	0	0	12	
MYCO002703	13	0	10	
MYCO002708	2	0	3	
MYCO002710	6	0	7	
MYCO002711	2	0	6	
MYCO002714	2	0	7	
MYCO002715	31	0	6	
MYCO002720	3	0	10	
MYCO002724	8	0	12	
MYCO002725	12	0	9	
MYCO002726	7	0	4	
MYCO002727	24	0	12	
MYCO002731	28	0	8	
MYCO002733	73	0	7	
MYCO002744	8	0	4	
MYCO002748	31	0	16	
MYCO002750	7	0	7	
MYCO002753	2	0	8	
MYCO002754	3	0	5	
MYCO002764	7	0	9	
MYCO002773	2	0	2	
MYCO002782	25	0	8	
MYCO002783	9	0	12	
MYCO002788	29	0	5	
MYCO002794	1	0	6	
MYCO002795	5	0	10	
MYCO002828	115	31	13	
MYCO002838	5	0	6	
MYCO002839	105	0	12	
MYCO002841	1	0	9	
MYCO002846	0	0	7	
MYCO002847	9	0	13	
MYCO002861	2	0	7	
MYCO002864	6	0	11	
MYCO002868	0	0	8	
MYCO002870	12	0	3	
MYCO002882	1	0	6	
MYCO002883	0	0	4	
MYCO002889	10	0	7	
MYCO002894	44	0	4	
MYCO002901	1	0	4	
MYCO002902	23	0	6	
MYCO002915	10	0	8	
MYCO002916	17	0	12	
MYCO002917	52	0	13	
MYCO002918	14	0	18	
MYCO002919	1	0	2	
MYCO002921	8	0	6	
MYCO002927	0	0	8	
MYCO002965	1	0	1	
MYCO002967	19	0	11	
MYCO002976	5	0	7	
MYCO002981	13	0	11	
MYCO002982	1	0	12	
MYCO002984	4	0	14	
MYCO002988	8	0	9	
MYCO002992	9	0	14	
MYCO002993	1	0	4	
MYCO002995	12	0	9	
MYCO002996	16	0	13	
MYCO003001	1	0	6	
MYCO003003	13	0	8	
MYCO003006	11	0	5	
MYCO003009	4	0	6	
MYCO003010	24	0	9	
MYCO003011	53	0	7	
MYCO003014	23	0	12	
MYCO003024	18	0	10	
MYCO003025	13	0	5	
MYCO003027	5	0	7	
MYCO003028	37	0	2	
MYCO003029	4	0	8	
MYCO003031	14	0	14	
MYCO003032	33	0	6	
MYCO003034	2	0	4	
MYCO003038	3	0	4	
MYCO003042	4	0	7	
MYCO003043	0	0	7	
MYCO003045	0	0	6	
MYCO003048	2	0	5	
MYCO003049	6	0	8	
MYCO003051	5	0	9	
MYCO003052	3	0	1	
MYCO003053	0	0	2	
MYCO003054	8	0	5	
MYCO003057	0	0	10	
MYCO003085	9	0	7	
MYCO003100	1	0	5	
MYCO003101	2	0	5	
MYCO003102	1	0	5	
MYCO003105	15	0	7	
MYCO003117	2	0	5	
MYCO003118	58	0	4	
MYCO003139	4	0	11	
MYCO003140	2	0	12	
MYCO003193	10	0	20	
MYCO003194	0	0	6	
MYCO003195	31	0	9	
MYCO003197	1	0	13	
MYCO003198	20	0	12	
MYCO003205	3	0	6	
MYCO003206	2	0	12	
MYCO003207	5	0	8	
MYCO003208	3	0	8	
MYCO003211	18	0	12	
MYCO003213	1	0	8	
MYCO003214	1	0	5	
MYCO003219	0	0	4	
MYCO003220	2	0	12	
MYCO003221	0	0	6	
MYCO003223	0	0	4	
MYCO003228	25	0	6	
MYCO003229	2	0	9	
MYCO003240	31	0	9	
MYCO003241	12	0	3	
MYCO003245	2	0	12	
MYCO003246	1	0	2	
MYCO003248	3	0	11	
MYCO003252	19	0	8	
MYCO003255	9	0	8	
MYCO003257	14	0	8	
MYCO003258	18	0	2	
MYCO003261	2	0	10	
MYCO003262	16	0	5	
MYCO003264	1	0	8	
MYCO003265	12	0	5	
MYCO003267	25	0	8	
MYCO003274	0	0	11	
MYCO003275	9	0	7	
MYCO003276	9	0	8	
MYCO003277	1	0	5	
MYCO003280	2	0	9	
MYCO003285	16	0	7	
MYCO003290	2	0	8	
MYCO003296	87	0	29	
MYCO003302	5	0	9	
MYCO003303	253	0	1	
MYCO003304	3	0	2	
MYCO003305	5	0	11	
MYCO003306	20	0	11	
MYCO003313	3	0	6	
MYCO003317	1	0	11	
MYCO003318	12	0	9	
MYCO003319	4	0	6	
MYCO003328	17	0	8	
MYCO003329	3	0	12	
MYCO003330	25	0	4	
MYCO003336	4	0	8	
MYCO003340	1	0	7	
MYCO003341	31	0	6	
MYCO003356	1	0	6	
MYCO003392	2	197	9	
MYCO003396	9	0	11	
MYCO003409	10	0	11	
MYCO003410	53	0	9	
MYCO003411	18	0	13	
MYCO003412	0	0	5	
MYCO003417	1	149	10	
MYCO003418	0	0	2	
MYCO003419	15	0	7	
MYCO003422	1	0	3	
MYCO003432	1	0	9	
MYCO003433	96	0	4	
MYCO003436	65	0	10	
MYCO003441	35	0	16	
MYCO003455	11	0	4	
MYCO003457	4	0	9	
MYCO003462	2	0	3	
MYCO003464	0	0	7	
MYCO003490	4	0	12	
MYCO003500	4	0	10	
MYCO003501	1	0	5	
MYCO003504	3	0	8	
MYCO003520	5	0	12	
MYCO003570	0	0	12	
MYCO003571	4	0	8	
MYCO003579	37	0	12	
MYCO003580	5	0	9	
MYCO003583	0	0	2	
MYCO003589	65	0	6	
MYCO003592	1	0	3	
MYCO003596	24	0	15	
MYCO003598	6	0	11	
MYCO003600	2	0	6	
MYCO003601	2	0	4	
MYCO003609	1	0	5	
MYCO003610	31	0	12	
MYCO003624	1	0	7	
MYCO003628	3	0	4	
MYCO003644	15	0	10	
MYCO003646	47	0	20	
MYCO003647	7	0	5	
MYCO003648	2	0	5	
MYCO003668	0	0	5	
MYCO003670	14	0	7	
MYCO003674	0	0	6	
MYCO003676	0	0	9	
MYCO003677	2	0	8	
MYCO003679	3	0	12	
MYCO003680	8	0	7	
MYCO003682	11	0	16	
MYCO003683	7	0	7	
MYCO003684	5	0	5	
MYCO003695	3	0	15	
MYCO003696	14	0	14	
MYCO003705	0	0	8	
MYCO003707	14	0	5	
MYCO003708	10	0	8	
MYCO003709	10	0	10	
MYCO003710	109	0	9	
MYCO003711	4	0	15	
MYCO003712	37	0	7	
MYCO003713	4	0	5	
MYCO003715	0	0	6	
MYCO003717	0	0	6	
MYCO003718	0	0	5	
MYCO003719	4	0	11	
MYCO003720	8	0	12	
MYCO003721	23	0	12	
MYCO003722	1	0	10	
MYCO003765	32	0	6	
MYCO003774	1	0	11	
MYCO003775	7	0	17	
MYCO003777	14	0	10	
MYCO003778	3	0	7	
MYCO003780	31	0	7	
MYCO003781	1	0	2	
MYCO003782	4	0	10	
MYCO003783	5	0	6	
MYCO003790	3	0	9	
MYCO003791	4	0	9	
MYCO003793	49	0	26	
MYCO003794	19	0	27	
MYCO003795	17	0	43	
MYCO003799	1	0	13	
MYCO003801	2	0	12	
MYCO003802	7	0	6	
MYCO003804	3	0	6	
MYCO003806	0	0	11	
MYCO003808	19	0	12	
MYCO003809	0	0	12	
MYCO003816	21	0	4	
MYCO003834	13	0	8	
MYCO003835	40	0	10	
MYCO003842	12	0	14	
MYCO003847	114	0	5	
MYCO003849	0	0	1	
MYCO003858	3	0	15	
MYCO003859	35	0	20	
MYCO003907	4	0	7	
MYCO003908	14	0	5	
MYCO003913	4	0	19	
MYCO003915	1	0	12	
MYCO003917	0	0	13	
MYCO003918	1	0	11	
MYCO003920	1	0	10	
MYCO003921	3	0	10	
MYCO013678	0	0	4	
MYCO000002	3	0	14	
MYCO000003	2	0	15	
MYCO000004	1	0	12	
MYCO000007	31	0	15	
MYCO000008	1	0	9	
MYCO000010	1	0	17	
MYCO000012	3	0	12	
MYCO000014	0	0	23	
MYCO000018	13	0	17	
MYCO000020	15	0	24	
MYCO000021	47	0	11	
MYCO000022	6	0	9	
MYCO000023	5	0	12	
MYCO000024	85	0	8	
MYCO000025	33	0	5	
MYCO000026	14	0	28	
MYCO000027	1	0	6	
MYCO000028	0	0	7	
MYCO000029	20	0	20	
MYCO000030	47	0	8	
MYCO000031	1	0	1	
MYCO000032	92	0	19	
MYCO000033	0	0	3	
MYCO000034	0	0	6	
MYCO000035	5	0	22	
MYCO000036	9	0	14	
MYCO000037	6	0	23	
MYCO000039	15	0	4	
MYCO000040	10	0	11	
MYCO000041	31	0	32	
MYCO000042	17	0	10	
MYCO000043	1	0	8	
MYCO000044	39	0	7	
MYCO000045	127	0	9	
MYCO000048	1	0	13	
MYCO000052	10	1	8	
MYCO000057	1	159	8	
MYCO000058	7	0	19	
MYCO000059	3	0	10	
MYCO000060	1	0	7	
MYCO000061	60	0	4	
MYCO000062	12	0	11	
MYCO000063	16	0	19	
MYCO000064	108	0	23	
MYCO000065	1	0	4	
MYCO000067	1	0	7	
MYCO000069	9	0	20	
MYCO000070	2	143	10	
MYCO000071	78	0	14	
MYCO000072	63	0	7	
MYCO000073	2	114	14	
MYCO000074	110	0	7	
MYCO000075	14	0	9	
MYCO000076	0	0	2	
MYCO000077	2	0	6	
MYCO000078	3	0	6	
MYCO000079	6	0	8	
MYCO000080	5	0	12	
MYCO000081	1	0	13	
MYCO000082	58	0	7	
MYCO000083	99	0	9	
MYCO000084	2	0	4	
MYCO000085	15	0	7	
MYCO000086	21	0	12	
MYCO000087	18	0	7	
MYCO000088	1	0	7	
MYCO000089	1	0	9	
MYCO000090	3	0	9	
MYCO000091	4	0	3	
MYCO000092	20	0	25	
MYCO000093	6	0	9	
MYCO000094	248	4	8	
MYCO000095	117	0	33	
MYCO000096	29	0	13	
MYCO000097	1	0	5	
MYCO000098	2	0	8	
MYCO000099	80	0	10	
MYCO000100	1	0	1	
MYCO000101	13	0	51	
MYCO000102	10	0	14	
MYCO000103	13	0	13	
MYCO000104	85	0	17	
MYCO000106	7	0	12	
MYCO000107	252	0	1	
MYCO000108	0	0	2	
MYCO000109	95	0	9	
MYCO000110	1	0	7	
MYCO000111	16	0	20	
MYCO000112	5	0	14	
MYCO000113	11	0	13	
MYCO000114	14	0	7	
MYCO000115	31	0	14	
MYCO000116	0	0	8	
MYCO000117	1	0	8	
MYCO000118	11	0	18	
MYCO000119	12	0	22	
MYCO000120	4	0	24	
MYCO000121	7	0	11	
MYCO000122	2	0	3	
MYCO000123	1	0	4	
MYCO000124	250	0	1	
MYCO000125	17	0	4	
MYCO000126	5	0	12	
MYCO000127	5	0	15	
MYCO000128	4	0	5	
MYCO000130	0	0	6	
MYCO000131	3	0	11	
MYCO000132	15	0	12	
MYCO000133	32	0	5	
MYCO000134	89	0	6	
MYCO000135	1	0	3	
MYCO000136	31	0	19	
MYCO000137	30	0	8	
MYCO000138	25	0	7	
MYCO000139	2	0	11	
MYCO000140	1	0	3	
MYCO000141	2	0	6	
MYCO000142	47	0	7	
MYCO000143	24	0	17	
MYCO000144	19	0	7	
MYCO000145	9	0	9	
MYCO000146	60	0	8	
MYCO000147	11	0	6	
MYCO000148	4	0	5	
MYCO000149	62	0	8	
MYCO000150	3	0	3	
MYCO000151	21	0	14	
MYCO000152	5	0	15	
MYCO000153	10	0	7	
MYCO000154	4	0	7	
MYCO000155	12	0	8	
MYCO000156	1	0	5	
MYCO000157	20	0	7	
MYCO000158	2	0	9	
MYCO000159	19	0	12	
MYCO000160	5	0	16	
MYCO000161	13	0	14	
MYCO000162	20	0	8	
MYCO000163	0	0	7	
MYCO000164	1	0	6	
MYCO000165	143	0	2	
MYCO000166	4	0	11	
MYCO000167	1	131	9	
MYCO000168	7	0	10	
MYCO000169	11	0	16	
MYCO000170	2	0	8	
MYCO000171	82	0	10	
MYCO000172	18	0	15	
MYCO000173	3	0	11	
MYCO000174	4	0	13	
MYCO000175	5	0	16	
MYCO000176	12	0	7	
MYCO000177	0	0	5	
MYCO000178	0	0	4	
MYCO000179	15	0	8	
MYCO000180	31	0	16	
MYCO000181	0	0	7	
MYCO000182	23	0	13	
MYCO000185	6	0	6	
MYCO000186	14	0	16	
MYCO000187	6	0	6	
MYCO000188	2	0	4	
MYCO000190	0	0	4	
MYCO000191	26	0	9	
MYCO000192	67	0	10	
MYCO000193	6	0	20	
MYCO000194	23	0	39	
MYCO000195	58	0	6	
MYCO000196	4	0	5	
MYCO000197	256	0	0	
MYCO000199	1	0	5	
MYCO000200	7	0	5	
MYCO000201	21	0	5	
MYCO000202	10	0	19	
MYCO000203	16	0	5	
MYCO000205	44	0	5	
MYCO000206	18	0	16	
MYCO000208	5	0	5	
MYCO000209	23	0	8	
MYCO000210	28	0	8	
MYCO000212	3	0	10	
MYCO000213	2	0	10	
MYCO000214	8	0	16	
MYCO000215	29	0	10	
MYCO000216	3	0	6	
MYCO000217	27	0	7	
MYCO000218	83	0	7	
MYCO000219	0	0	9	
MYCO000220	12	0	12	
MYCO000221	27	0	11	
