GbGDiv simplified results table from 'accumulate-10.txt' records table.
Isolate records read from table: 2560

Locus	Missing	Paralogous	CountNuc
MYCO001493	411	0	52	
MYCO001536	78	0	90	
MYCO001540	12	0	32	
MYCO001547	102	0	74	
MYCO001557	432	0	41	
MYCO001559	551	0	47	
MYCO001564	30	0	62	
MYCO001568	159	0	38	
MYCO001569	506	0	23	
MYCO001589	10	0	23	
MYCO001593	4	0	21	
MYCO001594	33	0	29	
MYCO001595	281	0	48	
MYCO001599	227	0	34	
MYCO001600	4	0	35	
MYCO001601	1	0	17	
MYCO001603	6	0	23	
MYCO001605	11	0	22	
MYCO001609	61	0	51	
MYCO001611	42	0	22	
MYCO001612	6	0	38	
MYCO001617	36	0	42	
MYCO001626	14	0	14	
MYCO001627	86	0	26	
MYCO001629	87	0	84	
MYCO001633	340	0	67	
MYCO001638	114	0	81	
MYCO001641	2560	0	0	
MYCO001649	204	0	25	
MYCO001652	142	0	27	
MYCO001653	460	0	24	
MYCO001654	73	0	19	
MYCO001655	286	0	30	
MYCO001656	213	0	21	
MYCO001657	243	0	16	
MYCO001658	77	0	35	
MYCO001659	238	0	36	
MYCO001689	9	0	30	
MYCO001694	91	0	22	
MYCO001695	2	0	26	
MYCO001697	3	0	19	
MYCO001699	11	0	62	
MYCO001701	36	0	20	
MYCO001708	15	0	21	
MYCO001709	3	0	29	
MYCO001711	0	0	28	
MYCO001712	15	0	26	
MYCO001713	110	0	36	
MYCO001821	26	0	69	
MYCO001827	4	0	15	
MYCO001829	26	0	19	
MYCO001830	12	0	36	
MYCO001832	78	0	93	
MYCO001837	64	0	55	
MYCO001842	60	0	46	
MYCO001843	68	0	49	
MYCO001844	38	0	58	
MYCO001854	23	0	43	
MYCO001886	46	0	40	
MYCO001894	105	0	46	
MYCO001981	13	0	16	
MYCO002050	2	0	8	
MYCO002089	193	0	37	
MYCO002090	2494	0	8	
MYCO002092	307	0	78	
MYCO002093	33	0	24	
MYCO002096	15	0	37	
MYCO002097	57	0	30	
MYCO002109	12	0	25	
MYCO002110	28	0	34	
MYCO002111	69	0	9	
MYCO002112	1107	0	39	
MYCO002115	27	0	57	
MYCO002118	7	0	16	
MYCO002119	17	0	35	
MYCO002121	35	0	20	
MYCO002122	1	0	10	
MYCO002125	29	0	20	
MYCO002130	322	0	24	
MYCO002134	15	0	19	
MYCO002139	49	0	28	
MYCO002140	2	0	16	
MYCO002141	55	0	45	
MYCO002145	42	0	23	
MYCO002150	164	0	28	
MYCO002151	174	0	17	
MYCO002153	515	0	39	
MYCO002154	545	0	26	
MYCO002155	423	0	53	
MYCO002156	12	0	36	
MYCO002157	1105	0	38	
MYCO002163	119	0	43	
MYCO002166	11	0	11	
MYCO002170	297	0	21	
MYCO002176	73	0	32	
MYCO002178	13	0	24	
MYCO002179	49	0	13	
MYCO002182	18	0	18	
MYCO002186	2	0	8	
MYCO002187	719	0	38	
MYCO002188	29	0	43	
MYCO002192	72	0	26	
MYCO002193	6	0	14	
MYCO002194	24	0	25	
MYCO002195	13	0	32	
MYCO002196	13	0	43	
MYCO002199	0	0	10	
MYCO002200	20	0	27	
MYCO002201	101	0	43	
MYCO002202	120	0	35	
MYCO002210	55	0	33	
MYCO002211	73	0	42	
MYCO002213	132	0	61	
MYCO002216	21	0	43	
MYCO002217	135	0	27	
MYCO002218	109	0	32	
MYCO002219	75	0	21	
MYCO002220	18	0	37	
MYCO002221	576	0	73	
MYCO002222	28	0	39	
MYCO002225	88	0	35	
MYCO002228	40	0	36	
MYCO002230	166	0	32	
MYCO002235	51	0	31	
MYCO002239	1	0	11	
MYCO002241	327	0	53	
MYCO002242	111	0	30	
MYCO002243	280	0	29	
MYCO002244	3	0	3	
MYCO002245	50	0	28	
MYCO002246	29	0	27	
MYCO002247	114	0	38	
MYCO002257	27	0	30	
MYCO002259	134	0	25	
MYCO002315	446	0	39	
MYCO002343	128	0	51	
MYCO002344	393	0	32	
MYCO002357	10	0	27	
MYCO002361	6	0	18	
MYCO002362	70	0	21	
MYCO002364	5	0	27	
MYCO002366	9	0	40	
MYCO002367	4	0	15	
MYCO002368	31	0	30	
MYCO002373	39	0	32	
MYCO002374	77	0	35	
MYCO002399	35	0	25	
MYCO002400	35	0	36	
MYCO002402	40	0	73	
MYCO002404	19	0	59	
MYCO002409	12	0	25	
MYCO002410	8	0	21	
MYCO002411	68	0	46	
MYCO002413	103	0	25	
MYCO002420	107	0	18	
MYCO002421	0	0	12	
MYCO002425	202	0	31	
MYCO002426	736	0	38	
MYCO002427	219	0	33	
MYCO002439	395	0	23	
MYCO002440	63	0	57	
MYCO002445	13	0	8	
MYCO002447	42	0	48	
MYCO002448	120	0	75	
MYCO002454	16	0	35	
MYCO002455	49	0	37	
MYCO002457	22	0	28	
MYCO002460	2	0	14	
MYCO002461	3	0	13	
MYCO002462	175	0	32	
MYCO002465	33	0	13	
MYCO002466	25	0	22	
MYCO002467	59	0	75	
MYCO002470	7	0	16	
MYCO002477	13	0	37	
MYCO002500	8	0	29	
MYCO002502	31	0	52	
MYCO002509	7	0	31	
MYCO002511	12	0	13	
MYCO002518	306	0	30	
MYCO002521	2	0	13	
MYCO002523	23	0	8	
MYCO002524	740	0	184	
MYCO002533	9	0	16	
MYCO002534	1	0	13	
MYCO002538	128	0	33	
MYCO002540	579	0	35	
MYCO002555	49	0	56	
MYCO002559	226	0	29	
MYCO002568	29	0	37	
MYCO002572	84	0	43	
MYCO002575	48	0	36	
MYCO002580	114	0	30	
MYCO002582	23	0	28	
MYCO002583	74	0	53	
MYCO002587	394	0	45	
MYCO002589	74	0	43	
MYCO002592	111	0	25	
MYCO002593	53	0	19	
MYCO002594	1	0	11	
MYCO002603	5	0	24	
MYCO002606	22	0	23	
MYCO002610	66	0	32	
MYCO002611	48	0	37	
MYCO002612	4	0	23	
MYCO002613	5	0	9	
MYCO002614	46	0	45	
MYCO002670	10	0	28	
MYCO002673	297	651	30	
MYCO002676	15	0	14	
MYCO002678	224	0	31	
MYCO002682	62	0	41	
MYCO002696	72	0	27	
MYCO002697	5	0	12	
MYCO002699	0	0	7	
MYCO002702	9	0	34	
MYCO002703	87	0	37	
MYCO002708	3	0	9	
MYCO002710	46	0	26	
MYCO002711	19	0	22	
MYCO002714	16	0	30	
MYCO002715	349	0	36	
MYCO002720	11	0	29	
MYCO002724	34	0	55	
MYCO002725	73	0	30	
MYCO002726	32	0	25	
MYCO002727	147	0	33	
MYCO002731	290	0	30	
MYCO002733	591	0	38	
MYCO002744	76	0	25	
MYCO002748	235	0	69	
MYCO002750	43	0	32	
MYCO002753	12	0	37	
MYCO002754	19	0	20	
MYCO002764	49	0	32	
MYCO002773	15	0	19	
MYCO002782	191	0	42	
MYCO002783	87	0	53	
MYCO002788	261	0	14	
MYCO002794	14	0	24	
MYCO002795	56	0	29	
MYCO002828	1162	310	37	
MYCO002838	39	0	13	
MYCO002839	993	0	51	
MYCO002841	16	0	36	
MYCO002846	4	0	42	
MYCO002847	62	0	38	
MYCO002861	12	0	18	
MYCO002864	34	0	35	
MYCO002868	6	0	29	
MYCO002870	54	0	27	
MYCO002882	8	0	24	
MYCO002883	3	0	21	
MYCO002889	51	0	21	
MYCO002894	320	0	20	
MYCO002901	1	0	8	
MYCO002902	143	0	21	
MYCO002915	54	0	42	
MYCO002916	202	0	37	
MYCO002917	396	0	47	
MYCO002918	162	0	77	
MYCO002919	2	0	10	
MYCO002921	88	0	29	
MYCO002927	18	0	22	
MYCO002965	2	0	8	
MYCO002967	159	0	65	
MYCO002976	44	0	26	
MYCO002981	117	0	37	
MYCO002982	13	0	34	
MYCO002984	30	0	40	
MYCO002988	63	0	28	
MYCO002992	82	0	52	
MYCO002993	7	0	25	
MYCO002995	97	0	34	
MYCO002996	162	0	49	
MYCO003001	16	0	25	
MYCO003003	117	0	44	
MYCO003006	80	0	23	
MYCO003009	15	0	37	
MYCO003010	247	0	27	
MYCO003011	468	0	27	
MYCO003014	236	0	56	
MYCO003024	115	0	36	
MYCO003025	73	0	27	
MYCO003027	25	0	30	
MYCO003028	319	0	29	
MYCO003029	13	0	23	
MYCO003031	133	0	44	
MYCO003032	260	0	25	
MYCO003034	10	0	20	
MYCO003038	5	0	25	
MYCO003042	40	0	29	
MYCO003043	8	0	34	
MYCO003045	3	0	27	
MYCO003048	11	0	30	
MYCO003049	66	0	57	
MYCO003051	24	0	40	
MYCO003052	12	0	8	
MYCO003053	2	0	5	
MYCO003054	97	0	26	
MYCO003057	12	0	27	
MYCO003085	148	0	30	
MYCO003100	7	0	17	
MYCO003101	12	0	24	
MYCO003102	2	0	20	
MYCO003105	116	0	31	
MYCO003117	39	4	29	
MYCO003118	491	11	13	
MYCO003139	13	0	44	
MYCO003140	13	0	42	
MYCO003193	50	0	78	
MYCO003194	1	0	27	
MYCO003195	218	0	48	
MYCO003197	24	0	41	
MYCO003198	175	0	54	
MYCO003205	21	0	24	
MYCO003206	13	0	42	
MYCO003207	13	0	24	
MYCO003208	37	0	21	
MYCO003211	190	0	57	
MYCO003213	8	0	27	
MYCO003214	16	0	31	
MYCO003219	3	0	6	
MYCO003220	16	0	37	
MYCO003221	0	0	11	
MYCO003223	1	0	21	
MYCO003228	240	0	31	
MYCO003229	18	0	50	
MYCO003240	280	0	69	
MYCO003241	125	0	21	
MYCO003245	9	0	44	
MYCO003246	8	0	12	
MYCO003248	26	0	43	
MYCO003252	113	0	31	
MYCO003255	64	0	28	
MYCO003257	133	0	31	
MYCO003258	167	0	10	
MYCO003261	9	0	33	
MYCO003262	139	0	32	
MYCO003264	14	0	27	
MYCO003265	63	0	24	
MYCO003267	185	0	30	
MYCO003274	5	0	30	
MYCO003275	72	0	18	
MYCO003276	60	0	33	
MYCO003277	5	0	18	
MYCO003280	23	0	41	
MYCO003285	84	0	39	
MYCO003290	17	0	31	
MYCO003296	767	0	124	
MYCO003302	44	0	37	
MYCO003303	2535	0	2	
MYCO003304	30	0	9	
MYCO003305	51	0	33	
MYCO003306	168	0	41	
MYCO003313	17	0	18	
MYCO003317	10	0	19	
MYCO003318	127	0	42	
MYCO003319	29	0	29	
MYCO003328	194	0	35	
MYCO003329	30	0	51	
MYCO003330	257	0	30	
MYCO003336	12	0	25	
MYCO003340	17	0	36	
MYCO003341	331	0	34	
MYCO003356	12	0	26	
MYCO003392	29	1936	14	
MYCO003396	48	0	39	
MYCO003409	68	0	45	
MYCO003410	454	0	27	
MYCO003411	106	0	44	
MYCO003412	5	0	16	
MYCO003417	8	1447	36	
MYCO003418	0	0	7	
MYCO003419	102	0	27	
MYCO003422	2	0	19	
MYCO003432	23	0	28	
MYCO003433	906	0	22	
MYCO003436	631	0	42	
MYCO003441	285	0	41	
MYCO003455	119	0	23	
MYCO003457	13	0	35	
MYCO003462	8	0	11	
MYCO003464	8	0	28	
MYCO003490	29	0	52	
MYCO003500	12	0	29	
MYCO003501	13	0	21	
MYCO003504	17	0	32	
MYCO003520	30	0	36	
MYCO003570	7	0	20	
MYCO003571	31	0	27	
MYCO003579	372	0	42	
MYCO003580	56	0	28	
MYCO003583	3	0	13	
MYCO003589	598	0	21	
MYCO003592	5	0	13	
MYCO003596	209	0	64	
MYCO003598	23	0	34	
MYCO003600	23	0	20	
MYCO003601	24	0	13	
MYCO003609	2	0	13	
MYCO003610	258	0	53	
MYCO003624	6	0	22	
MYCO003628	8	0	16	
MYCO003644	138	0	44	
MYCO003646	392	0	86	
MYCO003647	43	0	16	
MYCO003648	5	0	20	
MYCO003668	7	0	20	
MYCO003670	131	0	27	
MYCO003674	6	0	23	
MYCO003676	4	0	18	
MYCO003677	31	0	28	
MYCO003679	12	0	37	
MYCO003680	63	0	29	
MYCO003682	81	0	64	
MYCO003683	53	0	30	
MYCO003684	35	0	18	
MYCO003695	20	0	35	
MYCO003696	111	0	60	
MYCO003705	4	0	21	
MYCO003707	75	0	36	
MYCO003708	77	0	31	
MYCO003709	56	0	32	
MYCO003710	1022	0	34	
MYCO003711	22	0	43	
MYCO003712	326	0	27	
MYCO003713	25	0	19	
MYCO003715	3	0	18	
MYCO003717	3	0	23	
MYCO003718	1	0	10	
MYCO003719	16	0	46	
MYCO003720	81	0	38	
MYCO003721	225	0	51	
MYCO003722	9	0	41	
MYCO003765	285	0	34	
MYCO003774	12	0	37	
MYCO003775	39	0	56	
MYCO003777	140	0	37	
MYCO003778	31	0	41	
MYCO003780	236	0	16	
MYCO003781	5	0	16	
MYCO003782	27	0	30	
MYCO003783	28	0	23	
MYCO003790	13	0	41	
MYCO003791	32	0	34	
MYCO003793	441	0	105	
MYCO003794	140	0	121	
MYCO003795	126	0	184	
MYCO003799	14	0	44	
MYCO003801	23	0	51	
MYCO003802	46	0	32	
MYCO003804	25	0	35	
MYCO003806	8	0	54	
MYCO003808	158	0	47	
MYCO003809	4	0	29	
MYCO003816	186	0	33	
MYCO003834	72	0	31	
MYCO003835	339	0	41	
MYCO003842	69	0	48	
MYCO003847	965	0	20	
MYCO003849	4	0	12	
MYCO003858	29	0	35	
MYCO003859	264	0	128	
MYCO003907	23	0	58	
MYCO003908	96	0	27	
MYCO003913	45	0	63	
MYCO003915	9	0	60	
MYCO003917	6	0	60	
MYCO003918	8	0	58	
MYCO003920	7	0	31	
MYCO003921	12	0	57	
MYCO013678	1	0	13	
MYCO000002	25	0	66	
MYCO000003	23	0	52	
MYCO000004	9	0	43	
MYCO000007	271	0	79	
MYCO000008	11	0	28	
MYCO000010	9	0	53	
MYCO000012	20	0	52	
MYCO000014	11	0	81	
MYCO000018	140	0	64	
MYCO000020	133	0	88	
MYCO000021	366	0	51	
MYCO000022	25	0	32	
MYCO000023	25	0	44	
MYCO000024	770	0	38	
MYCO000025	265	0	32	
MYCO000026	74	0	70	
MYCO000027	14	0	14	
MYCO000028	7	0	17	
MYCO000029	187	0	68	
MYCO000030	538	0	23	
MYCO000031	20	0	14	
MYCO000032	792	0	80	
MYCO000033	8	0	11	
MYCO000034	6	0	20	
MYCO000035	35	0	95	
MYCO000036	56	0	43	
MYCO000037	33	0	56	
MYCO000039	108	0	16	
MYCO000040	41	0	44	
MYCO000041	242	0	119	
MYCO000042	173	0	47	
MYCO000043	24	0	34	
MYCO000044	315	0	39	
MYCO000045	1139	0	38	
MYCO000048	16	0	47	
MYCO000052	83	10	34	
MYCO000057	11	1504	41	
MYCO000058	45	0	94	
MYCO000059	12	0	33	
MYCO000060	6	0	35	
MYCO000061	581	0	15	
MYCO000062	127	0	53	
MYCO000063	188	0	78	
MYCO000064	1051	0	95	
MYCO000065	6	0	10	
MYCO000067	8	0	25	
MYCO000069	58	0	50	
MYCO000070	13	1452	38	
MYCO000071	702	0	45	
MYCO000072	598	0	33	
MYCO000073	15	1077	39	
MYCO000074	980	0	45	
MYCO000075	124	0	50	
MYCO000076	7	0	14	
MYCO000077	33	0	37	
MYCO000078	29	0	21	
MYCO000079	44	0	28	
MYCO000080	54	0	33	
MYCO000081	3	0	24	
MYCO000082	660	0	21	
MYCO000083	926	0	47	
MYCO000084	20	0	33	
MYCO000085	159	0	32	
MYCO000086	210	0	55	
MYCO000087	177	0	50	
MYCO000088	13	0	26	
MYCO000089	21	0	31	
MYCO000090	38	0	39	
MYCO000091	47	0	24	
MYCO000092	132	0	83	
MYCO000093	79	0	41	
MYCO000094	2470	40	29	
MYCO000095	1110	0	129	
MYCO000096	279	0	57	
MYCO000097	5	0	19	
MYCO000098	6	0	20	
MYCO000099	736	0	50	
MYCO000100	4	0	7	
MYCO000101	104	0	245	
MYCO000102	71	0	75	
MYCO000103	114	0	77	
MYCO000104	799	0	53	
MYCO000106	54	0	35	
MYCO000107	2534	0	3	
MYCO000108	11	0	9	
MYCO000109	814	0	48	
MYCO000110	11	0	24	
MYCO000111	82	0	76	
MYCO000112	23	0	49	
MYCO000113	133	0	37	
MYCO000114	122	0	23	
MYCO000115	337	0	47	
MYCO000116	14	0	35	
MYCO000117	13	0	38	
MYCO000118	84	0	72	
MYCO000119	66	0	67	
MYCO000120	63	0	91	
MYCO000121	84	0	23	
MYCO000122	11	0	8	
MYCO000123	5	0	11	
MYCO000124	2490	0	2	
MYCO000125	142	0	37	
MYCO000126	24	0	61	
MYCO000127	20	0	37	
MYCO000128	27	0	24	
MYCO000130	4	0	29	
MYCO000131	15	0	43	
MYCO000132	105	0	30	
MYCO000133	306	0	36	
MYCO000134	847	0	23	
MYCO000135	6	0	18	
MYCO000136	270	0	64	
MYCO000137	298	0	21	
MYCO000138	269	0	19	
MYCO000139	24	0	35	
MYCO000140	7	0	17	
MYCO000141	7	0	20	
MYCO000142	402	0	35	
MYCO000143	164	0	66	
MYCO000144	166	0	28	
MYCO000145	140	0	35	
MYCO000146	452	0	37	
MYCO000147	100	0	62	
MYCO000148	28	0	21	
MYCO000149	475	0	34	
MYCO000150	22	0	16	
MYCO000151	171	0	71	
MYCO000152	52	0	70	
MYCO000153	49	0	31	
MYCO000154	25	0	31	
MYCO000155	67	0	31	
MYCO000156	3	0	15	
MYCO000157	202	0	43	
MYCO000158	9	0	23	
MYCO000159	203	0	60	
MYCO000160	28	0	55	
MYCO000161	77	0	48	
MYCO000162	140	0	45	
MYCO000163	1	0	24	
MYCO000164	7	0	15	
MYCO000165	1269	0	9	
MYCO000166	43	0	62	
MYCO000167	3	1264	24	
MYCO000168	42	0	38	
MYCO000169	72	0	61	
MYCO000170	6	0	27	
MYCO000171	674	0	45	
MYCO000172	130	0	57	
MYCO000173	8	0	41	
MYCO000174	48	0	57	
MYCO000175	36	0	37	
MYCO000176	90	0	44	
MYCO000177	2	0	17	
MYCO000178	10	0	31	
MYCO000179	147	0	37	
MYCO000180	319	0	56	
MYCO000181	5	0	25	
MYCO000182	196	0	56	
MYCO000185	48	0	14	
MYCO000186	137	0	80	
MYCO000187	42	0	33	
MYCO000188	12	0	17	
MYCO000190	0	0	11	
MYCO000191	255	0	40	
MYCO000192	594	0	32	
MYCO000193	27	0	71	
MYCO000194	196	0	135	
MYCO000195	419	0	22	
MYCO000196	33	0	20	
MYCO000197	2559	0	1	
MYCO000199	4	0	21	
MYCO000200	39	0	23	
MYCO000201	194	0	11	
MYCO000202	86	0	99	
MYCO000203	115	0	15	
MYCO000205	337	0	37	
MYCO000206	156	0	75	
MYCO000208	21	0	19	
MYCO000209	192	0	41	
MYCO000210	238	0	36	
MYCO000212	36	0	37	
MYCO000213	19	0	45	
MYCO000214	44	0	65	
MYCO000215	294	0	37	
MYCO000216	36	0	31	
MYCO000217	232	0	32	
MYCO000218	747	0	39	
MYCO000219	1	0	26	
