GbGDiv simplified results table from 'accumulate-28.txt' records table.
Isolate records read from table: 7159

Locus	Missing	Paralogous	CountNuc
MYCO000198	80	0	130	
MYCO000204	219	0	63	
MYCO000207	23	0	51	
MYCO000211	84	0	128	
MYCO000223	714	0	89	
MYCO000225	49	0	49	
MYCO000227	793	0	69	
MYCO000228	168	0	74	
MYCO000236	1599	0	208	
MYCO000237	178	0	84	
MYCO000238	24	0	42	
MYCO000241	46	0	74	
MYCO000242	1179	0	79	
MYCO000243	649	0	79	
MYCO000244	146	3579	92	
MYCO000247	16	0	37	
MYCO000248	41	0	70	
MYCO000270	65	0	110	
MYCO000274	449	0	48	
MYCO000321	12	0	34	
MYCO000322	91	0	66	
MYCO000334	10	0	38	
MYCO000337	60	0	56	
MYCO000350	122	0	67	
MYCO000352	722	0	55	
MYCO000357	24	0	60	
MYCO000360	234	0	32	
MYCO000383	1329	0	40	
MYCO000384	892	0	103	
MYCO000407	329	0	60	
MYCO000410	226	0	120	
MYCO000411	198	0	54	
MYCO000414	1472	0	35	
MYCO000415	1555	0	51	
MYCO000417	490	1790	35	
MYCO000423	43	0	65	
MYCO000429	17	0	34	
MYCO000432	25	0	34	
MYCO000433	46	0	48	
MYCO000439	268	0	58	
MYCO000440	82	0	67	
MYCO000462	17	0	53	
MYCO000465	63	0	83	
MYCO000466	32	0	37	
MYCO000467	29	0	52	
MYCO000468	67	0	45	
MYCO000472	17	0	36	
MYCO000475	163	0	44	
MYCO000483	76	0	68	
MYCO000484	72	0	45	
MYCO000486	427	0	71	
MYCO000489	1050	0	33	
MYCO000490	88	0	47	
MYCO000491	10	0	21	
MYCO000495	21	0	49	
MYCO000496	92	0	47	
MYCO000498	124	0	54	
MYCO000501	35	0	61	
MYCO000502	55	0	48	
MYCO000505	1707	0	43	
MYCO000509	158	0	74	
MYCO000510	116	0	44	
MYCO000512	155	0	50	
MYCO000524	576	0	68	
MYCO000527	217	0	41	
MYCO000528	1089	0	69	
MYCO000529	265	0	57	
MYCO000548	49	0	45	
MYCO000551	244	0	102	
MYCO000553	671	0	49	
MYCO000555	660	0	66	
MYCO000557	84	0	96	
MYCO000558	350	0	32	
MYCO000562	34	0	55	
MYCO000563	146	0	52	
MYCO000564	89	0	65	
MYCO000566	24	0	25	
MYCO000636	13	0	28	
MYCO000639	273	0	29	
MYCO000647	256	0	73	
MYCO000655	37	0	58	
MYCO000667	345	0	307	
MYCO000668	271	0	303	
MYCO000672	298	0	108	
MYCO000684	97	0	108	
MYCO000685	29	0	37	
MYCO000693	687	0	51	
MYCO000696	112	0	76	
MYCO000732	19	0	69	
MYCO000733	13	0	25	
MYCO000734	735	0	35	
MYCO000757	13	0	38	
MYCO000758	190	0	185	
MYCO000772	216	0	61	
MYCO000777	76	0	47	
MYCO000780	28	0	45	
MYCO000782	6997	0	5	
MYCO000788	194	0	32	
MYCO000803	159	0	106	
MYCO000808	137	0	76	
MYCO000809	12	0	44	
MYCO000810	7	0	10	
MYCO000814	1429	26	13	
MYCO000815	111	7	48	
MYCO000820	22	0	31	
MYCO000821	36	0	23	
MYCO000823	139	0	69	
MYCO000824	14	0	29	
MYCO000859	105	0	86	
MYCO000860	417	0	128	
MYCO000861	73	0	83	
MYCO000871	21	0	15	
MYCO000876	13	0	83	
MYCO000884	25	0	56	
MYCO000885	95	0	42	
MYCO000886	1644	0	92	
MYCO000889	1403	0	66	
MYCO000896	99	0	65	
MYCO000902	55	0	40	
MYCO000903	18	0	15	
MYCO000906	1816	0	60	
MYCO000926	35	0	75	
MYCO000927	311	0	50	
MYCO000929	625	0	38	
MYCO000946	74	0	83	
MYCO000949	304	0	116	
MYCO000951	58	0	57	
MYCO000952	136	0	54	
MYCO000953	506	0	58	
MYCO000957	757	0	68	
MYCO000981	71	0	40	
MYCO000983	878	0	78	
MYCO000993	211	0	42	
MYCO000994	476	0	70	
MYCO000995	26	0	40	
MYCO001001	62	0	73	
MYCO001002	108	0	80	
MYCO001007	19	0	68	
MYCO001008	417	0	46	
MYCO001009	347	0	58	
MYCO001010	154	0	59	
MYCO001011	58	0	45	
MYCO001013	85	0	74	
MYCO001014	56	0	38	
MYCO001015	46	0	39	
MYCO001017	15	0	38	
MYCO001018	83	0	79	
MYCO001020	806	0	191	
MYCO001022	337	0	36	
MYCO001023	257	0	73	
MYCO001026	466	0	54	
MYCO001070	41	0	32	
MYCO001071	33	0	64	
MYCO001072	8	0	42	
MYCO001077	107	0	74	
MYCO001079	129	0	46	
MYCO001080	386	0	23	
MYCO001082	70	0	38	
MYCO001086	100	0	46	
MYCO001092	190	0	39	
MYCO001094	124	0	28	
MYCO001095	178	0	65	
MYCO001098	128	0	53	
MYCO001099	442	0	60	
MYCO001108	147	0	63	
MYCO001110	27	0	42	
MYCO001112	922	0	53	
MYCO001165	336	0	100	
MYCO001173	405	0	124	
MYCO001177	22	0	8	
MYCO001178	264	0	72	
MYCO001193	676	0	59	
MYCO001201	419	0	50	
MYCO001202	336	0	43	
MYCO001207	479	0	54	
MYCO001208	52	0	38	
MYCO001213	325	0	74	
MYCO001220	421	0	26	
MYCO001221	9	0	39	
MYCO001223	1161	0	87	
MYCO001229	204	0	63	
MYCO001238	81	0	49	
MYCO001239	30	0	55	
MYCO001245	140	0	52	
MYCO001248	790	0	173	
MYCO001253	315	0	97	
MYCO001272	537	0	86	
MYCO001273	28	0	93	
MYCO001277	763	0	51	
MYCO001292	56	0	87	
MYCO001293	96	0	62	
MYCO001294	131	0	59	
MYCO001295	95	0	52	
MYCO001297	589	0	75	
MYCO001299	64	0	33	
MYCO001302	21	0	48	
MYCO001305	12	0	11	
MYCO001308	106	0	63	
MYCO001309	27	0	50	
MYCO001310	34	0	55	
MYCO001311	31	0	28	
MYCO001315	50	0	50	
MYCO001321	110	0	35	
MYCO001323	153	0	63	
MYCO001326	92	0	112	
MYCO001327	126	0	93	
MYCO001328	251	0	137	
MYCO001338	178	0	38	
MYCO001340	97	0	36	
MYCO001380	80	0	42	
MYCO001381	765	0	56	
MYCO001383	72	0	60	
MYCO001384	654	0	192	
MYCO001385	1140	0	44	
MYCO001388	11	0	33	
MYCO001390	2	0	17	
MYCO001391	1238	0	68	
MYCO001392	681	0	75	
MYCO001402	2880	0	79	
MYCO001407	990	0	86	
MYCO001408	244	0	37	
MYCO001410	26	0	67	
MYCO001412	33	0	33	
MYCO001415	39	0	53	
MYCO001416	12	0	25	
MYCO001420	48	0	95	
MYCO001421	37	0	52	
MYCO001436	19	0	52	
MYCO001437	79	0	58	
MYCO001438	38	0	42	
MYCO001440	37	0	17	
MYCO001445	471	0	40	
MYCO001447	842	0	108	
MYCO001448	93	0	60	
MYCO001449	366	0	103	
MYCO001451	137	0	48	
MYCO001457	15	0	37	
MYCO001458	46	0	50	
MYCO001462	89	0	66	
MYCO001463	29	0	36	
MYCO001464	377	0	62	
MYCO001465	28	0	19	
MYCO001466	14	0	11	
MYCO001467	146	3643	73	
MYCO001473	65	0	68	
MYCO001474	212	0	22	
MYCO001475	41	0	110	
MYCO001479	157	0	61	
MYCO001480	232	0	48	
MYCO001481	43	0	50	
MYCO001483	193	0	27	
MYCO001484	57	0	41	
MYCO001485	214	0	39	
MYCO001493	1099	0	81	
MYCO001536	243	0	161	
MYCO001540	53	0	58	
MYCO001547	259	0	141	
MYCO001557	1192	0	69	
MYCO001559	1534	0	68	
MYCO001564	90	0	115	
MYCO001568	437	0	63	
MYCO001569	1342	0	43	
MYCO001589	27	0	47	
MYCO001593	13	0	37	
MYCO001594	84	0	62	
MYCO001595	771	0	82	
MYCO001599	652	0	61	
MYCO001600	15	0	58	
MYCO001601	2	0	36	
MYCO001603	19	0	45	
MYCO001605	31	0	42	
MYCO001609	171	0	88	
MYCO001611	126	0	29	
MYCO001612	20	0	65	
MYCO001617	91	0	76	
MYCO001626	38	0	34	
MYCO001627	215	0	51	
MYCO001629	257	0	159	
MYCO001633	920	0	112	
MYCO001638	326	0	146	
MYCO001641	7159	0	0	
MYCO001649	537	0	48	
MYCO001652	416	0	52	
MYCO001653	1240	0	47	
MYCO001654	188	0	36	
MYCO001655	797	0	63	
MYCO001656	591	0	48	
MYCO001657	653	0	28	
MYCO001658	219	0	64	
MYCO001659	648	0	69	
MYCO001689	27	0	57	
MYCO001694	255	0	47	
MYCO001695	9	0	44	
MYCO001697	11	0	39	
MYCO001699	40	0	120	
MYCO001701	118	0	36	
MYCO001708	37	0	37	
MYCO001709	10	0	53	
MYCO001711	8	0	43	
MYCO001712	46	0	39	
MYCO001713	322	0	74	
MYCO001821	72	0	118	
MYCO001827	13	0	22	
MYCO001829	78	0	24	
MYCO001830	39	0	75	
MYCO001832	196	0	152	
MYCO001837	176	0	122	
MYCO001842	148	0	86	
MYCO001843	175	0	90	
MYCO001844	94	0	102	
MYCO001854	82	0	74	
MYCO001886	134	0	60	
MYCO001894	310	0	72	
MYCO001981	29	0	32	
MYCO002050	8	0	13	
MYCO002089	539	0	69	
MYCO002090	7000	0	14	
MYCO002092	853	0	148	
MYCO002093	78	0	44	
MYCO002096	51	0	62	
MYCO002097	163	0	56	
MYCO002109	29	0	41	
MYCO002110	83	0	43	
MYCO002111	199	0	11	
MYCO002112	3083	0	65	
MYCO002115	68	0	93	
MYCO002118	33	0	31	
MYCO002119	45	0	57	
MYCO002121	98	0	38	
MYCO002122	7	0	22	
MYCO002125	63	0	41	
MYCO002130	888	0	46	
MYCO002134	36	0	30	
MYCO002139	151	0	54	
MYCO002140	3	0	29	
MYCO002141	118	0	73	
MYCO002145	107	0	34	
MYCO002150	430	0	36	
MYCO002151	489	0	36	
MYCO002153	1360	0	74	
MYCO002154	1486	0	50	
MYCO002155	1181	0	107	
MYCO002156	35	0	58	
MYCO002157	3105	0	61	
MYCO002163	318	0	89	
MYCO002166	27	0	17	
MYCO002170	857	0	38	
MYCO002176	188	0	64	
MYCO002178	41	0	42	
MYCO002179	136	0	21	
MYCO002182	51	0	34	
MYCO002186	7	0	19	
MYCO002187	2013	0	82	
MYCO002188	74	0	67	
MYCO002192	222	0	54	
MYCO002193	12	0	28	
MYCO002194	63	0	43	
MYCO002195	35	0	58	
MYCO002196	34	0	85	
MYCO002199	5	0	24	
MYCO002200	44	0	59	
MYCO002201	308	0	86	
MYCO002202	325	0	50	
MYCO002210	149	0	60	
MYCO002211	204	0	65	
MYCO002213	374	0	93	
MYCO002216	68	0	64	
MYCO002217	389	0	43	
MYCO002218	304	0	58	
MYCO002219	233	0	42	
MYCO002220	50	0	70	
MYCO002221	1552	0	120	
MYCO002222	78	0	61	
MYCO002225	231	0	50	
MYCO002228	104	0	58	
MYCO002230	472	0	61	
MYCO002235	126	0	55	
MYCO002239	5	0	24	
MYCO002241	882	0	89	
MYCO002242	328	0	49	
MYCO002243	755	0	48	
MYCO002244	8	0	12	
MYCO002245	128	0	56	
MYCO002246	86	0	52	
MYCO002247	299	0	59	
MYCO002257	78	0	48	
MYCO002259	363	0	55	
MYCO002315	1207	0	81	
MYCO002343	358	0	88	
MYCO002344	1079	0	54	
MYCO002357	22	0	43	
MYCO002361	23	0	32	
MYCO002362	196	0	34	
MYCO002364	18	0	48	
MYCO002366	27	0	75	
MYCO002367	14	0	20	
MYCO002368	68	0	57	
MYCO002373	108	0	60	
MYCO002374	235	0	63	
MYCO002399	97	0	51	
MYCO002400	75	0	65	
MYCO002402	117	0	122	
MYCO002404	56	0	104	
MYCO002409	28	0	37	
MYCO002410	14	0	33	
MYCO002411	176	0	88	
MYCO002413	264	0	43	
MYCO002420	312	0	28	
MYCO002421	6	0	20	
MYCO002425	581	0	55	
MYCO002426	2019	0	55	
MYCO002427	634	0	61	
MYCO002439	1088	0	41	
MYCO002440	174	0	82	
MYCO002445	47	0	19	
MYCO002447	130	0	82	
MYCO002448	303	0	122	
MYCO002454	48	0	60	
MYCO002455	118	0	86	
MYCO002457	46	0	43	
MYCO002460	10	0	21	
MYCO002461	13	0	30	
MYCO002462	447	0	60	
MYCO002465	116	0	23	
MYCO002466	68	0	32	
MYCO002467	161	0	125	
MYCO002470	15	0	27	
MYCO002477	43	0	77	
MYCO002500	19	0	61	
MYCO002502	89	0	84	
MYCO002509	22	0	53	
MYCO002511	26	0	27	
MYCO002518	850	0	54	
MYCO002521	5	0	30	
MYCO002523	67	0	15	
MYCO002524	2058	0	343	
MYCO002533	34	0	25	
MYCO002534	10	0	29	
MYCO002538	379	0	59	
MYCO002540	1542	0	67	
MYCO002555	137	0	100	
MYCO002559	615	0	58	
MYCO002568	90	0	52	
MYCO002572	251	0	83	
MYCO002575	113	0	49	
MYCO002580	336	0	49	
MYCO002582	56	0	44	
MYCO002583	191	0	102	
MYCO002587	1074	0	93	
MYCO002589	236	0	67	
MYCO002592	301	0	42	
MYCO002593	156	0	35	
MYCO002594	5	0	21	
MYCO002603	17	0	36	
MYCO002606	72	0	41	
MYCO002610	176	0	54	
MYCO002611	143	0	61	
MYCO002612	13	0	36	
MYCO002613	15	0	19	
MYCO002614	124	0	75	
MYCO002670	43	0	55	
MYCO002673	816	1822	56	
MYCO002676	39	0	28	
MYCO002678	635	0	52	
MYCO002682	160	0	76	
MYCO002696	186	0	49	
MYCO002697	18	0	21	
MYCO002699	0	0	13	
MYCO002702	18	0	53	
MYCO002703	246	0	61	
MYCO002708	7	0	20	
MYCO002710	125	0	47	
MYCO002711	50	0	36	
MYCO002714	51	0	46	
MYCO002715	929	0	70	
MYCO002720	27	0	52	
MYCO002724	74	0	81	
MYCO002725	189	0	77	
MYCO002726	96	0	43	
MYCO002727	365	0	54	
MYCO002731	794	0	59	
MYCO002733	1623	0	72	
MYCO002744	207	0	42	
MYCO002748	673	0	134	
MYCO002750	135	0	43	
MYCO002753	20	0	56	
MYCO002754	68	0	39	
MYCO002764	130	0	60	
MYCO002773	38	0	42	
MYCO002782	534	0	70	
MYCO002783	236	0	91	
MYCO002788	784	0	23	
MYCO002794	41	0	40	
MYCO002795	139	0	53	
MYCO002828	3234	869	56	
MYCO002838	134	0	30	
MYCO002839	2716	0	107	
MYCO002841	41	0	60	
MYCO002846	21	0	61	
MYCO002847	167	0	61	
MYCO002861	36	0	39	
MYCO002864	78	0	66	
MYCO002868	21	0	45	
MYCO002870	161	0	50	
MYCO002882	17	0	32	
MYCO002883	15	0	42	
MYCO002889	147	0	33	
MYCO002894	907	0	38	
MYCO002901	5	0	10	
MYCO002902	401	0	45	
MYCO002915	136	0	62	
MYCO002916	556	0	60	
MYCO002917	1128	0	82	
MYCO002918	426	0	129	
MYCO002919	11	0	18	
MYCO002921	243	0	72	
MYCO002927	38	0	37	
MYCO002965	4	0	17	
MYCO002967	462	0	115	
MYCO002976	117	0	40	
MYCO002981	309	0	64	
MYCO002982	43	0	54	
MYCO002984	98	0	78	
MYCO002988	170	0	53	
MYCO002992	211	0	80	
MYCO002993	16	0	37	
MYCO002995	255	0	54	
MYCO002996	457	0	77	
MYCO003001	33	0	44	
MYCO003003	322	0	79	
MYCO003006	248	0	48	
MYCO003009	36	0	74	
MYCO003010	655	0	47	
MYCO003011	1261	0	64	
MYCO003014	665	0	102	
MYCO003024	324	0	62	
MYCO003025	205	0	61	
MYCO003027	57	0	58	
MYCO003028	908	0	44	
MYCO003029	33	0	34	
MYCO003031	398	0	80	
MYCO003032	710	0	51	
MYCO003034	35	0	39	
MYCO003038	19	0	46	
MYCO003042	129	0	52	
MYCO003043	25	0	67	
MYCO003045	13	0	47	
MYCO003048	28	0	52	
MYCO003049	187	0	88	
MYCO003051	58	0	65	
MYCO003052	32	0	20	
MYCO003053	9	0	9	
MYCO003054	240	0	42	
MYCO003057	31	0	47	
MYCO003085	433	0	51	
MYCO003100	15	0	23	
MYCO003101	41	0	34	
MYCO003102	6	0	34	
MYCO003105	322	0	57	
MYCO003117	111	7	48	
MYCO003118	1429	26	13	
MYCO003139	33	0	81	
MYCO003140	35	0	72	
MYCO003193	106	0	156	
MYCO003194	8	0	43	
MYCO003195	555	0	88	
MYCO003197	44	0	71	
MYCO003198	510	0	89	
MYCO003205	71	0	43	
MYCO003206	48	0	73	
MYCO003207	25	0	44	
MYCO003208	90	0	33	
MYCO003211	546	0	98	
MYCO003213	28	0	52	
MYCO003214	51	0	44	
MYCO003219	9	0	9	
MYCO003220	39	0	61	
MYCO003221	0	0	14	
MYCO003223	6	0	35	
MYCO003228	677	0	51	
MYCO003229	40	0	86	
MYCO003240	755	0	114	
MYCO003241	324	0	36	
MYCO003245	29	0	70	
MYCO003246	19	0	20	
MYCO003248	82	0	89	
MYCO003252	349	0	67	
MYCO003255	195	0	50	
MYCO003257	348	0	60	
MYCO003258	480	0	25	
MYCO003261	28	0	51	
MYCO003262	407	0	65	
MYCO003264	29	0	43	
MYCO003265	178	0	48	
MYCO003267	480	0	53	
MYCO003274	11	0	58	
MYCO003275	224	0	28	
MYCO003276	183	0	64	
MYCO003277	14	0	34	
MYCO003280	56	0	68	
MYCO003285	229	0	71	
MYCO003290	41	0	52	
MYCO003296	2123	0	235	
MYCO003302	134	0	69	
MYCO003303	7096	0	2	
MYCO003304	77	0	18	
MYCO003305	137	0	53	
MYCO003306	434	0	65	
MYCO003313	45	0	34	
MYCO003317	27	0	31	
MYCO003318	374	0	74	
MYCO003319	96	0	45	
MYCO003328	545	0	63	
MYCO003329	80	0	82	
MYCO003330	704	0	67	
MYCO003336	21	0	44	
MYCO003340	35	0	57	
MYCO003341	926	0	60	
MYCO003356	41	0	38	
MYCO003392	71	5464	22	
MYCO003396	130	0	67	
MYCO003409	188	0	74	
MYCO003410	1241	0	55	
MYCO003411	315	0	80	
MYCO003412	15	0	20	
MYCO003417	21	4108	53	
MYCO003418	4	0	12	
MYCO003419	298	0	48	
MYCO003422	8	0	24	
MYCO003432	56	0	65	
MYCO003433	2521	0	53	
MYCO003436	1756	0	74	
MYCO003441	764	0	71	
MYCO003455	329	0	41	
MYCO003457	33	0	57	
MYCO003462	10	0	16	
MYCO003464	22	0	46	
MYCO003490	93	0	80	
MYCO003500	31	0	42	
MYCO003501	51	0	37	
MYCO003504	53	0	66	
MYCO003520	90	0	66	
MYCO003570	25	0	40	
MYCO003571	81	0	55	
MYCO003579	1020	0	69	
MYCO003580	141	0	53	
MYCO003583	6	0	25	
MYCO003589	1658	0	49	
MYCO003592	12	0	17	
MYCO003596	545	0	120	
MYCO003598	58	0	59	
MYCO003600	63	0	39	
MYCO003601	57	0	26	
MYCO003609	8	0	18	
MYCO003610	693	0	98	
MYCO003624	19	0	46	
MYCO003628	32	0	29	
MYCO003644	383	0	71	
MYCO003646	1061	0	124	
MYCO003647	107	0	30	
MYCO003648	12	0	34	
MYCO003668	16	0	35	
MYCO003670	363	0	52	
MYCO003674	16	0	37	
MYCO003676	14	0	29	
MYCO003677	97	0	48	
MYCO003679	38	0	63	
MYCO003680	175	0	57	
MYCO003682	240	0	115	
MYCO003683	123	0	58	
MYCO003684	103	0	39	
MYCO003695	55	0	61	
MYCO003696	291	0	112	
MYCO003705	13	0	43	
MYCO003707	205	0	54	
MYCO003708	212	0	51	
MYCO003709	118	0	57	
MYCO003710	2823	0	62	
MYCO003711	70	0	68	
MYCO003712	933	0	61	
MYCO003713	70	0	27	
MYCO003715	9	0	24	
MYCO003717	8	0	42	
MYCO003718	7	0	19	
MYCO003719	40	0	69	
MYCO003720	243	0	74	
MYCO003721	597	0	89	
MYCO003722	30	0	77	
MYCO003765	786	0	53	
MYCO003774	38	0	58	
MYCO003775	107	0	83	
MYCO003777	424	0	55	
MYCO003778	71	0	72	
MYCO003780	671	0	32	
MYCO003781	15	0	37	
MYCO003782	70	0	49	
MYCO003783	70	0	44	
MYCO003790	40	0	75	
MYCO003791	78	0	59	
MYCO003793	1176	0	202	
MYCO003794	381	0	228	
MYCO003795	333	0	308	
MYCO003799	34	0	82	
MYCO003801	76	0	84	
MYCO003802	139	0	55	
MYCO003804	73	0	59	
MYCO003806	25	0	94	
MYCO003808	439	0	87	
MYCO003809	13	0	54	
MYCO003816	521	0	50	
MYCO003834	207	0	69	
MYCO003835	928	0	80	
MYCO003842	186	0	83	
MYCO003847	2684	0	31	
MYCO003849	17	0	22	
MYCO003858	74	0	65	
MYCO003859	715	0	224	
MYCO003907	70	0	112	
MYCO003908	262	0	55	
MYCO003913	132	0	99	
MYCO003915	17	0	99	
MYCO003917	32	0	107	
MYCO003918	19	0	108	
MYCO003920	16	0	55	
MYCO003921	34	0	106	
MYCO013678	5	0	17	
MYCO000002	78	0	104	
MYCO000003	71	0	94	
MYCO000004	23	0	80	
MYCO000007	770	0	130	
MYCO000008	40	0	56	
MYCO000010	28	0	85	
MYCO000012	59	0	87	
MYCO000014	23	0	139	
MYCO000018	429	0	112	
MYCO000020	357	0	166	
MYCO000021	970	0	77	
MYCO000022	91	0	53	
MYCO000023	61	0	72	
MYCO000024	2191	0	68	
MYCO000025	776	0	47	
MYCO000026	238	0	121	
MYCO000027	40	0	22	
MYCO000028	23	0	27	
MYCO000029	538	0	107	
MYCO000030	1388	0	32	
MYCO000031	66	0	21	
MYCO000032	2187	0	147	
MYCO000033	27	0	17	
MYCO000034	18	0	30	
MYCO000035	116	0	163	
MYCO000036	149	0	67	
MYCO000037	96	0	99	
MYCO000039	313	0	33	
MYCO000040	112	0	80	
MYCO000041	636	0	204	
MYCO000042	482	0	90	
MYCO000043	64	0	61	
MYCO000044	881	0	61	
MYCO000045	3160	0	65	
MYCO000048	50	0	83	
MYCO000052	203	29	57	
MYCO000057	30	4258	68	
MYCO000058	111	0	165	
MYCO000059	31	0	60	
MYCO000060	16	0	63	
MYCO000061	1652	0	22	
MYCO000062	393	0	109	
MYCO000063	528	0	133	
MYCO000064	2919	0	183	
MYCO000065	17	0	18	
MYCO000067	24	0	42	
MYCO000069	158	0	91	
MYCO000070	38	4151	56	
MYCO000071	1977	0	77	
MYCO000072	1685	0	62	
MYCO000073	56	3046	60	
MYCO000074	2752	0	77	
MYCO000075	348	0	78	
MYCO000076	22	0	28	
MYCO000077	71	0	65	
MYCO000078	85	0	32	
MYCO000079	112	0	45	
MYCO000080	135	0	50	
MYCO000081	12	0	34	
MYCO000082	1887	0	31	
MYCO000083	2560	0	67	
MYCO000084	58	0	58	
MYCO000085	451	0	50	
MYCO000086	570	0	96	
MYCO000087	506	0	104	
MYCO000088	42	0	54	
MYCO000089	75	0	45	
MYCO000090	104	0	65	
MYCO000091	112	0	46	
MYCO000092	396	0	141	
MYCO000093	208	0	67	
MYCO000094	6912	97	44	
MYCO000095	3051	0	208	
MYCO000096	782	0	108	
MYCO000097	16	0	35	
MYCO000098	13	0	34	
MYCO000099	2013	0	84	
MYCO000100	9	0	9	
MYCO000101	284	0	434	
MYCO000102	170	0	136	
MYCO000103	301	0	141	
MYCO000104	2291	0	96	
MYCO000106	175	0	59	
MYCO000107	7096	0	6	
MYCO000108	23	0	17	
MYCO000109	2254	0	83	
MYCO000110	32	0	47	
MYCO000111	260	0	113	
MYCO000112	55	0	87	
MYCO000113	397	0	64	
MYCO000114	295	0	44	
MYCO000115	936	0	85	
MYCO000116	35	0	56	
MYCO000117	26	0	63	
MYCO000118	247	0	133	
MYCO000119	187	0	99	
MYCO000120	174	0	152	
MYCO000121	237	0	33	
MYCO000122	30	0	23	
MYCO000123	9	0	21	
MYCO000124	6962	0	7	
MYCO000125	406	0	65	
MYCO000126	64	0	117	
MYCO000127	66	0	70	
MYCO000128	69	0	42	
MYCO000130	11	0	48	
MYCO000131	53	0	78	
MYCO000132	303	0	60	
MYCO000133	826	0	50	
MYCO000134	2442	0	39	
MYCO000135	19	0	33	
MYCO000136	720	0	112	
MYCO000137	799	0	38	
MYCO000138	741	0	38	
MYCO000139	70	0	61	
MYCO000140	21	0	27	
MYCO000141	19	0	31	
MYCO000142	1104	0	69	
MYCO000143	422	0	108	
MYCO000144	476	0	48	
MYCO000145	342	0	76	
MYCO000146	1187	0	68	
MYCO000147	252	0	121	
MYCO000148	73	0	46	
MYCO000149	1278	0	58	
MYCO000150	53	0	23	
MYCO000151	514	0	134	
MYCO000152	157	0	124	
MYCO000153	131	0	51	
MYCO000154	80	0	61	
MYCO000155	205	0	59	
MYCO000156	8	0	19	
MYCO000157	537	0	77	
MYCO000158	19	0	40	
MYCO000159	580	0	110	
MYCO000160	69	0	114	
MYCO000161	213	0	92	
MYCO000162	389	0	77	
MYCO000163	9	0	38	
MYCO000164	16	0	28	
MYCO000165	3533	0	22	
MYCO000166	126	0	109	
MYCO000167	15	3582	31	
MYCO000168	104	0	63	
MYCO000169	197	0	102	
MYCO000170	18	0	50	
MYCO000171	1859	0	98	
MYCO000172	298	0	109	
MYCO000173	20	0	64	
MYCO000174	127	0	99	
MYCO000175	106	0	65	
MYCO000176	285	0	70	
MYCO000177	3	0	28	
MYCO000178	41	0	50	
MYCO000179	422	0	75	
MYCO000180	861	0	95	
MYCO000181	17	0	42	
MYCO000182	533	0	85	
MYCO000185	147	0	24	
MYCO000186	386	0	131	
MYCO000187	133	0	54	
MYCO000188	29	0	31	
MYCO000190	2	0	16	
MYCO000191	722	0	72	
MYCO000192	1653	0	60	
MYCO000193	65	0	136	
MYCO000194	556	0	239	
MYCO000195	1134	0	38	
MYCO000196	110	0	29	
MYCO000197	7156	0	3	
MYCO000199	11	0	36	
MYCO000200	112	0	36	
MYCO000201	548	0	27	
MYCO000202	263	0	165	
MYCO000203	307	0	25	
MYCO000205	910	0	53	
MYCO000206	451	0	140	
MYCO000208	45	0	36	
MYCO000209	536	0	70	
MYCO000210	642	0	78	
MYCO000212	90	0	64	
MYCO000213	41	0	79	
MYCO000214	112	0	108	
