GbGDiv simplified results table from 'accumulate-13.txt' records table.
Isolate records read from table: 3328

Locus	Missing	Paralogous	CountNuc
MYCO001641	3328	0	0	
MYCO001649	271	0	27	
MYCO001652	195	0	31	
MYCO001653	601	0	28	
MYCO001654	94	0	21	
MYCO001655	378	0	40	
MYCO001656	283	0	27	
MYCO001657	318	0	17	
MYCO001658	104	0	42	
MYCO001659	311	0	41	
MYCO001689	13	0	35	
MYCO001694	123	0	29	
MYCO001695	4	0	32	
MYCO001697	6	0	26	
MYCO001699	20	0	79	
MYCO001701	52	0	22	
MYCO001708	21	0	24	
MYCO001709	4	0	33	
MYCO001711	2	0	31	
MYCO001712	24	0	28	
MYCO001713	151	0	46	
MYCO001821	35	0	80	
MYCO001827	4	0	18	
MYCO001829	33	0	19	
MYCO001830	16	0	45	
MYCO001832	97	0	110	
MYCO001837	84	0	66	
MYCO001842	75	0	55	
MYCO001843	88	0	58	
MYCO001844	49	0	67	
MYCO001854	35	0	50	
MYCO001886	68	0	43	
MYCO001894	144	0	55	
MYCO001981	16	0	19	
MYCO002050	4	0	9	
MYCO002089	254	0	47	
MYCO002090	3247	0	9	
MYCO002092	400	0	92	
MYCO002093	37	0	28	
MYCO002096	23	0	40	
MYCO002097	74	0	33	
MYCO002109	13	0	28	
MYCO002110	38	0	38	
MYCO002111	95	0	10	
MYCO002112	1454	0	43	
MYCO002115	33	0	64	
MYCO002118	13	0	22	
MYCO002119	25	0	40	
MYCO002121	44	0	22	
MYCO002122	3	0	12	
MYCO002125	35	0	25	
MYCO002130	435	0	32	
MYCO002134	18	0	20	
MYCO002139	70	0	34	
MYCO002140	2	0	20	
MYCO002141	67	0	51	
MYCO002145	53	0	26	
MYCO002150	221	0	29	
MYCO002151	227	0	21	
MYCO002153	672	0	54	
MYCO002154	723	0	31	
MYCO002155	556	0	64	
MYCO002156	18	0	41	
MYCO002157	1471	0	40	
MYCO002163	154	0	53	
MYCO002166	14	0	11	
MYCO002170	399	0	24	
MYCO002176	94	0	39	
MYCO002178	18	0	28	
MYCO002179	63	0	13	
MYCO002182	24	0	22	
MYCO002186	3	0	12	
MYCO002187	952	0	49	
MYCO002188	41	0	47	
MYCO002192	98	0	30	
MYCO002193	7	0	15	
MYCO002194	28	0	30	
MYCO002195	13	0	42	
MYCO002196	15	0	50	
MYCO002199	0	0	17	
MYCO002200	22	0	32	
MYCO002201	138	0	52	
MYCO002202	157	0	36	
MYCO002210	68	0	38	
MYCO002211	103	0	47	
MYCO002213	178	0	67	
MYCO002216	32	0	47	
MYCO002217	182	0	28	
MYCO002218	143	0	35	
MYCO002219	97	0	23	
MYCO002220	26	0	41	
MYCO002221	765	0	82	
MYCO002222	37	0	44	
MYCO002225	113	0	40	
MYCO002228	51	0	42	
MYCO002230	215	0	35	
MYCO002235	67	0	37	
MYCO002239	1	0	15	
MYCO002241	425	0	57	
MYCO002242	158	0	32	
MYCO002243	360	0	32	
MYCO002244	5	0	4	
MYCO002245	64	0	38	
MYCO002246	36	0	34	
MYCO002247	145	0	40	
MYCO002257	39	0	34	
MYCO002259	172	0	32	
MYCO002315	588	0	46	
MYCO002343	176	0	56	
MYCO002344	521	0	35	
MYCO002357	10	0	32	
MYCO002361	9	0	20	
MYCO002362	97	0	25	
MYCO002364	9	0	32	
MYCO002366	11	0	49	
MYCO002367	6	0	17	
MYCO002368	38	0	34	
MYCO002373	57	0	38	
MYCO002374	109	0	40	
MYCO002399	47	0	31	
MYCO002400	42	0	39	
MYCO002402	53	0	87	
MYCO002404	27	0	70	
MYCO002409	14	0	27	
MYCO002410	8	0	24	
MYCO002411	91	0	52	
MYCO002413	134	0	33	
MYCO002420	145	0	19	
MYCO002421	1	0	12	
MYCO002425	270	0	33	
MYCO002426	955	0	42	
MYCO002427	294	0	40	
MYCO002439	521	0	28	
MYCO002440	83	0	63	
MYCO002445	16	0	11	
MYCO002447	62	0	54	
MYCO002448	152	0	86	
MYCO002454	22	0	40	
MYCO002455	63	0	49	
MYCO002457	25	0	35	
MYCO002460	3	0	15	
MYCO002461	6	0	16	
MYCO002462	223	0	38	
MYCO002465	49	0	16	
MYCO002466	35	0	25	
MYCO002467	84	0	84	
MYCO002470	9	0	21	
MYCO002477	22	0	44	
MYCO002500	12	0	36	
MYCO002502	41	0	60	
MYCO002509	10	0	36	
MYCO002511	17	0	14	
MYCO002518	404	0	33	
MYCO002521	2	0	16	
MYCO002523	28	0	11	
MYCO002524	981	0	216	
MYCO002533	16	0	19	
MYCO002534	2	0	16	
MYCO002538	180	0	37	
MYCO002540	766	0	42	
MYCO002555	61	0	67	
MYCO002559	295	0	32	
MYCO002568	40	0	39	
MYCO002572	123	0	50	
MYCO002575	61	0	38	
MYCO002580	154	0	36	
MYCO002582	30	0	32	
MYCO002583	93	0	70	
MYCO002587	524	0	55	
MYCO002589	103	0	47	
MYCO002592	153	0	30	
MYCO002593	71	0	20	
MYCO002594	2	0	14	
MYCO002603	8	0	27	
MYCO002606	31	0	27	
MYCO002610	86	0	35	
MYCO002611	69	0	44	
MYCO002612	6	0	26	
MYCO002613	5	0	12	
MYCO002614	58	0	54	
MYCO002670	16	0	33	
MYCO002673	386	854	41	
MYCO002676	21	0	15	
MYCO002678	300	0	34	
MYCO002682	77	0	53	
MYCO002696	99	0	30	
MYCO002697	6	0	15	
MYCO002699	0	0	9	
MYCO002702	11	0	37	
MYCO002703	118	0	42	
MYCO002708	3	0	11	
MYCO002710	62	0	33	
MYCO002711	25	0	26	
MYCO002714	26	0	34	
MYCO002715	457	0	48	
MYCO002720	14	0	34	
MYCO002724	41	0	61	
MYCO002725	90	0	43	
MYCO002726	47	0	29	
MYCO002727	189	0	36	
MYCO002731	377	0	38	
MYCO002733	786	0	43	
MYCO002744	98	0	31	
MYCO002748	310	0	86	
MYCO002750	56	0	35	
MYCO002753	13	0	40	
MYCO002754	26	0	24	
MYCO002764	65	0	38	
MYCO002773	20	0	24	
MYCO002782	256	0	52	
MYCO002783	119	0	61	
MYCO002788	352	0	15	
MYCO002794	22	0	26	
MYCO002795	67	0	34	
MYCO002828	1505	398	40	
MYCO002838	55	0	16	
MYCO002839	1307	0	69	
MYCO002841	21	0	44	
MYCO002846	7	0	46	
MYCO002847	82	0	40	
MYCO002861	16	0	22	
MYCO002864	44	0	39	
MYCO002868	10	0	32	
MYCO002870	80	0	32	
MYCO002882	11	0	27	
MYCO002883	3	0	26	
MYCO002889	68	0	23	
MYCO002894	430	0	26	
MYCO002901	2	0	8	
MYCO002902	188	0	27	
MYCO002915	69	0	46	
MYCO002916	267	0	43	
MYCO002917	531	0	54	
MYCO002918	214	0	86	
MYCO002919	4	0	11	
MYCO002921	116	0	40	
MYCO002927	20	0	27	
MYCO002965	3	0	11	
MYCO002967	211	0	73	
MYCO002976	55	0	27	
MYCO002981	151	0	42	
MYCO002982	20	0	39	
MYCO002984	41	0	47	
MYCO002988	86	0	32	
MYCO002992	107	0	57	
MYCO002993	10	0	29	
MYCO002995	128	0	37	
MYCO002996	217	0	56	
MYCO003001	17	0	31	
MYCO003003	160	0	54	
MYCO003006	104	0	31	
MYCO003009	19	0	45	
MYCO003010	305	0	30	
MYCO003011	615	0	35	
MYCO003014	312	0	65	
MYCO003024	145	0	43	
MYCO003025	96	0	34	
MYCO003027	34	0	39	
MYCO003028	424	0	34	
MYCO003029	19	0	24	
MYCO003031	184	0	52	
MYCO003032	334	0	28	
MYCO003034	12	0	25	
MYCO003038	9	0	29	
MYCO003042	59	0	33	
MYCO003043	9	0	41	
MYCO003045	3	0	32	
MYCO003048	15	0	34	
MYCO003049	81	0	63	
MYCO003051	26	0	45	
MYCO003052	16	0	9	
MYCO003053	2	0	6	
MYCO003054	120	0	28	
MYCO003057	16	0	33	
MYCO003085	187	0	35	
MYCO003100	9	0	18	
MYCO003101	21	0	25	
MYCO003102	2	0	23	
MYCO003105	155	0	40	
MYCO003117	48	4	35	
MYCO003118	654	12	13	
MYCO003139	20	0	53	
MYCO003140	19	0	51	
MYCO003193	62	0	95	
MYCO003194	2	0	29	
MYCO003195	276	0	54	
MYCO003197	30	0	45	
MYCO003198	236	0	64	
MYCO003205	33	0	29	
MYCO003206	19	0	49	
MYCO003207	15	0	27	
MYCO003208	49	0	22	
MYCO003211	258	0	65	
MYCO003213	12	0	33	
MYCO003214	20	0	34	
MYCO003219	5	0	7	
MYCO003220	20	0	45	
MYCO003221	0	0	11	
MYCO003223	3	0	25	
MYCO003228	324	0	36	
MYCO003229	22	0	61	
MYCO003240	364	0	75	
MYCO003241	159	0	24	
MYCO003245	14	0	52	
MYCO003246	12	0	15	
MYCO003248	35	0	53	
MYCO003252	148	0	37	
MYCO003255	88	0	31	
MYCO003257	177	0	38	
MYCO003258	226	0	12	
MYCO003261	13	0	39	
MYCO003262	195	0	37	
MYCO003264	16	0	31	
MYCO003265	87	0	28	
MYCO003267	239	0	35	
MYCO003274	7	0	34	
MYCO003275	102	0	20	
MYCO003276	85	0	39	
MYCO003277	7	0	26	
MYCO003280	31	0	46	
MYCO003285	118	0	49	
MYCO003290	23	0	37	
MYCO003296	1012	0	148	
MYCO003302	63	0	43	
MYCO003303	3294	0	2	
MYCO003304	40	0	11	
MYCO003305	69	0	35	
MYCO003306	223	0	47	
MYCO003313	26	0	21	
MYCO003317	10	0	24	
MYCO003318	173	0	46	
MYCO003319	43	0	35	
MYCO003328	266	0	40	
MYCO003329	44	0	61	
MYCO003330	341	0	39	
MYCO003336	14	0	28	
MYCO003340	19	0	40	
MYCO003341	446	0	40	
MYCO003356	17	0	29	
MYCO003392	35	2523	15	
MYCO003396	63	0	48	
MYCO003409	90	0	51	
MYCO003410	597	0	34	
MYCO003411	147	0	52	
MYCO003412	8	0	17	
MYCO003417	11	1889	40	
MYCO003418	0	0	9	
MYCO003419	137	0	31	
MYCO003422	3	0	19	
MYCO003432	33	0	35	
MYCO003433	1199	0	25	
MYCO003436	833	0	52	
MYCO003441	377	0	51	
MYCO003455	164	0	27	
MYCO003457	15	0	39	
MYCO003462	8	0	11	
MYCO003464	11	0	33	
MYCO003490	41	0	56	
MYCO003500	15	0	33	
MYCO003501	19	0	25	
MYCO003504	25	0	38	
MYCO003520	40	0	42	
MYCO003570	9	0	29	
MYCO003571	45	0	35	
MYCO003579	488	0	44	
MYCO003580	74	0	33	
MYCO003583	3	0	16	
MYCO003589	781	0	24	
MYCO003592	6	0	13	
MYCO003596	264	0	79	
MYCO003598	29	0	39	
MYCO003600	32	0	22	
MYCO003601	28	0	17	
MYCO003609	4	0	15	
MYCO003610	338	0	64	
MYCO003624	8	0	28	
MYCO003628	13	0	19	
MYCO003644	180	0	49	
MYCO003646	515	0	97	
MYCO003647	53	0	20	
MYCO003648	6	0	23	
MYCO003668	10	0	21	
MYCO003670	177	0	30	
MYCO003674	7	0	26	
MYCO003676	8	0	19	
MYCO003677	41	0	33	
MYCO003679	19	0	42	
MYCO003680	85	0	37	
MYCO003682	113	0	76	
MYCO003683	65	0	36	
MYCO003684	52	0	21	
MYCO003695	28	0	41	
MYCO003696	141	0	75	
MYCO003705	6	0	24	
MYCO003707	98	0	38	
MYCO003708	108	0	35	
MYCO003709	66	0	39	
MYCO003710	1335	0	38	
MYCO003711	28	0	49	
MYCO003712	443	0	36	
MYCO003713	37	0	21	
MYCO003715	4	0	18	
MYCO003717	3	0	25	
MYCO003718	2	0	10	
MYCO003719	21	0	54	
MYCO003720	112	0	46	
MYCO003721	303	0	62	
MYCO003722	13	0	48	
MYCO003765	377	0	37	
MYCO003774	18	0	40	
MYCO003775	50	0	62	
MYCO003777	193	0	39	
MYCO003778	40	0	49	
MYCO003780	320	0	20	
MYCO003781	7	0	18	
MYCO003782	34	0	36	
MYCO003783	35	0	29	
MYCO003790	18	0	45	
MYCO003791	41	0	36	
MYCO003793	572	0	128	
MYCO003794	187	0	147	
MYCO003795	159	0	215	
MYCO003799	20	0	50	
MYCO003801	33	0	55	
MYCO003802	60	0	35	
MYCO003804	32	0	40	
MYCO003806	13	0	65	
MYCO003808	213	0	55	
MYCO003809	4	0	36	
MYCO003816	245	0	34	
MYCO003834	98	0	39	
MYCO003835	453	0	49	
MYCO003842	93	0	59	
MYCO003847	1257	0	23	
MYCO003849	4	0	16	
MYCO003858	39	0	41	
MYCO003859	344	0	156	
MYCO003907	33	0	69	
MYCO003908	126	0	32	
MYCO003913	62	0	72	
MYCO003915	11	0	69	
MYCO003917	9	0	75	
MYCO003918	11	0	71	
MYCO003920	9	0	35	
MYCO003921	14	0	71	
MYCO013678	1	0	14	
MYCO000002	39	0	78	
MYCO000003	31	0	65	
MYCO000004	10	0	50	
MYCO000007	360	0	89	
MYCO000008	15	0	32	
MYCO000010	11	0	61	
MYCO000012	26	0	63	
MYCO000014	13	0	89	
MYCO000018	191	0	72	
MYCO000020	177	0	114	
MYCO000021	472	0	59	
MYCO000022	36	0	37	
MYCO000023	38	0	52	
MYCO000024	1007	0	47	
MYCO000025	345	0	36	
MYCO000026	110	0	81	
MYCO000027	19	0	17	
MYCO000028	9	0	19	
MYCO000029	252	0	79	
MYCO000030	691	0	25	
MYCO000031	28	0	18	
MYCO000032	1027	0	96	
MYCO000033	9	0	12	
MYCO000034	6	0	23	
MYCO000035	44	0	111	
MYCO000036	72	0	52	
MYCO000037	43	0	64	
MYCO000039	146	0	18	
MYCO000040	58	0	52	
MYCO000041	315	0	141	
MYCO000042	222	0	63	
MYCO000043	30	0	41	
MYCO000044	424	0	42	
MYCO000045	1484	0	46	
MYCO000048	23	0	54	
MYCO000052	111	12	43	
MYCO000057	14	1969	49	
MYCO000058	57	0	115	
MYCO000059	15	0	40	
MYCO000060	7	0	39	
MYCO000061	756	0	16	
MYCO000062	171	0	69	
MYCO000063	250	0	90	
MYCO000064	1381	0	113	
MYCO000065	7	0	12	
MYCO000067	12	0	29	
MYCO000069	78	0	58	
MYCO000070	17	1905	42	
MYCO000071	905	0	50	
MYCO000072	777	0	42	
MYCO000073	23	1405	43	
MYCO000074	1272	0	56	
MYCO000075	164	0	54	
MYCO000076	8	0	18	
MYCO000077	38	0	40	
MYCO000078	41	0	24	
MYCO000079	57	0	32	
MYCO000080	66	0	37	
MYCO000081	6	0	27	
MYCO000082	847	0	24	
MYCO000083	1223	0	52	
MYCO000084	28	0	41	
MYCO000085	209	0	37	
MYCO000086	275	0	64	
MYCO000087	234	0	64	
MYCO000088	21	0	34	
MYCO000089	33	0	37	
MYCO000090	47	0	48	
MYCO000091	61	0	28	
MYCO000092	183	0	97	
MYCO000093	109	0	50	
MYCO000094	3211	51	30	
MYCO000095	1434	0	143	
MYCO000096	369	0	67	
MYCO000097	6	0	23	
MYCO000098	6	0	21	
MYCO000099	966	0	60	
MYCO000100	4	0	8	
MYCO000101	138	0	285	
MYCO000102	93	0	87	
MYCO000103	150	0	91	
MYCO000104	1052	0	63	
MYCO000106	75	0	40	
MYCO000107	3293	0	5	
MYCO000108	14	0	11	
MYCO000109	1073	0	57	
MYCO000110	14	0	30	
MYCO000111	116	0	84	
MYCO000112	27	0	55	
MYCO000113	176	0	46	
MYCO000114	152	0	28	
MYCO000115	442	0	56	
MYCO000116	17	0	38	
MYCO000117	14	0	46	
MYCO000118	106	0	87	
MYCO000119	88	0	69	
MYCO000120	83	0	105	
MYCO000121	104	0	26	
MYCO000122	17	0	10	
MYCO000123	7	0	13	
MYCO000124	3244	0	3	
MYCO000125	190	0	43	
MYCO000126	34	0	70	
MYCO000127	28	0	44	
MYCO000128	35	0	28	
MYCO000130	5	0	34	
MYCO000131	23	0	56	
MYCO000132	140	0	36	
MYCO000133	407	0	38	
MYCO000134	1114	0	26	
MYCO000135	8	0	21	
MYCO000136	354	0	73	
MYCO000137	387	0	28	
MYCO000138	353	0	24	
MYCO000139	36	0	42	
MYCO000140	10	0	19	
MYCO000141	9	0	21	
MYCO000142	531	0	42	
MYCO000143	209	0	75	
MYCO000144	220	0	35	
MYCO000145	172	0	41	
MYCO000146	586	0	42	
MYCO000147	128	0	77	
MYCO000148	34	0	29	
MYCO000149	616	0	40	
MYCO000150	28	0	19	
MYCO000151	229	0	85	
MYCO000152	77	0	83	
MYCO000153	67	0	35	
MYCO000154	33	0	40	
MYCO000155	94	0	41	
MYCO000156	3	0	15	
MYCO000157	262	0	50	
MYCO000158	12	0	27	
MYCO000159	265	0	75	
MYCO000160	37	0	68	
MYCO000161	107	0	59	
MYCO000162	185	0	55	
MYCO000163	1	0	28	
MYCO000164	9	0	18	
MYCO000165	1655	0	10	
MYCO000166	54	0	70	
MYCO000167	4	1648	27	
MYCO000168	47	0	45	
MYCO000169	95	0	71	
MYCO000170	8	0	35	
MYCO000171	884	0	63	
MYCO000172	154	0	64	
MYCO000173	12	0	50	
MYCO000174	61	0	64	
MYCO000175	44	0	42	
MYCO000176	125	0	47	
MYCO000177	2	0	18	
MYCO000178	15	0	39	
MYCO000179	196	0	52	
MYCO000180	391	0	69	
MYCO000181	8	0	29	
MYCO000182	257	0	65	
MYCO000185	66	0	17	
MYCO000186	185	0	90	
MYCO000187	50	0	35	
MYCO000188	13	0	22	
MYCO000190	1	0	11	
MYCO000191	343	0	51	
MYCO000192	790	0	39	
MYCO000193	35	0	84	
MYCO000194	266	0	162	
MYCO000195	546	0	25	
MYCO000196	49	0	22	
MYCO000197	3326	0	2	
MYCO000199	7	0	24	
MYCO000200	52	0	25	
MYCO000201	252	0	15	
MYCO000202	119	0	113	
MYCO000203	154	0	18	
MYCO000205	443	0	41	
MYCO000206	214	0	91	
MYCO000208	26	0	22	
MYCO000209	252	0	47	
MYCO000210	306	0	42	
MYCO000212	45	0	43	
MYCO000213	23	0	55	
MYCO000214	58	0	77	
MYCO000215	389	0	41	
MYCO000216	51	0	37	
MYCO000217	301	0	39	
MYCO000218	1002	0	45	
