GbGDiv simplified results table from 'accumulate-29.txt' records table.
Isolate records read from table: 7414

Locus	Missing	Paralogous	CountNuc
MYCO000244	151	3701	93	
MYCO000247	16	0	37	
MYCO000248	42	0	70	
MYCO000270	65	0	111	
MYCO000274	464	0	48	
MYCO000321	12	0	34	
MYCO000322	93	0	69	
MYCO000334	10	0	38	
MYCO000337	60	0	58	
MYCO000350	124	0	68	
MYCO000352	760	0	55	
MYCO000357	25	0	61	
MYCO000360	240	0	34	
MYCO000383	1381	0	40	
MYCO000384	935	0	105	
MYCO000407	343	0	63	
MYCO000410	229	0	122	
MYCO000411	206	0	55	
MYCO000414	1532	0	35	
MYCO000415	1621	0	52	
MYCO000417	511	1854	35	
MYCO000423	45	0	66	
MYCO000429	17	0	34	
MYCO000432	25	0	34	
MYCO000433	46	0	48	
MYCO000439	281	0	58	
MYCO000440	87	0	69	
MYCO000462	17	0	53	
MYCO000465	65	0	84	
MYCO000466	32	0	38	
MYCO000467	29	0	52	
MYCO000468	69	0	46	
MYCO000472	17	0	36	
MYCO000475	169	0	45	
MYCO000483	79	0	68	
MYCO000484	74	0	45	
MYCO000486	445	0	73	
MYCO000489	1098	0	33	
MYCO000490	90	0	48	
MYCO000491	10	0	21	
MYCO000495	21	0	49	
MYCO000496	93	0	47	
MYCO000498	125	0	55	
MYCO000501	37	0	64	
MYCO000502	57	0	50	
MYCO000505	1782	0	43	
MYCO000509	162	0	74	
MYCO000510	120	0	44	
MYCO000512	161	0	52	
MYCO000524	596	0	68	
MYCO000527	223	0	42	
MYCO000528	1134	0	70	
MYCO000529	277	0	58	
MYCO000548	51	0	46	
MYCO000551	259	0	102	
MYCO000553	695	0	50	
MYCO000555	688	0	66	
MYCO000557	86	0	96	
MYCO000558	369	0	32	
MYCO000562	35	0	57	
MYCO000563	154	0	52	
MYCO000564	92	0	65	
MYCO000566	25	0	25	
MYCO000636	13	0	29	
MYCO000639	282	0	29	
MYCO000647	269	0	76	
MYCO000655	37	0	59	
MYCO000667	356	0	314	
MYCO000668	279	0	309	
MYCO000672	310	0	114	
MYCO000684	98	0	111	
MYCO000685	29	0	38	
MYCO000693	711	0	51	
MYCO000696	113	0	79	
MYCO000732	20	0	72	
MYCO000733	14	0	25	
MYCO000734	767	0	36	
MYCO000757	14	0	38	
MYCO000758	196	0	190	
MYCO000772	228	0	62	
MYCO000777	77	0	50	
MYCO000780	28	0	46	
MYCO000782	7246	0	5	
MYCO000788	197	0	32	
MYCO000803	162	0	108	
MYCO000808	139	0	77	
MYCO000809	12	0	45	
MYCO000810	7	0	10	
MYCO000814	1477	26	13	
MYCO000815	113	7	50	
MYCO000820	22	0	31	
MYCO000821	36	0	23	
MYCO000823	144	0	72	
MYCO000824	14	0	29	
MYCO000859	107	0	88	
MYCO000860	438	0	129	
MYCO000861	81	0	85	
MYCO000871	22	0	17	
MYCO000876	13	0	84	
MYCO000884	25	0	57	
MYCO000885	97	0	44	
MYCO000886	1713	0	93	
MYCO000889	1465	0	67	
MYCO000896	103	0	66	
MYCO000902	57	0	42	
MYCO000903	18	0	16	
MYCO000906	1887	0	61	
MYCO000926	38	0	77	
MYCO000927	324	0	51	
MYCO000929	655	0	39	
MYCO000946	74	0	84	
MYCO000949	316	0	117	
MYCO000951	60	0	58	
MYCO000952	139	0	54	
MYCO000953	529	0	59	
MYCO000957	790	0	70	
MYCO000981	71	0	40	
MYCO000983	922	0	78	
MYCO000993	223	0	43	
MYCO000994	494	0	70	
MYCO000995	26	0	42	
MYCO001001	63	0	74	
MYCO001002	108	0	80	
MYCO001007	19	0	68	
MYCO001008	431	0	48	
MYCO001009	353	0	61	
MYCO001010	158	0	61	
MYCO001011	58	0	45	
MYCO001013	86	0	76	
MYCO001014	57	0	38	
MYCO001015	46	0	39	
MYCO001017	15	0	39	
MYCO001018	86	0	83	
MYCO001020	837	0	193	
MYCO001022	348	0	36	
MYCO001023	265	0	74	
MYCO001026	479	0	54	
MYCO001070	41	0	33	
MYCO001071	33	0	64	
MYCO001072	8	0	42	
MYCO001077	107	0	75	
MYCO001079	132	0	46	
MYCO001080	403	0	23	
MYCO001082	73	0	38	
MYCO001086	104	0	46	
MYCO001092	198	0	39	
MYCO001094	127	0	28	
MYCO001095	187	0	66	
MYCO001098	133	0	54	
MYCO001099	460	0	60	
MYCO001108	153	0	65	
MYCO001110	27	0	43	
MYCO001112	961	0	53	
MYCO001165	347	0	100	
MYCO001173	422	0	127	
MYCO001177	23	0	8	
MYCO001178	272	0	75	
MYCO001193	705	0	59	
MYCO001201	441	0	50	
MYCO001202	350	0	43	
MYCO001207	498	0	55	
MYCO001208	53	0	38	
MYCO001213	338	0	75	
MYCO001220	436	0	26	
MYCO001221	9	0	39	
MYCO001223	1208	0	87	
MYCO001229	212	0	64	
MYCO001238	82	0	49	
MYCO001239	31	0	56	
MYCO001245	144	0	53	
MYCO001248	821	0	181	
MYCO001253	327	0	100	
MYCO001272	559	0	86	
MYCO001273	29	0	94	
MYCO001277	797	0	51	
MYCO001292	57	0	89	
MYCO001293	99	0	62	
MYCO001294	133	0	59	
MYCO001295	98	0	53	
MYCO001297	612	0	78	
MYCO001299	66	0	33	
MYCO001302	21	0	48	
MYCO001305	12	0	11	
MYCO001308	106	0	64	
MYCO001309	27	0	51	
MYCO001310	34	0	56	
MYCO001311	31	0	28	
MYCO001315	50	0	50	
MYCO001321	115	0	36	
MYCO001323	163	0	64	
MYCO001326	93	0	112	
MYCO001327	131	0	96	
MYCO001328	258	0	138	
MYCO001338	187	0	38	
MYCO001340	99	0	36	
MYCO001380	83	0	43	
MYCO001381	795	0	56	
MYCO001383	72	0	61	
MYCO001384	680	0	196	
MYCO001385	1187	0	45	
MYCO001388	11	0	33	
MYCO001390	2	0	17	
MYCO001391	1295	0	70	
MYCO001392	713	0	77	
MYCO001402	2972	0	83	
MYCO001407	1025	0	87	
MYCO001408	251	0	37	
MYCO001410	26	0	70	
MYCO001412	33	0	33	
MYCO001415	39	0	53	
MYCO001416	12	0	26	
MYCO001420	50	0	98	
MYCO001421	38	0	52	
MYCO001436	20	0	52	
MYCO001437	81	0	59	
MYCO001438	39	0	44	
MYCO001440	37	0	17	
MYCO001445	489	0	40	
MYCO001447	879	0	109	
MYCO001448	94	0	61	
MYCO001449	378	0	108	
MYCO001451	141	0	49	
MYCO001457	15	0	38	
MYCO001458	47	0	52	
MYCO001462	90	0	68	
MYCO001463	30	0	37	
MYCO001464	386	0	63	
MYCO001465	29	0	19	
MYCO001466	16	0	11	
MYCO001467	151	3767	74	
MYCO001473	66	0	70	
MYCO001474	223	0	22	
MYCO001475	41	0	113	
MYCO001479	161	0	61	
MYCO001480	241	0	49	
MYCO001481	45	0	52	
MYCO001483	201	0	29	
MYCO001484	58	0	42	
MYCO001485	219	0	40	
MYCO001493	1144	0	82	
MYCO001536	253	0	163	
MYCO001540	53	0	58	
MYCO001547	268	0	143	
MYCO001557	1236	0	70	
MYCO001559	1599	0	72	
MYCO001564	91	0	116	
MYCO001568	452	0	63	
MYCO001569	1399	0	44	
MYCO001589	28	0	48	
MYCO001593	15	0	37	
MYCO001594	86	0	62	
MYCO001595	801	0	85	
MYCO001599	677	0	62	
MYCO001600	16	0	59	
MYCO001601	3	0	36	
MYCO001603	20	0	46	
MYCO001605	32	0	42	
MYCO001609	177	0	92	
MYCO001611	130	0	31	
MYCO001612	21	0	65	
MYCO001617	94	0	76	
MYCO001626	40	0	34	
MYCO001627	221	0	53	
MYCO001629	263	0	162	
MYCO001633	965	0	114	
MYCO001638	343	0	149	
MYCO001641	7414	0	0	
MYCO001649	564	0	50	
MYCO001652	426	0	54	
MYCO001653	1291	0	48	
MYCO001654	196	0	36	
MYCO001655	829	0	63	
MYCO001656	612	0	48	
MYCO001657	681	0	29	
MYCO001658	234	0	64	
MYCO001659	670	0	70	
MYCO001689	28	0	58	
MYCO001694	263	0	47	
MYCO001695	10	0	44	
MYCO001697	12	0	41	
MYCO001699	41	0	120	
MYCO001701	123	0	36	
MYCO001708	38	0	37	
MYCO001709	10	0	55	
MYCO001711	8	0	45	
MYCO001712	46	0	40	
MYCO001713	333	0	75	
MYCO001821	73	0	120	
MYCO001827	13	0	23	
MYCO001829	79	0	24	
MYCO001830	40	0	76	
MYCO001832	202	0	157	
MYCO001837	181	0	127	
MYCO001842	154	0	87	
MYCO001843	183	0	90	
MYCO001844	98	0	103	
MYCO001854	83	0	75	
MYCO001886	137	0	62	
MYCO001894	320	0	72	
MYCO001981	29	0	32	
MYCO002050	8	0	13	
MYCO002089	560	0	71	
MYCO002090	7247	0	14	
MYCO002092	884	0	149	
MYCO002093	79	0	45	
MYCO002096	52	0	64	
MYCO002097	169	0	58	
MYCO002109	29	0	43	
MYCO002110	90	0	43	
MYCO002111	205	0	11	
MYCO002112	3194	0	66	
MYCO002115	69	0	94	
MYCO002118	33	0	31	
MYCO002119	47	0	57	
MYCO002121	101	0	38	
MYCO002122	7	0	22	
MYCO002125	65	0	41	
MYCO002130	927	0	49	
MYCO002134	36	0	30	
MYCO002139	153	0	54	
MYCO002140	3	0	29	
MYCO002141	119	0	73	
MYCO002145	110	0	34	
MYCO002150	448	0	37	
MYCO002151	508	0	38	
MYCO002153	1412	0	74	
MYCO002154	1550	0	50	
MYCO002155	1227	0	108	
MYCO002156	36	0	58	
MYCO002157	3228	0	63	
MYCO002163	326	0	90	
MYCO002166	28	0	17	
MYCO002170	894	0	39	
MYCO002176	193	0	65	
MYCO002178	41	0	42	
MYCO002179	140	0	21	
MYCO002182	52	0	34	
MYCO002186	7	0	19	
MYCO002187	2084	0	82	
MYCO002188	76	0	69	
MYCO002192	232	0	54	
MYCO002193	12	0	28	
MYCO002194	65	0	43	
MYCO002195	36	0	58	
MYCO002196	34	0	87	
MYCO002199	5	0	24	
MYCO002200	44	0	59	
MYCO002201	321	0	86	
MYCO002202	337	0	50	
MYCO002210	154	0	60	
MYCO002211	210	0	65	
MYCO002213	385	0	93	
MYCO002216	70	0	65	
MYCO002217	407	0	44	
MYCO002218	315	0	58	
MYCO002219	244	0	43	
MYCO002220	50	0	70	
MYCO002221	1615	0	123	
MYCO002222	79	0	62	
MYCO002225	240	0	51	
MYCO002228	106	0	59	
MYCO002230	490	0	61	
MYCO002235	129	0	55	
MYCO002239	5	0	24	
MYCO002241	920	0	91	
MYCO002242	343	0	51	
MYCO002243	783	0	49	
MYCO002244	9	0	13	
MYCO002245	133	0	57	
MYCO002246	91	0	52	
MYCO002247	309	0	62	
MYCO002257	79	0	48	
MYCO002259	378	0	56	
MYCO002315	1263	0	84	
MYCO002343	375	0	88	
MYCO002344	1128	0	56	
MYCO002357	23	0	46	
MYCO002361	23	0	33	
MYCO002362	205	0	35	
MYCO002364	19	0	48	
MYCO002366	27	0	77	
MYCO002367	14	0	21	
MYCO002368	72	0	59	
MYCO002373	110	0	60	
MYCO002374	240	0	64	
MYCO002399	97	0	51	
MYCO002400	75	0	66	
MYCO002402	118	0	125	
MYCO002404	56	0	104	
MYCO002409	28	0	37	
MYCO002410	14	0	34	
MYCO002411	182	0	88	
MYCO002413	273	0	45	
MYCO002420	322	0	28	
MYCO002421	6	0	21	
MYCO002425	600	0	57	
MYCO002426	2097	0	56	
MYCO002427	661	0	62	
MYCO002439	1131	0	44	
MYCO002440	178	0	82	
MYCO002445	48	0	19	
MYCO002447	133	0	84	
MYCO002448	317	0	127	
MYCO002454	49	0	62	
MYCO002455	120	0	87	
MYCO002457	49	0	45	
MYCO002460	10	0	21	
MYCO002461	13	0	32	
MYCO002462	464	0	62	
MYCO002465	118	0	24	
MYCO002466	70	0	32	
MYCO002467	164	0	126	
MYCO002470	15	0	28	
MYCO002477	46	0	80	
MYCO002500	19	0	62	
MYCO002502	91	0	85	
MYCO002509	22	0	54	
MYCO002511	26	0	27	
MYCO002518	883	0	55	
MYCO002521	5	0	30	
MYCO002523	71	0	16	
MYCO002524	2141	0	351	
MYCO002533	34	0	28	
MYCO002534	10	0	29	
MYCO002538	389	0	59	
MYCO002540	1608	0	67	
MYCO002555	140	0	101	
MYCO002559	634	0	60	
MYCO002568	93	0	53	
MYCO002572	259	0	87	
MYCO002575	116	0	50	
MYCO002580	348	0	50	
MYCO002582	58	0	44	
MYCO002583	194	0	103	
MYCO002587	1113	0	96	
MYCO002589	244	0	68	
MYCO002592	311	0	45	
MYCO002593	160	0	35	
MYCO002594	5	0	22	
MYCO002603	19	0	36	
MYCO002606	73	0	42	
MYCO002610	185	0	54	
MYCO002611	144	0	61	
MYCO002612	14	0	36	
MYCO002613	15	0	19	
MYCO002614	130	0	75	
MYCO002670	44	0	55	
MYCO002673	855	1888	58	
MYCO002676	41	0	28	
MYCO002678	657	0	52	
MYCO002682	170	0	78	
MYCO002696	192	0	51	
MYCO002697	18	0	22	
MYCO002699	0	0	14	
MYCO002702	18	0	53	
MYCO002703	256	0	61	
MYCO002708	9	0	20	
MYCO002710	131	0	47	
MYCO002711	52	0	36	
MYCO002714	51	0	46	
MYCO002715	958	0	70	
MYCO002720	27	0	52	
MYCO002724	79	0	83	
MYCO002725	191	0	77	
MYCO002726	100	0	43	
MYCO002727	375	0	55	
MYCO002731	824	0	60	
MYCO002733	1689	0	75	
MYCO002744	216	0	42	
MYCO002748	701	0	137	
MYCO002750	142	0	43	
MYCO002753	22	0	56	
MYCO002754	72	0	39	
MYCO002764	133	0	63	
MYCO002773	41	0	42	
MYCO002782	553	0	72	
MYCO002783	247	0	92	
MYCO002788	814	0	24	
MYCO002794	41	0	41	
MYCO002795	145	0	53	
MYCO002828	3352	897	57	
MYCO002838	138	0	30	
MYCO002839	2825	0	108	
MYCO002841	41	0	60	
MYCO002846	21	0	62	
MYCO002847	173	0	61	
MYCO002861	37	0	40	
MYCO002864	80	0	68	
MYCO002868	21	0	46	
MYCO002870	165	0	51	
MYCO002882	18	0	34	
MYCO002883	15	0	42	
MYCO002889	148	0	33	
MYCO002894	940	0	38	
MYCO002901	5	0	10	
MYCO002902	419	0	46	
MYCO002915	139	0	63	
MYCO002916	584	0	60	
MYCO002917	1175	0	85	
MYCO002918	443	0	131	
MYCO002919	11	0	18	
MYCO002921	250	0	74	
MYCO002927	40	0	38	
MYCO002965	4	0	17	
MYCO002967	477	0	117	
MYCO002976	120	0	41	
MYCO002981	318	0	65	
MYCO002982	43	0	55	
MYCO002984	101	0	80	
MYCO002988	176	0	54	
MYCO002992	220	0	83	
MYCO002993	16	0	39	
MYCO002995	268	0	54	
MYCO002996	474	0	78	
MYCO003001	34	0	44	
MYCO003003	335	0	80	
MYCO003006	257	0	49	
MYCO003009	36	0	74	
MYCO003010	673	0	49	
MYCO003011	1315	0	65	
MYCO003014	685	0	103	
MYCO003024	339	0	64	
MYCO003025	211	0	63	
MYCO003027	57	0	60	
MYCO003028	939	0	46	
MYCO003029	33	0	34	
MYCO003031	409	0	81	
MYCO003032	741	0	52	
MYCO003034	35	0	40	
MYCO003038	19	0	46	
MYCO003042	132	0	54	
MYCO003043	26	0	67	
MYCO003045	15	0	48	
MYCO003048	28	0	53	
MYCO003049	193	0	90	
MYCO003051	58	0	65	
MYCO003052	32	0	22	
MYCO003053	9	0	9	
MYCO003054	247	0	43	
MYCO003057	32	0	47	
MYCO003085	455	0	52	
MYCO003100	15	0	23	
MYCO003101	42	0	34	
MYCO003102	6	0	34	
MYCO003105	333	0	58	
MYCO003117	113	7	50	
MYCO003118	1477	26	13	
MYCO003139	33	0	82	
MYCO003140	35	0	76	
MYCO003193	107	0	157	
MYCO003194	8	0	44	
MYCO003195	578	0	90	
MYCO003197	47	0	71	
MYCO003198	523	0	91	
MYCO003205	72	0	45	
MYCO003206	48	0	74	
MYCO003207	26	0	44	
MYCO003208	91	0	34	
MYCO003211	564	0	99	
MYCO003213	30	0	52	
MYCO003214	53	0	44	
MYCO003219	9	0	9	
MYCO003220	42	0	64	
MYCO003221	0	0	14	
MYCO003223	6	0	35	
MYCO003228	702	0	54	
MYCO003229	42	0	88	
MYCO003240	781	0	118	
MYCO003241	336	0	37	
MYCO003245	30	0	72	
MYCO003246	19	0	21	
MYCO003248	86	0	90	
MYCO003252	356	0	68	
MYCO003255	199	0	51	
MYCO003257	363	0	60	
MYCO003258	493	0	26	
MYCO003261	28	0	51	
MYCO003262	424	0	65	
MYCO003264	29	0	44	
MYCO003265	180	0	49	
MYCO003267	504	0	54	
MYCO003274	11	0	58	
MYCO003275	228	0	28	
MYCO003276	190	0	64	
MYCO003277	14	0	36	
MYCO003280	56	0	70	
MYCO003285	233	0	75	
MYCO003290	43	0	53	
MYCO003296	2212	0	237	
MYCO003302	139	0	69	
MYCO003303	7347	0	2	
MYCO003304	81	0	18	
MYCO003305	142	0	53	
MYCO003306	450	0	65	
MYCO003313	45	0	35	
MYCO003317	28	0	34	
MYCO003318	387	0	75	
MYCO003319	101	0	45	
MYCO003328	568	0	63	
MYCO003329	82	0	84	
MYCO003330	734	0	67	
MYCO003336	23	0	44	
MYCO003340	36	0	57	
MYCO003341	962	0	62	
MYCO003356	42	0	39	
MYCO003392	72	5658	22	
MYCO003396	131	0	67	
MYCO003409	193	0	75	
MYCO003410	1291	0	55	
MYCO003411	330	0	80	
MYCO003412	15	0	21	
MYCO003417	21	4242	55	
MYCO003418	4	0	12	
MYCO003419	306	0	48	
MYCO003422	8	0	25	
MYCO003432	58	0	66	
MYCO003433	2623	0	55	
MYCO003436	1827	0	77	
MYCO003441	791	0	72	
MYCO003455	344	0	41	
MYCO003457	33	0	57	
MYCO003462	10	0	17	
MYCO003464	23	0	48	
MYCO003490	95	0	81	
MYCO003500	33	0	42	
MYCO003501	55	0	37	
MYCO003504	55	0	70	
MYCO003520	91	0	66	
MYCO003570	25	0	42	
MYCO003571	82	0	56	
MYCO003579	1059	0	70	
MYCO003580	144	0	53	
MYCO003583	6	0	25	
MYCO003589	1729	0	49	
MYCO003592	12	0	19	
MYCO003596	568	0	127	
MYCO003598	60	0	59	
MYCO003600	64	0	39	
MYCO003601	58	0	26	
MYCO003609	8	0	19	
MYCO003610	717	0	99	
MYCO003624	19	0	46	
MYCO003628	33	0	32	
MYCO003644	400	0	71	
MYCO003646	1103	0	128	
MYCO003647	113	0	30	
MYCO003648	12	0	34	
MYCO003668	16	0	36	
MYCO003670	379	0	53	
MYCO003674	16	0	37	
MYCO003676	14	0	29	
MYCO003677	103	0	49	
MYCO003679	39	0	65	
MYCO003680	183	0	58	
MYCO003682	250	0	117	
MYCO003683	125	0	59	
MYCO003684	105	0	39	
MYCO003695	55	0	61	
MYCO003696	297	0	115	
MYCO003705	13	0	43	
MYCO003707	212	0	54	
MYCO003708	218	0	54	
MYCO003709	125	0	58	
MYCO003710	2935	0	62	
MYCO003711	71	0	70	
MYCO003712	969	0	62	
MYCO003713	73	0	29	
MYCO003715	9	0	24	
MYCO003717	8	0	42	
MYCO003718	7	0	19	
MYCO003719	40	0	69	
MYCO003720	250	0	74	
MYCO003721	619	0	91	
MYCO003722	30	0	78	
MYCO003765	825	0	54	
MYCO003774	38	0	58	
MYCO003775	110	0	85	
MYCO003777	441	0	55	
MYCO003778	71	0	74	
MYCO003780	701	0	33	
MYCO003781	16	0	39	
MYCO003782	72	0	49	
MYCO003783	74	0	44	
MYCO003790	40	0	75	
MYCO003791	79	0	60	
MYCO003793	1228	0	207	
MYCO003794	394	0	231	
MYCO003795	343	0	314	
MYCO003799	34	0	84	
MYCO003801	77	0	84	
MYCO003802	141	0	56	
MYCO003804	75	0	59	
MYCO003806	25	0	94	
MYCO003808	462	0	89	
MYCO003809	13	0	54	
MYCO003816	539	0	51	
MYCO003834	211	0	70	
MYCO003835	970	0	82	
MYCO003842	193	0	85	
MYCO003847	2775	0	31	
MYCO003849	17	0	22	
MYCO003858	74	0	65	
MYCO003859	751	0	226	
MYCO003907	73	0	113	
MYCO003908	270	0	55	
MYCO003913	137	0	102	
MYCO003915	17	0	100	
MYCO003917	32	0	109	
MYCO003918	20	0	111	
MYCO003920	16	0	57	
MYCO003921	36	0	110	
MYCO013678	5	0	17	
MYCO000002	80	0	104	
MYCO000003	73	0	96	
MYCO000004	23	0	80	
MYCO000007	800	0	134	
MYCO000008	42	0	56	
MYCO000010	29	0	86	
MYCO000012	62	0	91	
MYCO000014	23	0	140	
MYCO000018	446	0	113	
MYCO000020	368	0	171	
MYCO000021	1001	0	78	
MYCO000022	93	0	53	
MYCO000023	61	0	73	
MYCO000024	2272	0	70	
MYCO000025	803	0	47	
MYCO000026	248	0	124	
MYCO000027	42	0	23	
MYCO000028	23	0	27	
MYCO000029	560	0	109	
MYCO000030	1435	0	32	
MYCO000031	68	0	22	
MYCO000032	2257	0	151	
MYCO000033	27	0	17	
MYCO000034	18	0	30	
MYCO000035	118	0	169	
MYCO000036	152	0	68	
MYCO000037	101	0	102	
MYCO000039	328	0	33	
MYCO000040	115	0	80	
MYCO000041	662	0	211	
MYCO000042	499	0	90	
MYCO000043	68	0	63	
MYCO000044	924	0	63	
MYCO000045	3264	0	65	
MYCO000048	52	0	84	
MYCO000052	212	30	58	
MYCO000057	31	4402	70	
MYCO000058	115	0	173	
MYCO000059	32	0	61	
MYCO000060	17	0	65	
MYCO000061	1709	0	22	
MYCO000062	404	0	111	
MYCO000063	546	0	135	
MYCO000064	3036	0	189	
MYCO000065	18	0	20	
MYCO000067	25	0	42	
MYCO000069	165	0	93	
MYCO000070	38	4298	56	
MYCO000071	2049	0	78	
MYCO000072	1745	0	65	
MYCO000073	58	3154	60	
MYCO000074	2850	0	77	
MYCO000075	358	0	81	
MYCO000076	23	0	28	
MYCO000077	73	0	66	
MYCO000078	91	0	32	
MYCO000079	116	0	45	
MYCO000080	138	0	53	
MYCO000081	13	0	34	
MYCO000082	1957	0	33	
MYCO000083	2666	0	69	
MYCO000084	60	0	58	
MYCO000085	467	0	52	
MYCO000086	593	0	99	
MYCO000087	524	0	106	
MYCO000088	43	0	55	
MYCO000089	77	0	47	
MYCO000090	106	0	65	
MYCO000091	118	0	47	
MYCO000092	414	0	142	
MYCO000093	217	0	70	
MYCO000094	7156	98	46	
MYCO000095	3166	0	211	
MYCO000096	819	0	110	
MYCO000097	17	0	35	
MYCO000098	13	0	36	
MYCO000099	2092	0	84	
MYCO000100	11	0	9	
MYCO000101	299	0	442	
MYCO000102	175	0	137	
MYCO000103	312	0	142	
MYCO000104	2371	0	98	
MYCO000106	181	0	60	
MYCO000107	7348	0	6	
MYCO000108	23	0	17	
MYCO000109	2343	0	85	
MYCO000110	32	0	47	
MYCO000111	267	0	116	
MYCO000112	57	0	88	
MYCO000113	413	0	67	
MYCO000114	305	0	44	
MYCO000115	969	0	86	
MYCO000116	36	0	56	
MYCO000117	26	0	66	
MYCO000118	255	0	136	
MYCO000119	190	0	101	
MYCO000120	179	0	156	
MYCO000121	246	0	34	
MYCO000122	31	0	25	
MYCO000123	9	0	21	
MYCO000124	7213	0	8	
MYCO000125	423	0	66	
MYCO000126	65	0	118	
MYCO000127	68	0	71	
MYCO000128	74	0	43	
MYCO000130	11	0	48	
MYCO000131	54	0	78	
MYCO000132	310	0	61	
MYCO000133	860	0	52	
MYCO000134	2524	0	39	
MYCO000135	19	0	33	
MYCO000136	747	0	114	
MYCO000137	826	0	39	
MYCO000138	766	0	38	
MYCO000139	71	0	63	
MYCO000140	22	0	27	
MYCO000141	19	0	31	
MYCO000142	1158	0	70	
MYCO000143	438	0	112	
MYCO000144	493	0	49	
MYCO000145	353	0	76	
MYCO000146	1225	0	70	
MYCO000147	259	0	122	
MYCO000148	74	0	46	
MYCO000149	1323	0	58	
MYCO000150	53	0	23	
MYCO000151	535	0	136	
MYCO000152	159	0	128	
MYCO000153	136	0	51	
MYCO000154	81	0	61	
MYCO000155	209	0	60	
MYCO000156	8	0	19	
MYCO000157	562	0	78	
MYCO000158	19	0	40	
MYCO000159	606	0	111	
MYCO000160	70	0	114	
MYCO000161	219	0	92	
MYCO000162	404	0	78	
MYCO000163	9	0	38	
MYCO000164	17	0	28	
MYCO000165	3653	0	22	
MYCO000166	128	0	111	
MYCO000167	15	3701	31	
MYCO000168	110	0	64	
MYCO000169	205	0	102	
MYCO000170	18	0	52	
MYCO000171	1938	0	98	
MYCO000172	312	0	114	
MYCO000173	21	0	64	
MYCO000174	129	0	103	
MYCO000175	112	0	66	
MYCO000176	294	0	71	
MYCO000177	4	0	29	
MYCO000178	42	0	50	
MYCO000179	435	0	76	
MYCO000180	890	0	97	
MYCO000181	19	0	42	
MYCO000182	552	0	87	
MYCO000185	150	0	25	
MYCO000186	402	0	135	
MYCO000187	135	0	54	
MYCO000188	29	0	32	
MYCO000190	2	0	16	
MYCO000191	747	0	73	
MYCO000192	1716	0	62	
MYCO000193	69	0	138	
MYCO000194	573	0	241	
MYCO000195	1169	0	38	
MYCO000196	110	0	29	
MYCO000197	7410	0	4	
MYCO000199	11	0	38	
MYCO000200	116	0	36	
MYCO000201	563	0	27	
MYCO000202	272	0	167	
MYCO000203	319	0	26	
MYCO000205	937	0	56	
MYCO000206	471	0	145	
MYCO000208	46	0	37	
MYCO000209	559	0	71	
MYCO000210	672	0	81	
MYCO000212	91	0	65	
MYCO000213	41	0	80	
MYCO000214	118	0	111	
